"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common","common",0.4949787786226176,0.4949787786226176,1054,23,""
"org.axonframework.messaging","messaging",0.3979305783619549,0.3979305783619549,9924,133,""
"org.axonframework.eventhandling","eventhandling",0.3295995823578984,0.3295995823578984,5871,1563,""
"org.axonframework.serialization","serialization",0.26103457088884713,0.26103457088884713,1655,176,""
"org.axonframework.messaging.unitofwork","unitofwork",0.2569143040607602,0.2569143040607602,259,123,""
"org.axonframework.common.transaction","transaction",0.234098551524077,0.234098551524077,368,6,""
"org.axonframework.tracing","tracing",0.1909886799107533,0.1909886799107533,635,122,""
"org.axonframework.messaging.annotation","annotation",0.17460188501667762,0.17460188501667762,1079,301,""
"org.axonframework.lifecycle","lifecycle",0.17000361276152048,0.17000361276152048,101,10,""
"org.axonframework.commandhandling","commandhandling",0.14301808203290184,0.14301808203290184,1903,691,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.11780633482369478,0.11780633482369478,205,613,""
"org.axonframework.modelling.command","command",0.1060945055122242,0.1060945055122242,277,847,""
"org.axonframework.deadline","deadline",0.10365226209304189,0.10365226209304189,247,338,""
"org.axonframework.common.jdbc","jdbc",0.09670428624383227,0.09670428624383227,73,56,""
"org.axonframework.serialization.upcasting.event","event",0.09594852290317829,0.09594852290317829,45,188,""
"org.axonframework.monitoring","monitoring",0.0933742212890892,0.0933742212890892,199,21,""
"org.axonframework.queryhandling","queryhandling",0.08997224888613346,0.08997224888613346,415,1141,""
"org.axonframework.eventhandling.tokenstore","tokenstore",0.08802167261738245,0.08802167261738245,83,42,""
"org.axonframework.serialization.xml","xml",0.0828846934216346,0.0828846934216346,22,28,""
"org.axonframework.eventhandling.scheduling","scheduling",0.08087410577882326,0.08087410577882326,25,2,""
"org.axonframework.eventsourcing","eventsourcing",0.07169501041705362,0.07169501041705362,148,1009,""
"org.axonframework.messaging.deadletter","deadletter",0.06786398307829944,0.06786398307829944,206,105,""
"org.axonframework.common.annotation","annotation",0.06633816180461476,0.06633816180461476,22,3,""
"org.axonframework.common.jpa","jpa",0.06481701401280587,0.06481701401280587,19,6,""
"org.axonframework.modelling.saga","saga",0.06415638925381296,0.06415638925381296,263,432,""
"org.axonframework.common.stream","stream",0.06088288036484166,0.06088288036484166,33,5,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",0.05931784396449159,0.05931784396449159,29,17,""
"org.axonframework.modelling.saga.repository","repository",0.059225452537252185,0.059225452537252185,81,231,""
"org.axonframework.modelling.command.inspection","inspection",0.058686936357809714,0.058686936357809714,83,781,""
"org.axonframework.axonserver.connector","connector",0.057425435998081524,0.057425435998081524,123,720,""
"org.axonframework.messaging.interceptors","interceptors",0.0558432586299577,0.0558432586299577,12,119,""
"org.axonframework.common.io","io",0.05558325563962639,0.05558325563962639,10,0,""
"org.axonframework.eventhandling.async","async",0.05510402235974478,0.05510402235974478,46,76,""
"org.axonframework.common.lock","lock",0.051865340222922184,0.051865340222922184,46,25,""
"org.axonframework.config","config",0.04870665936580463,0.04870665936580463,384,9870,""
"org.axonframework.messaging.correlation","correlation",0.044214127380606864,0.044214127380606864,32,14,""
"org.axonframework.commandhandling.gateway","gateway",0.04202491794632236,0.04202491794632236,100,443,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0.041989763614066394,0.041989763614066394,12,236,""
"org.axonframework.modelling.saga.repository.jpa","jpa",0.04189003405795054,0.04189003405795054,14,86,""
"org.axonframework.axonserver.connector.util","util",0.04065852717491339,0.04065852717491339,67,85,""
"org.axonframework.common.caching","caching",0.03985750313867669,0.03985750313867669,37,49,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",0.03862419391718372,0.03862419391718372,11,119,""
"org.axonframework.eventhandling.pooled","pooled",0.03759854805962706,0.03759854805962706,62,962,""
"org.axonframework.util","util",0.0347278742925787,0.0347278742925787,5,6,""
"org.axonframework.commandhandling.callbacks","callbacks",0.03456283063485486,0.03456283063485486,9,39,""
"org.axonframework.eventhandling.deadletter","deadletter",0.034066883120405345,0.034066883120405345,11,391,""
"org.axonframework.eventhandling.gateway","gateway",0.034066883120405345,0.034066883120405345,14,52,""
"org.axonframework.common.legacyjpa","legacyjpa",0.03357689082032699,0.03357689082032699,17,6,""
"org.axonframework.commandhandling.distributed","distributed",0.0328815140371779,0.0328815140371779,58,738,""
"org.axonframework.axonserver.connector.command","command",0.03217595508319526,0.03217595508319526,27,932,""
"org.axonframework.axonserver.connector.query","query",0.031496298261265994,0.031496298261265994,49,1569,""
"org.axonframework.messaging.responsetypes","responsetypes",0.02999847870765321,0.02999847870765321,107,65,""
"org.axonframework.test","test",0.029978727395774684,0.029978727395774684,16,13,""
"org.axonframework.common.property","property",0.026375625929080417,0.026375625929080417,24,15,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",0.0263178311619799,0.0263178311619799,3,25,""
"org.axonframework.axonserver.connector.event.util","util",0.026221067625869884,0.026221067625869884,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",0.02556770356012024,0.02556770356012024,62,1145,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",0.02536654018704952,0.02536654018704952,5,15,""
"org.axonframework.deadline.jobrunr","jobrunr",0.024890142980158368,0.024890142980158368,7,419,""
"org.axonframework.springboot","springboot",0.023545506365833385,0.023545506365833385,61,23,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",0.023398238738974755,0.023398238738974755,27,317,""
"org.axonframework.springboot.util","util",0.02182726969017647,0.02182726969017647,20,61,""
"org.axonframework.test.matchers","matchers",0.021452078024200297,0.021452078024200297,61,51,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0.020705328892598653,0.020705328892598653,235,1340,""
"org.axonframework.disruptor.commandhandling","commandhandling",0.017408505361132507,0.017408505361132507,55,1453,""
"org.axonframework.queryhandling.annotation","annotation",0.017408505361132507,0.017408505361132507,4,199,""
"org.axonframework.test.deadline","deadline",0.016678683286606925,0.016678683286606925,10,138,""
"org.axonframework.actuator.axonserver","axonserver",0.01665837775927284,0.01665837775927284,2,3,""
"org.axonframework.deadline.dbscheduler","dbscheduler",0.01665837775927284,0.01665837775927284,10,488,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",0.01665837775927284,0.01665837775927284,37,560,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",0.01665837775927284,0.01665837775927284,10,214,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",0.01665837775927284,0.01665837775927284,5,209,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",0.01665837775927284,0.01665837775927284,19,195,""
