"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"org.axonframework.config","config",0.047301873197939895,0.040057876096045386,412.83333333333337,5.239999999999998,0.11061946902654868,0.09836623553437714,0.0487066593658046,0.0487066593658046,384,9851,""
"org.axonframework.eventsourcing","eventsourcing",0.018615004123206505,0.026328960004879973,60.5,0,0.13126843657817108,0.11122978333841929,0.07169501041705358,0.07169501041705358,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",0.01261852328609462,0.019188182934483048,18,0,0.08702064896755161,0.07772683654973878,0.010318309063951148,0.010318309063951148,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.037034021348574746,0.04988004368135969,244.3,0,0.17699115044247787,0.15734944960069072,0.11780633482369471,0.11780633482369471,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.012210720370579643,0.018630209844156833,0,0,0,0,0,0,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0.023525418230557236,0.03444789075000106,13,0,0.022123893805309734,0.01991150442477876,0.020705328892598632,0.020705328892598632,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",0.015345323304227302,0.023063348596518898,0,0,0.016224188790560472,0.01327433628318584,0.006592421030675227,0.006592421030675227,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0.013556520602545993,0.02019047770546404,9.5,0,0.084070796460177,0.07260659694288013,0.04198976361406637,0.04198976361406637,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",0.01439579664742021,0.0216207134342708,0,0,0.008849557522123894,0.008849557522123894,0.005168891930903631,0.005168891930903631,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",0.013617563417038783,0.020265413526405977,48,0,0.13716814159292035,0.1175941202939853,0.05931784396449157,0.05931784396449157,29,17,""
"org.axonframework.axonserver.connector","connector",0.090489291141038,0.08219507840637508,422.8333333333333,0,0.11946902654867257,0.11563421828908554,0.057425435998081496,0.057425435998081496,123,720,""
"org.axonframework.axonserver.connector.util","util",0.023322139452122536,0.032523071036317686,8,0,0.08702064896755163,0.07541362062331666,0.040658527174913375,0.040658527174913375,67,85,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",0.014286542833578181,0.020001993532529783,92,0,0.017699115044247787,0.017699115044247787,0.0004232248747650199,0.0004232248747650199,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",0.012210720370579643,0.018630209844156833,0,0,0,0,0,0,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",0.012210720370579643,0.018630209844156833,0,0,0,0,0,0,1,5,""
"org.axonframework.axonserver.connector.query","query",0.020102001378164577,0.02628573996422239,24,0,0.0752212389380531,0.06938053097345133,0.03149629826126597,0.03149629826126597,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",0.012798075710178805,0.01938285503021126,36,0,0.050147492625368724,0.04564508616674429,0.006608251523075028,0.006608251523075028,8,238,""
"org.axonframework.axonserver.connector.processor","processor",0.012483788416734438,0.018962736392454008,27.5,0,0.050147492625368724,0.04564508616674429,0.011383147123876726,0.011383147123876726,4,109,""
"org.axonframework.axonserver.connector.command","command",0.02025116298867147,0.025892313662310564,5.5,0,0.0752212389380531,0.06938053097345133,0.03217595508319524,0.03217595508319524,27,932,""
"org.axonframework.axonserver.connector.event.util","util",0.0159462110887887,0.022136434601635994,79.83333333333333,0,0.07374631268436578,0.06671204901293397,0.026221067625869877,0.026221067625869877,6,3,""
