"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"/axon-test-4.10.1.jar","axon-test-4.10.1","embeddingsNode2Vec","0.5466819,-0.15477672,0.53734046,-0.43760687,0.06269831,0.046218354,-0.54589635,0.23697343,0.10229596,0.074610345,0.16957973,-0.01708045,-0.018103272,-0.21934338,-0.41912752,-0.27728346",""
"/axon-server-connector-4.10.1.jar","axon-server-connector-4.10.1","embeddingsNode2Vec","0.51265526,-0.15578605,0.54814816,-0.47672454,0.018155694,0.03609459,-0.50953114,0.21000877,0.09699738,0.029445173,0.14575477,-0.040622413,0.0058310516,-0.20488578,-0.4528909,-0.3347",""
"/axon-eventsourcing-4.10.1.jar","axon-eventsourcing-4.10.1","embeddingsNode2Vec","0.54659605,-0.16854967,0.5050647,-0.46023914,0.039911777,-0.0005936742,-0.54791546,0.26357186,0.12404381,0.05171142,0.13210672,0.022779724,-0.017956719,-0.23597081,-0.4505196,-0.31537327",""
"/axon-messaging-4.10.1.jar","axon-messaging-4.10.1","embeddingsNode2Vec","0.5248673,-0.15211967,0.50341785,-0.4350317,0.012483901,0.051936693,-0.55668455,0.27460128,0.09480578,0.022127906,0.16717674,0.018909214,-0.0060235104,-0.21183643,-0.48565784,-0.334587",""
"/axon-modelling-4.10.1.jar","axon-modelling-4.10.1","embeddingsNode2Vec","0.55699384,-0.13248484,0.503283,-0.43447572,0.045052234,0.05527683,-0.57270664,0.27287996,0.08671165,0.04288529,0.17737502,0.032111324,-0.016943395,-0.20306934,-0.4327545,-0.31310043",""
"/axon-spring-boot-autoconfigure-4.10.1.jar","axon-spring-boot-autoconfigure-4.10.1","embeddingsNode2Vec","0.5254941,-0.14761566,0.5661918,-0.47469854,0.06525121,0.00052073266,-0.53978956,0.21085967,0.1086483,0.06869651,0.16121335,-0.038537186,0.002732636,-0.23785399,-0.4080541,-0.29920912",""
"/axon-disruptor-4.10.1.jar","axon-disruptor-4.10.1","embeddingsNode2Vec","0.52366155,-0.17283311,0.5553248,-0.49420342,0.04590561,-0.0052963025,-0.5144489,0.21154496,0.0958339,0.039092448,0.13650315,-0.02153468,-0.01736132,-0.24969667,-0.44523564,-0.3357486",""
"/axon-tracing-opentelemetry-4.10.1.jar","axon-tracing-opentelemetry-4.10.1","embeddingsNode2Vec","0.5422646,-0.162613,0.53083736,-0.445026,0.03232895,0.011774536,-0.5300185,0.2723284,0.09442712,0.009787238,0.1284728,-0.002383097,-0.015367615,-0.19255792,-0.41681042,-0.30096874",""
"/axon-configuration-4.10.1.jar","axon-configuration-4.10.1","embeddingsNode2Vec","0.5309776,-0.13989978,0.5473109,-0.43191773,0.063106604,0.033356905,-0.5549915,0.24360932,0.06595346,0.038724557,0.17998584,0.012818041,0.008223651,-0.22579177,-0.40235028,-0.3159572",""
