"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.10.1","javax.cache.configuration",3,9,787,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.10.1","net.sf.ehcache.event",3,7,787,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.10.1","org.dom4j",3,11,787,"Document",""
"axon-messaging-4.10.1","com.github.kagkarlsson.scheduler.task.helper",2,14,787,"Tasks$OneTimeTaskBuilder",""
"axon-messaging-4.10.1","reactor.util.concurrent",2,3,787,"Queues",""
"axon-messaging-4.10.1","reactor.util.context",2,6,787,"ContextView,Context",""
"axon-messaging-4.10.1","com.fasterxml.jackson.databind.jsontype",1,2,787,"TypeDeserializer",""
"axon-messaging-4.10.1","com.fasterxml.jackson.databind.module",1,3,787,"SimpleModule",""
"axon-messaging-4.10.1","com.fasterxml.jackson.datatype.jsr310",1,2,787,"JavaTimeModule",""
"axon-messaging-4.10.1","javax.cache",1,13,787,"Cache",""
"axon-messaging-4.10.1","org.dom4j.io",1,3,787,"STAXEventReader",""
"axon-messaging-4.10.1","org.ehcache.config",1,2,787,"CacheRuntimeConfiguration",""
"axon-messaging-4.10.1","org.ehcache.core",1,13,787,"Ehcache",""
"axon-messaging-4.10.1","org.quartz.impl.matchers",1,2,787,"GroupMatcher",""
"axon-messaging-4.10.1","reactor.core",1,1,787,"Disposable",""
"axon-modelling-4.10.1","javax.annotation",37,132,158,"Nullable,Nonnull",""
"axon-modelling-4.10.1","javax.persistence",23,83,158,"Entity,Id,Lob,Column,Basic,GeneratedValue,Table,Index,TypedQuery,EntityNotFoundException,EntityManagerFactory,Query,EntityManager,MappedSuperclass,LockModeType",""
"axon-modelling-4.10.1","jakarta.persistence",18,77,158,"LockModeType,EntityManager,Lob,Entity,Basic,Id,Column,Table,Index,GeneratedValue,EntityNotFoundException,Query,EntityManagerFactory,TypedQuery",""
"axon-modelling-4.10.1","org.slf4j",17,58,158,"Logger,LoggerFactory",""
"axon-modelling-4.10.1","com.fasterxml.jackson.annotation",4,6,158,"JsonProperty,JsonCreator",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc",55,273,132,"MetaDataValue$DataCase,ProcessingInstruction,MetaDataValue$Builder,ProcessingInstruction$Builder,ProcessingKey,MetaDataValue,ErrorMessage,SerializedObject,SerializedObject$Builder,InstructionAck,InstructionAck$Builder,ErrorMessage$Builder,FlowControl$Builder,FlowControl",""
"axon-server-connector-4.10.1","io.grpc",50,94,132,"ClientCall,ForwardingClientCall$SimpleForwardingClientCall,ClientCall$Listener,Metadata,ManagedChannelBuilder,Status$Code,Status,Metadata$Key,ClientInterceptor,CallOptions,Channel,Metadata$AsciiMarshaller,MethodDescriptor,StatusRuntimeException,MethodDescriptor$MethodType",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc.query",46,237,132,"QueryProviderOutbound,QueryProviderInbound,QueryResponse,QueryRequest,QueryResponse$Builder,QueryRequest$Builder,SubscriptionQuery,QueryUpdate,QueryUpdate$Builder,QueryUpdateCompleteExceptionally,QueryProviderOutbound$Builder,SubscriptionQueryResponse,SubscriptionQuery$Builder,SubscriptionQueryResponse$Builder,QueryUpdateComplete,QueryUpdateCompleteExceptionally$Builder,QueryUpdateComplete$Builder",""
"axon-server-connector-4.10.1","org.slf4j",35,88,132,"LoggerFactory,Logger",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector",30,126,132,"ReplyChannel,AxonServerConnection,AxonServerConnectionFactory$Builder,AxonServerConnectionFactory,FlowControl,Registration,ResultStreamPublisher,ResultStream",""
"axon-server-connector-4.10.1","javax.annotation",21,111,132,"Nonnull",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.event",18,89,132,"AggregateEventStream,EventChannel,EventQueryResultEntry,AppendEventsTransaction,PersistentStreamProperties,EventStream,PersistentStreamCallbacks,PersistentStreamSegment,PersistentStream",""
"axon-server-connector-4.10.1","reactor.core.publisher",14,56,132,"Flux,Mono,BaseSubscriber,FluxSink,SignalType",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc.event",12,69,132,"Confirmation,Event,Event$Builder,EventWithToken,EventWithToken$Builder",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc.control",10,66,132,"NodeInfo,NodeInfo$Builder,EventProcessorInfo,EventProcessorInfo$Builder,EventProcessorInfo$SegmentStatus$Builder,EventProcessorInfo$SegmentStatus",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc.command",9,52,132,"Command,CommandResponse,CommandResponse$Builder,Command$Builder",""
"axon-server-connector-4.10.1","com.google.protobuf",7,10,132,"ByteString",""
"axon-server-connector-4.10.1","io.grpc.stub",7,27,132,"StreamObserver,ClientCallStreamObserver,ClientResponseObserver",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.query",5,36,132,"QueryDefinition,QueryChannel,QueryHandler$UpdateHandler,QueryHandler,SubscriptionQueryResult",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.impl",4,10,132,"ServerAddress,ContextConnection,CloseAwareReplyChannel,StreamClosedException",""
"axon-server-connector-4.10.1","org.reactivestreams",4,15,132,"Subscription,Publisher",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.control",3,4,132,"ProcessorInstructionHandler,ControlChannel",""
"axon-server-connector-4.10.1","reactor.core.scheduler",3,4,132,"Scheduler,Schedulers",""
"axon-server-connector-4.10.1","io.grpc.netty.shaded.io.netty.util.internal",2,2,132,"OutOfDirectMemoryError",""
"axon-server-connector-4.10.1","com.google.common.base",1,1,132,"Strings",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.admin",1,3,132,"AdminChannel",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.connector.command",1,3,132,"CommandChannel",""
"axon-server-connector-4.10.1","io.axoniq.axonserver.grpc.streams",1,13,132,"PersistentStreamEvent",""
"axon-server-connector-4.10.1","io.grpc.netty.shaded.io.grpc.netty",1,1,132,"GrpcSslContexts",""
"axon-server-connector-4.10.1","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,132,"SslContextBuilder",""
"axon-server-connector-4.10.1","org.springframework.boot.context.properties",1,2,132,"ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.condition",65,152,75,"ConditionalOnClass,ConditionalOnMissingBean,ConditionalOnProperty,ConditionalOnBean,ConditionalOnExpression,ConditionalOnMissingClass,ConditionOutcome,AnyNestedCondition,SpringBootCondition",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure",54,55,75,"AutoConfiguration,AutoConfigureBefore,AutoConfigureAfter,AutoConfigurationPackages",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context.annotation",41,135,75,"Bean,Role,Primary,Import,ImportBeanDefinitionRegistrar,Conditional,Configuration,Lazy,ConfigurationCondition$ConfigurationPhase,ConditionContext,ConfigurationCondition",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.context.properties",18,18,75,"EnableConfigurationProperties,ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.annotation",11,28,75,"Qualifier,Autowired",""
"axon-spring-boot-autoconfigure-4.10.1","javax.annotation",8,9,75,"Nonnull",""
"axon-spring-boot-autoconfigure-4.10.1","org.slf4j",8,13,75,"LoggerFactory,Logger",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.actuate.health",7,24,75,"SimpleStatusAggregator,Status,Health$Builder,AbstractHealthIndicator",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.context",6,24,75,"ApplicationContext,ApplicationContextAware",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.config",5,17,75,"SpringSagaLookup,MessageHandlerLookup,SpringAxonConfiguration,SpringAggregateLookup,SpringConfigurer",""
"axon-spring-boot-autoconfigure-4.10.1","jakarta.persistence",4,6,75,"EntityManagerFactory,PersistenceContext,EntityManager",""
"axon-spring-boot-autoconfigure-4.10.1","javax.persistence",4,6,75,"EntityManager,PersistenceContext,EntityManagerFactory",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory",4,14,75,"InitializingBean,BeanClassLoaderAware,BeanFactoryUtils,NoSuchBeanDefinitionException",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.config",4,7,75,"ConfigurableListableBeanFactory,RuntimeBeanReference",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans.factory.support",4,21,75,"BeanDefinitionRegistryPostProcessor,BeanDefinitionRegistry,BeanDefinitionBuilder",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.testcontainers.service.connection",4,9,75,"ContainerConnectionDetailsFactory,ContainerConnectionSource,ContainerConnectionDetailsFactory$ContainerConnectionDetails",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.core.annotation",4,4,75,"AnnotationAwareOrderComparator,Order",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.orm.jpa",3,3,75,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.autoconfigure.service.connection",3,3,75,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.context.properties.bind",3,4,75,"BindResult,Binder,Bindable",""
"axon-spring-boot-autoconfigure-4.10.1","com.fasterxml.jackson.databind",2,10,75,"ObjectMapper",""
"axon-spring-boot-autoconfigure-4.10.1","com.fasterxml.jackson.dataformat.cbor.databind",2,8,75,"CBORMapper",""
"axon-spring-boot-autoconfigure-4.10.1","com.thoughtworks.xstream",2,8,75,"XStream",""
"axon-spring-boot-autoconfigure-4.10.1","io.axoniq.axonserver.connector.event",2,2,75,"PersistentStreamProperties",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.metrics",2,8,75,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.micrometer",2,10,75,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.config.annotation",2,7,75,"HandlerDefinitionFactoryBean,SpringParameterResolverFactoryBean",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.eventsourcing",2,10,75,"SpringAggregateSnapshotter$Builder,SpringAggregateSnapshotter",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.beans",2,3,75,"BeansException",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.docker.compose.core",2,5,75,"ConnectionPorts,RunningService",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.boot.docker.compose.service.connection",2,5,75,"DockerComposeConnectionDetailsFactory,DockerComposeConnectionSource",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.core.env",2,2,75,"Environment",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.core.type",2,4,75,"AnnotationMetadata,AnnotatedTypeMetadata",""
"axon-spring-boot-autoconfigure-4.10.1","com.codahale.metrics",1,6,75,"MetricRegistry",""
"axon-spring-boot-autoconfigure-4.10.1","com.github.kagkarlsson.scheduler",1,3,75,"Scheduler",""
"axon-spring-boot-autoconfigure-4.10.1","com.github.kagkarlsson.scheduler.task",1,4,75,"Task",""
"axon-spring-boot-autoconfigure-4.10.1","io.axoniq.axonserver.connector.impl",1,1,75,"ObjectUtils",""
"axon-spring-boot-autoconfigure-4.10.1","io.micrometer.core.instrument",1,4,75,"MeterRegistry",""
"axon-spring-boot-autoconfigure-4.10.1","io.micrometer.core.instrument.simple",1,2,75,"SimpleMeterRegistry",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring",1,1,75,"SpringUtils",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.jdbc",1,2,75,"SpringDataSourceConnectionProvider",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.messaging.unitofwork",1,2,75,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-4.10.1","org.axonframework.spring.saga",1,2,75,"SpringResourceInjector",""
"axon-spring-boot-autoconfigure-4.10.1","org.jobrunr.scheduling",1,3,75,"JobScheduler",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.lang",1,1,75,"Nullable",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.transaction",1,3,75,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-4.10.1","org.springframework.util",1,2,75,"MultiValueMap",""
"axon-test-4.10.1","org.hamcrest",59,370,87,"Matcher,StringDescription,BaseMatcher,Description,TypeSafeMatcher,CoreMatchers,Matchers",""
"axon-test-4.10.1","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.10.1","org.testcontainers.utility",5,22,87,"DockerImageName,MountableFile",""
"axon-test-4.10.1","com.google.gson",4,7,87,"JsonArray,JsonObject,JsonElement,JsonParser",""
"axon-test-4.10.1","org.slf4j",4,13,87,"LoggerFactory,Logger",""
"axon-test-4.10.1","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.10.1","org.testcontainers.containers.wait.strategy",4,5,87,"HttpWaitStrategy,Wait",""
"axon-test-4.10.1","org.junit.jupiter.api.extension",3,4,87,"ExtensionContext,BeforeEachCallback,AfterEachCallback",""
"axon-test-4.10.1","org.junit.runners.model",2,7,87,"Statement",""
"axon-test-4.10.1","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.10.1","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.10.1","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.10.1","org.junit.runner",1,1,87,"Description",""
"axon-tracing-opentelemetry-4.10.1","io.opentelemetry.api.trace",9,47,5,"Span,SpanKind,Tracer,SpanBuilder,StatusCode,SpanContext",""
"axon-tracing-opentelemetry-4.10.1","io.opentelemetry.context.propagation",9,18,5,"TextMapGetter,TextMapPropagator,TextMapSetter,ContextPropagators",""
"axon-tracing-opentelemetry-4.10.1","javax.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-4.10.1","io.opentelemetry.context",2,7,5,"Context,Scope",""
"axon-tracing-opentelemetry-4.10.1","org.slf4j",2,7,5,"LoggerFactory,Logger",""
"axon-tracing-opentelemetry-4.10.1","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
