"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"com.fasterxml.jackson.databind",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.ObjectMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"com.fasterxml.jackson.dataformat.cbor.databind",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"com.github.kagkarlsson.scheduler",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"com.github.kagkarlsson.scheduler.task",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonDbSchedulerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"com.thoughtworks.xstream",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.XStreamAutoConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"io.axoniq.axonserver.connector.event",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"io.axoniq.axonserver.connector.impl",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"io.micrometer.core.instrument",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"io.micrometer.core.instrument.simple",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.metrics",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.micrometer",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.config",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.config.annotation",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.eventsourcing",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.jdbc",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.JdbcAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.messaging.unitofwork",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.TransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.axonframework.spring.saga",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.jobrunr.scheduling",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.beans",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.beans.factory",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.InfraConfiguration,org.axonframework.springboot.autoconfig.AxonAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.boot.autoconfigure.service.connection",1,3,11.11111111111111,4,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory,org.axonframework.springboot.service.connection.AxonServerConnectionDetails",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.boot.context.properties.bind",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.boot.docker.compose.core",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.boot.docker.compose.service.connection",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerDockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.boot.testcontainers.service.connection",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.service.connection","org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory,org.axonframework.springboot.service.connection.AxonServerTestContainerConnectionDetailsFactory$AxonServerContainerConnectionDetails",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.core.env",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration,org.axonframework.springboot.autoconfig.PersistentStreamMessageSourceRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.core.type",1,2,11.11111111111111,2.6666666666666665,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition,org.axonframework.springboot.util.DefaultEntityRegistrar",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.lang",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.AxonServerAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.transaction",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.autoconfig","org.axonframework.springboot.autoconfig.TransactionAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.10.1",9,75,47,9,100,"org.springframework.util",1,1,11.11111111111111,1.3333333333333333,"org.axonframework.springboot.util","org.axonframework.springboot.util.AbstractQualifiedBeanCondition",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"io.opentelemetry.api",1,1,100,20,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"io.opentelemetry.api.trace",1,3,100,60,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"io.opentelemetry.context",1,2,100,40,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory,org.axonframework.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"io.opentelemetry.context.propagation",1,4,100,80,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"javax.annotation",1,3,100,60,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder",""
"axon-tracing-opentelemetry-4.10.1",1,5,6,1,100,"org.slf4j",1,1,100,20,"org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.OpenTelemetrySpan",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"org.slf4j",9,19,81.81818181818183,14.393939393939394,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.heartbeat.source.GrpcHeartbeatSource,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.query.subscription.SubscriptionMessageSerializer",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"javax.annotation",8,21,72.72727272727273,15.909090909090908,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.util.PriorityExecutorService,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage,org.axonframework.axonserver.connector.query.GrpcBackedQueryMessage,org.axonframework.axonserver.connector.query.subscription.GrpcBackedSubscriptionQueryMessage",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc",7,30,63.63636363636364,22.727272727272727,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.ErrorCode$ExceptionBuilder,org.axonframework.axonserver.connector.ErrorCode,org.axonframework.axonserver.connector.AxonServerException,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter$1,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter,org.axonframework.axonserver.connector.util.GrpcMetadataSerializer",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector",6,21,54.54545454545455,15.909090909090908,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.query.StreamableResponse,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.StreamableInstanceResponse,org.axonframework.axonserver.connector.query.AxonServerQueryBus$QueryResponseSpliterator",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.grpc",4,12,36.36363636363637,9.09090909090909,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ManagedChannelCustomizer,org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.util.GrpcBufferingInterceptor,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.ContextAddingInterceptor$1,org.axonframework.axonserver.connector.util.TokenAddingInterceptor$1,org.axonframework.axonserver.connector.util.ContextAddingInterceptor,org.axonframework.axonserver.connector.util.TokenAddingInterceptor",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"com.google.protobuf",3,7,27.272727272727273,5.303030303030303,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.util.GrpcMetaDataConverter,org.axonframework.axonserver.connector.util.GrpcObjectSerializer,org.axonframework.axonserver.connector.util.GrpcSerializedObject,org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.impl",3,4,27.272727272727273,3.0303030303030303,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.grpc.stub",3,6,27.272727272727273,4.545454545454545,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.InstructionAckSource,org.axonframework.axonserver.connector.DefaultInstructionAckSource,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.util.UpstreamAwareStreamObserver,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.control",2,3,18.181818181818183,2.2727272727272725,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.AxonServerConnectionManager,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.processor.EventProcessorControlService$AxonProcessorInstructionHandler",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.query",2,3,18.181818181818183,2.2727272727272725,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc.control",2,4,18.181818181818183,3.0303030303030303,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder,org.axonframework.axonserver.connector.AxonServerConfiguration,org.axonframework.axonserver.connector.processor.EventProcessorControlService,org.axonframework.axonserver.connector.processor.StreamingEventProcessorInfoMessage",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc.event",2,6,18.181818181818183,4.545454545454545,"org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.util.EventCipher,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.GrpcBackedDomainEventData,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.EventBuffer",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc.query",2,18,18.181818181818183,13.636363636363637,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.AxonServerQueryBus$Builder,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.StreamableInstanceResponse,org.axonframework.axonserver.connector.query.AxonServerQueryBus$QueryResponseSpliterator,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.query.GrpcBackedResponseMessage",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.grpc.netty.shaded.io.netty.util.internal",2,2,18.181818181818183,1.5151515151515151,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.query.QueryProcessingTask",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"reactor.core.publisher",2,9,18.181818181818183,6.818181818181818,"org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.AxonServerQueryBus$LocalSegmentAdapter,org.axonframework.axonserver.connector.query.StreamableFluxResponse,org.axonframework.axonserver.connector.query.AxonServerQueryBus$ActivityFinisher,org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult,org.axonframework.axonserver.connector.query.subscription.DeserializedResult,org.axonframework.axonserver.connector.query.subscription.DisposableResult",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"reactor.core.scheduler",2,2,18.181818181818183,1.5151515151515151,"org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.util.PriorityTaskSchedulers,org.axonframework.axonserver.connector.query.AxonServerQueryBus",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"com.google.common.base",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.admin",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector.processor","org.axonframework.axonserver.connector.processor.EventProcessorControlService",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.command",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.command.AxonServerCommandBus",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.connector.event",1,11,9.090909090909092,8.333333333333334,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSource,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine$1,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore$AxonIQEventStorageEngine,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler,org.axonframework.axonserver.connector.event.axon.QueryResultStreamAdapter,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceDefinition,org.axonframework.axonserver.connector.event.axon.EventBuffer,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSourceFactory",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc.command",1,4,9.090909090909092,3.0303030303030303,"org.axonframework.axonserver.connector.command","org.axonframework.axonserver.connector.command.CommandSerializer,org.axonframework.axonserver.connector.command.AxonServerCommandBus,org.axonframework.axonserver.connector.command.AxonServerCommandBus$CommandProcessingTask,org.axonframework.axonserver.connector.command.GrpcBackedCommandMessage",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.axoniq.axonserver.grpc.streams",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.grpc.netty.shaded.io.grpc.netty",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"io.grpc.netty.shaded.io.netty.handler.ssl",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConnectionManager$Builder",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"org.reactivestreams",1,4,9.090909090909092,3.0303030303030303,"org.axonframework.axonserver.connector.query","org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.StreamableFluxResponse$SendingSubscriber,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.StreamableFluxResponse",""
"axon-server-connector-4.10.1",11,132,26,10,90.91,"org.springframework.boot.context.properties",1,1,9.090909090909092,0.7575757575757576,"org.axonframework.axonserver.connector","org.axonframework.axonserver.connector.AxonServerConfiguration",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.hamcrest",5,27,62.5,31.034482758620687,"org.axonframework.test.aggregate,org.axonframework.test.matchers,org.axonframework.test.saga,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.aggregate.Reporter,org.axonframework.test.matchers.Matchers,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.EqualFieldsMatcher,org.axonframework.test.matchers.EqualsMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher,org.axonframework.test.matchers.NullOrVoidMatcher",""
"axon-test-4.10.1",8,87,13,7,87.5,"javax.annotation",4,10,50,11.494252873563218,"org.axonframework.test.aggregate,org.axonframework.test.saga,org.axonframework.test.utils,org.axonframework.test.deadline","org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore,org.axonframework.test.aggregate.AggregateTestFixture$IdentifierValidatingRepository,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository,org.axonframework.test.aggregate.AggregateTestFixture$DefaultRepositoryProvider,org.axonframework.test.aggregate.AggregateTestFixture$ExecutionExceptionAwareCallback,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.test.utils.RecordingCommandBus",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.slf4j",2,2,25,2.2988505747126435,"org.axonframework.test.aggregate,org.axonframework.test.matchers","org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.test.matchers.DeepEqualsMatcher",""
"axon-test-4.10.1",8,87,13,7,87.5,"AggregateEventPublisherImpl",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.SagaTestFixture",""
"axon-test-4.10.1",8,87,13,7,87.5,"com.google.gson",1,1,12.5,1.1494252873563218,"org.axonframework.test.server","org.axonframework.test.server.AxonServerContainerUtils",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.junit.jupiter.api",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.junit.jupiter.api.extension",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleExtension",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.junit.rules",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.junit.runner",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.junit.runners.model",1,2,12.5,2.2988505747126435,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.testcontainers.containers",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.testcontainers.containers.wait.strategy",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer",""
"axon-test-4.10.1",8,87,13,7,87.5,"org.testcontainers.utility",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerContainer,org.axonframework.test.server.AxonServerEEContainer",""
