"firstCommunityId","finalCommunityId","memberCount","memberNames","intermediateCommunityIds","Source Cypher File: Community_Detection/Community_Detection_2c_Leiden_Stream.cypher"
2,2,5,"/axon-configuration-4.8.0.jar,/axon-test-4.8.0.jar,/axon-messaging-4.8.0.jar,/axon-modelling-4.8.0.jar,/axon-eventsourcing-4.8.0.jar","2",""
4,4,1,"/axon-disruptor-4.8.0.jar","4",""
