"artifactName","dependentArtifactName","packageName","dependentPackage.fqn","dependentTypes","dependentPackageTypes","typeUsagePercentage","dependentTypeNames","Source Cypher File: Internal_Dependencies/How_many_classes_compared_to_all_existing_in_the_same_package_are_used_by_dependent_packages_across_different_artifacts.cypher"
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.eventhandling",3,100,0.03,"org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage",""
"axon-test-4.9.3","axon-modelling-4.9.3","org.axonframework.test.utils","org.axonframework.modelling.saga",1,33,0.030303030303030304,"org.axonframework.modelling.saga.SimpleResourceInjector",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.conflictresolution","org.axonframework.commandhandling",1,32,0.03125,"org.axonframework.commandhandling.CommandMessage",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.matchers","org.axonframework.commandhandling",1,32,0.03125,"org.axonframework.commandhandling.CommandMessage",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.utils","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Registration",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.conflictresolution","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Assert",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.server","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.Assert",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.snapshotting","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.BuilderUtils",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command.legacyjpa","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.BuilderUtils",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.eventscheduler","org.axonframework.common",1,28,0.03571428571428571,"org.axonframework.common.DateTimeUtils",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.conflictresolution","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.ParameterResolver,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command.legacyjpa","org.axonframework.messaging.annotation",2,54,0.037037037037037035,"org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-eventsourcing-4.9.3","axon-modelling-4.9.3","org.axonframework.eventsourcing.eventstore","org.axonframework.modelling.command",2,54,0.037037037037037035,"org.axonframework.modelling.command.ConcurrencyException,org.axonframework.modelling.command.AggregateStreamCreationException",""
"axon-configuration-4.9.3","axon-disruptor-4.9.3","org.axonframework.config","org.axonframework.disruptor.commandhandling",1,22,0.045454545454545456,"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command.inspection","org.axonframework.eventhandling",5,100,0.05,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericEventMessage",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.tracing",1,19,0.05263157894736842,"org.axonframework.tracing.SpanFactory",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore","org.axonframework.tracing",1,19,0.05263157894736842,"org.axonframework.tracing.SpanFactory",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command.legacyjpa","org.axonframework.tracing",1,19,0.05263157894736842,"org.axonframework.tracing.SpanFactory",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.common.jdbc",1,18,0.05555555555555555,"org.axonframework.common.jdbc.PersistenceExceptionResolver",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository","org.axonframework.messaging.annotation",3,54,0.05555555555555555,"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.messaging",2,35,0.05714285714285714,"org.axonframework.messaging.Message,org.axonframework.messaging.MetaData",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.snapshotting","org.axonframework.serialization",2,34,0.058823529411764705,"org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.inmemory","org.axonframework.eventhandling",6,100,0.06,"org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackedEventMessage",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.saga","org.axonframework.commandhandling",2,32,0.0625,"org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.CommandBus",""
"axon-disruptor-4.9.3","axon-eventsourcing-4.9.3","org.axonframework.disruptor.commandhandling","org.axonframework.eventsourcing.eventstore",2,31,0.06451612903225806,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.DomainEventStream",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository","org.axonframework.common.caching",1,15,0.06666666666666667,"org.axonframework.common.caching.Cache",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.common.caching",1,15,0.06666666666666667,"org.axonframework.common.caching.Cache",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.aggregate","org.axonframework.eventhandling",7,100,0.07,"org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericEventMessage",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.deadline","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Registration,org.axonframework.common.DateTimeUtils",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.saga","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Assert,org.axonframework.common.ReflectionUtils",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.jdbc","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.BuilderUtils",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.jpa","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.BuilderUtils",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.AxonConfigurationException,org.axonframework.common.BuilderUtils",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test","org.axonframework.common",2,28,0.07142857142857142,"org.axonframework.common.Priority,org.axonframework.common.AxonNonTransientException",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.saga","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.deadline","org.axonframework.messaging.unitofwork",1,14,0.07142857142857142,"org.axonframework.messaging.unitofwork.DefaultUnitOfWork",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.messaging.annotation",4,54,0.07407407407407407,"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-disruptor-4.9.3","axon-messaging-4.9.3","org.axonframework.disruptor.commandhandling","org.axonframework.messaging.annotation",4,54,0.07407407407407407,"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.saga","org.axonframework.deadline",1,13,0.07692307692307693,"org.axonframework.deadline.DeadlineMessage",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.aggregate","org.axonframework.deadline",1,13,0.07692307692307693,"org.axonframework.deadline.DeadlineMessage",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command","org.axonframework.deadline",1,13,0.07692307692307693,"org.axonframework.deadline.DeadlineMessage",""
"axon-disruptor-4.9.3","axon-modelling-4.9.3","org.axonframework.disruptor.commandhandling","org.axonframework.modelling.command.inspection",2,26,0.07692307692307693,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga","org.axonframework.eventhandling",8,100,0.08,"org.axonframework.eventhandling.ResetNotSupportedException,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.EventHandlerInvoker,org.axonframework.eventhandling.LoggingErrorHandler,org.axonframework.eventhandling.EventHandler",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.serialization.upcasting.event",1,12,0.08333333333333333,"org.axonframework.serialization.upcasting.event.EventUpcaster",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.commandhandling.gateway",3,34,0.08823529411764706,"org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.DefaultCommandGateway$Builder,org.axonframework.commandhandling.gateway.CommandGateway",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.SimpleSerializedObject,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedType",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.Serializer,org.axonframework.serialization.LazyDeserializingObject,org.axonframework.serialization.SerializedMessage",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc.statements","org.axonframework.serialization",3,34,0.08823529411764706,"org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jdbc","org.axonframework.eventhandling",9,100,0.09,"org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericEventMessage",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.common.lock",1,11,0.09090909090909091,"org.axonframework.common.lock.LockFactory",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command.inspection","org.axonframework.commandhandling",3,32,0.09375,"org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.NoHandlerForCommandException,org.axonframework.commandhandling.CommandMessageHandlingMember",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.eventhandling.pooled",2,21,0.09523809523809523,"org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor,org.axonframework.eventhandling.pooled.PooledStreamingEventProcessor$Builder",""
"axon-test-4.9.3","axon-eventsourcing-4.9.3","org.axonframework.test.aggregate","org.axonframework.eventsourcing.eventstore",3,31,0.0967741935483871,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.eventsourcing.eventstore.DomainEventStream",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.tracing",2,19,0.10526315789473684,"org.axonframework.tracing.SpanFactory,org.axonframework.tracing.NoOpSpanFactory",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.matchers","org.axonframework.common",3,28,0.10714285714285714,"org.axonframework.common.ReflectionUtils,org.axonframework.common.BuilderUtils,org.axonframework.common.AxonNonTransientException",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.jpa","org.axonframework.eventhandling",11,100,0.11,"org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericEventMessage",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command","org.axonframework.messaging.annotation",6,54,0.1111111111111111,"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory,org.axonframework.messaging.annotation.ClasspathHandlerDefinition,org.axonframework.messaging.annotation.HasHandlerAttributes,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.MessageHandlingMember",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.utils","org.axonframework.messaging",4,35,0.11428571428571428,"org.axonframework.messaging.MessageDispatchInterceptor,org.axonframework.messaging.MessageHandler,org.axonframework.messaging.MetaData,org.axonframework.messaging.MessageHandlerInterceptor",""
"axon-configuration-4.9.3","axon-modelling-4.9.3","org.axonframework.config","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory",""
"axon-eventsourcing-4.9.3","axon-modelling-4.9.3","org.axonframework.eventsourcing","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregate",""
"axon-test-4.9.3","axon-modelling-4.9.3","org.axonframework.test.aggregate","org.axonframework.modelling.command.inspection",3,26,0.11538461538461539,"org.axonframework.modelling.command.inspection.AggregateModel,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregate",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore","org.axonframework.serialization",4,34,0.11764705882352941,"org.axonframework.serialization.RevisionResolver,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.serialization",4,34,0.11764705882352941,"org.axonframework.serialization.RevisionResolver,org.axonframework.serialization.Serializer,org.axonframework.serialization.AnnotationRevisionResolver,org.axonframework.serialization.Revision",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.jpa","org.axonframework.serialization",4,34,0.11764705882352941,"org.axonframework.serialization.SimpleSerializedObject,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga.repository.jdbc","org.axonframework.serialization",4,34,0.11764705882352941,"org.axonframework.serialization.SimpleSerializedObject,org.axonframework.serialization.Serializer,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType",""
"axon-test-4.9.3","axon-eventsourcing-4.9.3","org.axonframework.test.aggregate","org.axonframework.eventsourcing",5,42,0.11904761904761904,"org.axonframework.eventsourcing.GenericAggregateFactory,org.axonframework.eventsourcing.EventSourcedAggregate,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.AggregateFactory,org.axonframework.eventsourcing.EventSourcingRepository$Builder",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing","org.axonframework.eventhandling",12,100,0.12,"org.axonframework.eventhandling.GenericTrackedDomainEventMessage,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.MultiStreamableMessageSource,org.axonframework.eventhandling.MultiStreamableMessageSource$Builder,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.EventData,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.EventHandler",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.utils","org.axonframework.commandhandling",4,32,0.125,"org.axonframework.commandhandling.CommandMessage,org.axonframework.commandhandling.CommandBus,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.commandhandling.CommandCallback",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.command","org.axonframework.messaging.interceptors",1,8,0.125,"org.axonframework.messaging.interceptors.MessageHandlerInterceptor",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.messaging.interceptors",1,8,0.125,"org.axonframework.messaging.interceptors.CorrelationDataInterceptor",""
"axon-configuration-4.9.3","axon-eventsourcing-4.9.3","org.axonframework.config","org.axonframework.eventsourcing.eventstore",4,31,0.12903225806451613,"org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.eventsourcing.eventstore.EventStorageEngine",""
"axon-modelling-4.9.3","axon-messaging-4.9.3","org.axonframework.modelling.saga","org.axonframework.messaging.annotation",7,54,0.12962962962962962,"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain,org.axonframework.messaging.annotation.HasHandlerAttributes,org.axonframework.messaging.annotation.HandlerEnhancerDefinition,org.axonframework.messaging.annotation.HandlerDefinition,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.messaging.annotation.MessageHandlingMember,org.axonframework.messaging.annotation.WrappedMessageHandlingMember",""
"axon-test-4.9.3","axon-messaging-4.9.3","org.axonframework.test.saga","org.axonframework.eventhandling",13,100,0.13,"org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.SimpleEventBus,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.ListenerInvocationErrorHandler,org.axonframework.eventhandling.EventMessageHandler,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.SimpleEventBus$Builder,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.Segment,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericEventMessage,org.axonframework.eventhandling.LoggingErrorHandler",""
"axon-disruptor-4.9.3","axon-messaging-4.9.3","org.axonframework.disruptor.commandhandling","org.axonframework.common.caching",2,15,0.13333333333333333,"org.axonframework.common.caching.NoCache,org.axonframework.common.caching.Cache",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.common.caching",2,15,0.13333333333333333,"org.axonframework.common.caching.Cache,org.axonframework.common.caching.WeakReferenceCache",""
"axon-configuration-4.9.3","axon-messaging-4.9.3","org.axonframework.config","org.axonframework.eventhandling.async",2,15,0.13333333333333333,"org.axonframework.eventhandling.async.SequencingPolicy,org.axonframework.eventhandling.async.SequentialPerAggregatePolicy",""
"axon-test-4.9.3","axon-modelling-4.9.3","org.axonframework.test.saga","org.axonframework.modelling.saga.repository",2,15,0.13333333333333333,"org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore","org.axonframework.eventhandling",14,100,0.14,"org.axonframework.eventhandling.AbstractEventBus,org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventhandling.EventUtils,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.EventBusSpanFactory,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.DomainEventSequenceAware,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackedEventMessage",""
"axon-eventsourcing-4.9.3","axon-messaging-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventhandling",14,100,0.14,"org.axonframework.eventhandling.AbstractEventBus$Builder,org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.eventhandling.EventBusSpanFactory,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.TrackedDomainEventData,org.axonframework.eventhandling.GenericDomainEventMessage,org.axonframework.eventhandling.GenericEventMessage",""
