"artifactName","packageName","dependentArtifactName","dependentPackageName","forwardToBackwardBalance","numberForward","numberBackward","someForwardDependencies","backwardDependencies","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies.cypher"
"axon-messaging-4.10.3","org.axonframework.eventhandling","axon-messaging-4.10.3","org.axonframework.tracing",0.9,19,1,"TrackingEventProcessor$Builder->SpanFactory,EventProcessorSpanFactory->Span,AbstractEventProcessor->Span,EventBusSpanFactory->Span,SubscribingEventProcessor$Builder->SpanFactory,AbstractEventProcessor$Builder->SpanFactory,AbstractEventProcessor$Builder->NoOpSpanFactory,DefaultEventProcessorSpanFactory$Builder->SpanFactory,DefaultEventBusSpanFactory$Builder->SpanFactory","NestingSpanFactory->EventMessage",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","axon-messaging-4.10.3","org.axonframework.messaging.responsetypes",0.8823529411764706,16,1,"QueryMessage->ResponseType,QuerySubscription->ResponseType,GenericQueryMessage->ResponseType,QueryGateway->ResponseType,QueryGateway->ResponseTypes,GenericStreamingQueryMessage->PublisherResponseType,GenericStreamingQueryMessage->ResponseType,SimpleQueryBus->ResponseType,GenericSubscriptionQueryMessage->ResponseType","ConvertingResponseMessage->QueryResponseMessage",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","axon-messaging-4.10.3","org.axonframework.tracing",0.875,15,1,"SimpleQueryBus$Builder->NoOpSpanFactory,SimpleQueryBus$Builder->SpanFactory,DefaultQueryUpdateEmitterSpanFactory->SpanFactory,DefaultQueryUpdateEmitterSpanFactory->Span,QueryBusSpanFactory->Span,DefaultQueryBusSpanFactory$Builder->SpanFactory,DefaultQueryBusSpanFactory->SpanFactory,DefaultQueryBusSpanFactory->Span,SimpleQueryBus->Span","SpanUtils->QueryMessage",""
"axon-messaging-4.10.3","org.axonframework.eventhandling","axon-messaging-4.10.3","org.axonframework.messaging",0.8571428571428571,39,3,"SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->Message,GenericTrackedDomainEventMessage->Message,TrackingEventProcessor$Builder->StreamableMessageSource,AbstractEventProcessor->MessageHandlerInterceptor,AbstractEventProcessor->DefaultInterceptorChain,AbstractEventProcessor->ResultMessage,EventMessage->Message,TrackingEventProcessor->StreamableMessageSource,TrackingEventProcessor->InterceptorChain","StreamableMessageSource->TrackingToken,Headers->DomainEventMessage,Headers->EventMessage",""
"axon-messaging-4.10.3","org.axonframework.eventhandling","axon-messaging-4.10.3","org.axonframework.messaging.annotation",0.84,23,2,"TimestampParameterResolverFactory->ParameterResolver,TimestampParameterResolverFactory->AbstractAnnotatedParameterResolverFactory,SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver->ParameterResolver,SequenceNumberParameterResolverFactory->ParameterResolver,SequenceNumberParameterResolverFactory->AbstractAnnotatedParameterResolverFactory,SimpleEventHandlerInvoker$Builder->HandlerDefinition,SimpleEventHandlerInvoker$Builder->ParameterResolverFactory,AnnotationEventHandlerAdapter->ClasspathParameterResolverFactory,AnnotationEventHandlerAdapter->AnnotatedHandlerInspector","SourceIdParameterResolverFactory$SourceIdParameterResolver->DomainEventMessage,AggregateTypeParameterResolverFactory$AggregateTypeParameterResolver->DomainEventMessage",""
"axon-messaging-4.10.3","org.axonframework.deadline","axon-messaging-4.10.3","org.axonframework.tracing",0.8,9,1,"SimpleDeadlineManager$DeadlineTask->Span,SimpleDeadlineManager$DeadlineTask->SpanScope,SimpleDeadlineManager$Builder->NoOpSpanFactory,SimpleDeadlineManager$Builder->SpanFactory,DeadlineManagerSpanFactory->Span,DefaultDeadlineManagerSpanFactory$Builder->SpanFactory,DefaultDeadlineManagerSpanFactory->SpanFactory,DefaultDeadlineManagerSpanFactory->Span,SimpleDeadlineManager->Span","SpanUtils->DeadlineMessage",""
"axon-messaging-4.10.3","org.axonframework.commandhandling","axon-messaging-4.10.3","org.axonframework.tracing",0.7777777777777778,8,1,"SimpleCommandBus$Builder->NoOpSpanFactory,SimpleCommandBus$Builder->SpanFactory,DefaultCommandBusSpanFactory->SpanFactory,DefaultCommandBusSpanFactory->Span,CommandBusSpanFactory->Span,AsynchronousCommandBus$Builder->SpanFactory,DefaultCommandBusSpanFactory$Builder->SpanFactory,SimpleCommandBus->Span","SpanUtils->CommandMessage",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing","axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore",0.7777777777777778,16,2,"AggregateSnapshotter->DomainEventStream,AbstractSnapshotter$Builder->EventStore,AggregateSnapshotter$Builder->EventStore,CachingEventSourcingRepository->EventStore,EventSourcedAggregate->DomainEventStream,FilteringEventStorageEngine->EventStorageEngine,FilteringEventStorageEngine->DomainEventStream,AbstractSnapshotter$CreateSnapshotTask->DomainEventStream,AbstractSnapshotter$CreateSnapshotTask->EventStore","AbstractEventStorageEngine->EventStreamUtils,DomainEventStream->EventStreamUtils",""
"axon-messaging-4.10.3","org.axonframework.commandhandling.callbacks","axon-messaging-4.10.3","org.axonframework.commandhandling",0.7333333333333333,13,2,"FutureCallback->CommandCallback,FutureCallback->GenericCommandResultMessage,FutureCallback->CommandMessage,FutureCallback->CommandResultMessage,NoOpCallback->CommandResultMessage,NoOpCallback->CommandCallback,NoOpCallback->CommandMessage,LoggingCallback->CommandResultMessage,LoggingCallback->CommandCallback","SimpleCommandBus$Builder->NoOpCallback,SimpleCommandBus$Builder->LoggingCallback",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","axon-server-connector-4.10.3","org.axonframework.axonserver.connector",0.6666666666666666,5,1,"ExecutorServiceBuilder->AxonServerConfiguration,FlowControllingStreamObserver->AxonServerConfiguration,FlowControllingStreamObserver->AxonServerConfiguration$FlowControlConfiguration,PriorityExecutorService->PriorityRunnable,PriorityExecutorService->PriorityCallable","ErrorCode->ExceptionSerializer",""
"axon-messaging-4.10.3","org.axonframework.eventhandling","axon-messaging-4.10.3","org.axonframework.serialization",0.6470588235294118,14,3,"EventUtils->SerializedMessage,EventUtils->LazyDeserializingObject,EventUtils->Serializer,AbstractSequencedDomainEventEntry->Serializer,AbstractEventEntry->SimpleSerializedType,AbstractEventEntry->SimpleSerializedObject,AbstractEventEntry->SerializedMetaData,AbstractEventEntry->Serializer,AbstractEventEntry->SerializedObject","GapAwareTrackingTokenConverter->GapAwareTrackingToken,AbstractXStreamSerializer->GenericDomainEventMessage,AbstractXStreamSerializer->GenericEventMessage",""
"axon-messaging-4.10.3","org.axonframework.messaging.unitofwork","axon-messaging-4.10.3","org.axonframework.messaging",0.6470588235294118,14,3,"AbstractUnitOfWork->Message,AbstractUnitOfWork->MetaData,DefaultUnitOfWork->ResultMessage,DefaultUnitOfWork->Message,DefaultUnitOfWork->GenericResultMessage,ExecutionResult->ResultMessage,BatchingUnitOfWork->ResultMessage,BatchingUnitOfWork->GenericResultMessage,BatchingUnitOfWork->Message","DefaultInterceptorChain->UnitOfWork,GenericMessage->CurrentUnitOfWork,MessageHandlerInterceptor->UnitOfWork",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","axon-server-connector-4.10.3","org.axonframework.axonserver.connector",0.6153846153846154,21,5,"AxonServerEventScheduler$Builder->AxonServerConnectionManager,AxonServerEventStore$Builder->AxonServerConfiguration,AxonServerEventStore$Builder->AxonServerConnectionManager,AxonServerEventStoreFactory$Builder->AxonServerConnectionManager,AxonServerEventStoreFactory$Builder->AxonServerConfiguration,EventProcessorInfoConfiguration->AxonServerConfiguration,EventProcessorInfoConfiguration->AxonServerConnectionManager,AxonServerEventStore$AxonIQEventStorageEngine$1->AxonServerConnectionManager,AxonServerEventStore$AxonIQEventStorageEngine$1->AxonServerConfiguration","ServerConnectorConfigurerModule->AxonServerEventStore,ServerConnectorConfigurerModule->AxonServerEventStoreFactory$Builder,ServerConnectorConfigurerModule->AxonServerEventStoreFactory,ServerConnectorConfigurerModule->EventProcessorInfoConfiguration,ServerConnectorConfigurerModule->AxonServerEventStore$Builder",""
