"artifactName","dependentArtifactName","dependentPackages","dependentArtifactPackages","packageUsagePercentage","dependentFullQualifiedPackageNames","dependentPackageNames","Source Cypher File: Internal_Dependencies/How_many_packages_compared_to_all_existing_are_used_by_dependent_artifacts.cypher"
"axon-test-4.10.3","axon-modelling-4.10.3",5,10,0.5,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.inmemory","command,inspection,saga,repository,inmemory",""
"axon-configuration-4.10.3","axon-messaging-4.10.3",34,64,0.53125,"org.axonframework.tracing,org.axonframework.common.jpa,org.axonframework.messaging,org.axonframework.commandhandling.gateway,org.axonframework.serialization.upcasting.event,org.axonframework.eventhandling.async,org.axonframework.serialization,org.axonframework.messaging.unitofwork,org.axonframework.lifecycle,org.axonframework.messaging.deadletter,org.axonframework.common.transaction,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling,org.axonframework.serialization.xml,org.axonframework.common,org.axonframework.messaging.annotation,org.axonframework.commandhandling,org.axonframework.messaging.interceptors,org.axonframework.common.caching,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.tokenstore,org.axonframework.common.lock,org.axonframework.messaging.correlation,org.axonframework.eventhandling.scheduling,org.axonframework.queryhandling,org.axonframework.deadline,org.axonframework.monitoring,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.queryhandling.annotation,org.axonframework.common.jdbc,org.axonframework.eventhandling.deadletter,org.axonframework.common.annotation,org.axonframework.util","tracing,jpa,messaging,gateway,event,async,serialization,unitofwork,lifecycle,deadletter,transaction,pooled,inmemory,eventhandling,xml,common,annotation,commandhandling,interceptors,caching,tokenstore,lock,correlation,scheduling,queryhandling,deadline,monitoring,jdbc,util",""
"axon-spring-boot-autoconfigure-4.10.3","axon-eventsourcing-4.10.3",5,9,0.5555555555555556,"org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing","legacyjpa,eventstore,jdbc,jpa,eventsourcing",""
"axon-configuration-4.10.3","axon-modelling-4.10.3",6,10,0.6,"org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","saga,repository,jpa,inmemory,command,inspection",""
"axon-spring-boot-autoconfigure-4.10.3","axon-modelling-4.10.3",6,10,0.6,"org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga,org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.jpa","repository,legacyjpa,jdbc,saga,command,jpa",""
"axon-modelling-4.10.3","axon-modelling-4.10.3",6,10,0.6,"org.axonframework.modelling.saga.metamodel,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","metamodel,saga,repository,jpa,command,inspection",""
"axon-spring-boot-autoconfigure-4.10.3","axon-messaging-4.10.3",39,64,0.609375,"org.axonframework.common.jdbc,org.axonframework.common.transaction,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.eventhandling,org.axonframework.common.legacyjpa,org.axonframework.messaging.deadletter,org.axonframework.eventhandling.tokenstore,org.axonframework.serialization,org.axonframework.common.jpa,org.axonframework.deadline,org.axonframework.queryhandling,org.axonframework.lifecycle,org.axonframework.tracing.attributes,org.axonframework.tracing,org.axonframework.messaging,org.axonframework.eventhandling.scheduling,org.axonframework.commandhandling,org.axonframework.eventhandling.pooled,org.axonframework.serialization.upcasting.event,org.axonframework.serialization.json,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.deadletter,org.axonframework.common,org.axonframework.messaging.correlation,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.commandhandling.distributed,org.axonframework.messaging.interceptors,org.axonframework.serialization.xml,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.messaging.annotation,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.async,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.commandhandling.gateway","jdbc,transaction,legacyjpa,eventhandling,deadletter,tokenstore,serialization,jpa,deadline,queryhandling,lifecycle,attributes,tracing,messaging,scheduling,commandhandling,pooled,event,json,dbscheduler,common,correlation,distributed,interceptors,xml,gateway,annotation,jobrunr,async",""
"axon-test-4.10.3","axon-test-4.10.3",5,8,0.625,"org.axonframework.test.deadline,org.axonframework.test.matchers,org.axonframework.test,org.axonframework.test.utils,org.axonframework.test.eventscheduler","deadline,matchers,test,utils,eventscheduler",""
"axon-messaging-4.10.3","axon-messaging-4.10.3",41,64,0.640625,"org.axonframework.serialization,org.axonframework.common.jdbc,org.axonframework.common,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.common.legacyjpa,org.axonframework.common.stream,org.axonframework.messaging.unitofwork,org.axonframework.messaging.responsetypes,org.axonframework.messaging.annotation,org.axonframework.common.lock,org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.common.annotation,org.axonframework.messaging,org.axonframework.common.transaction,org.axonframework.messaging.deadletter,org.axonframework.queryhandling,org.axonframework.deadline,org.axonframework.tracing,org.axonframework.lifecycle,org.axonframework.eventhandling.scheduling,org.axonframework.common.io,org.axonframework.eventhandling.replay,org.axonframework.eventhandling.async,org.axonframework.serialization.upcasting.event,org.axonframework.monitoring,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.common.digest,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.messaging.correlation,org.axonframework.serialization.upcasting,org.axonframework.common.jpa,org.axonframework.queryhandling.registration,org.axonframework.messaging.interceptors,org.axonframework.commandhandling.distributed,org.axonframework.serialization.xml,org.axonframework.util,org.axonframework.common.property,org.axonframework.deadline.jobrunr","serialization,jdbc,common,tokenstore,eventhandling,jpa,legacyjpa,stream,unitofwork,responsetypes,annotation,lock,commandhandling,callbacks,messaging,transaction,deadletter,queryhandling,deadline,tracing,lifecycle,scheduling,io,replay,async,event,monitoring,digest,commandfilter,correlation,upcasting,registration,interceptors,distributed,xml,util,property,jobrunr",""
"axon-eventsourcing-4.10.3","axon-eventsourcing-4.10.3",7,9,0.7777777777777778,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing","eventstore,jdbc,snapshotting,jpa,conflictresolution,statements,eventsourcing",""
"axon-server-connector-4.10.3","axon-server-connector-4.10.3",9,11,0.8181818181818182,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.event.util,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector.processor","connector,subscription,util,command,heartbeat,query,axon,processor",""
"axon-spring-boot-autoconfigure-4.10.3","axon-spring-boot-autoconfigure-4.10.3",8,9,0.8888888888888888,"org.axonframework.actuator,org.axonframework.springboot.autoconfig,org.axonframework.springboot,org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.util,org.axonframework.springboot.service.connection,org.axonframework.actuator.axonserver,org.axonframework.springboot.util.jpa","actuator,autoconfig,springboot,legacyjpa,util,connection,axonserver,jpa",""
"axon-server-connector-4.10.3","axon-configuration-4.10.3",1,1,1,"org.axonframework.config","config",""
"axon-spring-boot-autoconfigure-4.10.3","axon-configuration-4.10.3",1,1,1,"org.axonframework.config","config",""
"axon-spring-boot-autoconfigure-4.10.3","axon-tracing-opentelemetry-4.10.3",1,1,1,"org.axonframework.tracing.opentelemetry","opentelemetry",""
"axon-configuration-4.10.3","axon-disruptor-4.10.3",1,1,1,"org.axonframework.disruptor.commandhandling","commandhandling",""
