"internalModuleName","externalNamespaceName","numberOfExternalDeclarationCaller","numberOfExternalDeclarationCalls","numberOfAllElementsInInternalModule","numberOfAllExternalDeclarationsUsedInInternalModule","numberOfAllExternalModulesUsedInInternalModule","externalDeclarationRate","externalDeclarationNames","Source Cypher File: External_Dependencies/External_namespace_usage_per_internal_module_sorted_for_Typescript.cypher"
"react-router-native","@types",20,28,12,18,3,150,"GestureResponderEvent,React.useMemo,React.useRef,React.useCallback,React.MutableRefObject.current,BackHandler,BackHandlerStatic.addEventListener,React.useEffect,BackHandlerStatic.removeEventListener,Linking,LinkingStatic.removeEventListener,LinkingStatic.getInitialURL,LinkingStatic.addEventListener,GestureResponderEvent.defaultPrevented,React.JSX.Element,TouchableHighlightProps,React.ReactNode",""
"react-router-native","@ungap",2,4,12,18,3,150,"url-search-params",""
"react-router-dom","@types",80,124,35,27,1,77.14285714285714,"React.useContext,React.useCallback,React.MutableRefObject.current,React.useRef,React.useState,React.JSX.Element,React.useLayoutEffect,React.useEffect,React.MouseEvent,React.MouseEvent.preventDefault,React.FormEvent.preventDefault,React.FormEvent.defaultPrevented,React.FormEvent.currentTarget,React.ForwardRefExoticComponent,React.forwardRef,React.RefAttributes,React.ForwardedRef,React.MouseEvent.defaultPrevented,React.useMemo,React.ReactElement,React.ReactNode,React.ForwardRefExoticComponent.displayName,React.createContext,React.Context,React.AnchorHTMLAttributes,React.CSSProperties,React.ReactPortal",""
"server","@types",3,3,6,2,1,33.333333333333336,"React.JSX.Element,React.ReactNode",""
"react-router","@types",1,3,6,1,1,16.666666666666668,"React.createElement",""
