"artifactName","fullPackageName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInPackage","externalTypeNames","packageName","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_package.cypher"
"axon-test-4.6.8","org.axonframework.test.saga","org.hamcrest",9,91,21,"Matcher,StringDescription,Description,CoreMatchers","saga",""
"axon-messaging-4.6.8","org.axonframework.common.caching","javax.cache.event",8,34,12,"CacheEntryListenerException,CacheEntryCreatedListener,CacheEntryExpiredListener,CacheEntryListener,CacheEntryRemovedListener,CacheEntryUpdatedListener,CacheEntryEvent,CacheEntryEventFilter","caching",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","org.slf4j",8,15,51,"Logger,LoggerFactory","annotation",""
"axon-messaging-4.6.8","org.axonframework.messaging.responsetypes","reactor.core.publisher",7,34,8,"Mono,Flux","responsetypes",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","org.slf4j",7,16,40,"LoggerFactory,Logger","queryhandling",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","org.reactivestreams",7,27,40,"Publisher","queryhandling",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","org.slf4j",6,9,31,"LoggerFactory,Logger","eventstore",""
"axon-messaging-4.6.8","org.axonframework.messaging.responsetypes","org.reactivestreams",6,14,8,"Publisher","responsetypes",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jpa","javax.persistence",6,68,7,"Index,EntityNotFoundException,TypedQuery,Query,EntityManagerFactory,EntityManager","jpa",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.hamcrest",6,131,19,"Matcher,StringDescription,CoreMatchers,Description","aggregate",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","com.lmax.disruptor.dsl",5,22,22,"Disruptor,EventHandlerGroup,ProducerType","commandhandling",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","javax.persistence",5,42,7,"Index,EntityExistsException,EntityManager,TypedQuery,Query","jpa",""
"axon-messaging-4.6.8","org.axonframework.common","org.slf4j",5,15,28,"LoggerFactory,Logger","common",""
"axon-messaging-4.6.8","org.axonframework.common.caching","net.sf.ehcache",5,63,12,"CacheException,Ehcache,Element","caching",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.async","org.slf4j",5,16,15,"Logger,LoggerFactory","async",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","javax.persistence",5,54,9,"EntityManager,TypedQuery,Query,NoResultException,Index","jpa",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jpa","javax.persistence",5,64,4,"LockModeType,TypedQuery,EntityManager,Query","jpa",""
"axon-messaging-4.6.8","org.axonframework.messaging.interceptors","javax.validation",5,22,8,"Validator,ConstraintViolation,ValidatorFactory,Validation","interceptors",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","nu.xom",5,16,7,"Document,Builder,ParsingException","xml",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","org.slf4j",4,9,7,"LoggerFactory,Logger","jpa",""
"axon-messaging-4.6.8","org.axonframework.commandhandling","org.slf4j",4,8,29,"Logger,LoggerFactory","commandhandling",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.callbacks","org.slf4j",4,11,4,"Logger,LoggerFactory","callbacks",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","org.slf4j",4,11,36,"Logger,LoggerFactory","gateway",""
"axon-messaging-4.6.8","org.axonframework.common.jpa","javax.persistence",4,12,4,"TypedQuery,EntityManager","jpa",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","org.slf4j",4,12,4,"Logger,LoggerFactory","quartz",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","com.fasterxml.jackson.annotation",4,13,93,"JsonTypeInfo$Id,JsonTypeInfo$As","eventhandling",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter","org.slf4j",4,17,4,"Logger,LoggerFactory","deadletter",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz","org.slf4j",4,9,6,"LoggerFactory,Logger","quartz",""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork","org.slf4j",4,16,14,"Logger,LoggerFactory","unitofwork",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.core",4,11,7,"JsonParser,JacksonException,JsonProcessingException","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","com.thoughtworks.xstream.io.xml",4,13,7,"CompactWriter,XppDriver,XomReader,Dom4JReader","xml",""
"axon-messaging-4.6.8","org.axonframework.tracing","org.slf4j",4,9,16,"Logger,LoggerFactory","tracing",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","org.slf4j",4,7,51,"Logger,LoggerFactory","command",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","org.slf4j",4,8,30,"LoggerFactory,Logger","saga",""
"axon-test-4.6.8","org.axonframework.test.deadline","org.hamcrest",4,54,4,"Description,StringDescription,Matchers,Matcher","deadline",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","org.slf4j",3,7,39,"LoggerFactory,Logger","eventsourcing",""
"axon-messaging-4.6.8","org.axonframework.common.caching","javax.cache.configuration",3,11,12,"CacheEntryListenerConfiguration,Factory","caching",""
"axon-messaging-4.6.8","org.axonframework.common.caching","net.sf.ehcache.event",3,9,12,"CacheEventListener,RegisteredEventListeners","caching",""
"axon-messaging-4.6.8","org.axonframework.deadline","org.slf4j",3,7,10,"Logger,LoggerFactory","deadline",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.java","org.slf4j",3,5,4,"LoggerFactory,Logger","java",""
"axon-messaging-4.6.8","org.axonframework.serialization","com.thoughtworks.xstream.mapper",3,6,32,"CannotResolveClassException,Mapper","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.databind.type",3,3,7,"TypeFactory","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.databind.node",3,14,7,"ObjectNode,JsonNodeType","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","com.thoughtworks.xstream.io",3,7,7,"HierarchicalStreamDriver,HierarchicalStreamReader,HierarchicalStreamWriter","xml",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","org.slf4j",3,5,7,"Logger,LoggerFactory","xml",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","org.dom4j",3,12,7,"Document","xml",""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection","org.slf4j",3,5,26,"Logger,LoggerFactory","inspection",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.junit.jupiter.api.extension",3,6,19,"AfterEachCallback,ExtensionContext,BeforeEachCallback","aggregate",""
"axon-test-4.6.8","org.axonframework.test.eventscheduler","org.hamcrest",3,29,5,"StringDescription,Description,Matcher","eventscheduler",""
"axon-test-4.6.8","org.axonframework.test.server","org.testcontainers.utility",3,17,2,"DockerImageName,MountableFile","server",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","org.slf4j",2,3,14,"Logger,LoggerFactory","jdbc",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","org.slf4j",2,3,26,"Logger,LoggerFactory","distributed",""
"axon-messaging-4.6.8","org.axonframework.common.property","org.slf4j",2,4,9,"Logger,LoggerFactory","property",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","org.slf4j",2,12,9,"Logger,LoggerFactory","jpa",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.interceptors","org.slf4j",2,3,1,"Logger,LoggerFactory","interceptors",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling","com.fasterxml.jackson.annotation",2,4,3,"JsonTypeInfo$Id,JsonTypeInfo$As","scheduling",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jdbc","org.slf4j",2,3,9,"Logger,LoggerFactory","jdbc",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jpa","org.slf4j",2,3,4,"LoggerFactory,Logger","jpa",""
"axon-messaging-4.6.8","org.axonframework.lifecycle","org.slf4j",2,3,10,"Logger,LoggerFactory","lifecycle",""
"axon-messaging-4.6.8","org.axonframework.messaging","org.slf4j",2,3,35,"LoggerFactory,Logger","messaging",""
"axon-messaging-4.6.8","org.axonframework.messaging.deadletter","org.slf4j",2,19,17,"Logger,LoggerFactory","deadletter",""
"axon-messaging-4.6.8","org.axonframework.messaging.interceptors","org.slf4j",2,7,8,"Logger,LoggerFactory","interceptors",""
"axon-messaging-4.6.8","org.axonframework.messaging.responsetypes","org.slf4j",2,3,8,"LoggerFactory,Logger","responsetypes",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","reactor.util.context",2,7,40,"Context,ContextView","queryhandling",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","reactor.util.concurrent",2,3,40,"Queues","queryhandling",""
"axon-messaging-4.6.8","org.axonframework.queryhandling.registration","org.slf4j",2,3,5,"Logger,LoggerFactory","registration",""
"axon-messaging-4.6.8","org.axonframework.serialization","com.thoughtworks.xstream",2,28,32,"XStream","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization","org.slf4j",2,5,32,"Logger,LoggerFactory","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization","com.thoughtworks.xstream.converters",2,4,32,"UnmarshallingContext,MarshallingContext","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization","com.thoughtworks.xstream.io",2,5,32,"HierarchicalStreamReader,HierarchicalStreamWriter","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","com.thoughtworks.xstream",2,17,7,"XStream","xml",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","javax.persistence",2,8,51,"EntityManager,LockModeType","command",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jdbc","org.slf4j",2,9,9,"Logger,LoggerFactory","jdbc",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jpa","org.slf4j",2,12,7,"LoggerFactory,Logger","jpa",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.junit.runners.model",2,8,19,"Statement","aggregate",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.slf4j",2,4,19,"Logger,LoggerFactory","aggregate",""
"axon-test-4.6.8","org.axonframework.test.matchers","org.slf4j",2,3,24,"Logger,LoggerFactory","matchers",""
"axon-test-4.6.8","org.axonframework.test.server","org.testcontainers.containers.wait.strategy",2,2,2,"Wait","server",""
"axon-test-4.6.8","org.axonframework.test.server","org.testcontainers.containers",2,8,2,"GenericContainer","server",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","WeakValue",1,5,22,"WeakValue","commandhandling",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","com.fasterxml.jackson.annotation",1,2,26,"JsonTypeInfo$Id","distributed",""
"axon-messaging-4.6.8","org.axonframework.common.caching","javax.cache",1,14,12,"Cache","caching",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","org.quartz.impl.matchers",1,2,4,"GroupMatcher","quartz",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","reactor.core",1,2,40,"Disposable","queryhandling",""
"axon-messaging-4.6.8","org.axonframework.serialization","com.thoughtworks.xstream.converters.collections",1,3,32,"MapConverter","serialization",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.databind.jsontype",1,3,7,"TypeDeserializer","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.datatype.jsr310",1,2,7,"JavaTimeModule","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","com.fasterxml.jackson.databind.module",1,3,7,"SimpleModule","json",""
"axon-messaging-4.6.8","org.axonframework.serialization.xml","org.dom4j.io",1,3,7,"STAXEventReader","xml",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.junit.rules",1,1,19,"TestRule","aggregate",""
"axon-test-4.6.8","org.axonframework.test.aggregate","org.junit.runner",1,2,19,"Description","aggregate",""
"axon-test-4.6.8","org.axonframework.test.saga","AggregateEventPublisherImpl",1,2,21,"AggregateEventPublisherImpl","saga",""
"axon-test-4.6.8","org.axonframework.test.saga","org.junit.jupiter.api",1,1,21,"Assertions","saga",""
