"artifactName","numberOfTypesInArtifact","numberOfExternalTypesInArtifact","numberOfExternalPackagesInArtifact","externalTypeRate","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","top5ExternalPackages","someExternalTypes","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_sorted_top.cypher"
"axon-disruptor-4.6.8",22,13,5,59.09090909090909,33,101,5,"org.slf4j,com.lmax.disruptor,javax.annotation,com.lmax.disruptor.dsl","Logger,LoggerFactory,ExceptionHandler,RingBuffer,EventHandler,LifecycleAware,WaitStrategy,BlockingWaitStrategy,Nonnull",""
"axon-test-4.6.8",85,22,12,25.88235294117647,90,599,12,"org.hamcrest,javax.annotation,org.slf4j,org.junit.jupiter.api.extension","Description,Matcher,BaseMatcher,StringDescription,TypeSafeMatcher,CoreMatchers,Matchers,Nonnull,Logger",""
"axon-messaging-4.6.8",700,114,33,16.285714285714285,599,2384,33,"javax.annotation,org.slf4j,com.fasterxml.jackson.annotation,javax.persistence","Nonnull,Nullable,Logger,LoggerFactory,JsonProperty,JsonGetter,JsonCreator,JsonTypeInfo,JsonTypeInfo$Id",""
"axon-modelling-4.6.8",144,21,4,14.583333333333332,74,255,4,"javax.annotation,javax.persistence,org.slf4j,com.fasterxml.jackson.annotation","Nullable,Nonnull,Entity,Table,Index,Id,Basic,GeneratedValue,EntityNotFoundException",""
"axon-eventsourcing-4.6.8",120,15,3,12.5,52,164,3,"javax.annotation,org.slf4j,javax.persistence","PreDestroy,Nonnull,Nullable,Logger,LoggerFactory,EntityExistsException,Index,Entity,Table",""
"axon-configuration-4.6.8",39,3,2,7.692307692307693,21,132,2,"javax.annotation,org.slf4j","Nonnull,Logger,LoggerFactory",""
