"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.6.8","com.thoughtworks.xstream.io",5,12,700,"HierarchicalStreamDriver,HierarchicalStreamReader,HierarchicalStreamWriter",""
"axon-messaging-4.6.8","javax.validation",5,22,700,"ConstraintViolation,Validator,ValidatorFactory,Validation",""
"axon-messaging-4.6.8","net.sf.ehcache",5,63,700,"Ehcache,Element,CacheException",""
"axon-messaging-4.6.8","nu.xom",5,16,700,"Document,Builder,ParsingException",""
"axon-messaging-4.6.8","com.fasterxml.jackson.core",4,11,700,"JsonProcessingException,JsonParser,JacksonException",""
"axon-messaging-4.6.8","com.thoughtworks.xstream",4,45,700,"XStream",""
"axon-messaging-4.6.8","com.thoughtworks.xstream.io.xml",4,13,700,"CompactWriter,XppDriver,XomReader,Dom4JReader",""
"axon-messaging-4.6.8","com.fasterxml.jackson.databind.node",3,14,700,"ObjectNode,JsonNodeType",""
"axon-messaging-4.6.8","com.fasterxml.jackson.databind.type",3,3,700,"TypeFactory",""
"axon-messaging-4.6.8","com.thoughtworks.xstream.mapper",3,6,700,"CannotResolveClassException,Mapper",""
"axon-messaging-4.6.8","javax.cache.configuration",3,11,700,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.6.8","net.sf.ehcache.event",3,9,700,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.6.8","org.dom4j",3,12,700,"Document",""
"axon-messaging-4.6.8","com.thoughtworks.xstream.converters",2,4,700,"UnmarshallingContext,MarshallingContext",""
"axon-messaging-4.6.8","reactor.util.concurrent",2,3,700,"Queues",""
"axon-messaging-4.6.8","reactor.util.context",2,7,700,"Context,ContextView",""
"axon-messaging-4.6.8","com.fasterxml.jackson.databind.jsontype",1,3,700,"TypeDeserializer",""
"axon-messaging-4.6.8","com.fasterxml.jackson.databind.module",1,3,700,"SimpleModule",""
"axon-messaging-4.6.8","com.fasterxml.jackson.datatype.jsr310",1,2,700,"JavaTimeModule",""
"axon-messaging-4.6.8","com.thoughtworks.xstream.converters.collections",1,3,700,"MapConverter",""
"axon-messaging-4.6.8","javax.cache",1,14,700,"Cache",""
"axon-messaging-4.6.8","org.dom4j.io",1,3,700,"STAXEventReader",""
"axon-messaging-4.6.8","org.quartz.impl.matchers",1,2,700,"GroupMatcher",""
"axon-messaging-4.6.8","reactor.core",1,2,700,"Disposable",""
"axon-modelling-4.6.8","javax.annotation",36,117,144,"Nullable,Nonnull",""
"axon-modelling-4.6.8","javax.persistence",19,91,144,"Entity,Table,Index,Id,Basic,GeneratedValue,EntityNotFoundException,TypedQuery,Query,EntityManagerFactory,EntityManager,Column,Lob,MappedSuperclass,LockModeType",""
"axon-modelling-4.6.8","org.slf4j",15,41,144,"Logger,LoggerFactory",""
"axon-modelling-4.6.8","com.fasterxml.jackson.annotation",4,6,144,"JsonProperty,JsonCreator",""
"axon-test-4.6.8","org.hamcrest",60,493,85,"Description,Matcher,BaseMatcher,StringDescription,TypeSafeMatcher,CoreMatchers,Matchers",""
"axon-test-4.6.8","javax.annotation",10,52,85,"Nonnull",""
"axon-test-4.6.8","org.slf4j",4,7,85,"Logger,LoggerFactory",""
"axon-test-4.6.8","org.junit.jupiter.api.extension",3,6,85,"AfterEachCallback,ExtensionContext,BeforeEachCallback",""
"axon-test-4.6.8","org.testcontainers.utility",3,17,85,"DockerImageName,MountableFile",""
"axon-test-4.6.8","org.junit.runners.model",2,8,85,"Statement",""
"axon-test-4.6.8","org.testcontainers.containers",2,8,85,"GenericContainer",""
"axon-test-4.6.8","org.testcontainers.containers.wait.strategy",2,2,85,"Wait",""
"axon-test-4.6.8","AggregateEventPublisherImpl",1,2,85,"AggregateEventPublisherImpl",""
"axon-test-4.6.8","org.junit.jupiter.api",1,1,85,"Assertions",""
"axon-test-4.6.8","org.junit.rules",1,1,85,"TestRule",""
"axon-test-4.6.8","org.junit.runner",1,2,85,"Description",""
