"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
0.7912621359223301,,"/axon-eventsourcing-4.9.1.jar",3,2,,"/axon-modelling-4.9.1.jar",4,1,""
0.7912621359223301,,"/axon-modelling-4.9.1.jar",4,1,,"/axon-eventsourcing-4.9.1.jar",3,2,""
0.7765042979942693,,"/axon-configuration-4.9.1.jar",0,4,,"/axon-test-4.9.1.jar",0,3,""
0.7765042979942693,,"/axon-test-4.9.1.jar",0,3,,"/axon-configuration-4.9.1.jar",0,4,""
0.7457212713936431,,"/axon-configuration-4.9.1.jar",0,4,,"/axon-eventsourcing-4.9.1.jar",3,2,""
0.7457212713936431,,"/axon-eventsourcing-4.9.1.jar",3,2,,"/axon-configuration-4.9.1.jar",0,4,""
0.6443298969072165,,"/axon-eventsourcing-4.9.1.jar",3,2,,"/axon-test-4.9.1.jar",0,3,""
0.6443298969072165,,"/axon-test-4.9.1.jar",0,3,,"/axon-eventsourcing-4.9.1.jar",3,2,""
0.5824175824175825,,"/axon-configuration-4.9.1.jar",0,4,,"/axon-modelling-4.9.1.jar",4,1,""
0.5824175824175825,,"/axon-modelling-4.9.1.jar",4,1,,"/axon-configuration-4.9.1.jar",0,4,""
0.4838709677419355,,"/axon-modelling-4.9.1.jar",4,1,,"/axon-test-4.9.1.jar",0,3,""
0.4838709677419355,,"/axon-test-4.9.1.jar",0,3,,"/axon-modelling-4.9.1.jar",4,1,""
0.4548736462093863,,"/axon-disruptor-4.9.1.jar",1,3,,"/axon-test-4.9.1.jar",0,3,""
0.3764367816091954,,"/axon-disruptor-4.9.1.jar",1,3,,"/axon-configuration-4.9.1.jar",0,4,""
0.3010471204188482,,"/axon-disruptor-4.9.1.jar",1,3,,"/axon-eventsourcing-4.9.1.jar",3,2,""
