"codeUnitName","communityId","centrality","artifactName","embedding","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException",0,0.001616123545955111,"axon-disruptor-4.8.2","0.15350037813186646,0.27850577235221863,0.02837981842458248,0.10184165090322495,0.042090512812137604,-0.032031647861003876,-0.2784520387649536,-0.08133941143751144,-0.34286046028137207,0.4103360176086426,0.14877614378929138,-0.4915354251861572,0.15804724395275116,-0.07358268648386002,0.04250340908765793,-0.06549391895532608,-0.03166673332452774,0.18693333864212036,0.22389084100723267,-0.45832839608192444,-0.1211395263671875,0.1706128567457199,0.16347819566726685,0.0824289470911026,-0.11808618158102036,-0.03287336230278015,-0.3518373966217041,-0.03289783000946045,-0.3352574408054352,0.11432832479476929,-0.4336897134780884,0.03382140025496483,0.1857195347547531,0.06671768426895142,-0.07655540108680725,0.20230215787887573,0.01935259997844696,-0.10049062967300415,-0.32326841354370117,0.3063408434391022,-0.33243560791015625,0.12098655849695206,-0.3532939851284027,-0.1499999463558197,-0.060407646000385284,0.3590397834777832,0.21717983484268188,-0.2653582692146301,-0.218133807182312,0.24171006679534912,-0.16086336970329285,0.05938791483640671,0.34784841537475586,-0.16831013560295105,-0.19676968455314636,0.006139382719993591,-0.024701444432139397,0.11710896342992783,-0.39050769805908203,0.14314374327659607,-0.04536940157413483,0.01315758004784584,0.03286724165081978,-0.0642206221818924",""
"org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException",0,0.002873251405102988,"axon-disruptor-4.8.2","0.20325635373592377,0.2489805817604065,0.16455717384815216,0.23675653338432312,-0.0623663030564785,-0.0030953139066696167,-0.31672823429107666,-0.13358332216739655,-0.31354278326034546,0.4289763569831848,0.09694476425647736,-0.5460673570632935,0.1783701777458191,-0.02848467417061329,-0.12027761340141296,-0.06401066482067108,-0.023957163095474243,0.24026867747306824,0.09539857506752014,-0.45995965600013733,-0.04798915982246399,0.14125269651412964,0.2553742527961731,0.05004144459962845,0.05557693541049957,0.041392289102077484,-0.36769887804985046,0.038173042237758636,-0.250028520822525,0.21258436143398285,-0.5701790452003479,0.03400467708706856,0.13926735520362854,0.07373324036598206,-0.0070361122488975525,0.36954277753829956,0.09914521872997284,-0.0985330119729042,-0.27769359946250916,0.14875414967536926,-0.18301522731781006,-0.06921715289354324,-0.13756516575813293,-0.12054861336946487,-0.12402131408452988,0.35451462864875793,0.14879880845546722,-0.16514721512794495,-0.3337082862854004,0.17980128526687622,-0.11860683560371399,-0.012332480400800705,0.3463580310344696,-0.13011229038238525,-0.13143354654312134,-0.027687806636095047,0.121741883456707,0.11975426971912384,-0.3383280634880066,0.017161337658762932,-0.07740946114063263,-0.06595367193222046,0.1278056800365448,-0.06418271362781525",""
"org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback",0,0.0021258176856883155,"axon-disruptor-4.8.2","0.12910149991512299,0.10443774610757828,-0.06422927975654602,0.13338208198547363,0.06139452010393143,-0.16725830733776093,-0.25751182436943054,-0.07044170796871185,-0.20959621667861938,0.3744790852069855,0.2008388638496399,-0.27866414189338684,-0.06617195159196854,-0.07311940938234329,0.0711665078997612,-0.11355093121528625,-0.14407548308372498,0.24780850112438202,0.4110012650489807,-0.14278393983840942,-0.012997791171073914,-0.0019124597311019897,-0.010842204093933105,0.07708671689033508,-0.1153009682893753,0.04635656625032425,-0.4704597592353821,-0.08500077575445175,-0.35305503010749817,-0.08473899960517883,-0.3427395522594452,0.10017799586057663,0.2538567781448364,0.22210758924484253,-0.1504971981048584,0.08797232806682587,0.05140106379985809,-0.017415419220924377,-0.28883394598960876,0.2504461109638214,-0.15728409588336945,0.3269914984703064,-0.5414876937866211,-0.2106798142194748,-0.06836922466754913,0.2525881826877594,0.25594672560691833,-0.32150572538375854,-0.003667116165161133,0.24934738874435425,-0.2001863420009613,0.17027647793293,0.2670167088508606,-0.26310160756111145,-0.2726186513900757,0.14190717041492462,0.06346047669649124,0.014376116916537285,-0.30715295672416687,0.22229093313217163,-0.09218715876340866,0.019227713346481323,0.04393520951271057,-0.08159361034631729",""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",1,0.0028755361119700636,"axon-disruptor-4.8.2","0.08506977558135986,-0.06911361217498779,0.18204471468925476,-0.03805682808160782,0.05743467062711716,-0.3300802707672119,-0.04215894266963005,-0.07352551817893982,-0.33523935079574585,0.16702958941459656,0.12146399915218353,0.04712553322315216,-0.14879566431045532,0.07681946456432343,-0.07656795531511307,-0.31580305099487305,0.056154415011405945,0.1488994061946869,0.645055890083313,-0.2480815052986145,-0.1533944010734558,-0.1410328447818756,0.11411602795124054,-0.05275089666247368,0.21535569429397583,0.08349643647670746,-0.22755226492881775,-0.19466179609298706,0.05687611550092697,0.19863152503967285,-0.40799328684806824,0.0605383962392807,0.4585503339767456,0.11468321084976196,-0.2409297227859497,0.15756313502788544,0.5535873174667358,-0.01744750514626503,-0.5872059464454651,0.16215097904205322,0.03863128647208214,0.2837320864200592,-0.38244104385375977,0.028205441311001778,0.02414608746767044,0.3812864422798157,0.02313053235411644,-0.4016598165035248,0.1289868801832199,-0.10508330911397934,-0.24268034100532532,-0.04732896387577057,0.24443352222442627,-0.3067561388015747,-0.25294262170791626,0.17563091218471527,0.299568235874176,-0.06605620682239532,-0.15905289351940155,0.22217053174972534,-0.018834030255675316,-0.08771267533302307,-0.3383386731147766,-0.13732363283634186",""
"org.axonframework.disruptor.commandhandling.CommandHandlingEntry",0,0.005461639733104234,"axon-disruptor-4.8.2","0.15337121486663818,0.1436869204044342,-0.027951937168836594,0.12345617264509201,0.07292240113019943,-0.16162675619125366,-0.2526506781578064,-0.11375809460878372,-0.3217276334762573,0.3098606467247009,0.14740946888923645,-0.3734748959541321,-0.01107943058013916,-0.07137057930231094,0.015672482550144196,-0.18519705533981323,-0.1516069918870926,0.03190821781754494,0.4149707555770874,-0.2632853090763092,-0.15145409107208252,0.04033905267715454,0.03183218836784363,-0.008950730785727501,-0.08363869786262512,0.06055505946278572,-0.3642120659351349,-0.11742918193340302,-0.18200109899044037,-0.002974215429276228,-0.42828094959259033,0.06868036091327667,0.24905484914779663,0.11438566446304321,-0.24171006679534912,0.0068093836307525635,0.22057408094406128,-0.024995699524879456,-0.37107327580451965,0.3706386089324951,-0.12720653414726257,0.282711386680603,-0.39870357513427734,-0.21295122802257538,-0.01943756639957428,0.2271772027015686,0.15584619343280792,-0.5250298976898193,-0.01071249134838581,0.13902124762535095,-0.2931693196296692,0.08409541845321655,0.32924365997314453,-0.22736753523349762,-0.2968674302101135,0.1434106081724167,0.0662073940038681,-0.05365178734064102,-0.20962202548980713,0.20764371752738953,-0.17683705687522888,0.037581708282232285,-0.14976222813129425,-0.21926003694534302",""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1",1,0.0014574483100746837,"axon-disruptor-4.8.2","0.01517106406390667,0.13469818234443665,0.12597666680812836,-0.08872468769550323,-0.006166241597384214,-0.36870163679122925,0.0014716205187141895,-0.0830949991941452,-0.4073171317577362,-0.022815681993961334,0.18476581573486328,0.2175568789243698,-0.17684653401374817,0.14953401684761047,-0.034928444772958755,-0.2691694498062134,0.20479810237884521,0.08475574851036072,0.5750089287757874,-0.24956820905208588,-0.14293423295021057,-0.006482623517513275,0.2525218725204468,-0.09161005914211273,0.2261735498905182,0.018526136875152588,-0.08182287216186523,-0.11065410077571869,0.2574121952056885,0.18066757917404175,-0.26061689853668213,0.03676605597138405,0.4270613193511963,0.09378515183925629,-0.11927951872348785,-0.004395723342895508,0.6502119302749634,0.1498388648033142,-0.5016014575958252,-0.028274063020944595,0.06241825968027115,0.20628592371940613,-0.22714397311210632,0.13209861516952515,0.04499140381813049,0.23886063694953918,0.17054834961891174,-0.30319175124168396,0.17184971272945404,-0.06433223932981491,-0.18752041459083557,-0.1976637840270996,0.2271982878446579,-0.3290860950946808,-0.04945755749940872,0.0634937733411789,0.2338908314704895,-0.10694839060306549,-0.0662541463971138,0.30872735381126404,0.10499994456768036,-0.1284770667552948,-0.34148356318473816,-0.21240352094173431",""
"org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository",1,0.0018200544203223078,"axon-disruptor-4.8.2","-0.028958160430192947,0.03568435460329056,0.21768875420093536,-0.09579680860042572,-0.0565204992890358,-0.23784126341342926,0.0737653374671936,-0.08571289479732513,-0.3653009533882141,0.07948228716850281,0.2053712010383606,0.20908422768115997,-0.3085741102695465,0.2584870755672455,-0.09643936902284622,-0.2254369705915451,0.15861237049102783,0.27837660908699036,0.5222795009613037,-0.1258540004491806,-0.09334580600261688,0.004732679575681686,0.2513444423675537,-0.03630024939775467,0.3172062635421753,0.06366618722677231,-0.23949463665485382,-0.004016426391899586,0.2305687814950943,0.12387596070766449,-0.3111558258533478,0.007307622581720352,0.42166149616241455,0.022822266444563866,-0.14401400089263916,0.06926989555358887,0.7197889089584351,0.0885964035987854,-0.5216033458709717,-0.056143470108509064,0.11983773112297058,0.19086408615112305,-0.21060913801193237,0.1531539261341095,-0.03501378372311592,0.417071670293808,0.1495666652917862,-0.28708600997924805,0.04445166140794754,-0.15713389217853546,-0.07018004357814789,-0.11323145031929016,0.1393706053495407,-0.33485519886016846,-0.04025161266326904,0.16392818093299866,0.34255504608154297,0.0116627998650074,-0.120438352227211,0.21880356967449188,0.09727077186107635,-0.03763372451066971,-0.25284039974212646,-0.13792425394058228",""
"org.axonframework.disruptor.commandhandling.FirstLevelCache",1,0.003929282981348885,"axon-disruptor-4.8.2","-0.09288928657770157,0.22638051211833954,0.13016627728939056,-0.20248326659202576,-0.18415513634681702,-0.4487251043319702,0.07165040820837021,0.08834121376276016,-0.31654345989227295,0.19301676750183105,0.20746853947639465,0.38054943084716797,-0.24487677216529846,0.3201858401298523,-0.05341845378279686,-0.2035500407218933,0.23477691411972046,0.17362774908542633,0.08807539194822311,0.11970414966344833,0.04029901698231697,0.0610462911427021,0.2790665030479431,-0.17926129698753357,0.09103338420391083,0.012331556528806686,-0.2558214068412781,0.39963823556900024,0.15893682837486267,0.30298563838005066,-0.25722742080688477,-0.11549852788448334,0.457916259765625,0.010622506961226463,0.11790011078119278,0.005495935678482056,0.7495510578155518,0.13108794391155243,-0.4716850519180298,-0.10141389071941376,0.057840824127197266,0.15580129623413086,0.014238927513360977,0.01744958944618702,-0.04483044892549515,0.4349563717842102,0.26692062616348267,-0.08543859422206879,0.1330181360244751,0.019641852006316185,-0.006202040705829859,-0.07489427179098129,0.15878230333328247,-0.40088385343551636,0.08085504919290543,0.033075325191020966,0.2059912383556366,0.25795453786849976,-0.06244952231645584,0.24664610624313354,0.3957631289958954,-0.06942716240882874,-0.03821608051657677,0.00012537091970443726",""
"org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork",0,0.0020406391587411976,"axon-disruptor-4.8.2","0.09907019138336182,0.07813768088817596,-0.08638956397771835,0.255138099193573,-0.29116660356521606,-0.29419878125190735,-0.3066488802433014,-0.2925225496292114,-0.4710201323032379,0.39519304037094116,-0.12704187631607056,-0.43181389570236206,-0.18887101113796234,-0.27659526467323303,-0.13398215174674988,-0.157945454120636,-0.18063825368881226,0.1545920968055725,0.2781785726547241,-0.031389981508255005,-0.2766697406768799,0.3066326379776001,-0.06258198618888855,0.026145294308662415,0.0038133691996335983,0.17847934365272522,-0.2329733967781067,-0.04873930662870407,-0.0514642596244812,0.0749184638261795,-0.2780410647392273,-0.05747552216053009,0.005321801174432039,-0.19462543725967407,-0.24592578411102295,0.23427285254001617,0.31765416264533997,-0.044609926640987396,-0.14546354115009308,0.22847846150398254,0.24047821760177612,0.14416198432445526,0.04715142399072647,0.1917322874069214,-0.19038830697536469,0.21158218383789062,-0.04787459969520569,-0.30829310417175293,-0.09462986141443253,-0.06067927926778793,-0.36786699295043945,0.3336752653121948,0.0024582110345363617,-0.10775840282440186,-0.28581273555755615,-0.1753675639629364,-0.011004028841853142,0.026377025991678238,-0.45463061332702637,0.19596123695373535,-0.2747851014137268,0.3583759367465973,-0.013171777129173279,-0.07854242622852325",""
"org.axonframework.disruptor.commandhandling.DisruptorCommandBus",2,0.0038651707774278667,"axon-disruptor-4.8.2","0.1473153829574585,-0.10619134455919266,0.11407128721475601,0.06235320493578911,0.08180850744247437,-0.23876532912254333,-0.17402248084545135,-0.1293955296278,-0.20889095962047577,0.24617820978164673,0.08194322139024734,-0.11921568214893341,-0.25913867354393005,-0.02737293392419815,-0.061237726360559464,-0.23649021983146667,-0.15399599075317383,0.23967039585113525,0.5333017110824585,-0.02660048007965088,-0.15552450716495514,-0.2254786193370819,0.006244088988751173,-0.0049545541405677795,0.16971461474895477,0.10462908446788788,-0.30532974004745483,-0.13777752220630646,-0.11026471108198166,0.001300901174545288,-0.4291597008705139,0.1443530023097992,0.360995888710022,0.19627583026885986,-0.33410191535949707,0.11267922818660736,0.22944703698158264,-0.07266943156719208,-0.3984532654285431,0.23672202229499817,0.013100653886795044,0.3109154999256134,-0.37751612067222595,-0.16417884826660156,0.013480152934789658,0.2764071524143219,-0.07029902935028076,-0.3748599886894226,0.17614293098449707,-0.1134125292301178,-0.314194917678833,0.14803557097911835,0.18191149830818176,-0.19666419923305511,-0.31825584173202515,0.2973528504371643,0.28942400217056274,-0.042246729135513306,0.0004991441965103149,0.15853939950466156,-0.17681217193603516,-0.04148325324058533,-0.2947615385055542,-0.09109677374362946",""
