"codeUnitName","communityId","centrality","artifactName","embedding","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.disruptor.commandhandling",1,0.013999139583279287,"axon-disruptor-4.8.2","0.2090844064950943,0.44765740633010864,0.40788793563842773,0.38189810514450073,-0.11655089259147644,0.12284808605909348,0.05166536569595337,0.5705204010009766,-0.12181533873081207,0.5320421457290649,0.46515846252441406,0.08637978136539459,0.18070882558822632,0.11143680661916733,-0.07548604160547256,-0.2798651158809662,0.6033316254615784,0.03804716467857361,-0.3866448402404785,-0.43606793880462646,-0.7708240747451782,0.06618016958236694,-0.29495441913604736,-0.0038175657391548157,-0.02405851148068905,-0.06820930540561676,0.2269486039876938,0.5485985279083252,0.0016474723815917969,0.41476139426231384,0.44617968797683716,0.38170042634010315",""
"org.axonframework.test",4,0.028744039308874567,"axon-test-4.8.2","0.4653984010219574,0.35720133781433105,0.25526416301727295,0.20442838966846466,0.04663136601448059,0.003817233256995678,0.016839981079101562,0.20507270097732544,-0.047827981412410736,0.4995512068271637,0.7763674259185791,0.30752623081207275,0.1713922917842865,0.24090313911437988,0.10919804871082306,-0.2273692935705185,0.4886786937713623,0.28102970123291016,-0.16739873588085175,-0.7967895269393921,-0.4413294494152069,0.05394202843308449,-0.13105647265911102,-0.06487501412630081,0.04668441042304039,0.043697573244571686,-0.34609851241111755,0.44627153873443604,-0.507986307144165,0.20598576962947845,-0.052524104714393616,-0.159589946269989",""
"org.axonframework.test.aggregate",4,0.013867541699527787,"axon-test-4.8.2","0.3609119653701782,0.5291917324066162,0.2748204469680786,0.2481924295425415,-0.051296621561050415,0.03336310759186745,-0.03867102786898613,0.384581059217453,0.0028742030262947083,0.5661436319351196,0.705290675163269,0.20849421620368958,0.17388319969177246,0.1441344916820526,0.04093281179666519,-0.2633885145187378,0.5705907344818115,0.18683183193206787,-0.28605785965919495,-0.6848498582839966,-0.6016205549240112,0.043449338525533676,-0.2514062225818634,-0.13711462914943695,-0.004261385649442673,0.01575283706188202,-0.1217573881149292,0.5313393473625183,-0.29910212755203247,0.2755281329154968,0.136080801486969,0.037469085305929184",""
"org.axonframework.test.matchers",4,0.020120320488816366,"axon-test-4.8.2","0.4484381079673767,0.38350123167037964,0.26815345883369446,0.20305286347866058,0.03552442044019699,-0.010089429095387459,0.011721521615982056,0.2181166410446167,-0.044953107833862305,0.4944677948951721,0.7550366520881653,0.28657686710357666,0.1748093068599701,0.23411378264427185,0.10534706711769104,-0.23920339345932007,0.4921690821647644,0.2602110803127289,-0.16563239693641663,-0.7684965133666992,-0.45106035470962524,0.05091254785656929,-0.12559708952903748,-0.050093963742256165,0.05086127668619156,0.02997414395213127,-0.31918999552726746,0.4475287199020386,-0.4704706072807312,0.18859368562698364,-0.0260624922811985,-0.1245771050453186",""
"org.axonframework.test.saga",4,0.013867541699527787,"axon-test-4.8.2","0.2649553716182709,0.6848758459091187,0.2380848228931427,0.10403747111558914,-0.015849869698286057,0.052383385598659515,-0.0304407998919487,0.18862412869930267,-0.022523440420627594,0.5622069239616394,0.787405788898468,0.2911665141582489,0.20774871110916138,0.15976136922836304,0.1730303317308426,-0.3183653950691223,0.5057194232940674,0.24117755889892578,-0.12102609872817993,-0.6160610914230347,-0.4017706513404846,0.0030085034668445587,-0.19454964995384216,-0.13591982424259186,0.06796981394290924,0.06963128596544266,-0.1616624891757965,0.4791988730430603,-0.37271684408187866,-0.018322981894016266,0.0020104870200157166,-0.044307999312877655",""
"org.axonframework.test.server",1,0.013867541699527787,"axon-test-4.8.2","0.19759824872016907,0.44227805733680725,0.35953450202941895,0.35954105854034424,-0.1572253257036209,0.09666689485311508,0.1666204333305359,0.4860561490058899,-0.007928311824798584,0.5058234333992004,0.40460172295570374,0.12484626471996307,0.24019625782966614,0.21104706823825836,-0.20457106828689575,-0.27348536252975464,0.5690872073173523,-0.01948690414428711,-0.2273191660642624,-0.27731019258499146,-0.8162804245948792,0.10251043736934662,-0.21202650666236877,0.13150620460510254,0.06634153425693512,-0.14386320114135742,0.1815846562385559,0.40795254707336426,0.08932052552700043,0.2060602307319641,0.5126010775566101,0.5432978868484497",""
"org.axonframework.test.utils",4,0.01451283789175034,"axon-test-4.8.2","0.3402822017669678,0.652557909488678,0.3970388174057007,0.2455022931098938,-0.024814940989017487,0.07467127591371536,0.040256842970848083,0.34927526116371155,-0.12240228801965714,0.5969690084457397,0.6692384481430054,0.22089476883411407,0.27884960174560547,0.16327853500843048,0.09566769748926163,-0.40218567848205566,0.6347191333770752,0.12887489795684814,-0.1917412281036377,-0.6272560358047485,-0.5861066579818726,0.04822833091020584,-0.1765938401222229,0.02379526197910309,0.018677666783332825,-0.011634625494480133,-0.03544992953538895,0.49729180335998535,-0.26535922288894653,0.12594212591648102,0.19565734267234802,0.1696600317955017",""
"org.axonframework.test.deadline",4,0.01565440987553818,"axon-test-4.8.2","0.45739877223968506,0.485041081905365,0.30773863196372986,0.19020698964595795,-0.010675908997654915,-0.004541186615824699,-0.03844214230775833,0.22456516325473785,-0.04232059046626091,0.5140437483787537,0.795885443687439,0.28081852197647095,0.23829509317874908,0.22518515586853027,0.10152927041053772,-0.3006852865219116,0.5941673517227173,0.23306208848953247,-0.13952742516994476,-0.814136803150177,-0.527438759803772,0.05848660320043564,-0.17418928444385529,-0.055446840822696686,0.055895909667015076,-0.02777988463640213,-0.2946828603744507,0.49563831090927124,-0.5037878155708313,0.15647932887077332,-0.021599384024739265,-0.11181660741567612",""
"org.axonframework.test.eventscheduler",4,0.014684916876343018,"axon-test-4.8.2","0.39466392993927,0.6598422527313232,0.3287161886692047,0.17434141039848328,0.03552410751581192,-0.08644124120473862,-0.05772523581981659,0.22921212017536163,-0.017736662179231644,0.5723572969436646,0.8250172734260559,0.18884463608264923,0.179087832570076,0.2166704684495926,0.18406942486763,-0.3284478783607483,0.5652673244476318,0.26967471837997437,-0.07198004424571991,-0.7143375873565674,-0.44425156712532043,0.05799909681081772,-0.15422740578651428,-0.039608925580978394,0.09917712211608887,-0.02003590390086174,-0.3316026031970978,0.5063432455062866,-0.38687145709991455,-0.02810198813676834,-0.07424841076135635,-0.056735798716545105",""
"org.axonframework.eventsourcing",1,0.0184488650926413,"axon-eventsourcing-4.8.2","0.19189304113388062,0.452134370803833,0.4920373558998108,0.3128296434879303,-0.1572784185409546,0.07048197090625763,0.042608097195625305,0.5802330374717712,-0.09999532252550125,0.5082939267158508,0.5149886012077332,0.10641628503799438,0.15816709399223328,0.1094561442732811,-0.08115299791097641,-0.27675002813339233,0.6016041040420532,0.055337317287921906,-0.33446550369262695,-0.43750104308128357,-0.8619321584701538,0.05429563298821449,-0.23906134068965912,0.05651263892650604,0.0543212927877903,-0.10610148310661316,0.08650903403759003,0.6217415928840637,0.0791352316737175,0.30323660373687744,0.4551957845687866,0.3422984480857849",""
