"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common","common",0.5678396872509848,0.0,877,23,""
"org.axonframework.messaging","messaging",0.4691371746885367,0.1346212293760087,8507,77,""
"org.axonframework.messaging.unitofwork","unitofwork",0.3343441740734785,0.11924186384605238,251,59,""
"org.axonframework.eventhandling","eventhandling",0.31455273624480495,0.23798896466414696,4409,442,""
"org.axonframework.common.transaction","transaction",0.2693508745467907,0.0,276,6,""
"org.axonframework.serialization","serialization",0.23280012229285557,0.14979196876842446,1078,111,""
"org.axonframework.lifecycle","lifecycle",0.14747867679942483,0.0634899282125555,62,10,""
"org.axonframework.messaging.annotation","annotation",0.1411120597459931,0.15906673661512,1050,184,""
"org.axonframework.tracing","tracing",0.1363216736889401,0.18378874488682992,173,66,""
"org.axonframework.monitoring","monitoring",0.08863883480729114,0.09286610379549842,189,14,""
"org.axonframework.eventhandling.tokenstore","tokenstore",0.08140192615449567,0.09987068227874742,69,19,""
"org.axonframework.queryhandling","queryhandling",0.07822191954577266,0.18769235797759193,175,224,""
"org.axonframework.commandhandling","commandhandling",0.07686617459520097,0.18367271813430375,1539,144,""
"org.axonframework.common.io","io",0.07141437587819598,0.0,10,0,""
"org.axonframework.deadline","deadline",0.07017838275188433,0.20051510832210886,165,68,""
"org.axonframework.common.annotation","annotation",0.05926966456863333,0.0508526865650825,22,3,""
"org.axonframework.eventhandling.scheduling","scheduling",0.05597407927971877,0.0508526865650825,16,2,""
"org.axonframework.common.stream","stream",0.05369313778525766,0.0,29,5,""
"org.axonframework.messaging.deadletter","deadletter",0.04707835904666133,0.13544542217827538,137,61,""
"org.axonframework.commandhandling.callbacks","callbacks",0.04421223296266062,0.006883723649310465,8,13,""
"org.axonframework.messaging.responsetypes","responsetypes",0.04123438605189824,0.1229066276156593,78,30,""
"org.axonframework.serialization.xml","xml",0.037647845348264264,0.07809651060799158,17,24,""
"org.axonframework.messaging.interceptors","interceptors",0.031053890643471166,0.16182118222882935,10,29,""
"org.axonframework.common.legacyjpa","legacyjpa",0.025453295022639696,0.07497431086659888,14,6,""
"org.axonframework.common.jpa","jpa",0.025245830941322964,0.07497431086659888,16,6,""
"org.axonframework.messaging.correlation","correlation",0.025170503767123754,0.04201341723041593,25,9,""
"org.axonframework.util","util",0.02442142837143462,0.10461457249712523,3,6,""
"org.axonframework.eventhandling.async","async",0.021313019321710605,0.10984538864601623,41,44,""
"org.axonframework.eventhandling.replay","replay",0.021313019321710605,0.08812819453870664,12,36,""
"org.axonframework.serialization.upcasting.event","event",0.021313019321710605,0.14303121500324792,38,53,""
