"dependencyArtifactName","dependencyTypeIsInterface","usedInArtifacts","usedInPackages","minPackageSpread","maxPackageSpread","avgPackageSpread","stdPackageSpread","per5PackageSpread","minPackageCount","maxPackageCount","avgPackageCount","stdPackageCount","per5PackageCount","minTypeSpread","maxTypeSpread","avgTypeSpread","stdTypeSpread","per5TypeSpread","Source Cypher File: Artifact_Dependencies/Usage_and_spread_of_internal_artifact_dependencies.cypher"
"axon-configuration-4.10.3",false,2,4,18.181818181818183,22.22222222222222,20.2020202020202,2.8569970957032194,18.181818181818183,2,2,2.0,0.0,2,2.2058823529411766,8.0,5.102941176470589,4.097059879227937,2.2058823529411766,""
"axon-configuration-4.10.3",true,2,7,33.33333333333333,36.36363636363637,34.848484848484844,2.1427478217774247,33.33333333333333,3,4,3.5,0.7071067811865476,3,7.352941176470589,18.666666666666664,13.009803921568626,8.000012014600742,7.352941176470589,""
"axon-eventsourcing-4.10.3",false,2,4,18.181818181818183,22.22222222222222,20.2020202020202,2.8569970957032194,18.181818181818183,2,2,2.0,0.0,2,3.6764705882352944,9.333333333333332,6.504901960784313,4.000006007300371,3.6764705882352944,""
"axon-eventsourcing-4.10.3",true,1,2,22.22222222222222,22.22222222222222,22.22222222222222,0.0,22.22222222222222,2,2,2.0,0.0,2,8.0,8.0,8.0,0.0,8.0,""
"axon-messaging-4.10.3",false,5,35,22.22222222222222,100.0,75.17171717171718,33.12657024440554,90.0,2,9,7.0,2.9154759474226504,8,14.666666666666666,50.0,33.12830605926581,12.525740309490116,33.33333333333333,""
"axon-messaging-4.10.3",true,5,38,55.55555555555556,100.0,81.15656565656566,17.320401305911375,87.5,5,9,7.6,1.6733200530681511,8,24.0,56.9620253164557,44.34010697527191,13.557282784998357,44.117647058823536,""
"axon-modelling-4.10.3",false,3,9,22.22222222222222,44.44444444444444,34.72222222222222,11.368545516489512,37.5,2,4,3.0,1.0,3,5.333333333333333,12.643678160919539,8.999855961743437,3.6552252812473345,9.022556390977442,""
"axon-modelling-4.10.3",true,2,4,22.22222222222222,25.0,23.61111111111111,1.9641855032959659,22.22222222222222,2,2,2.0,0.0,2,6.666666666666666,13.793103448275861,10.229885057471265,5.039151773973097,6.666666666666666,""
"axon-server-connector-4.10.3",false,1,3,33.33333333333333,33.33333333333333,33.33333333333333,0.0,33.33333333333333,3,3,3.0,0.0,3,10.666666666666666,10.666666666666666,10.666666666666666,0.0,10.666666666666666,""
