"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",11,3,"org.axonframework.config,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.serialization.upcasting","config,legacyjpa,upcasting",""
"communityMaximumKCutId",0,22,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.processor,org.axonframework.modelling.saga.metamodel,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.test.server,org.axonframework.commandhandling.distributed,org.axonframework.common.lock,org.axonframework.common.property,org.axonframework.deadline.jobrunr,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.messaging.correlation,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.serialization.json,org.axonframework.util","eventsourcing,legacyjpa,util,source,processor,metamodel,server,distributed,lock,property,jobrunr,quartz,deadletter,jdbc,jpa,java,correlation,legacyvalidation,json",""
"communityMaximumKCutId",14,4,"org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.tracing.opentelemetry,org.axonframework.eventhandling.replay","conflictresolution,jdbc,opentelemetry,replay",""
"communityMaximumKCutId",6,4,"org.axonframework.eventsourcing.eventstore,org.axonframework.modelling.saga.repository,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.messaging","eventstore,repository,inmemory,messaging",""
"communityMaximumKCutId",7,9,"org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.event.axon,org.axonframework.springboot.util,org.axonframework.modelling.command,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore.jdbc","inmemory,statements,jpa,heartbeat,axon,util,command,quartz,jdbc",""
"communityMaximumKCutId",16,4,"org.axonframework.eventsourcing.snapshotting,org.axonframework.axonserver.connector,org.axonframework.test.saga,org.axonframework.serialization","snapshotting,connector,saga,serialization",""
"communityMaximumKCutId",12,2,"org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.springboot.autoconfig.legacyjpa","checker,legacyjpa",""
"communityMaximumKCutId",15,6,"org.axonframework.axonserver.connector.query,org.axonframework.modelling.command.inspection,org.axonframework.test.matchers,org.axonframework.commandhandling.callbacks,org.axonframework.common.transaction,org.axonframework.queryhandling.registration","query,inspection,matchers,callbacks,transaction,registration",""
"communityMaximumKCutId",17,9,"org.axonframework.axonserver.connector.query.subscription,org.axonframework.actuator,org.axonframework.springboot.util.legacyjpa,org.axonframework.test,org.axonframework.commandhandling,org.axonframework.common.jdbc,org.axonframework.common.jpa,org.axonframework.eventhandling.tokenstore,org.axonframework.serialization.upcasting.event","subscription,actuator,legacyjpa,test,commandhandling,jdbc,jpa,tokenstore,event",""
"communityMaximumKCutId",1,10,"org.axonframework.axonserver.connector.command,org.axonframework.modelling.saga,org.axonframework.test.deadline,org.axonframework.disruptor.commandhandling,org.axonframework.common.io,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.messaging.deadletter,org.axonframework.messaging.responsetypes","command,saga,deadline,commandhandling,io,dbscheduler,gateway,jobrunr,deadletter,responsetypes",""
"communityMaximumKCutId",19,8,"org.axonframework.axonserver.connector.event.util,org.axonframework.actuator.axonserver,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.common.legacyjpa,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling,org.axonframework.monitoring,org.axonframework.serialization.converters","util,axonserver,jdbc,legacyjpa,pooled,scheduling,monitoring,converters",""
"communityMaximumKCutId",4,8,"org.axonframework.springboot,org.axonframework.modelling.saga.repository.jpa,org.axonframework.common.caching,org.axonframework.common.stream,org.axonframework.deadline,org.axonframework.eventhandling.async,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.messaging.interceptors","springboot,jpa,caching,stream,deadline,async,dbscheduler,interceptors",""
"communityMaximumKCutId",18,6,"org.axonframework.springboot.util.jpa,org.axonframework.springboot.service.connection,org.axonframework.test.eventscheduler,org.axonframework.common.annotation,org.axonframework.queryhandling.annotation,org.axonframework.tracing.attributes","jpa,connection,eventscheduler,annotation,attributes",""
"communityMaximumKCutId",3,4,"org.axonframework.springboot.autoconfig,org.axonframework.test.utils,org.axonframework.common.digest,org.axonframework.messaging.unitofwork","autoconfig,utils,digest,unitofwork",""
"communityMaximumKCutId",5,3,"org.axonframework.modelling.command.legacyjpa,org.axonframework.commandhandling.gateway,org.axonframework.queryhandling","legacyjpa,gateway,queryhandling",""
"communityMaximumKCutId",2,4,"org.axonframework.modelling.saga.repository.inmemory,org.axonframework.test.aggregate,org.axonframework.lifecycle,org.axonframework.serialization.xml","inmemory,aggregate,lifecycle,xml",""
"communityMaximumKCutId",13,2,"org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.eventhandling","commandfilter,eventhandling",""
