"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.config","config",0,"72,3",0,"80,1,5",,0,0,11,3,384,9851,""
"org.axonframework.eventsourcing","eventsourcing",1,"49,30",1,"49,5,2",,0,0,11,1,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",1,"49,30",1,"49,5,2",,0,0,9,0,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",0,"3,3",0,"80,1,5",,0,0,11,14,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0,"72,3",0,"80,1,5",,0,0,3,6,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0,"6,3",0,"6,1,5",,0,0,9,17,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",0,"6,3",0,"6,1,5",,0,0,5,16,30,80,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0,"3,3",0,"80,1,5",,0,0,10,1,12,236,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",0,"3,3",0,"80,1,5",,0,0,10,4,26,389,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",0,"72,3",0,"80,1,5",,0,0,9,0,29,17,""
"org.axonframework.axonserver.connector","connector",2,"15,28",2,"20,9,1",,0,0,10,4,123,720,""
"org.axonframework.axonserver.connector.util","util",2,"15,28",2,"20,9,1",,0,0,9,0,67,85,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat",2,"15,28",2,"20,9,1",,0,0,4,2,5,34,""
"org.axonframework.axonserver.connector.heartbeat.source","source",2,"15,28",2,"20,9,1",,0,0,2,6,0,2,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker",2,"15,28",2,"20,9,1",,0,0,2,14,1,5,""
"org.axonframework.axonserver.connector.query","query",2,"15,28",2,"20,9,1",,0,0,10,1,49,1569,""
"org.axonframework.axonserver.connector.query.subscription","subscription",2,"15,28",2,"20,9,1",,0,0,9,10,8,238,""
"org.axonframework.axonserver.connector.processor","processor",2,"15,28",2,"20,9,1",,0,0,8,0,4,109,""
"org.axonframework.axonserver.connector.command","command",2,"15,28",2,"20,9,1",,0,0,10,5,27,932,""
"org.axonframework.axonserver.connector.event.util","util",2,"15,28",2,"20,9,1",,0,0,4,1,6,3,""
"org.axonframework.axonserver.connector.event.axon","axon",2,"15,28",2,"20,9,1",,0,0,10,2,79,1174,""
"org.axonframework.actuator","actuator",2,"28,28",2,"28,9,1",,0,0,1,0,2,0,""
"org.axonframework.actuator.axonserver","axonserver",2,"28,28",2,"28,9,1",,0,0,2,1,2,3,""
"org.axonframework.springboot","springboot",2,"28,28",2,"28,9,1",,0,0,4,12,61,23,""
"org.axonframework.springboot.util","util",2,"28,28",2,"28,9,1",,0,0,5,4,20,61,""
"org.axonframework.springboot.util.legacyjpa","legacyjpa",2,"28,28",3,"28,3,6",,0,0,2,11,1,1,""
"org.axonframework.springboot.util.jpa","jpa",2,"28,28",2,"28,9,1",,0,0,2,7,1,1,""
"org.axonframework.springboot.service.connection","connection",2,"44,28",2,"44,9,1",,0,1,2,6,7,8,""
"org.axonframework.springboot.autoconfig","autoconfig",2,"28,28",2,"28,9,1",,0,0,11,16,52,5775,""
"org.axonframework.springboot.autoconfig.legacyjpa","legacyjpa",2,"28,28",3,"28,3,6",,0,0,9,0,1,297,""
"org.axonframework.modelling.command","command",1,"30,30",1,"49,5,2",,0,0,11,2,276,847,""
"org.axonframework.modelling.command.inspection","inspection",1,"30,30",1,"49,5,2",,0,0,11,5,83,781,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",1,"30,30",1,"49,5,2",,0,0,7,1,2,164,""
"org.axonframework.modelling.saga","saga",3,"35,60",4,"35,17,7",,0,0,9,4,263,432,""
