"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
0.8057971014492754,,"/axon-configuration-4.6.8.jar",0,4,,"/axon-eventsourcing-4.6.8.jar",3,2,""
0.8057971014492754,,"/axon-eventsourcing-4.6.8.jar",3,2,,"/axon-configuration-4.6.8.jar",0,4,""
0.8037383177570093,,"/axon-configuration-4.6.8.jar",0,4,,"/axon-test-4.6.8.jar",0,3,""
0.8037383177570093,,"/axon-test-4.6.8.jar",0,3,,"/axon-configuration-4.6.8.jar",0,4,""
0.7378378378378379,,"/axon-eventsourcing-4.6.8.jar",3,2,,"/axon-modelling-4.6.8.jar",4,1,""
0.7378378378378379,,"/axon-modelling-4.6.8.jar",4,1,,"/axon-eventsourcing-4.6.8.jar",3,2,""
0.7253731343283583,,"/axon-eventsourcing-4.6.8.jar",3,2,,"/axon-test-4.6.8.jar",0,3,""
0.7253731343283583,,"/axon-test-4.6.8.jar",0,3,,"/axon-eventsourcing-4.6.8.jar",3,2,""
0.594059405940594,,"/axon-configuration-4.6.8.jar",0,4,,"/axon-modelling-4.6.8.jar",4,1,""
0.594059405940594,,"/axon-modelling-4.6.8.jar",4,1,,"/axon-configuration-4.6.8.jar",0,4,""
0.5203045685279187,,"/axon-modelling-4.6.8.jar",4,1,,"/axon-test-4.6.8.jar",0,3,""
0.5203045685279187,,"/axon-test-4.6.8.jar",0,3,,"/axon-modelling-4.6.8.jar",4,1,""
0.4632352941176471,,"/axon-disruptor-4.6.8.jar",1,3,,"/axon-test-4.6.8.jar",0,3,""
0.4198717948717949,,"/axon-disruptor-4.6.8.jar",1,3,,"/axon-configuration-4.6.8.jar",0,4,""
0.3516819571865443,,"/axon-disruptor-4.6.8.jar",1,3,,"/axon-eventsourcing-4.6.8.jar",3,2,""
