"codeUnitName","communityId","centrality","artifactName","embedding","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling.command.legacyjpa",0,0.013867795908685417,"axon-modelling-4.8.0","0.7085683941841125,0.39305582642555237,0.019158557057380676,-0.0207963939756155,-0.8229751586914062,0.025069834664463997,0.17244884371757507,-0.25305455923080444,-0.3676372766494751,0.027585932984948158,0.018806830048561096,-0.08564522862434387,0.276355504989624,0.2682148218154907,-0.15794488787651062,0.26369035243988037,-0.039793554693460464,0.394314706325531,-0.2840019166469574,0.315052330493927,0.1235024482011795,0.026947179809212685,-0.17542222142219543,0.25118741393089294,-0.4138743281364441,0.01013987697660923,0.35004723072052,0.14779461920261383,0.7856324911117554,0.5403773784637451,0.4759557247161865,-0.49354925751686096",""
"org.axonframework.modelling.saga",1,0.059669466098082706,"axon-modelling-4.8.0","0.6896095275878906,0.3857676088809967,-0.08445211499929428,-0.06786889582872391,-0.7682452201843262,0.04831349849700928,0.2805962860584259,-0.3113444149494171,-0.3213825225830078,0.07865680754184723,0.026656853035092354,-0.014883261173963547,0.31844037771224976,0.2589302062988281,-0.20053881406784058,0.2850379943847656,-0.06381072103977203,0.4407275915145874,-0.24878516793251038,0.36255353689193726,0.2139517068862915,-0.07184909284114838,-0.16545048356056213,0.22061902284622192,-0.3192824721336365,-0.02591164968907833,0.3767475485801697,0.07716323435306549,0.8482493162155151,0.48576754331588745,0.3947356343269348,-0.46362176537513733",""
"org.axonframework.modelling.saga.metamodel",1,0.02007880381120381,"axon-modelling-4.8.0","0.6435554027557373,0.39776331186294556,-0.030921921133995056,-0.057745687663555145,-0.7607605457305908,0.06607761234045029,0.31905192136764526,-0.2652924954891205,-0.35610339045524597,0.1066163033246994,0.02710735611617565,0.028148390352725983,0.3002832233905792,0.33805060386657715,-0.16857323050498962,0.29566940665245056,-0.03641980513930321,0.48038244247436523,-0.2939709424972534,0.3347684442996979,0.23425856232643127,-0.027970951050519943,-0.15622591972351074,0.16551078855991364,-0.32199105620384216,0.035987164825201035,0.35372769832611084,0.06328476965427399,0.7821674346923828,0.4523652195930481,0.38258737325668335,-0.49199342727661133",""
"org.axonframework.modelling.saga.repository",1,0.015892142686269872,"axon-modelling-4.8.0","0.564556360244751,0.42726802825927734,0.0022598952054977417,-0.059863001108169556,-0.7766190767288208,0.008522293530404568,0.3286629021167755,-0.2329622507095337,-0.45423340797424316,0.19734680652618408,0.1486566662788391,0.009864825755357742,0.1751059889793396,0.23661264777183533,-0.12680509686470032,0.14760224521160126,-0.052429258823394775,0.4952400028705597,-0.25520646572113037,0.24407556653022766,0.29212701320648193,-0.04307505115866661,-0.039866819977760315,0.19395023584365845,-0.38784924149513245,0.01354711502790451,0.3234308362007141,-0.0004897415637969971,0.7360919713973999,0.5414739847183228,0.5162404179573059,-0.5045931935310364",""
"org.axonframework.modelling.saga.repository.inmemory",1,0.014402842368024521,"axon-modelling-4.8.0","0.545897364616394,0.39470717310905457,0.01516808569431305,-0.06011863797903061,-0.7482232451438904,-0.00584997795522213,0.38073909282684326,-0.21344774961471558,-0.4372846484184265,0.22170358896255493,0.17482173442840576,0.011877842247486115,0.19809626042842865,0.2614086866378784,-0.1291651576757431,0.09858507663011551,-0.06765730679035187,0.5094143748283386,-0.24543632566928864,0.21886023879051208,0.31204190850257874,-0.052736490964889526,-0.05232969671487808,0.1484445333480835,-0.40021806955337524,0.017759302631020546,0.3239469528198242,-0.026791907846927643,0.6840263605117798,0.534427285194397,0.5154862403869629,-0.5148785710334778",""
"org.axonframework.modelling.saga.repository.jdbc",1,0.013867795908685417,"axon-modelling-4.8.0","0.6999621987342834,0.2047109305858612,-0.1686505675315857,-0.0975007489323616,-0.7537265419960022,0.03858381137251854,0.3751627206802368,-0.3161523640155792,-0.18539902567863464,0.14013244211673737,0.1533450484275818,-0.12037946283817291,0.32863205671310425,0.21366029977798462,-0.2214585542678833,0.17297148704528809,-0.1658962368965149,0.4179754853248596,-0.09346558898687363,0.24879223108291626,0.2687215805053711,-0.1407785415649414,-0.26003044843673706,0.034353241324424744,-0.45806223154067993,-0.04924367368221283,0.449850857257843,-0.05872116982936859,0.7891170978546143,0.49129241704940796,0.3670562207698822,-0.4538145661354065",""
"org.axonframework.modelling.saga.repository.jpa",1,0.01881095288737855,"axon-modelling-4.8.0","0.5906479954719543,0.43248918652534485,0.031532835215330124,-0.07703375071287155,-0.7061144113540649,0.0085142832249403,0.39580750465393066,-0.23182560503482819,-0.38895922899246216,0.185149148106575,0.12924130260944366,0.018155256286263466,0.2735157012939453,0.33110177516937256,-0.13021457195281982,0.17080426216125488,-0.06485017389059067,0.5177142024040222,-0.2707465887069702,0.3033584952354431,0.2778293490409851,-0.04506712034344673,-0.07003600895404816,0.18199700117111206,-0.3590156137943268,-0.003261782228946686,0.3318329453468323,0.011122659780085087,0.7397295236587524,0.5192347168922424,0.48706135153770447,-0.5556785464286804",""
"org.axonframework.modelling.saga.repository.legacyjpa",1,0.013867795908685417,"axon-modelling-4.8.0","0.6251335144042969,0.37150150537490845,0.0628134086728096,-0.16776683926582336,-0.6499425768852234,0.046757880598306656,0.5005999803543091,-0.29734092950820923,-0.3719288110733032,0.19005075097084045,0.25360727310180664,-0.026456348598003387,0.24160663783550262,0.23025409877300262,-0.141097754240036,0.030794844031333923,-0.0695129930973053,0.5469626188278198,-0.25105392932891846,0.3013477921485901,0.407315731048584,-0.030609427019953728,-0.018161652609705925,0.16564902663230896,-0.2991577088832855,-0.09308937937021255,0.2919187545776367,0.06534743309020996,0.7023205757141113,0.48320847749710083,0.47191399335861206,-0.5795953273773193",""
"org.axonframework.disruptor.commandhandling",0,0.013999396204788572,"axon-disruptor-4.8.0","0.6766654253005981,0.3429466485977173,-0.07650122791528702,0.04397599771618843,-0.7930790185928345,0.0858079046010971,0.27554476261138916,-0.29546570777893066,-0.2494017630815506,0.053152866661548615,0.03902740031480789,0.006711320951581001,0.32079756259918213,0.3157880902290344,-0.18988198041915894,0.2620280385017395,-0.011356201954185963,0.42153775691986084,-0.22847101092338562,0.38765913248062134,0.1943749487400055,-0.035701312124729156,-0.23442085087299347,0.1555267572402954,-0.4619995355606079,-0.021327989175915718,0.3804582953453064,-0.028296180069446564,0.7846289873123169,0.4543684124946594,0.3960292935371399,-0.5364207029342651",""
"org.axonframework.eventsourcing",0,0.018449203283111972,"axon-eventsourcing-4.8.0","0.700366735458374,0.3829391896724701,-0.05162138491868973,-0.029631828889250755,-0.764022707939148,0.047867484390735626,0.27104291319847107,-0.2882152199745178,-0.30052047967910767,0.08288636803627014,0.054193899035453796,-0.014411263167858124,0.32281583547592163,0.31565067172050476,-0.19991537928581238,0.2777559161186218,-0.05473063141107559,0.4574348032474518,-0.24863478541374207,0.3578945994377136,0.20231932401657104,-0.038199812173843384,-0.18834765255451202,0.1832343339920044,-0.39184412360191345,-0.011812876909971237,0.3759099245071411,0.03761862590909004,0.8181813955307007,0.48605436086654663,0.409274697303772,-0.5229204297065735",""
"org.axonframework.eventsourcing.conflictresolution",0,0.014360050416634103,"axon-eventsourcing-4.8.0","0.6946085095405579,0.37773388624191284,-0.09397768974304199,-0.03557585924863815,-0.733830451965332,0.051589660346508026,0.29841768741607666,-0.296392560005188,-0.2708008587360382,0.07957001030445099,0.018945207819342613,-0.000899188220500946,0.3809962868690491,0.3047597110271454,-0.22179682552814484,0.28807753324508667,-0.08043331652879715,0.4398616850376129,-0.23091235756874084,0.38270634412765503,0.19054555892944336,-0.08103255182504654,-0.22189083695411682,0.2054334580898285,-0.3430027961730957,-0.03044300340116024,0.3940100073814392,0.05284804105758667,0.8355836868286133,0.4598656892776489,0.3744175136089325,-0.4923531413078308",""
"org.axonframework.eventsourcing.eventstore",2,0.029053191951104555,"axon-eventsourcing-4.8.0","0.6997299194335938,0.3496119976043701,-0.13145889341831207,-0.045629680156707764,-0.7338744401931763,0.025054294615983963,0.29252636432647705,-0.3104856014251709,-0.23832984268665314,0.07804560661315918,0.012105640955269337,-0.014781583100557327,0.3963369131088257,0.2824637293815613,-0.23995471000671387,0.2763209939002991,-0.09569104015827179,0.4236791431903839,-0.20164749026298523,0.3708370327949524,0.1932452768087387,-0.12016169726848602,-0.2242179960012436,0.18893708288669586,-0.3482486605644226,-0.04769013077020645,0.4110327959060669,0.016715284436941147,0.8469299077987671,0.48174577951431274,0.3770068883895874,-0.4684988260269165",""
