"codeUnitName","communityId","centrality","artifactName","embedding","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.modelling.command.legacyjpa",0,0.013867795908685417,"axon-modelling-4.8.0","-0.018445776775479317,0.29336023330688477,-0.1079612672328949,-0.050485219806432724,0.34905898571014404,-0.3857632577419281,0.8198818564414978,0.17290547490119934,0.12141396105289459,-0.2859899401664734,0.05570186674594879,0.34068650007247925,0.5263216495513916,-0.08082178980112076,-0.23766961693763733,-0.6783937811851501,-0.025474052876234055,0.21321287751197815,-0.11237077414989471,-0.1293712556362152,0.40017253160476685,-0.4637365937232971,-0.38861602544784546,-0.3407232165336609,0.19311371445655823,-0.028982514515519142,-0.20118793845176697,0.4323529005050659,0.13565951585769653,0.43321892619132996,-0.4944683611392975,-0.46907302737236023",""
"org.axonframework.modelling.saga",1,0.059669466098082706,"axon-modelling-4.8.0","-0.009941812604665756,0.2928553819656372,0.2622280418872833,-0.04492640495300293,0.46636906266212463,0.056524794548749924,0.3635203242301941,0.17893485724925995,0.09001889824867249,0.07579834014177322,0.031872525811195374,0.46365052461624146,0.1408090889453888,-0.014927681535482407,-0.12451062351465225,-0.6943433284759521,-0.07531900703907013,0.44649845361709595,-0.4802384376525879,-0.2542323172092438,-0.12498735636472702,-0.4011412262916565,-0.633208155632019,-0.16417521238327026,-0.15596352517604828,0.1436508297920227,-0.3590232729911804,0.5832639336585999,-0.21590512990951538,0.4618891477584839,-0.35292375087738037,-0.1862993985414505",""
"org.axonframework.modelling.saga.metamodel",1,0.02007880381120381,"axon-modelling-4.8.0","0.10297861695289612,0.3070034682750702,0.09628885984420776,-0.02000236324965954,0.5280778408050537,0.18152514100074768,0.4640007019042969,0.2108704000711441,0.2009734809398651,0.0354132317006588,-0.0015892311930656433,0.43235939741134644,0.24298113584518433,0.012408129870891571,-0.2249554991722107,-0.5878701210021973,0.022558309137821198,0.42129790782928467,-0.3836900591850281,-0.22203490138053894,-0.09327444434165955,-0.4993107318878174,-0.7334995269775391,-0.20014530420303345,-0.08230047672986984,0.06802119314670563,-0.3033085763454437,0.7185672521591187,-0.12495500594377518,0.4928775429725647,-0.5181300640106201,-0.2738361954689026",""
"org.axonframework.modelling.saga.repository",1,0.015892142686269872,"axon-modelling-4.8.0","0.11587852239608765,0.30608195066452026,0.18077069520950317,0.009145371615886688,0.4237070679664612,0.17784646153450012,0.3834998309612274,0.21445199847221375,0.09582832455635071,0.09911300987005234,0.19475680589675903,0.3394658863544464,0.1267375946044922,0.03337099403142929,-0.1758546382188797,-0.5896241664886475,0.045918699353933334,0.3825664222240448,-0.36311203241348267,-0.3329721689224243,-0.05944468080997467,-0.5011781454086304,-0.5861802697181702,-0.18075624108314514,-0.006525084376335144,0.14137467741966248,-0.3458104133605957,0.6281387805938721,-0.171309232711792,0.5294736623764038,-0.4762464761734009,-0.21936145424842834",""
"org.axonframework.modelling.saga.repository.inmemory",1,0.014402842368024521,"axon-modelling-4.8.0","0.0236983485519886,0.21984316408634186,0.11690303683280945,-0.16240710020065308,0.24473372101783752,0.24425402283668518,0.48977866768836975,0.2418895661830902,0.02612147480249405,0.2939246892929077,0.30488231778144836,0.24498942494392395,-0.06095122918486595,-0.10036998987197876,-0.07359146326780319,-0.44689199328422546,0.07344956696033478,0.2380528599023819,-0.3747248649597168,-0.25512170791625977,-0.04250854626297951,-0.45757561922073364,-0.7794166207313538,-0.0985676720738411,-0.006897658109664917,0.16051027178764343,-0.2968256175518036,0.45059481263160706,-0.18988639116287231,0.37562474608421326,-0.3999117910861969,-0.2941174805164337",""
"org.axonframework.modelling.saga.repository.jdbc",1,0.013867795908685417,"axon-modelling-4.8.0","-0.058349840342998505,0.1514502763748169,0.3771307170391083,0.277851402759552,0.045094072818756104,0.05556229129433632,0.08462108671665192,-0.01242775097489357,0.07575955986976624,0.03732854872941971,0.19274882972240448,0.24013496935367584,-0.0527234748005867,0.08360974490642548,-0.2017301321029663,-0.4524379372596741,-0.27170875668525696,0.24670544266700745,-0.3675239682197571,-0.5189731121063232,0.009516753256320953,-0.3026440143585205,-0.4316112995147705,-0.273916095495224,-0.06513509154319763,0.1733189821243286,-0.29091864824295044,0.5729256868362427,-0.40235644578933716,0.5430940389633179,-0.39868637919425964,-0.1047145202755928",""
"org.axonframework.modelling.saga.repository.jpa",1,0.01881095288737855,"axon-modelling-4.8.0","-0.04725721478462219,0.3841177523136139,0.390960156917572,0.2098369598388672,0.46611976623535156,0.16622474789619446,0.025035716593265533,0.1395087093114853,0.062426209449768066,0.042269639670848846,0.22569449245929718,0.3896680176258087,0.06635800749063492,0.05347870662808418,-0.12185389548540115,-0.6733139753341675,-0.16212740540504456,0.49331724643707275,-0.5072826147079468,-0.4109089970588684,-0.05567949265241623,-0.4255070984363556,-0.5523453950881958,-0.1883717030286789,-0.1081119105219841,0.3028431236743927,-0.3818719983100891,0.7158759832382202,-0.42661112546920776,0.5150483250617981,-0.2843707799911499,-0.11067518591880798",""
"org.axonframework.modelling.saga.repository.legacyjpa",1,0.013867795908685417,"axon-modelling-4.8.0","-0.07903175055980682,0.3618029057979584,0.28391125798225403,0.20712733268737793,0.554295539855957,0.1532173603773117,-0.03933403640985489,0.14615334570407867,0.011858467012643814,0.06961525231599808,0.18117547035217285,0.29645514488220215,0.027927732095122337,0.14310447871685028,-0.14101210236549377,-0.6756300926208496,-0.08944499492645264,0.4955568313598633,-0.5026947259902954,-0.3559763431549072,-0.0483764223754406,-0.40771186351776123,-0.5000035166740417,-0.18109643459320068,-0.07515302300453186,0.2983095347881317,-0.37177789211273193,0.6659336090087891,-0.3879529535770416,0.4691299796104431,-0.3051873445510864,-0.09968692064285278",""
"org.axonframework.disruptor.commandhandling",0,0.013999396204788572,"axon-disruptor-4.8.0","0.07193635404109955,0.28458690643310547,0.03462066501379013,-0.22808974981307983,0.2484377920627594,-0.40060099959373474,0.8978888988494873,0.1325792521238327,0.08735886216163635,-0.14902363717556,0.20184999704360962,0.45913517475128174,0.43163901567459106,-0.11070355772972107,-0.11871888488531113,-0.6067386865615845,-0.029781214892864227,0.21840673685073853,-0.28541553020477295,-0.04614515230059624,0.37905609607696533,-0.5245881080627441,-0.29281172156333923,-0.08420038968324661,0.12041746079921722,-0.04250924661755562,-0.42266082763671875,0.4999971389770508,0.1715482622385025,0.5081443786621094,-0.3629940152168274,-0.3520638942718506",""
"org.axonframework.eventsourcing",0,0.018449203283111972,"axon-eventsourcing-4.8.0","-0.01775965839624405,0.3698784410953522,0.17887187004089355,-0.16442982852458954,0.29560279846191406,-0.33818843960762024,0.892383337020874,0.27964746952056885,0.05297224968671799,-0.16354326903820038,0.105434849858284,0.4885633587837219,0.43640488386154175,-0.11802547425031662,-0.16372117400169373,-0.7759611010551453,-0.0518648698925972,0.17661383748054504,-0.2717621326446533,-0.19399361312389374,0.3185367286205292,-0.5174469947814941,-0.3582770824432373,-0.21763497591018677,0.10558664798736572,-0.0031471773982048035,-0.3064426779747009,0.4907040596008301,0.047872044146060944,0.44747525453567505,-0.4033013582229614,-0.27951401472091675",""
