"packageName","dependentPackageName","dependency","forwardToBackwardBalance","numberForward","numberBackward","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_as_unwinded_List.cypher"
"org.axonframework.queryhandling","org.axonframework.tracing","QueryMessage<-SpanUtils",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryUpdateEmitter->Span",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryUpdateEmitter->SpanFactory",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryBus->SpanScope",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryBus->Span",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryBus->SpanFactory",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryUpdateEmitter$Builder->NoOpSpanFactory",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryUpdateEmitter$Builder->SpanFactory",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryBus$Builder->NoOpSpanFactory",0.8,9,1,""
"org.axonframework.queryhandling","org.axonframework.tracing","SimpleQueryBus$Builder->SpanFactory",0.8,9,1,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventStreamUtils<-DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventStreamUtils<-AbstractEventStorageEngine",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventStreamUtils->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AbstractSnapshotter$CreateSnapshotTask->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AbstractSnapshotter$CreateSnapshotTask->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AggregateSnapshotter->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventSourcingRepository$Builder->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AggregateSnapshotter$Builder->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","FilteringEventStorageEngine->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","FilteringEventStorageEngine->EventStorageEngine",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventSourcedAggregate->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventSourcingRepository->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","EventSourcingRepository->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","CachingEventSourcingRepository->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AbstractSnapshotter$Builder->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AbstractSnapshotter->EventStore",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AbstractSnapshotter->DomainEventStream",0.7777777777777778,16,2,""
"org.axonframework.eventsourcing","org.axonframework.eventsourcing.eventstore","AggregateCacheEntry->EventStore",0.7777777777777778,16,2,""
"org.axonframework.deadline","org.axonframework.tracing","DeadlineMessage<-SpanUtils",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager$DeadlineTask->SpanFactory",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager$DeadlineTask->SpanScope",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager$DeadlineTask->Span",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager->SpanFactory",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager->Span",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager$Builder->SpanFactory",0.75,7,1,""
"org.axonframework.deadline","org.axonframework.tracing","SimpleDeadlineManager$Builder->NoOpSpanFactory",0.75,7,1,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","LoggingCallback<-SimpleCommandBus$Builder",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","NoOpCallback<-SimpleCommandBus$Builder",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FailureLoggingCallback->CommandCallback",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FailureLoggingCallback->CommandResultMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FailureLoggingCallback->CommandMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","LoggingCallback->CommandMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","LoggingCallback->CommandCallback",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","LoggingCallback->CommandResultMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FutureCallback->GenericCommandResultMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FutureCallback->CommandMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FutureCallback->CommandResultMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","FutureCallback->CommandCallback",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","NoOpCallback->CommandCallback",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","NoOpCallback->CommandMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling.callbacks","org.axonframework.commandhandling","NoOpCallback->CommandResultMessage",0.7333333333333333,13,2,""
"org.axonframework.commandhandling","org.axonframework.tracing","CommandMessage<-SpanUtils",0.6666666666666666,5,1,""
"org.axonframework.commandhandling","org.axonframework.tracing","SimpleCommandBus->Span",0.6666666666666666,5,1,""
"org.axonframework.commandhandling","org.axonframework.tracing","SimpleCommandBus->SpanFactory",0.6666666666666666,5,1,""
"org.axonframework.commandhandling","org.axonframework.tracing","SimpleCommandBus$Builder->NoOpSpanFactory",0.6666666666666666,5,1,""
"org.axonframework.commandhandling","org.axonframework.tracing","SimpleCommandBus$Builder->SpanFactory",0.6666666666666666,5,1,""
"org.axonframework.commandhandling","org.axonframework.tracing","AsynchronousCommandBus$Builder->SpanFactory",0.6666666666666666,5,1,""
"org.axonframework.eventhandling","org.axonframework.serialization","GenericDomainEventMessage<-AbstractXStreamSerializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","GenericEventMessage<-AbstractXStreamSerializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","GapAwareTrackingToken<-GapAwareTrackingTokenConverter",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","GenericEventMessage->CachingSupplier",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","EventUtils->LazyDeserializingObject",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","EventUtils->Serializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","EventUtils->SerializedMessage",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractDomainEventEntry->Serializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","TrackedDomainEventData->SerializedObject",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractSequencedDomainEventEntry->Serializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","EventData->SerializedObject",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->SimpleSerializedType",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->Serializer",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->SerializedMetaData",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->SimpleSerializedObject",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->SerializedObject",0.6470588235294118,14,3,""
"org.axonframework.eventhandling","org.axonframework.serialization","AbstractEventEntry->SerializedType",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","CurrentUnitOfWork<-GenericMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","UnitOfWork<-MessageHandlerInterceptor",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","UnitOfWork<-DefaultInterceptorChain",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","BatchingUnitOfWork->ResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","BatchingUnitOfWork->GenericResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","BatchingUnitOfWork->Message",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","CurrentUnitOfWork->MetaData",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","DefaultUnitOfWork->Message",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","DefaultUnitOfWork->ResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","DefaultUnitOfWork->GenericResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","UnitOfWork->MetaData",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","UnitOfWork->Message",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","UnitOfWork->ResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","ExecutionResult->ResultMessage",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","AbstractUnitOfWork->MetaData",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","AbstractUnitOfWork->Message",0.6470588235294118,14,3,""
"org.axonframework.messaging.unitofwork","org.axonframework.messaging","MessageProcessingContext->Message",0.6470588235294118,14,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","SequencingPolicy<-SimpleEventHandlerInvoker",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","SequencingPolicy<-SimpleEventHandlerInvoker$Builder",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","SequentialPerAggregatePolicy<-SimpleEventHandlerInvoker$Builder",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","PropertySequencingPolicy$Builder->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","FullConcurrencyPolicy->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","PropertySequencingPolicy->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","EventProcessorTask$ProcessingTask->EventMessage",0.5384615384615384,10,3,""
"org.axonframework.eventhandling.async","org.axonframework.eventhandling","SequentialPerAggregatePolicy->DomainEventMessage",0.5384615384615384,10,3,""
