"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common","common",0.5261070995979085,0,917,23,""
"org.axonframework.messaging","messaging",0.4082332592819374,0.09749073320742739,8829,77,""
"org.axonframework.eventhandling","eventhandling",0.3433843705574431,0.17379443563429084,4937,442,""
"org.axonframework.messaging.unitofwork","unitofwork",0.30288764744913615,0.0798880245602481,258,59,""
"org.axonframework.serialization","serialization",0.2426115131290952,0.11094099925699757,1240,111,""
"org.axonframework.common.transaction","transaction",0.24144735529807337,0,310,6,""
"org.axonframework.messaging.annotation","annotation",0.19506612671083287,0.11296345656100343,1057,184,""
"org.axonframework.tracing","tracing",0.16756435165166433,0.13735730664949106,187,66,""
"org.axonframework.lifecycle","lifecycle",0.13694096081059962,0.04769045089931655,71,10,""
"org.axonframework.commandhandling","commandhandling",0.13473171891995267,0.130469279484627,1539,145,""
"org.axonframework.deadline","deadline",0.10535697673673153,0.14062758037347298,188,68,""
"org.axonframework.monitoring","monitoring",0.097143642016122,0.06178697625323779,188,14,""
"org.axonframework.modelling.command","command",0.09642704562174965,0.1675659990953907,254,219,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.09000140490250362,0.16302772956233452,169,161,""
"org.axonframework.common.annotation","annotation",0.08071696373904425,0.034790926626017724,22,3,""
"org.axonframework.serialization.upcasting.event","event",0.07905201986907012,0.10097987643048853,38,53,""
"org.axonframework.common.jdbc","jdbc",0.07316545445905534,0.09778329554834926,65,36,""
"org.axonframework.modelling.command.inspection","inspection",0.07060890812851141,0.1402537355855431,84,157,""
"org.axonframework.common.io","io",0.06606139173863917,0,10,0,""
"org.axonframework.serialization.xml","xml",0.06326272931718802,0.055203151423783584,17,24,""
"org.axonframework.eventhandling.tokenstore","tokenstore",0.06321869348272,0.07354223754363952,69,19,""
"org.axonframework.common.lock","lock",0.06276310830597391,0.034790926626017724,46,24,""
"org.axonframework.eventhandling.scheduling","scheduling",0.06263867909225708,0.034790926626017724,20,2,""
"org.axonframework.queryhandling","queryhandling",0.06134488766306801,0.1333167404756415,182,232,""
