"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_10_Summary.cypher"
"org.axonframework.config","config",0.01620738914513051,0.023582639168757198,0,0,0,0,0,0,115,432,""
"org.axonframework.test","test",0.07989517280840208,0.07699997951678395,0,0,0.05434782608695652,0.05434782608695652,1.3425522063192698e-24,0,16,8,""
"org.axonframework.test.aggregate","aggregate",0.01620738914513051,0.023582639168757198,0,0,0,0,0,2.672956996198287e-25,31,181,""
"org.axonframework.test.matchers","matchers",0.033801584989913064,0.04710752191742561,2,0,0.03260869565217391,0.03260869565217391,1.050147967203932e-24,1.1276748673742025e-25,61,42,""
"org.axonframework.test.saga","saga",0.01620738914513051,0.023582639168757198,0,0,0,0,0,3.4172177871250797e-25,43,149,""
"org.axonframework.test.server","server",0.01620738914513051,0.023582639168757198,0,0,0,0,0,0,1,2,""
"org.axonframework.test.utils","utils",0.017749510127223152,0.025766063420678324,0,0,0.010869565217391304,0.010869565217391304,4.430394770002965e-25,0,8,14,""
"org.axonframework.test.deadline","deadline",0.021003168199300305,0.030377791872721424,3,0,0.021739130434782608,0.021739130434782608,7.8958615427142055e-25,2.0097451988413453e-25,10,26,""
"org.axonframework.test.eventscheduler","eventscheduler",0.018160742389114522,0.02634830988785729,1,0,0.010869565217391304,0.010869565217391304,4.430394770002965e-25,1.1276748673742025e-25,9,16,""
"org.axonframework.disruptor.commandhandling","commandhandling",0.01620738914513051,0.023582639168757198,0,0,0,0,0,0,55,185,""
"org.axonframework.eventsourcing","eventsourcing",0.10747293967866345,0.06153063038053993,6,0,0.04166666666666667,0.03804347826086957,7.599944114669461e-26,7.594221346693975e-26,134,211,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",0.04401017120915392,0.03728955302864007,2,0,0.033514492753623185,0.02803203661327231,1.0283808113474671e-25,6.730434307658975e-26,15,32,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.17895206068290373,0.12961363322901315,14,0,0.07065217391304347,0.06657608695652174,8.012911957747846e-25,5.61228459274161e-26,169,161,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.01620738914513051,0.023582639168757198,0,0,0,0,0,6.730434307658975e-26,1,13,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0.04118635794097835,0.05703204159267449,4,0,0.010869565217391304,0.010869565217391304,1.6067394124109872e-43,1.3206505939435584e-25,218,83,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",0.029387023686243574,0.041069699641911456,0,0,0.010869565217391304,0.010869565217391304,1.7883752228144132e-25,1.3495785454503095e-44,30,28,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0.017828128059643563,0.025780997218627782,3,0,0.010869565217391304,0.010869565217391304,1.7883752228144132e-25,1.1704362646452187e-25,9,45,""
