"memberName","authority","hub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9c_Hyperlink_Induced_Topic_Search_HITS_Stream.cypher"
"/axon-messaging-4.8.2.jar",0.6399635184733874,0,5,0,""
"/axon-modelling-4.8.2.jar",0.5823953999804578,0.19194138600788554,4,1,""
"/axon-eventsourcing-4.8.2.jar",0.47243772110166316,0.3666166245957466,3,2,""
"/axon-disruptor-4.8.2.jar",0.1675257973717242,0.5083127500357955,1,3,""
"/axon-configuration-4.8.2.jar",0,0.5585580106036322,0,4,""
"/axon-test-4.8.2.jar",0,0.5083127500357955,0,3,""
