"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",272907,80.71735748383624,""
"Change",249234,73.71562427906372,""
"Java",59317,17.544113906454264,""
"ByteCode",59129,17.48850938474188,""
"Member",20257,5.99138721450923,""
"Bound",18447,5.456045808661292,""
"Method",16754,4.955309344517335,""
"File",14556,4.305209670454478,""
"Parameter",13016,3.8497258223849604,""
"Commit",12225,3.6157727549674354,""
"ParameterizedType",7172,2.121253349580896,""
"Value",5066,1.4983643989092048,""
"Xml",3643,1.0774854925436703,""
"Type",3615,1.0692039680333154,""
"Field",3503,1.036077869991896,""
"WildcardType",2908,0.860095474146855,""
"Annotation",2865,0.8473774186488101,""
"Element",2144,0.6341281625071724,""
"Constructor",2047,0.605438595453443,""
"Text",1436,0.4247238998881994,""
"Class",1269,0.37533052155858293,""
"Json",1245,0.36823207197827873,""
"TypeVariable",1096,0.32416253083389035,""
"Lambda",938,0.2774310710968879,""
"ResolvedDuplicateType",900,0.2661918592614063,""
"GenericDeclaration",894,0.2644172468663303,""
"JavaType",748,0.22123501191947992,""
"Primitive",650,0.1922496761332379,""
"Key",560,0.16563049020709728,""
"Person",545,0.16119395921940716,""
"Scalar",544,0.1608981904868945,""
"ExternalType",489,0.14463091019869745,""
"Maven",343,0.10144867525184707,""
"Author",295,0.08725177609123874,""
"Array",273,0.08074486397595991,""
"Interface",272,0.08044909524344725,""
"Committer",250,0.07394218312816841,""
"Property",202,0.059745283967560084,""
"Directory",183,0.054125678049819284,""
"Enum",178,0.05264683438725592,""
"Tag",169,0.04998491579464186,""
"Dependency",163,0.048210303399565814,""
"GenericArrayType",158,0.04673145973700244,""
"Package",139,0.04111185381926164,""
"Object",133,0.0393372414241856,""
"ManifestEntry",120,0.03549224790152084,""
"Artifact",101,0.029872641983780042,""
"ExternalAnnotation",93,0.027506492123678655,""
"Namespace",36,0.010647674370456254,""
"Branch",30,0.00887306197538021,""
"PrimitiveType",29,0.008577293242867537,""
"Configuration",21,0.0062111433827661475,""
"Plugin",21,0.0062111433827661475,""
"jQAssistant",20,0.005915374650253474,""
"Concept",19,0.0056196059177408,""
"Rule",19,0.0056196059177408,""
"Attribute",18,0.005323837185228127,""
"ExecutionGoal",16,0.004732299720202779,""
"PluginExecution",16,0.004732299720202779,""
"Properties",12,0.003549224790152084,""
"ServiceLoader",10,0.002957687325126737,""
"Archive",9,0.0026619185926140634,""
"Document",9,0.0026619185926140634,""
"Jar",9,0.0026619185926140634,""
"Manifest",9,0.0026619185926140634,""
"ManifestSection",9,0.0026619185926140634,""
"Pom",9,0.0026619185926140634,""
"Void",9,0.0026619185926140634,""
"Zip",9,0.0026619185926140634,""
"Exclusion",5,0.0014788436625633684,""
"Analyze",1,0.0002957687325126737,""
"Repository",1,0.0002957687325126737,""
"Task",1,0.0002957687325126737,""
