"communityId","artifactCount","packageCount","typeCount","artifactNames","packageNames","typeNames","Source Cypher File: Community_Detection/Which_type_community_spans_several_artifacts_and_how_are_the_types_distributed.cypher"
0,2,6,21,"axon-configuration-4.7.5,axon-messaging-4.7.5","config,scheduling,java,jobrunr,quartz,lifecycle","Configuration$1,LifecycleHandlerInspector$LifecycleRegistration,LifecycleHandlerInspector,LifecycleHandlerInspector$1,SchedulingException,ScheduleToken,EventScheduler,SimpleEventScheduler,SimpleEventScheduler$PublishEventTask,SimpleScheduleToken,SimpleEventScheduler$Builder,JobRunrEventScheduler,JobRunrScheduleToken,JobRunrEventScheduler$Builder,QuartzEventScheduler,QuartzScheduleToken,EventJobDataBinder,QuartzEventScheduler$Builder,Lifecycle,Lifecycle$LifecycleHandler,Lifecycle$LifecycleRegistry",""
2,2,5,24,"axon-configuration-4.7.5,axon-messaging-4.7.5","config,eventhandling,deadletter,messaging","EventProcessingModule$ProcessingGroupSelector,EventProcessingConfiguration,EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,EventProcessingModule$InstanceProcessingGroupSelector,EventProcessingConfigurer$DeadLetteringInvokerConfiguration,EventProcessingConfigurer$EventProcessorBuilder,EventProcessingConfigurer$PooledStreamingProcessorConfiguration,EventProcessingModule$1,ProcessingGroup,EventProcessingModule,EventProcessingConfigurer,SagaConfiguration,EventProcessingModule$TypeProcessingGroupSelector,MultiEventHandlerInvoker,TrackingEventProcessorConfiguration,EventHandlerInvoker,ErrorHandler,EventProcessor,DeadLetteringEventHandlerInvoker$1,DeadLetteringEventHandlerInvoker$Builder,MessageHandlerInterceptorSupport,SubscribableMessageSource,StreamableMessageSource,EnqueuePolicy",""
3,2,6,25,"axon-configuration-4.7.5,axon-messaging-4.7.5","config,deadline,quartz,jobrunr,messaging,tracing","ConfigurationScopeAwareProvider,DeadlineException,SimpleDeadlineManager,SimpleDeadlineManager$DeadlineId,SimpleDeadlineManager$DeadlineTask,SimpleDeadlineManager$Builder,SimpleDeadlineManager$1,QuartzDeadlineManager,DeadlineJob,QuartzDeadlineManager$Builder,JobRunrDeadlineManager,JobRunrDeadlineManager$Builder,ExecutionException,ScopeAwareProvider,ScopeAware,ScopeDescriptor,SpanScope,MultiSpanFactory$MultiSpan,NoOpSpanFactory$NoOpSpan,Span,NoOpSpanFactory,NestingSpanFactory,SpanFactory,MultiSpanFactory,NestingSpanFactory$Builder",""
4,2,5,12,"axon-configuration-4.7.5,axon-messaging-4.7.5","config,common,jpa,legacyjpa,lock","MessageMonitorFactoryBuilder,MessageMonitorFactory,Assert,SimpleEntityManagerProvider,DeadlockException,PessimisticLockFactory,PessimisticLockFactory$Builder,LockAcquisitionFailedException,PessimisticLockFactory$1,PessimisticLockFactory$DisposableLock,PessimisticLockFactory$PubliclyOwnedReentrantLock",""
8,2,9,41,"axon-test-4.7.5,axon-messaging-4.7.5","test,aggregate,matchers,saga,deadline,commandhandling,callbacks,annotation","AxonAssertionError,ResultValidator,ResultValidatorImpl,Reporter,ExactClassMatcher,DeepEqualsMatcher,NullOrVoidMatcher,PayloadMatcher,AllFieldsFilter,ListWithAnyOfMatcher,EqualFieldsMatcher,ListWithAllOfMatcher,ListMatcher,MapEntryMatcher,NonTransientFieldsFilter,MapEntryMatcher$Matching,ExactSequenceMatcher,EqualsMatcher,FieldFilter,NonStaticFieldsFilter,PredicateMatcher,Matchers,SequenceMatcher,EmptyCollectionMatcher,FixtureExecutionResult,SagaTestFixture$MutableFieldFilter,SagaTestFixture$1,WhenState,FixtureExecutionResultImpl,WhenAggregateEventPublisher,EventValidator,DescriptionUtils,DeadlineManagerValidator,DeadlineConsumer,ScheduledDeadlineInfo,StubDeadlineManager,CommandResultMessage,NoOpCallback,AbstractDeadlineManager,DeadlineMessage,DeadlineHandler",""
9,2,4,17,"axon-test-4.7.5,axon-modelling-4.7.5","test,aggregate,matchers,command","FixtureExecutionException,AggregateTestFixture$IdentifierValidatingRepository,AggregateTestFixture$1,FixtureConfiguration,AggregateTestFixture$CreationalRepository,AggregateTestFixture$DefaultRepositoryProvider,AggregateTestFixture$ComparationEntry,AggregateTestFixture$RecordingEventStore,TestExecutor,AggregateTestFixture,AggregateTestFixture$ExecutionExceptionAwareCallback,IgnoreField,MatchAllFieldFilter,Repository,Aggregate,AbstractRepository,AggregateScopeDescriptor",""
12,2,6,38,"axon-test-4.7.5,axon-messaging-4.7.5","saga,commandhandling,callbacks,gateway,messaging,annotation","SagaTestFixture$StubAwareCommandGatewayFactory,SagaTestFixture$ReturnResultFromStub,SagaTestFixture$StubAwareCommandGatewayFactory$Builder,CommandBus,WrappedCommandCallback,CommandCallback,MonitorAwareCallback,FutureCallback,FailureLoggingCallback,CommandGatewayFactory$WaitForResultWithTimeoutInArguments,CommandGatewayFactory$DispatchOnInvocationHandler,CommandGatewayFactory$WaitForResultWithFixedTimeout,DefaultCommandGateway$Builder,CommandGatewayFactory$WrapNonDeclaredCheckedExceptions,RetryingCallback$1,CommandGatewayFactory$GatewayInvocationHandler,DefaultCommandGateway,RetryScheduler,AbstractCommandGateway$Builder,CommandGatewayFactory$Builder,CommandGatewayFactory$MetaDataExtractor,RetryingCallback$RetryDispatch,AbstractCommandGateway,CommandGatewayFactory$CompositeCallback,CommandGatewayFactory$NullOnTimeout,CommandGatewayFactory$NullOnInterrupted,CommandGatewayFactory$DispatchOnInvocationHandler$Builder,CommandGatewayFactory,RetryingCallback,CommandGatewayFactory$FireAndForget,CommandGatewayFactory$1,CommandGatewayFactory$WaitForResult,CommandGatewayFactory$TypeSafeCallbackWrapper,CommandGatewayFactory$GatewayInvocationHandler$Builder,CommandGatewayFactory$InvocationHandler,Timeout,MessageDispatchInterceptor,MetaDataValue",""
14,2,4,14,"axon-test-4.7.5,axon-modelling-4.7.5","saga,utils,eventscheduler","SagaTestFixture$WrappingResourceInjector,GivenAggregateEventPublisher,FixtureConfiguration,SagaTestFixture$AggregateEventPublisherImpl,SagaTestFixture$TransienceValidatingResourceInjector,ContinuedGivenState,SagaTestFixture,AutowiredResourceInjector,EventSchedulerValidator,ScheduledItem,StubEventScheduler,StubScheduleToken,EventConsumer,SimpleResourceInjector",""
16,2,6,31,"axon-test-4.7.5,axon-messaging-4.7.5","saga,eventhandling,async,gateway,interceptors,quartz","RecordingListenerInvocationErrorHandler,SimpleEventHandlerInvoker,AbstractEventProcessor,PropagatingErrorHandler,EventMessage,ListenerInvocationErrorHandler,DirectEventProcessingStrategy,EventMessageHandler,LoggingErrorHandler,ErrorContext,SimpleEventHandlerInvoker$Builder,PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy,SequencingPolicy,EventProcessorTask$ProcessingTask,EventProcessorTask,PropertySequencingPolicy,AsynchronousEventProcessingStrategy$SchedulerCleanUp,SequentialPolicy,FullConcurrencyPolicy,PropertySequencingPolicy$1,AsynchronousEventProcessingStrategy,PropertySequencingPolicy$Builder,AsynchronousEventProcessingStrategy$1,EventProcessorTask$ShutdownCallback,AsynchronousEventProcessingStrategy$NoActionCallback,AbstractEventGateway$Builder,DefaultEventGateway$Builder,AbstractEventGateway,DefaultEventGateway,EventLoggingInterceptor,FireEventJob",""
18,2,3,12,"axon-modelling-4.7.5,axon-messaging-4.7.5","inspection,annotation","AnnotatedAggregateMetaModelFactory,PriorityAnnotationComparator,AnnotatedMessageHandlingMemberDefinition,ClasspathHandlerEnhancerDefinition,HandlerEnhancerDefinition,ParameterResolverFactory,HandlerDefinition,MultiHandlerDefinition,MultiHandlerEnhancerDefinition,ClasspathHandlerDefinition,ClasspathParameterResolverFactory,MultiParameterResolverFactory",""
19,2,13,58,"axon-modelling-4.7.5,axon-messaging-4.7.5","command,inspection,saga,metamodel,commandhandling,common,annotation,eventhandling,replay,tracing","AggregateIdentifier,AggregateRoot,AggregateVersion,EntityId,ChildEntity,CommandHandlerInterceptorHandlingMember,MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember,MethodCreationPolicyDefinition,MethodCommandHandlerInterceptorDefinition,AggregateModellingException,ChildForwardingCommandMessageHandlingMember,AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,MethodCreationPolicyDefinition$1,MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember,ChildEntityDefinition,MethodCommandHandlerInterceptorDefinition$1,MetaDataAssociationResolver,EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember,PayloadAssociationResolver,EndSagaMessageHandlerDefinition,AnnotationSagaMetaModelFactory$InspectedSagaModel,MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember,CommandMessageHandlingMember,MethodCommandHandlerDefinition,MethodCommandHandlerDefinition$1,AnnotationCommandHandlerAdapter,IdentifierValidator,ListUtils,AnnotationUtils,DeadlineMethodMessageHandlerDefinition,DeadlineMethodMessageHandlerDefinition$1,DeadlineHandlingMember,DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember,DisallowReplay,AnnotationEventHandlerAdapter,AllowReplay,ReplayAwareMessageHandlerWrapper,ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember,HandlerComparator,UnsupportedHandlerException,AnnotatedHandlerInspector,WrappedMessageHandlingMember,AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember,MessageHandlerInterceptorMemberChain,AnnotatedHandlerInspector$NoMoreInterceptors,MessageHandlerInterceptorDefinition,MessageInterceptingMember,AnnotatedHandlerInspector$1,MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,MessageHandlingMember,AnnotationQueryHandlerAdapter,MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember,QueryHandlingMember,MethodQueryMessageHandlerDefinition,TracingHandlerEnhancerDefinition$Builder,TracingHandlerEnhancerDefinition$1,TracingHandlerEnhancerDefinition",""
20,2,8,18,"axon-modelling-4.7.5,axon-messaging-4.7.5","inspection,jdbc,eventhandling,messaging,annotation,correlation,interceptors,unitofwork","AnnotatedCommandHandlerInterceptor,ConnectionWrapperFactory$ConnectionCloseHandler,ConnectionWrapperFactory$NoOpCloseHandler,ConnectionWrapperFactory,UnitOfWorkAwareConnectionProviderWrapper,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection,UnitOfWorkAwareConnectionProviderWrapper$1,AbstractEventBus,InterceptorChain,InterceptorChainParameterResolverFactory,MultiCorrelationDataProvider,CorrelationDataProvider,CorrelationDataInterceptor,AbstractUnitOfWork,UnitOfWork$Phase,UnitOfWork,CurrentUnitOfWork",""
21,2,4,17,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventsourcing,inmemory,eventhandling,pooled","MultiStreamableMessageSource$Builder,MultiStreamableMessageSource,InMemoryEventStorageEngine,WrappedToken,MergedTrackingToken,MultiSourceTrackingToken,ReplayToken,TrackingTokenParameterResolverFactory,MultiStreamableMessageSource$IdentifiedStreamableMessageSource,TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,TrackingTokenParameterResolverFactory$1,GenericTrackedEventMessage,TrackingToken,GlobalSequenceTrackingToken,Coordinator$NoToken",""
26,2,5,17,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","snapshotting,gateway,common,eventhandling,pooled","RevisionSnapshotFilter,RevisionSnapshotFilter$Builder,AbstractRetryScheduler,IntervalRetryScheduler,ExponentialBackOffIntervalRetryScheduler$Builder,NonTransientExceptionClassesPredicate,ExponentialBackOffIntervalRetryScheduler,AbstractRetryScheduler$Builder,IntervalRetryScheduler$Builder,AxonNonTransientExceptionClassesPredicate,BuilderUtils,StringUtils,EventProcessingStrategy,AbstractEventProcessor$Builder,SubscribingEventProcessor$Builder,SubscribingEventProcessor,PooledStreamingEventProcessor$Builder",""
35,2,11,43,"axon-modelling-4.7.5,axon-messaging-4.7.5","jpa,distributed,quartz,jobrunr,eventhandling,messaging,serialization,json,event,xml","AbstractSagaEntry,SerializedSaga,DispatchMessage,ReplyMessage,DeadlineJob$DeadlineJobDataBinder,DeadlineDetails,AbstractEventEntry,QuartzEventScheduler$DirectEventJobDataBinder,RemoteExceptionDescription,AbstractMessage,RemoteNonTransientHandlingException,RemoteHandlingException,AnnotationRevisionResolver,JavaSerializer$Builder,FixedValueRevisionResolver,JavaSerializer,SimpleSerializedObject,AbstractXStreamSerializer,SerializedType,SimpleSerializedType,AbstractXStreamSerializer$Builder,SerializedObject,SerializedMetaData,Revision,LazyDeserializingObject,SerializationException,SerialVersionUIDRevisionResolver,RevisionResolver,SerializedObjectHolder,SerializedMessage,Converter,Serializer,UnknownSerializedType,JsonNodeToObjectNodeConverter,JacksonSerializer$Builder,JacksonSerializer,ObjectNodeToJsonNodeConverter,UpcastedEventRepresentation,XStreamSerializer,CompactDriver,XomToStringConverter,Dom4JToByteArrayConverter,XStreamSerializer$Builder",""
36,2,10,42,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventstore,jdbc,statements,jpa,legacyjpa,snapshotting,common,eventhandling,serialization","EventStoreException,AbstractEventStorageEngine$Builder,EqualRevisionPredicate,BatchingEventStorageEngine$1,BatchingEventStorageEngine,BatchingEventStorageEngine$EventStreamSpliterator,BatchingEventStorageEngine$Builder,JdbcSQLErrorCodesResolver,JdbcEventStorageEngine,JdbcEventStorageEngine$1,JdbcEventStorageEngine$Builder,EventTableFactory,CreateTailTokenStatementBuilder,AppendSnapshotStatementBuilder,CreateHeadTokenStatementBuilder,CleanGapsStatementBuilder,ReadEventDataWithoutGapsStatementBuilder,ReadEventDataWithGapsStatementBuilder,AppendEventsStatementBuilder,DeleteSnapshotsStatementBuilder,FetchTrackedEventsStatementBuilder,ReadSnapshotDataStatementBuilder,CreateTokenAtStatementBuilder,ReadEventDataForAggregateStatementBuilder,LastSequenceNumberForStatementBuilder,DomainEventEntry,JpaEventStorageEngine,JpaEventStorageEngine$Builder,SQLStateResolver,SnapshotEventEntry,SnapshotFilter,CollectionUtils,PersistenceExceptionResolver,DomainEventData,GapAwareTrackingToken,GenericDomainEventEntry,TrackedEventData,TrackedDomainEventData,GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,GapAwareTrackingTokenConverter",""
37,2,2,12,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventsourcing,common","AggregateSnapshotter$1,AggregateSnapshotter,AbstractSnapshotter$RunnableAndFinally,AggregateSnapshotter$Builder,AbstractSnapshotter$CreateSnapshotTask,AbstractSnapshotter,AggregateSnapshotter$SnapshotAggregate,AbstractSnapshotter$Builder,AbstractSnapshotter$AggregateTypeId,AbstractSnapshotter$1,AbstractSnapshotter$SilentTask,DirectExecutor",""
40,2,2,6,"axon-modelling-4.7.5,axon-messaging-4.7.5","jdbc","GenericSagaSqlSchema,SagaSchema,HsqlSagaSqlSchema,Oracle11SagaSqlSchema,PostgresSagaSqlSchema,Oracle11Utils",""
41,2,2,6,"axon-modelling-4.7.5,axon-messaging-4.7.5","command,lock","LockAwareAggregate,ConcurrencyException,LockingRepository,LockAwareAggregate$LockSupplier,NoOpLock,Lock",""
42,2,5,17,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventstore,inmemory,stream,eventhandling,pooled","EmbeddedEventStore$EventConsumer,EmbeddedEventStore$Builder,EmbeddedEventStore$1,EmbeddedEventStore$Node,EmbeddedEventStore$Cleaner,SequenceEventStorageEngine$ConcatenatingSpliterator,EmbeddedEventStore,EmbeddedEventStore$EventProducer,InMemoryEventStorageEngine$MapEntrySpliterator,StreamUtils,StreamUtils$1,BlockingStream,TrackedEventMessage,MultiStreamableMessageSource$SourceIdAwareBlockingStream,TrackingEventProcessor$WrappedMessageStream,MultiStreamableMessageSource$MultiSourceBlockingStream,WorkPackage$DefaultProcessingEntry",""
43,2,6,9,"axon-modelling-4.7.5,axon-messaging-4.7.5","inspection,deadline,eventhandling,jpa,legacyjpa,serialization","AnnotatedAggregate$LazyIdentifierDomainEventMessage,GenericDeadlineMessage,GenericDomainEventMessage,GenericEventMessage,GenericTrackedDomainEventMessage,EventMessageDeadLetterJpaConverter,DeadLetterEventEntry,CachingSupplier",""
44,2,7,31,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventsourcing,conflictresolution,eventstore,eventhandling,async,messaging,attributes","FilteringEventStorageEngine,AbstractAggregateFactory,AbstractSnapshotTrigger,DefaultConflictResolver,ConflictResolver,ConflictExceptionSupplier,NoConflictResolver,DefaultConflictDescription,Conflicts,ContextAwareConflictExceptionSupplier,ConflictResolution,ConflictDescription,EventStorageEngine,DomainEventStream$1,AbstractSnapshotEventEntry,AbstractEventStorageEngine,SequenceEventStorageEngine,FilteringDomainEventStream,SequenceEventStorageEngine$ConcatenatingDomainEventStream,ConcatenatingDomainEventStream,DomainEventStream$2,AbstractSnapshotEventEntry$PK,DomainEventStream,IteratorBackedDomainEventStream,AbstractEventStore,DomainEventMessage,AbstractSequencedDomainEventEntry,AbstractDomainEventEntry,SequentialPerAggregatePolicy,Headers,AggregateIdentifierSpanAttributesProvider",""
45,2,3,12,"axon-eventsourcing-4.7.5,axon-messaging-4.7.5","eventstore,legacyjpa,eventhandling","AbstractEventStore$Builder,EmbeddedEventStore$EventConsumer,EmbeddedEventStore$1,EmbeddedEventStore$Node,EmbeddedEventStore$Cleaner,EmbeddedEventStore,EmbeddedEventStore$EventProducer,EmbeddedEventStore$Builder,SimpleEventBus$Builder,SimpleEventBus,TrackingEventStream,AbstractEventBus$Builder",""
