"internalModuleName","externalNamespaceName","numberOfExternalDeclarationCaller","numberOfExternalDeclarationCalls","numberOfAllElementsInInternalModule","numberOfAllExternalDeclarationsUsedInInternalModule","numberOfAllExternalModulesUsedInInternalModule","externalDeclarationRate","externalDeclarationNames","Source Cypher File: External_Dependencies/External_namespace_usage_per_internal_module_sorted_for_Typescript.cypher"
"react-router-native","@types",20,28,12,18,3,150,"GestureResponderEvent,BackHandlerStatic.removeEventListener,BackHandler,React.useEffect,BackHandlerStatic.addEventListener,React.useMemo,React.useCallback,React.useRef,React.MutableRefObject.current,LinkingStatic.getInitialURL,Linking,LinkingStatic.addEventListener,LinkingStatic.removeEventListener,GestureResponderEvent.defaultPrevented,React.JSX.Element,TouchableHighlightProps,React.ReactNode",""
"react-router-native","@ungap",1,2,12,18,3,150,"url-search-params",""
"react-router-dom","@types",80,124,35,27,1,77.14285714285714,"React.useMemo,React.MutableRefObject.current,React.useCallback,React.useRef,React.ReactNode,React.MouseEvent.preventDefault,React.MouseEvent,React.RefAttributes,React.forwardRef,React.useContext,React.ForwardRefExoticComponent,React.createContext,React.Context,React.useEffect,React.useLayoutEffect,React.JSX.Element,React.useState,React.ForwardRefExoticComponent.displayName,React.CSSProperties,React.ReactPortal,React.ReactElement,React.ForwardedRef,React.FormEvent.preventDefault,React.FormEvent.currentTarget,React.FormEvent.defaultPrevented,React.MouseEvent.defaultPrevented,React.AnchorHTMLAttributes",""
"server","@types",3,3,6,2,1,33.333333333333336,"React.JSX.Element,React.ReactNode",""
"react-router","@types",1,3,6,1,1,16.666666666666668,"React.createElement",""
