"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"com.fasterxml.jackson.databind.type",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"com.fasterxml.jackson.datatype.jsr310",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"com.github.kagkarlsson.scheduler",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"com.github.kagkarlsson.scheduler.task",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"com.github.kagkarlsson.scheduler.task.helper",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"com.google.gson",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.9.0",""
"com.lmax.disruptor",1,1,1,1,1,1,0,100,100,100,100,0,7,7,7,7,7,0,31.81818181818182,31.81818181818182,31.81818181818182,31.81818181818182,0,"axon-disruptor-4.9.0",""
"com.lmax.disruptor.dsl",1,1,1,1,1,1,0,100,100,100,100,0,4,4,4,4,4,0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183,0,"axon-disruptor-4.9.0",""
"com.thoughtworks.xstream",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"com.thoughtworks.xstream.converters",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"com.thoughtworks.xstream.converters.collections",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"com.thoughtworks.xstream.io",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"com.thoughtworks.xstream.io.xml",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"com.thoughtworks.xstream.mapper",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"jakarta.validation",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"javax.cache",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"javax.cache.configuration",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"javax.cache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"javax.validation",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"net.sf.ehcache",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"net.sf.ehcache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"nu.xom",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"org.dom4j",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"org.dom4j.io",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"org.ehcache.config",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"org.ehcache.core",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"org.ehcache.event",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,3,3,3,3,3,0,0.38167938931297707,0.38167938931297707,0.38167938931297707,0.38167938931297707,0,"axon-messaging-4.9.0",""
"org.hamcrest",1,5,5,5,5,5,0,62.5,62.5,62.5,62.5,0,27,27,27,27,27,0,31.034482758620687,31.034482758620687,31.034482758620687,31.034482758620687,0,"axon-test-4.9.0",""
"org.jobrunr.jobs",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"org.jobrunr.scheduling",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,4,4,4,4,4,0,0.5089058524173028,0.5089058524173028,0.5089058524173028,0.5089058524173028,0,"axon-messaging-4.9.0",""
"org.junit.jupiter.api",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.9.0",""
"org.junit.jupiter.api.extension",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.9.0",""
"org.junit.rules",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.9.0",""
"org.junit.runner",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,1,1,1,1,1,0,1.1494252873563218,1.1494252873563218,1.1494252873563218,1.1494252873563218,0,"axon-test-4.9.0",""
"org.junit.runners.model",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,2,2,2,2,2,0,2.2988505747126435,2.2988505747126435,2.2988505747126435,2.2988505747126435,0,"axon-test-4.9.0",""
"org.quartz",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,9,9,9,9,9,0,1.1450381679389312,1.1450381679389312,1.1450381679389312,1.1450381679389312,0,"axon-messaging-4.9.0",""
"org.quartz.impl.matchers",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"org.reactivestreams",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,13,13,13,13,13,0,1.6539440203562341,1.6539440203562341,1.6539440203562341,1.6539440203562341,0,"axon-messaging-4.9.0",""
"org.testcontainers.containers",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.9.0",""
"org.testcontainers.containers.wait.strategy",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.9.0",""
"org.testcontainers.utility",1,1,1,1,1,1,0,12.5,12.5,12.5,12.5,0,3,3,3,3,3,0,3.4482758620689653,3.4482758620689653,3.4482758620689653,3.4482758620689653,0,"axon-test-4.9.0",""
"reactor.core",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,1,1,1,1,1,0,0.1272264631043257,0.1272264631043257,0.1272264631043257,0.1272264631043257,0,"axon-messaging-4.9.0",""
"reactor.core.publisher",1,2,2,2,2,2,0,3.125,3.125,3.125,3.125,0,18,18,18,18,18,0,2.2900763358778624,2.2900763358778624,2.2900763358778624,2.2900763358778624,0,"axon-messaging-4.9.0",""
"reactor.util.concurrent",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
"reactor.util.context",1,1,1,1,1,1,0,1.5625,1.5625,1.5625,1.5625,0,2,2,2,2,2,0,0.2544529262086514,0.2544529262086514,0.2544529262086514,0.2544529262086514,0,"axon-messaging-4.9.0",""
