"artifactName","artifactPackages","artifactTypes","artifactExternalPackages","artifactExternalCallingPackages","artifactExternalCallingPackagesRate","externalPackageName","numberOfPackages","numberOfTypes","packagesCallingExternalRate","typesCallingExternalRate","nameOfPackages","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_external_package.cypher"
"axon-test-4.8.2",8,87,12,7,87.5,"org.junit.jupiter.api",1,1,12.5,1.1494252873563218,"org.axonframework.test.saga","org.axonframework.test.saga.FixtureExecutionResultImpl",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.junit.jupiter.api.extension",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleExtension",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.junit.rules",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.junit.runner",1,1,12.5,1.1494252873563218,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.junit.runners.model",1,2,12.5,2.2988505747126435,"org.axonframework.test.aggregate","org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.aggregate.StubAggregateLifecycleRule",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.testcontainers.containers",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerContainer",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.testcontainers.containers.wait.strategy",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerContainer",""
"axon-test-4.8.2",8,87,12,7,87.5,"org.testcontainers.utility",1,3,12.5,3.4482758620689653,"org.axonframework.test.server","org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.server.AxonServerContainer",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.annotation",47,219,73.4375,28.74015748031496,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.annotation,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.quartz,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.replay,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.messaging.responsetypes,org.axonframework.messaging.unitofwork,org.axonframework.monitoring,org.axonframework.queryhandling,org.axonframework.queryhandling.annotation,org.axonframework.serialization,org.axonframework.serialization.json,org.axonframework.serialization.xml,org.axonframework.tracing,org.axonframework.tracing.attributes","org.axonframework.commandhandling.WrappedCommandCallback,org.axonframework.commandhandling.MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember,org.axonframework.commandhandling.CommandResultMessage,org.axonframework.commandhandling.AsynchronousCommandBus$Builder,org.axonframework.commandhandling.GenericCommandResultMessage,org.axonframework.commandhandling.CommandCallback,org.axonframework.commandhandling.FailingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.SimpleCommandBus$Builder,org.axonframework.commandhandling.SimpleCommandBus",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.slf4j",38,75,59.375,9.84251968503937,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.quartz,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.lifecycle,org.axonframework.messaging,org.axonframework.messaging.annotation,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.responsetypes,org.axonframework.messaging.unitofwork,org.axonframework.queryhandling,org.axonframework.queryhandling.registration,org.axonframework.serialization,org.axonframework.serialization.xml,org.axonframework.tracing","org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.IdentifierFactory",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.annotation",11,21,17.1875,2.7559055118110236,"org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.scheduling.java,org.axonframework.messaging,org.axonframework.messaging.responsetypes","org.axonframework.commandhandling.distributed.CommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter,org.axonframework.eventhandling.ReplayToken,org.axonframework.eventhandling.GlobalSequenceTrackingToken,org.axonframework.eventhandling.MultiSourceTrackingToken",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.persistence",7,14,10.9375,1.837270341207349,"org.axonframework.common.legacyjpa,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventhandling.tokenstore.legacyjpa","org.axonframework.common.legacyjpa.SimpleEntityManagerProvider,org.axonframework.common.legacyjpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.common.legacyjpa.PagingJpaQueryIterable,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"jakarta.persistence",4,13,6.25,1.7060367454068242,"org.axonframework.common.jpa,org.axonframework.eventhandling,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.tokenstore.jpa","org.axonframework.common.jpa.PagingJpaQueryIterable$PagingIterator,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.common.jpa.PagingJpaQueryIterable,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.github.kagkarlsson.scheduler",2,4,3.125,0.5249343832020997,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler$Builder,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.github.kagkarlsson.scheduler.task",2,4,3.125,0.5249343832020997,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerScheduleToken",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.github.kagkarlsson.scheduler.task.helper",2,2,3.125,0.26246719160104987,"org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.scheduling.dbscheduler","org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerEventScheduler",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream",2,4,3.125,0.5249343832020997,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.AbstractXStreamSerializer$Builder,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.XStreamSerializer$Builder",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream.io",2,4,3.125,0.5249343832020997,"org.axonframework.serialization,org.axonframework.serialization.xml","org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.jobrunr.jobs",2,2,3.125,0.26246719160104987,"org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.deadline.jobrunr.JobRunrDeadlineManager,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.jobrunr.scheduling",2,4,3.125,0.5249343832020997,"org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.jobrunr","org.axonframework.deadline.jobrunr.JobRunrDeadlineManager,org.axonframework.deadline.jobrunr.JobRunrDeadlineManager$Builder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler$Builder,org.axonframework.eventhandling.scheduling.jobrunr.JobRunrEventScheduler",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.quartz",2,9,3.125,1.1811023622047243,"org.axonframework.deadline.quartz,org.axonframework.eventhandling.scheduling.quartz","org.axonframework.deadline.quartz.QuartzDeadlineManager$Builder,org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder,org.axonframework.deadline.quartz.QuartzDeadlineManager,org.axonframework.deadline.quartz.DeadlineJob,org.axonframework.eventhandling.scheduling.quartz.FireEventJob,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$Builder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.EventJobDataBinder",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.reactivestreams",2,13,3.125,1.7060367454068242,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.AbstractResponseType,org.axonframework.messaging.responsetypes.ResponseTypes,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.queryhandling.DefaultQueryGateway,org.axonframework.queryhandling.GenericStreamingQueryMessage,org.axonframework.queryhandling.QueryGateway",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"reactor.core.publisher",2,18,3.125,2.3622047244094486,"org.axonframework.messaging.responsetypes,org.axonframework.queryhandling","org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.messaging.responsetypes.InstanceResponseType,org.axonframework.messaging.responsetypes.MultipleInstancesResponseType,org.axonframework.queryhandling.DefaultQueryGateway,org.axonframework.queryhandling.SimpleQueryBus$ErrorIfComplete,org.axonframework.queryhandling.QueryBus$1,org.axonframework.queryhandling.SinksManyWrapper,org.axonframework.queryhandling.SimpleQueryBus$CatchLastError",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.core",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JsonNodeToByteArrayConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.databind",1,7,1.5625,0.9186351706036745,"org.axonframework.serialization.json","org.axonframework.serialization.json.JsonNodeToObjectNodeConverter,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.ByteArrayToJsonNodeConverter,org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JsonNodeToByteArrayConverter,org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.databind.jsontype",1,1,1.5625,0.13123359580052493,"org.axonframework.serialization.json","org.axonframework.serialization.json.MetaDataDeserializer",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.databind.module",1,1,1.5625,0.13123359580052493,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.databind.node",1,2,1.5625,0.26246719160104987,"org.axonframework.serialization.json","org.axonframework.serialization.json.JsonNodeToObjectNodeConverter,org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.databind.type",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.json.MetaDataDeserializer,org.axonframework.serialization.json.JacksonSerializer$Builder",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.fasterxml.jackson.datatype.jsr310",1,1,1.5625,0.13123359580052493,"org.axonframework.serialization.json","org.axonframework.serialization.json.JacksonSerializer",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream.converters",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream.converters.collections",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream.io.xml",1,2,1.5625,0.26246719160104987,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.CompactDriver",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"com.thoughtworks.xstream.mapper",1,4,1.5625,0.5249343832020997,"org.axonframework.serialization","org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter,org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.AbstractXStreamSerializer$MetaDataConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"jakarta.validation",1,2,1.5625,0.26246719160104987,"org.axonframework.messaging.interceptors","org.axonframework.messaging.interceptors.BeanValidationInterceptor,org.axonframework.messaging.interceptors.JSR303ViolationException",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.cache",1,1,1.5625,0.13123359580052493,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.cache.configuration",1,2,1.5625,0.26246719160104987,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter,org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.cache.event",1,1,1.5625,0.13123359580052493,"org.axonframework.common.caching","org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.sql",1,1,1.5625,0.13123359580052493,"org.axonframework.common.jdbc","org.axonframework.common.jdbc.DataSourceConnectionProvider",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.validation",1,2,1.5625,0.26246719160104987,"org.axonframework.messaging.interceptors.legacyvalidation","org.axonframework.messaging.interceptors.legacyvalidation.BeanValidationInterceptor,org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"javax.xml.stream",1,1,1.5625,0.13123359580052493,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"net.sf.ehcache",1,2,1.5625,0.26246719160104987,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"net.sf.ehcache.event",1,2,1.5625,0.26246719160104987,"org.axonframework.common.caching","org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"nu.xom",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.XomToStringConverter,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.InputStreamToXomConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.dom4j",1,3,1.5625,0.39370078740157477,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.Dom4JToByteArrayConverter,org.axonframework.serialization.xml.XStreamSerializer,org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.dom4j.io",1,1,1.5625,0.13123359580052493,"org.axonframework.serialization.xml","org.axonframework.serialization.xml.InputStreamToDom4jConverter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.ehcache.config",1,1,1.5625,0.13123359580052493,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.ehcache.core",1,1,1.5625,0.13123359580052493,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.ehcache.event",1,3,1.5625,0.39370078740157477,"org.axonframework.common.caching","org.axonframework.common.caching.EhCache3Adapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCache3Adapter,org.axonframework.common.caching.EhCache3Adapter$1",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"org.quartz.impl.matchers",1,1,1.5625,0.13123359580052493,"org.axonframework.deadline.quartz","org.axonframework.deadline.quartz.QuartzDeadlineManager",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"reactor.core",1,1,1.5625,0.13123359580052493,"org.axonframework.queryhandling","org.axonframework.queryhandling.FluxSinkWrapper",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"reactor.util.concurrent",1,2,1.5625,0.26246719160104987,"org.axonframework.queryhandling","org.axonframework.queryhandling.QueryGateway,org.axonframework.queryhandling.QueryBus",""
"axon-messaging-4.8.2",64,762,45,53,82.81,"reactor.util.context",1,2,1.5625,0.26246719160104987,"org.axonframework.queryhandling","org.axonframework.queryhandling.SimpleQueryBus$MonitorCallbackContextWriter,org.axonframework.queryhandling.SimpleQueryBus$SuccessReporter",""
