"sourceProject","sourceScan","sourceRootProject","isDifferentTargetProject","isDifferentTargetScan","isDifferentTargetRootProject","distance","distanceTotalPairCount","distanceTotalSourceCount","distanceTotalTargetCount","pairCount","sourceNodeCount","targetNodeCount","examples","exampleProjects","exampleScans","Source Cypher File: Path_Finding/Path_Finding_6_Longest_paths_distribution_per_project.cypher"
"react-router","react-router","react-router-6.28.1",true,true,false,1,2,2,2,2,1,1,"./index.ts -> ./index.tsx","react-router -> react-router-dom","react-router -> react-router-dom,react-router -> react-router-6.28.1",""
"react-router","react-router-6.28.1","react-router-6.28.1",true,true,false,1,2,2,2,1,1,1,"./index.ts -> ./index.tsx","react-router -> react-router-dom","react-router-6.28.1 -> react-router-dom",""
"react-router","react-router-6.28.1","react-router-6.28.1",true,false,false,1,2,2,2,1,1,1,"./index.ts -> ./index.tsx","react-router -> react-router-dom","react-router-6.28.1 -> react-router-6.28.1",""
"react-router-dom","react-router-dom","react-router-6.28.1",true,true,false,1,2,2,2,2,1,1,"./server.tsx -> ./index.tsx","react-router-dom -> react-router-native","react-router-dom -> react-router-native,react-router-dom -> react-router-6.28.1",""
"react-router-dom","react-router-6.28.1","react-router-6.28.1",true,true,false,1,2,2,2,1,1,1,"./server.tsx -> ./index.tsx","react-router-dom -> react-router-native","react-router-6.28.1 -> react-router-native",""
"react-router-dom","react-router-6.28.1","react-router-6.28.1",true,false,false,1,2,2,2,1,1,1,"./server.tsx -> ./index.tsx","react-router-dom -> react-router-native","react-router-6.28.1 -> react-router-6.28.1",""
