"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
1,"axon-messaging-4.9.3","org.axonframework.common.annotation",22,3,"axon-messaging-4.9.3","org.axonframework.common.property",23,15,""
1,"axon-messaging-4.9.3","org.axonframework.common.annotation",22,3,"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling",20,2,""
1,"axon-messaging-4.9.3","org.axonframework.common.caching",37,49,"axon-messaging-4.9.3","org.axonframework.common.lock",46,25,""
1,"axon-messaging-4.9.3","org.axonframework.common.jpa",16,6,"axon-messaging-4.9.3","org.axonframework.common.legacyjpa",14,6,""
1,"axon-messaging-4.9.3","org.axonframework.common.legacyjpa",14,6,"axon-messaging-4.9.3","org.axonframework.common.jpa",16,6,""
1,"axon-messaging-4.9.3","org.axonframework.common.lock",46,25,"axon-messaging-4.9.3","org.axonframework.common.caching",37,49,""
1,"axon-messaging-4.9.3","org.axonframework.common.property",23,15,"axon-messaging-4.9.3","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.9.3","org.axonframework.common.property",23,15,"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling",20,2,""
1,"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling",20,2,"axon-messaging-4.9.3","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling",20,2,"axon-messaging-4.9.3","org.axonframework.common.property",23,15,""
1,"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution",15,99,"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.inmemory",1,75,""
1,"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.inmemory",1,75,"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution",15,99,""
0.8145161290322581,"axon-messaging-4.9.3","org.axonframework.deadline.dbscheduler",7,488,"axon-messaging-4.9.3","org.axonframework.deadline.quartz",5,453,""
0.8145161290322581,"axon-messaging-4.9.3","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.9.3","org.axonframework.deadline.dbscheduler",7,488,""
0.7981651376146789,"axon-messaging-4.9.3","org.axonframework.deadline.jobrunr",5,419,"axon-messaging-4.9.3","org.axonframework.deadline.quartz",5,453,""
0.7981651376146789,"axon-messaging-4.9.3","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.9.3","org.axonframework.deadline.jobrunr",5,419,""
0.7666666666666667,"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jdbc",16,136,"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.legacyjpa",3,81,""
