"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"/axon-server-connector-4.10.2.jar","axon-server-connector-4.10.2","embeddingsNode2Vec","0.18131347,-0.2057563,0.7119548,0.3362658,0.20684844,0.09037151,-0.34539777,0.12730575,-0.29170722,0.56449974,0.43898937,0.049570147,-0.219927,0.15823056,0.18365689,0.033695024",""
"/axon-tracing-opentelemetry-4.10.2.jar","axon-tracing-opentelemetry-4.10.2","embeddingsNode2Vec","0.13165334,-0.17863496,0.7228038,0.27509955,0.22734329,0.047198396,-0.32124344,0.08938162,-0.31051427,0.5638011,0.4530963,0.06961026,-0.18605433,0.20514004,0.115376405,-0.013728302",""
"/axon-eventsourcing-4.10.2.jar","axon-eventsourcing-4.10.2","embeddingsNode2Vec","0.150682,-0.15622559,0.7069259,0.3353506,0.2549357,0.09721622,-0.32779354,0.11216255,-0.27533135,0.54980415,0.44905534,0.081467204,-0.21772082,0.19073337,0.15501535,-0.009267434",""
"/axon-test-4.10.2.jar","axon-test-4.10.2","embeddingsNode2Vec","0.122821376,-0.22171542,0.713485,0.28473765,0.15433967,0.017241767,-0.3697318,0.10810542,-0.29250497,0.5868879,0.46055222,0.09188228,-0.2072782,0.15703492,0.1156837,-0.014449383",""
"/axon-configuration-4.10.2.jar","axon-configuration-4.10.2","embeddingsNode2Vec","0.14929272,-0.18105668,0.7087267,0.33893758,0.20158453,0.060881037,-0.3634248,0.11409716,-0.29657927,0.53872746,0.46023062,0.034380816,-0.21214397,0.18277171,0.13870823,0.023293095",""
"/axon-messaging-4.10.2.jar","axon-messaging-4.10.2","embeddingsNode2Vec","0.17520069,-0.24183692,0.7092146,0.29500097,0.20250237,0.036508173,-0.35543817,0.1233669,-0.27550745,0.55692005,0.44850484,0.13242702,-0.23081931,0.16673118,0.17602384,-0.0029589557",""
"/axon-modelling-4.10.2.jar","axon-modelling-4.10.2","embeddingsNode2Vec","0.142252,-0.18224096,0.7010558,0.3133606,0.20669861,0.04585702,-0.3401684,0.1216109,-0.30543017,0.5477155,0.45165187,0.08811116,-0.21536252,0.1897379,0.14637867,-0.012484787",""
"/axon-spring-boot-autoconfigure-4.10.2.jar","axon-spring-boot-autoconfigure-4.10.2","embeddingsNode2Vec","0.17824018,-0.22479668,0.695315,0.29230112,0.22494277,0.05920856,-0.34141794,0.12811929,-0.2696828,0.53723705,0.46231222,0.1004544,-0.19975966,0.1926779,0.15770535,0.0031194263",""
"/axon-disruptor-4.10.2.jar","axon-disruptor-4.10.2","embeddingsNode2Vec","0.15672201,-0.19615462,0.70803076,0.30434623,0.22710511,0.05471122,-0.35064545,0.13550189,-0.29064912,0.55150324,0.43896493,0.100880004,-0.20422621,0.16244861,0.1668299,-0.012099624",""
