"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.axonserver.connector.ServerConnectorConfigurerModule","ServerConnectorConfigurerModule","embeddingsFastRandomProjection","0.16835314,-0.17448638,0.23869324,0.111811236,0.12144832,-0.33802432,-0.101106,-0.17731085,-0.0061495397,0.03594246,0.5382161,-0.14615181,0.12720981,-0.021411445,-0.3866809,-0.061316732,-0.08547574,0.12487281,-0.048340984,0.21399122,-0.21640533,0.25855723,0.31818342,-0.34563977,0.24257973,-0.21871954,0.40196374,-0.14144006,0.001648305,0.068095975,0.08646714,-0.23639172,-0.039457306,-0.39383543,-0.21847916,0.0032586418,0.2654267,-0.16379158,-0.054651186,0.31158862,0.4632772,0.20262843,0.15369253,0.32319665,-0.162464,-0.2259408,0.13543116,-0.07395479,-0.045692403,0.30259162,-0.030157305,0.3839432,0.1685591,0.26924187,0.072385155,0.0032597855,-0.00810194,-0.0022214632,0.01931902,-0.17727488,0.10130307,-0.0747292,-0.18953466,-0.14986852",""
"org.axonframework.axonserver.connector.command.AxonServerCommandBus","AxonServerCommandBus","embeddingsFastRandomProjection","0.34682727,-0.25122684,-0.12106791,0.17313427,0.15177023,-0.6059557,-0.07538095,-0.03777175,-0.10877592,0.31574026,0.1347322,0.031024233,0.20246343,-0.05437396,0.15523128,0.02888532,-0.36757505,0.13446857,0.2632837,0.06597422,-0.13402303,0.24313489,0.05635419,-0.2221798,0.1792647,-0.15007246,0.3303796,-0.003842816,0.020374984,0.47050148,-0.11846905,-0.16365702,-0.011081102,-0.13868536,-0.14456971,-0.12082283,-0.33951706,0.026902303,-0.053630903,-0.10064978,0.26849392,0.20140627,-0.075468056,0.35546887,-0.26676133,0.4137339,0.06525559,0.050339215,-0.041421574,0.12415018,-0.20434165,0.14779338,0.15186796,0.0828762,0.039780363,-0.086061455,-0.5239719,0.22609743,0.16272286,-0.27771133,0.018801235,0.18299554,0.07568404,0.16381419",""
"org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver","LoggingDuplicateCommandHandlerResolver","embeddingsFastRandomProjection","0.06728436,0.04718077,-0.04124394,0.04958799,-0.13446905,-0.17219076,-0.048940063,-0.18977869,-0.058780663,-0.20615345,0.59116316,-0.22104642,0.1435063,0.30481955,-0.24015008,0.003746301,-0.19497442,-0.1830748,-0.04429312,0.000926476,-0.10084498,0.39267203,-0.002106011,-0.2787803,0.07987292,-0.3136983,0.26718494,-0.028069552,-0.012566381,-0.024359416,0.30618805,0.0014932831,-0.021218307,-0.35220402,-0.2773474,0.16153802,-0.020328104,0.063705705,0.22704342,0.2670065,0.62470764,0.11580547,0.11164048,0.12052,0.02783528,-0.22259538,-0.0051835924,-0.21821839,0.016319716,0.2042848,-0.09694824,0.44340217,0.060873546,0.29981762,0.011348575,0.24303024,0.005461841,-0.13900489,0.050109275,-0.21750826,0.051904086,0.13323437,0.3011002,-0.056785297",""
"org.axonframework.commandhandling.SimpleCommandBus","SimpleCommandBus","embeddingsFastRandomProjection","0.16350473,-0.018662777,-0.01772933,-0.13092786,-0.18892598,-0.11536866,0.06498774,-0.365736,-0.36693615,-0.00014853477,0.5282553,-0.30374363,-0.04196265,0.23742798,0.10786569,0.02639687,-0.24590814,-0.21737708,0.13978098,0.037591085,-0.10817244,0.23842917,0.021921664,-0.2756007,-0.12529227,-0.32599354,0.03783359,-0.05387327,0.0457936,0.023815855,0.5751025,-0.0017837612,-0.012542173,-0.36350685,-0.19555946,0.2239867,-0.17692927,0.07741182,0.102973185,0.26482922,0.5512594,0.02811326,0.16058205,-0.08033329,-0.1581074,-0.08759828,0.025828848,-0.10702676,-0.013773934,0.21084604,-0.12189323,0.50108373,-0.002483502,0.29045898,0.19214404,0.12486075,-0.04197424,-0.1915628,0.05881113,-0.31687117,0.06323544,0.1816505,0.50413615,0.102776945",""
"org.axonframework.queryhandling.SimpleQueryBus$Builder","SimpleQueryBus$Builder","embeddingsFastRandomProjection","0.018954724,-0.019463263,0.10299255,0.008938642,0.100966714,-0.4456515,-0.32726678,-0.27141598,-0.03440649,-0.016749103,0.49350977,-0.26031196,-0.0012656972,0.077269204,-0.33686155,-0.27974853,-0.11486025,0.08534141,0.04499148,0.09832129,-0.10892419,0.4104578,0.10383578,-0.27407554,-0.02338193,-0.20459741,0.32368726,-0.13645545,0.019810032,0.14387912,0.13323416,-0.024942987,-0.22799641,-0.1963663,-0.15554027,0.088122085,-0.023478832,-0.13167912,0.2343032,0.37718847,0.20701244,0.23893747,0.04525224,0.52088034,-0.1870268,-0.12726262,0.014279079,0.016335271,-0.16964544,0.4484501,-0.20832115,0.39887992,0.19457193,0.23613638,-0.18975957,0.07434282,0.072453395,-0.22425474,0.24724942,-0.16054456,0.13742048,-0.084539264,0.13192871,-0.18006243",""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy","AnnotationRoutingStrategy","embeddingsFastRandomProjection","-0.23165241,-0.097539194,-0.121515706,0.13861102,0.036972716,0.4328624,0.003777966,-0.09221217,0.3121923,-0.006459431,-0.08164073,0.24121615,0.10597333,0.35401118,-0.0015366585,0.2379434,-0.5172758,-0.15546505,0.034826085,-0.46638003,0.03757982,0.107595876,-0.046286695,-0.14968958,-0.123400815,-0.13849613,-0.32113552,0.08650638,0.023320742,0.10780755,-0.065795116,0.019671436,0.15897372,0.023160815,0.08372966,0.030654391,0.013585506,0.21717152,-0.067539774,-0.03053792,0.053710364,0.36140296,-0.0064137103,-0.29547915,-0.1301136,-0.07552952,0.1420601,0.0811532,-0.114542864,-0.036375057,-0.045748986,0.08998512,-0.2120739,-0.07207464,0.086266235,0.019722044,-0.16195092,-0.20043927,-0.21748096,0.013724606,-0.29545113,0.14124367,0.08995455,-0.28766203",""
"org.axonframework.commandhandling.distributed.RoutingStrategy","RoutingStrategy","embeddingsFastRandomProjection","0.17911182,-0.15165049,-0.2989957,0.06819609,0.017616307,-0.26731002,0.024211943,-0.18217364,0.2081671,0.06502524,0.0038844347,0.2748221,0.19970731,0.30788046,-0.015344553,0.20689303,-0.2864918,0.065142035,-0.06920448,-0.30237705,-0.2291224,0.25146398,-0.0034516193,-0.50004053,-0.058094613,-0.26000252,0.23328955,-0.1257682,0.16033006,0.003273435,0.028326452,-0.2676308,-0.020160915,-0.13096909,-0.096461385,-0.15150669,0.02897568,0.18767415,0.11284883,0.18169789,0.2767544,0.46390998,0.115233466,-0.1614159,-0.22575071,-0.13768831,0.16799587,-0.12878507,-0.16981173,0.11183887,-0.03581525,0.090885535,0.02905598,0.111398354,0.04716269,0.09328008,-0.39696673,0.03640399,0.019222364,0.0015268251,0.0737996,-0.0320621,-0.1424967,-0.13535804",""
"org.axonframework.commandhandling.CommandBus","CommandBus","embeddingsFastRandomProjection","0.25798705,-0.18220562,0.028494243,0.014228478,0.029338453,-0.10305122,-0.15427388,-0.09793214,-0.25101417,-0.045533326,0.4246515,-0.08680541,-0.08279901,0.19728884,-0.15379116,0.030128846,-0.23384023,-0.12817675,0.1519444,0.22689562,-0.07459779,0.26942685,0.36648512,-0.5521721,-0.016465478,-0.27348506,0.16503721,0.19595423,-0.049806815,0.06559833,0.3490697,-0.010386285,0.24413207,-0.46346635,-0.3462425,0.31152648,0.050176084,0.019125883,0.0049065417,0.17554034,0.6361182,0.122130886,0.1329645,0.2445235,-0.08038645,-0.2301303,0.31337878,-0.337148,-0.047776956,0.3087596,0.09671766,0.41583818,0.17484097,0.34111345,0.06660251,0.10003823,-0.18145499,-0.024283469,0.11162205,-0.20062968,-0.032975793,-0.10448564,0.022684801,0.079883225",""
"org.axonframework.eventhandling.tokenstore.TokenStore","TokenStore","embeddingsFastRandomProjection","-0.050253525,0.016919915,-0.17610875,-0.13629703,-0.4189368,-0.08916308,-0.43231136,-0.5433445,-0.13588491,0.14494517,0.1348679,-0.17199251,-0.09380527,0.07885469,-0.24327672,0.12884131,-0.5326624,0.0750258,-0.0013379273,0.23723385,0.057057388,-0.060641266,-0.05226633,-0.37500572,0.43272418,0.17823857,0.072555535,-0.2364188,-0.113220245,0.012380034,0.27842003,0.16873276,-0.038523026,-0.13799295,-0.32950726,0.17269826,-0.1334916,-0.01586651,0.3870003,-0.023297511,-0.034462474,-0.37358576,0.22479635,0.09290834,-0.049730767,-0.49746543,0.04053983,-0.25187546,-0.41000375,0.20636469,0.22085898,0.33594632,0.14205381,-0.13840649,-0.15519933,-0.14264408,-0.41803575,-0.17800212,-0.011544604,-0.16983499,0.4367923,-0.096063234,-0.16693169,0.19896604",""
"org.axonframework.commandhandling.CommandBusSpanFactory","CommandBusSpanFactory","embeddingsFastRandomProjection","0.12193583,-0.23911834,0.16887227,-0.04649525,0.02313927,-0.19993247,0.07494575,-0.25878116,-0.21090329,-0.10078599,0.54549414,-0.16602482,0.081940055,0.054998547,-0.26178592,-0.09227225,-0.2418372,-0.03265459,0.16789171,0.20018211,-0.22444765,0.23394509,0.24221992,-0.3721804,0.034990367,-0.16120432,0.13630256,-0.14386253,-0.020852797,0.029666869,0.29637134,-0.26168206,0.16803122,-0.43516085,-0.24174693,0.17396675,-0.00038078986,-0.052882694,0.027449787,0.34603813,0.39437932,0.30305794,0.18171787,0.25007093,-0.09734781,-0.18693253,0.20242071,-0.20957491,-0.009337568,0.33899784,-0.0015665628,0.41260427,0.2686146,0.31119922,-0.09328832,0.11395858,-0.05311338,0.058951527,0.119933344,-0.14836302,0.08702099,-0.06498849,0.08370794,-0.0033889618",""
