"artifactName","numberOfTypesInArtifact","numberOfExternalTypesInArtifact","numberOfExternalPackagesInArtifact","externalTypeRate","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","top5ExternalPackages","someExternalTypes","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_sorted_top.cypher"
"axon-disruptor-4.9.3",22,13,5,59.09090909090909,33,93,5,"org.slf4j,com.lmax.disruptor,javax.annotation,com.lmax.disruptor.dsl","Logger,LoggerFactory,RingBuffer,ExceptionHandler,WaitStrategy,BlockingWaitStrategy,LifecycleAware,EventHandler,Nonnull",""
"axon-test-4.9.3",87,28,13,32.183908045977006,99,500,13,"org.hamcrest,javax.annotation,org.testcontainers.utility,org.testcontainers.containers.wait.strategy","TypeSafeMatcher,Description,Matcher,Matchers,StringDescription,BaseMatcher,CoreMatchers,Nonnull,DockerImageName",""
"axon-modelling-4.9.3",156,35,5,22.435897435897438,99,356,5,"javax.annotation,javax.persistence,jakarta.persistence,org.slf4j","Nonnull,Nullable,EntityNotFoundException,Query,TypedQuery,EntityManager,EntityManagerFactory,Lob,Basic",""
"axon-messaging-4.9.3",786,154,42,19.592875318066156,747,2967,42,"javax.annotation,org.slf4j,com.fasterxml.jackson.annotation,javax.persistence","Nonnull,Nullable,LoggerFactory,Logger,JsonProperty,JsonCreator,JsonGetter,JsonTypeInfo$As,JsonTypeInfo",""
"axon-eventsourcing-4.9.3",133,25,4,18.796992481203006,74,238,4,"javax.annotation,org.slf4j,javax.persistence,jakarta.persistence","Nonnull,Nullable,PreDestroy,Logger,LoggerFactory,EntityExistsException,Entity,Query,EntityManager",""
"axon-configuration-4.9.3",40,4,2,10,24,137,2,"javax.annotation,org.slf4j","Nonnull,Nullable,LoggerFactory,Logger",""
