"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.7.6","com.thoughtworks.xstream.io",9,46,729,"HierarchicalStreamReader,HierarchicalStreamWriter,HierarchicalStreamDriver",""
"axon-messaging-4.7.6","javax.cache.event",8,34,729,"CacheEntryEventFilter,CacheEntryExpiredListener,CacheEntryListener,CacheEntryCreatedListener,CacheEntryListenerException,CacheEntryRemovedListener,CacheEntryEvent,CacheEntryUpdatedListener",""
"axon-messaging-4.7.6","com.thoughtworks.xstream.converters",6,12,729,"UnmarshallingContext,MarshallingContext",""
"axon-messaging-4.7.6","com.thoughtworks.xstream.mapper",5,10,729,"Mapper,CannotResolveClassException",""
"axon-messaging-4.7.6","jakarta.validation",5,22,729,"ConstraintViolation,ValidatorFactory,Validation,Validator",""
"axon-messaging-4.7.6","javax.validation",5,22,729,"ConstraintViolation,Validation,ValidatorFactory,Validator",""
"axon-messaging-4.7.6","net.sf.ehcache",5,63,729,"Ehcache,Element,CacheException",""
"axon-messaging-4.7.6","nu.xom",5,16,729,"Document,ParsingException,Builder",""
"axon-messaging-4.7.6","com.fasterxml.jackson.core",4,11,729,"JsonProcessingException,JsonParser,JacksonException",""
"axon-messaging-4.7.6","com.thoughtworks.xstream",4,47,729,"XStream",""
"axon-messaging-4.7.6","com.thoughtworks.xstream.io.xml",4,13,729,"CompactWriter,XppDriver,Dom4JReader,XomReader",""
"axon-messaging-4.7.6","org.jobrunr.scheduling",4,19,729,"JobScheduler",""
"axon-messaging-4.7.6","com.fasterxml.jackson.databind.node",3,14,729,"ObjectNode,JsonNodeType",""
"axon-messaging-4.7.6","com.fasterxml.jackson.databind.type",3,3,729,"TypeFactory",""
"axon-messaging-4.7.6","com.thoughtworks.xstream.converters.collections",3,7,729,"CollectionConverter,MapConverter",""
"axon-messaging-4.7.6","javax.cache.configuration",3,11,729,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.7.6","net.sf.ehcache.event",3,9,729,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.7.6","org.dom4j",3,12,729,"Document",""
"axon-messaging-4.7.6","reactor.util.concurrent",2,3,729,"Queues",""
"axon-messaging-4.7.6","reactor.util.context",2,7,729,"ContextView,Context",""
"axon-messaging-4.7.6","com.fasterxml.jackson.databind.jsontype",1,3,729,"TypeDeserializer",""
"axon-messaging-4.7.6","com.fasterxml.jackson.databind.module",1,3,729,"SimpleModule",""
"axon-messaging-4.7.6","com.fasterxml.jackson.datatype.jsr310",1,2,729,"JavaTimeModule",""
"axon-messaging-4.7.6","javax.cache",1,14,729,"Cache",""
"axon-messaging-4.7.6","org.dom4j.io",1,3,729,"STAXEventReader",""
"axon-messaging-4.7.6","org.quartz.impl.matchers",1,2,729,"GroupMatcher",""
"axon-messaging-4.7.6","reactor.core",1,2,729,"Disposable",""
"axon-modelling-4.7.6","javax.annotation",37,132,149,"Nonnull,Nullable",""
"axon-modelling-4.7.6","javax.persistence",23,96,149,"Id,Table,Basic,Entity,GeneratedValue,Index,EntityManager,LockModeType,Column,Lob,TypedQuery,EntityNotFoundException,Query,EntityManagerFactory,MappedSuperclass",""
"axon-modelling-4.7.6","jakarta.persistence",18,90,149,"Index,Basic,GeneratedValue,Entity,Id,Table,Column,Lob,EntityManager,LockModeType,Query,EntityNotFoundException,TypedQuery,EntityManagerFactory",""
"axon-modelling-4.7.6","org.slf4j",17,54,149,"Logger,LoggerFactory",""
"axon-modelling-4.7.6","com.fasterxml.jackson.annotation",4,6,149,"JsonCreator,JsonProperty",""
"axon-test-4.7.6","org.hamcrest",61,498,85,"TypeSafeMatcher,Description,Matcher,StringDescription,BaseMatcher,Matchers,CoreMatchers",""
"axon-test-4.7.6","javax.annotation",10,52,85,"Nonnull",""
"axon-test-4.7.6","org.slf4j",4,13,85,"LoggerFactory,Logger",""
"axon-test-4.7.6","org.junit.jupiter.api.extension",3,6,85,"ExtensionContext,AfterEachCallback,BeforeEachCallback",""
"axon-test-4.7.6","org.testcontainers.utility",3,17,85,"DockerImageName,MountableFile",""
"axon-test-4.7.6","org.junit.runners.model",2,8,85,"Statement",""
"axon-test-4.7.6","org.testcontainers.containers",2,8,85,"GenericContainer",""
"axon-test-4.7.6","org.testcontainers.containers.wait.strategy",2,2,85,"Wait",""
"axon-test-4.7.6","AggregateEventPublisherImpl",1,2,85,"AggregateEventPublisherImpl",""
"axon-test-4.7.6","org.junit.jupiter.api",1,1,85,"Assertions",""
"axon-test-4.7.6","org.junit.rules",1,1,85,"TestRule",""
"axon-test-4.7.6","org.junit.runner",1,2,85,"Description",""
