"externalSecondLevelPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_second_level_package_usage_spread.cypher"
"javax.validation",1,1,1,1,1,1.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,2,2,2,2,2.0,0.0,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.0,"axon-messaging-4.7.6",""
"net.sf",1,1,1,1,1,1.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,2,2,2,2,2.0,0.0,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.27434842249657065,0.0,"axon-messaging-4.7.6",""
"nu.xom",1,1,1,1,1,1.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,3,3,3,3,3.0,0.0,0.411522633744856,0.411522633744856,0.411522633744856,0.411522633744856,0.0,"axon-messaging-4.7.6",""
"org.dom4j",1,1,1,1,1,1.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,3,3,3,3,3.0,0.0,0.411522633744856,0.411522633744856,0.411522633744856,0.411522633744856,0.0,"axon-messaging-4.7.6",""
"org.hamcrest",1,5,5,5,5,5.0,0.0,62.5,62.5,62.5,62.5,0.0,27,27,27,27,27.0,0.0,31.764705882352942,31.764705882352942,31.764705882352942,31.764705882352942,0.0,"axon-test-4.7.6",""
"org.jobrunr",1,2,2,2,2,2.0,0.0,3.278688524590164,3.278688524590164,3.278688524590164,3.278688524590164,0.0,4,4,4,4,4.0,0.0,0.5486968449931413,0.5486968449931413,0.5486968449931413,0.5486968449931413,0.0,"axon-messaging-4.7.6",""
"org.junit",1,2,2,2,2,2.0,0.0,25.0,25.0,25.0,25.0,0.0,4,4,4,4,4.0,0.0,4.705882352941177,4.705882352941177,4.705882352941177,4.705882352941177,0.0,"axon-test-4.7.6",""
"org.quartz",1,2,2,2,2,2.0,0.0,3.278688524590164,3.278688524590164,3.278688524590164,3.278688524590164,0.0,9,9,9,9,9.0,0.0,1.234567901234568,1.234567901234568,1.234567901234568,1.234567901234568,0.0,"axon-messaging-4.7.6",""
"org.reactivestreams",1,2,2,2,2,2.0,0.0,3.278688524590164,3.278688524590164,3.278688524590164,3.278688524590164,0.0,13,13,13,13,13.0,0.0,1.7832647462277094,1.7832647462277094,1.7832647462277094,1.7832647462277094,0.0,"axon-messaging-4.7.6",""
"org.testcontainers",1,1,1,1,1,1.0,0.0,12.5,12.5,12.5,12.5,0.0,2,2,2,2,2.0,0.0,2.3529411764705883,2.3529411764705883,2.3529411764705883,2.3529411764705883,0.0,"axon-test-4.7.6",""
"reactor.core",1,2,2,2,2,2.0,0.0,3.278688524590164,3.278688524590164,3.278688524590164,3.278688524590164,0.0,16,16,16,16,16.0,0.0,2.1947873799725652,2.1947873799725652,2.1947873799725652,2.1947873799725652,0.0,"axon-messaging-4.7.6",""
"reactor.util",1,1,1,1,1,1.0,0.0,1.639344262295082,1.639344262295082,1.639344262295082,1.639344262295082,0.0,4,4,4,4,4.0,0.0,0.5486968449931413,0.5486968449931413,0.5486968449931413,0.5486968449931413,0.0,"axon-messaging-4.7.6",""
