"artifactName","artifactPackages","artifactTypes","numberOfExternalPackages","numberOfPackages","numberOfTypes","typesCallingExternalRate","packagesCallingExternalRate","someExternalPackageNames","someExternalCallingPackageNames","someExternalCallingTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_distribution.cypher"
"axon-messaging-4.7.6",61,729,35,40,139,19.06721536351166,65.57377049180329,"org.slf4j,com.fasterxml.jackson.annotation,javax.cache.event,javax.cache.configuration,net.sf.ehcache,net.sf.ehcache.event,javax.cache,jakarta.persistence,javax.persistence","org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.caching,org.axonframework.common.jpa,org.axonframework.common.legacyjpa,org.axonframework.common.property,org.axonframework.deadline","org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.distributed.CommandMessageFilter,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.common.TypeReflectionUtils$VarMap,org.axonframework.common.TypeReflectionUtils,org.axonframework.common.IdentifierFactory",""
"axon-modelling-4.7.6",10,149,3,7,12,8.053691275167786,70.0,"org.slf4j,jakarta.persistence,javax.persistence","org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.command.legacyjpa,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.AbstractResourceInjector,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore",""
"axon-test-4.7.6",8,85,11,6,34,40.0,75.0,"org.hamcrest,org.junit.runners.model,org.junit.jupiter.api.extension,org.junit.runner,org.junit.rules,org.slf4j,org.junit.jupiter.api,AggregateEventPublisherImpl,org.testcontainers.utility","org.axonframework.test.aggregate,org.axonframework.test.matchers,org.axonframework.test.saga,org.axonframework.test.server,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.StubAggregateLifecycleRule$1,org.axonframework.test.aggregate.StubAggregateLifecycleExtension,org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.aggregate.Reporter,org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.test.matchers.ExactSequenceMatcher,org.axonframework.test.matchers.ListMatcher",""
"axon-eventsourcing-4.7.6",9,130,3,5,15,11.538461538461538,55.55555555555556,"org.slf4j,jakarta.persistence,javax.persistence","org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",""
"axon-configuration-4.7.6",1,39,1,1,5,12.820512820512821,100.0,"org.slf4j","org.axonframework.config","org.axonframework.config.DefaultConfigurer,org.axonframework.config.Component,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.config.MessageHandlerRegistrar,org.axonframework.config.DefaultConfigurer$ConfigurationImpl",""
"axon-disruptor-4.7.6",1,22,4,1,10,45.45454545454546,100.0,"org.slf4j,com.lmax.disruptor,com.lmax.disruptor.dsl,WeakValue","org.axonframework.disruptor.commandhandling","org.axonframework.disruptor.commandhandling.EventPublisher,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.disruptor.commandhandling.FirstLevelCache,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback",""
