"artifactName","numberOfTypesInArtifact","numberOfExternalTypesInArtifact","numberOfExternalPackagesInArtifact","externalTypeRate","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfExternalPackages","top5ExternalPackages","someExternalTypes","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_sorted_top.cypher"
"axon-disruptor-4.7.6",22,13,5,59.09090909090909,33,101,5,"org.slf4j,com.lmax.disruptor,javax.annotation,com.lmax.disruptor.dsl","Logger,LoggerFactory,ExceptionHandler,RingBuffer,WaitStrategy,BlockingWaitStrategy,EventHandler,LifecycleAware,Nonnull",""
"axon-test-4.7.6",85,22,12,25.88235294117647,91,610,12,"org.hamcrest,javax.annotation,org.slf4j,org.testcontainers.utility","TypeSafeMatcher,Description,Matcher,StringDescription,BaseMatcher,Matchers,CoreMatchers,Nonnull,LoggerFactory",""
"axon-modelling-4.7.6",149,35,5,23.48993288590604,99,378,5,"javax.annotation,javax.persistence,jakarta.persistence,org.slf4j","Nonnull,Nullable,Id,Table,Basic,Entity,GeneratedValue,Index,EntityManager",""
"axon-eventsourcing-4.7.6",130,25,4,19.230769230769234,74,237,4,"javax.annotation,org.slf4j,javax.persistence,jakarta.persistence","Nonnull,Nullable,PreDestroy,LoggerFactory,Logger,Index,Entity,Table,EntityManager",""
"axon-messaging-4.7.6",729,137,36,18.792866941015088,684,2754,36,"javax.annotation,org.slf4j,com.fasterxml.jackson.annotation,javax.persistence","Nonnull,Nullable,Logger,LoggerFactory,JsonCreator,JsonTypeInfo,JsonTypeInfo$Id,JsonProperty,JsonGetter",""
"axon-configuration-4.7.6",39,3,2,7.692307692307693,21,132,2,"javax.annotation,org.slf4j","Nonnull,Logger,LoggerFactory",""
