"dependencyArtifactName","dependencyTypeIsInterface","usedInArtifacts","usedInPackages","minPackageSpread","maxPackageSpread","avgPackageSpread","stdPackageSpread","per5PackageSpread","minPackageCount","maxPackageCount","avgPackageCount","stdPackageCount","per5PackageCount","minTypeSpread","maxTypeSpread","avgTypeSpread","stdTypeSpread","per5TypeSpread","Source Cypher File: Artifact_Dependencies/Usage_and_spread_of_internal_artifact_dependencies.cypher"
"axon-configuration-4.10.0",false,2,4,18.181818181818183,22.22222222222222,20.2020202020202,2.856997095703222,18.181818181818183,2,2,2,0,2,2.290076335877863,8.108108108108109,5.199092221992986,4.113969719302793,2.290076335877863,""
"axon-configuration-4.10.0",true,2,7,33.33333333333333,36.36363636363637,34.848484848484844,2.1427478217774247,33.33333333333333,3,4,3.5,0.7071067811865476,3,7.633587786259542,18.91891891891892,13.276253352589231,7.979934171839107,7.633587786259542,""
"axon-eventsourcing-4.10.0",false,2,4,18.181818181818183,22.22222222222222,20.2020202020202,2.8569970957032194,18.181818181818183,2,2,2,0,2,3.816793893129771,9.45945945945946,6.638126676294616,3.9899670859195533,3.816793893129771,""
"axon-eventsourcing-4.10.0",true,1,2,22.22222222222222,22.22222222222222,22.22222222222222,0,22.22222222222222,2,2,2,0,2,8.108108108108109,8.108108108108109,8.108108108108109,0,8.108108108108109,""
"axon-messaging-4.10.0",false,5,35,22.22222222222222,100,75.17171717171718,33.12657024440555,90,2,9,7,2.9154759474226504,8,14.864864864864865,50.64102564102564,33.407286884587,12.687085726406941,33.33333333333333,""
"axon-messaging-4.10.0",true,5,38,55.55555555555556,100,81.15656565656566,17.32040130591138,87.5,5,9,7.6,1.6733200530681511,8,24.324324324324323,57.05128205128206,44.75959911884878,13.468285057605625,45.80152671755725,""
"axon-modelling-4.10.0",true,2,4,22.22222222222222,25,23.61111111111111,1.9641855032959659,22.22222222222222,2,2,2,0,2,6.756756756756756,13.793103448275861,10.274930102516308,4.975448460352687,6.756756756756756,""
"axon-modelling-4.10.0",false,3,9,22.22222222222222,44.44444444444444,34.72222222222222,11.368545516489514,37.5,2,4,3,1,3,5.405405405405405,12.643678160919539,9.023879985767463,3.6191365592820497,9.022556390977442,""
"axon-server-connector-4.10.0",false,1,2,22.22222222222222,22.22222222222222,22.22222222222222,0,22.22222222222222,2,2,2,0,2,9.45945945945946,9.45945945945946,9.45945945945946,0,9.45945945945946,""
