"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.eventsourcing","eventsourcing","embeddingsHashGNN","-0.21650634706020355,0.6495190411806107,0,1.0825317353010178,0,-0.4330126941204071,0.21650634706020355,-0.21650634706020355,0.4330126941204071,1.2990380823612213,0,-0.4330126941204071,-0.21650634706020355,0.6495190411806107,0.6495190411806107,0.21650634706020355,0.21650634706020355,0,0,0.6495190411806107,0,-1.7320507764816284,-0.4330126941204071,0.21650634706020355,0.4330126941204071,-1.0825317353010178,0.4330126941204071,-0.21650634706020355,0.4330126941204071,-0.6495190411806107,0.4330126941204071,-0.21650634706020355,0.4330126941204071,0.4330126941204071,0.4330126941204071,1.2990380823612213,0.21650634706020355,0,0.4330126941204071,0.21650634706020355,0.6495190411806107,-0.6495190411806107,0,-0.4330126941204071,0.4330126941204071,-0.4330126941204071,0.21650634706020355,-1.5155444294214249,-0.21650634706020355,0.6495190411806107,-0.4330126941204071,0.4330126941204071,0,-0.21650634706020355,1.0825317353010178,-0.21650634706020355,-1.7320507764816284,0.6495190411806107,0.8660253882408142,-0.8660253882408142,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution","embeddingsHashGNN","-0.21650634706020355,0.6495190411806107,0,1.0825317353010178,0,-0.4330126941204071,0.21650634706020355,-0.21650634706020355,0.4330126941204071,1.2990380823612213,0,-0.4330126941204071,-0.21650634706020355,0.6495190411806107,0.6495190411806107,0.21650634706020355,0.21650634706020355,0,0,0.6495190411806107,0,-1.7320507764816284,-0.4330126941204071,0.21650634706020355,0.4330126941204071,-1.0825317353010178,0.4330126941204071,-0.21650634706020355,0.4330126941204071,-0.6495190411806107,0.4330126941204071,-0.21650634706020355,0.4330126941204071,0.4330126941204071,0.4330126941204071,1.2990380823612213,0.21650634706020355,0,0.4330126941204071,0.21650634706020355,0.6495190411806107,-0.6495190411806107,0,-0.4330126941204071,0.4330126941204071,-0.4330126941204071,0.21650634706020355,-1.5155444294214249,-0.21650634706020355,0.6495190411806107,-0.4330126941204071,0.4330126941204071,0,-0.21650634706020355,1.0825317353010178,-0.21650634706020355,-1.7320507764816284,0.6495190411806107,0.8660253882408142,-0.8660253882408142,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.eventstore","eventstore","embeddingsHashGNN","-0.21650634706020355,0.8660253882408142,0,1.0825317353010178,0.21650634706020355,-0.4330126941204071,0.6495190411806107,0.21650634706020355,0.6495190411806107,1.2990380823612213,-0.4330126941204071,-0.21650634706020355,-0.21650634706020355,0.4330126941204071,0.6495190411806107,0,0,0.21650634706020355,0,0.4330126941204071,-0.21650634706020355,-1.7320507764816284,-1.0825317353010178,0.21650634706020355,0.8660253882408142,-1.2990380823612213,0.4330126941204071,-0.21650634706020355,0,-0.4330126941204071,0.21650634706020355,-0.21650634706020355,0.21650634706020355,0.4330126941204071,0.4330126941204071,1.5155444294214249,0.6495190411806107,0,1.0825317353010178,0.21650634706020355,0.4330126941204071,-0.4330126941204071,0,-0.4330126941204071,0.21650634706020355,-0.6495190411806107,0.21650634706020355,-1.2990380823612213,-0.21650634706020355,1.0825317353010178,-0.21650634706020355,0.4330126941204071,0,0.21650634706020355,0.8660253882408142,-0.21650634706020355,-1.5155444294214249,0.8660253882408142,0.6495190411806107,-1.0825317353010178,-0.21650634706020355,-0.6495190411806107,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory","embeddingsHashGNN","-0.21650634706020355,0.4330126941204071,0,1.2990380823612213,0.21650634706020355,-0.6495190411806107,0,0.21650634706020355,0.4330126941204071,1.0825317353010178,-0.4330126941204071,-0.21650634706020355,-0.4330126941204071,0.4330126941204071,0.4330126941204071,0,0,0.21650634706020355,-0.21650634706020355,0.4330126941204071,0,-1.7320507764816284,-0.6495190411806107,0.21650634706020355,0.6495190411806107,-1.2990380823612213,0.4330126941204071,-0.21650634706020355,0.21650634706020355,-0.6495190411806107,0.4330126941204071,0.21650634706020355,0.4330126941204071,0.4330126941204071,0.21650634706020355,1.2990380823612213,0.21650634706020355,-0.21650634706020355,0.6495190411806107,0,0.4330126941204071,-0.6495190411806107,0,-0.4330126941204071,0.6495190411806107,-0.4330126941204071,0,-1.2990380823612213,-0.21650634706020355,1.0825317353010178,0,0.4330126941204071,0,-0.21650634706020355,0.8660253882408142,-0.21650634706020355,-1.7320507764816284,0.6495190411806107,0.8660253882408142,-0.8660253882408142,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,0.21650634706020355",""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc","embeddingsHashGNN","-0.21650634706020355,0.8660253882408142,0,0.8660253882408142,0,-0.21650634706020355,0.6495190411806107,0,0.6495190411806107,1.2990380823612213,-0.21650634706020355,-0.4330126941204071,-0.21650634706020355,0.6495190411806107,0.8660253882408142,-0.21650634706020355,0,0.21650634706020355,0.21650634706020355,0.6495190411806107,-0.21650634706020355,-1.5155444294214249,-0.8660253882408142,0.4330126941204071,0.6495190411806107,-0.8660253882408142,0.21650634706020355,-0.21650634706020355,0.21650634706020355,-0.21650634706020355,0.4330126941204071,-0.21650634706020355,0,0.4330126941204071,0.4330126941204071,1.5155444294214249,0.6495190411806107,0.21650634706020355,1.0825317353010178,0.4330126941204071,0.4330126941204071,-0.4330126941204071,0,-0.4330126941204071,-0.21650634706020355,-0.4330126941204071,0.4330126941204071,-1.0825317353010178,0,0.6495190411806107,-0.4330126941204071,0.4330126941204071,0,0.21650634706020355,0.8660253882408142,-0.21650634706020355,-1.5155444294214249,0.8660253882408142,0.6495190411806107,-0.8660253882408142,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,-0.4330126941204071",""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements","embeddingsHashGNN","-0.4330126941204071,0.6495190411806107,-0.21650634706020355,0.6495190411806107,0.4330126941204071,-0.21650634706020355,0.8660253882408142,0.21650634706020355,0.8660253882408142,1.2990380823612213,0,-0.21650634706020355,-0.4330126941204071,0.4330126941204071,0.8660253882408142,0,0.21650634706020355,0,0,0.6495190411806107,0.21650634706020355,-1.0825317353010178,-0.8660253882408142,0.21650634706020355,0.4330126941204071,-0.6495190411806107,0.4330126941204071,-0.21650634706020355,0.4330126941204071,0.21650634706020355,0.4330126941204071,-0.4330126941204071,-0.21650634706020355,0.4330126941204071,0.6495190411806107,1.5155444294214249,0.4330126941204071,0.4330126941204071,0.8660253882408142,0.6495190411806107,0.21650634706020355,-0.4330126941204071,0,-0.4330126941204071,-0.4330126941204071,-0.21650634706020355,0.21650634706020355,-0.8660253882408142,-0.21650634706020355,0.6495190411806107,-0.8660253882408142,0.4330126941204071,0.21650634706020355,0.21650634706020355,0.6495190411806107,-0.4330126941204071,-1.0825317353010178,0.8660253882408142,0.6495190411806107,-0.8660253882408142,0,-0.21650634706020355,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.eventstore.jpa","jpa","embeddingsHashGNN","-0.21650634706020355,0.8660253882408142,0,1.0825317353010178,0,-0.4330126941204071,0.4330126941204071,0,0.4330126941204071,1.2990380823612213,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,0.6495190411806107,0.8660253882408142,-0.21650634706020355,0,0.21650634706020355,0.21650634706020355,0.4330126941204071,0,-1.5155444294214249,-0.6495190411806107,0.4330126941204071,0.4330126941204071,-0.8660253882408142,0.21650634706020355,-0.21650634706020355,0.4330126941204071,-0.21650634706020355,0.4330126941204071,0,0.21650634706020355,0.4330126941204071,0.4330126941204071,1.5155444294214249,0.6495190411806107,0.21650634706020355,0.8660253882408142,0.4330126941204071,0.6495190411806107,-0.4330126941204071,0,-0.4330126941204071,0,-0.4330126941204071,0.4330126941204071,-1.2990380823612213,0,0.6495190411806107,-0.4330126941204071,0.21650634706020355,0,0,0.8660253882408142,-0.21650634706020355,-1.7320507764816284,0.8660253882408142,0.8660253882408142,-0.8660253882408142,-0.4330126941204071,-0.21650634706020355,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa","embeddingsHashGNN","-0.21650634706020355,0.8660253882408142,0,1.0825317353010178,0,-0.4330126941204071,0.4330126941204071,0,0.4330126941204071,1.2990380823612213,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,0.6495190411806107,0.8660253882408142,-0.21650634706020355,0,0.21650634706020355,0.21650634706020355,0.4330126941204071,0,-1.5155444294214249,-0.6495190411806107,0.4330126941204071,0.4330126941204071,-0.8660253882408142,0.21650634706020355,-0.21650634706020355,0.4330126941204071,-0.21650634706020355,0.4330126941204071,0,0.21650634706020355,0.4330126941204071,0.4330126941204071,1.5155444294214249,0.6495190411806107,0.21650634706020355,0.8660253882408142,0.4330126941204071,0.6495190411806107,-0.4330126941204071,0,-0.4330126941204071,0,-0.4330126941204071,0.4330126941204071,-1.2990380823612213,0,0.6495190411806107,-0.4330126941204071,0.21650634706020355,0,0,0.8660253882408142,-0.21650634706020355,-1.7320507764816284,0.8660253882408142,0.8660253882408142,-0.8660253882408142,-0.4330126941204071,-0.21650634706020355,-0.4330126941204071,-0.21650634706020355",""
"org.axonframework.eventsourcing.snapshotting","snapshotting","embeddingsHashGNN","-0.21650634706020355,0.8660253882408142,0,0.8660253882408142,0,-0.21650634706020355,0.6495190411806107,0,0.6495190411806107,1.2990380823612213,-0.21650634706020355,-0.4330126941204071,-0.21650634706020355,0.6495190411806107,0.8660253882408142,-0.21650634706020355,0,0.21650634706020355,0.21650634706020355,0.6495190411806107,-0.21650634706020355,-1.5155444294214249,-0.8660253882408142,0.4330126941204071,0.6495190411806107,-0.8660253882408142,0.21650634706020355,-0.21650634706020355,0.21650634706020355,-0.21650634706020355,0.4330126941204071,-0.21650634706020355,0,0.4330126941204071,0.4330126941204071,1.5155444294214249,0.6495190411806107,0.21650634706020355,1.0825317353010178,0.4330126941204071,0.4330126941204071,-0.4330126941204071,0,-0.4330126941204071,-0.21650634706020355,-0.4330126941204071,0.4330126941204071,-1.0825317353010178,0,0.6495190411806107,-0.4330126941204071,0.4330126941204071,0,0.21650634706020355,0.8660253882408142,-0.21650634706020355,-1.5155444294214249,0.8660253882408142,0.6495190411806107,-0.8660253882408142,-0.21650634706020355,-0.4330126941204071,-0.4330126941204071,-0.4330126941204071",""
"org.axonframework.config","config","embeddingsHashGNN","0.21650634706020355,0,0.4330126941204071,0.21650634706020355,-0.21650634706020355,-0.21650634706020355,-0.21650634706020355,0,-0.21650634706020355,0.4330126941204071,0,-0.21650634706020355,0,-0.21650634706020355,-0.21650634706020355,-0.21650634706020355,0,-0.21650634706020355,-0.21650634706020355,0.21650634706020355,0.21650634706020355,0.21650634706020355,-0.4330126941204071,0,0.4330126941204071,0,0.21650634706020355,0,-0.21650634706020355,0,-0.21650634706020355,0.21650634706020355,0.21650634706020355,0,-0.21650634706020355,0.21650634706020355,0.6495190411806107,-0.21650634706020355,0.4330126941204071,0,0,0,-0.21650634706020355,0.4330126941204071,0,0,0.21650634706020355,0,0.21650634706020355,-0.21650634706020355,0,0,0,0.21650634706020355,-0.4330126941204071,0,-0.21650634706020355,0.21650634706020355,0,0.21650634706020355,0,-0.21650634706020355,0,0",""
