"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
1,"axon-messaging-4.10.1","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,""
1,"axon-messaging-4.10.1","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,""
1,"axon-messaging-4.10.1","org.axonframework.common.jpa",19,6,"axon-messaging-4.10.1","org.axonframework.common.legacyjpa",17,6,""
1,"axon-messaging-4.10.1","org.axonframework.common.legacyjpa",17,6,"axon-messaging-4.10.1","org.axonframework.common.jpa",19,6,""
1,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,"axon-messaging-4.10.1","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,""
1,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,"axon-messaging-4.10.1","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,""
0.8571428571428571,"axon-messaging-4.10.1","org.axonframework.common.caching",37,49,"axon-messaging-4.10.1","org.axonframework.common.lock",46,25,""
0.8571428571428571,"axon-messaging-4.10.1","org.axonframework.common.lock",46,25,"axon-messaging-4.10.1","org.axonframework.common.caching",37,49,""
0.8045977011494253,"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr",7,419,"axon-messaging-4.10.1","org.axonframework.deadline.quartz",5,453,""
0.8045977011494253,"axon-messaging-4.10.1","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr",7,419,""
0.8,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,"axon-test-4.10.1","org.axonframework.test",16,13,""
0.8,"axon-test-4.10.1","org.axonframework.test",16,13,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,""
0.797979797979798,"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler",10,488,"axon-messaging-4.10.1","org.axonframework.deadline.quartz",5,453,""
0.797979797979798,"axon-messaging-4.10.1","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler",10,488,""
0.7526881720430108,"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler",10,488,"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr",7,419,""
0.7526881720430108,"axon-messaging-4.10.1","org.axonframework.deadline.jobrunr",7,419,"axon-messaging-4.10.1","org.axonframework.deadline.dbscheduler",10,488,""
0.75,"axon-messaging-4.10.1","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,""
0.75,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,""
0.75,"axon-messaging-4.10.1","org.axonframework.common.property",24,15,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.1","org.axonframework.eventhandling.scheduling",25,2,"axon-messaging-4.10.1","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.1","org.axonframework.messaging.interceptors.legacyvalidation",1,27,"axon-messaging-4.10.1","org.axonframework.monitoring",199,21,""
