"fullQualifiedDependentTypeName","dependentTypeName","dependentTypeLabels","numberOfUsingPackages","Source Cypher File: Internal_Dependencies/List_types_that_are_used_by_many_different_packages.cypher"
"org.axonframework.common.AxonNonTransientException","AxonNonTransientException","Type,File,Java,Class,ByteCode,TopCentralityPageRank,TopCentralityArticleRank,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity7,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity10",18,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityPageRank,TopCentralityArticleRank,TypeLeidenCommunity14,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity20",18,""
"org.axonframework.eventhandling.GenericEventMessage","GenericEventMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity49,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",18,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity42",18,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken","Type,File,Java,ByteCode,Interface,TopCentralityPageRank,TopCentralityArticleRank,TopCentralityHarmonic,TypeLeidenCommunity26,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity35",18,""
"org.axonframework.common.Registration","Registration","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity34,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",17,""
"org.axonframework.serialization.SimpleSerializedObject","SimpleSerializedObject","Type,File,Java,Class,ByteCode,GenericDeclaration,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity24,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity63",17,""
"org.axonframework.messaging.MessageHandlerInterceptor","MessageHandlerInterceptor","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityBetweenness,TypeLeidenCommunity2,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity16",16,""
"org.axonframework.common.ObjectUtils","ObjectUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity43,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity58",16,""
"org.axonframework.tracing.SpanFactory","SpanFactory","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",16,""
"org.axonframework.messaging.MessageDispatchInterceptor","MessageDispatchInterceptor","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity8,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",15,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityPageRank,TopCentralityArticleRank,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity0,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",14,""
"org.axonframework.messaging.unitofwork.DefaultUnitOfWork","DefaultUnitOfWork","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity40,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",14,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity10,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity41",14,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity27,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",14,""
"org.axonframework.eventhandling.EventBus","EventBus","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",13,""
"org.axonframework.messaging.InterceptorChain","InterceptorChain","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity29,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity45",13,""
"org.axonframework.lifecycle.Lifecycle","Lifecycle","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity11,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity21",13,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry","Lifecycle$LifecycleRegistry","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity11,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity21",13,""
"org.axonframework.common.transaction.NoTransactionManager","NoTransactionManager","Type,File,Java,ByteCode,Enum,TypeLeidenCommunity36,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",13,""
"org.axonframework.messaging.ResultMessage","ResultMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityArticleRank,TopCentralityBetweenness,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity40,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",13,""
"org.axonframework.common.DateTimeUtils","DateTimeUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity43,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity58",12,""
"org.axonframework.messaging.DefaultInterceptorChain","DefaultInterceptorChain","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity37,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",12,""
"org.axonframework.tracing.NoOpSpanFactory","NoOpSpanFactory","Type,File,Java,Class,ByteCode,TypeLeidenCommunity3,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",12,""
"org.axonframework.messaging.ScopeDescriptor","ScopeDescriptor","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity85",12,""
"org.axonframework.tracing.Span","Span","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",12,""
"org.axonframework.common.AxonTransientException","AxonTransientException","Type,File,Java,Class,ByteCode,TypeLeidenCommunity41,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity56",11,""
"org.axonframework.messaging.annotation.ClasspathHandlerDefinition","ClasspathHandlerDefinition","Type,File,Java,Class,ByteCode,TypeLeidenCommunity10,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity41",11,""
"org.axonframework.messaging.annotation.ClasspathParameterResolverFactory","ClasspathParameterResolverFactory","Type,File,Java,Class,ByteCode,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity42",11,""
"org.axonframework.eventhandling.GenericDomainEventMessage","GenericDomainEventMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity49,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",11,""
"org.axonframework.common.AxonException","AxonException","Type,File,Java,Class,ByteCode,TopCentralityPageRank,TopCentralityArticleRank,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity7,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity56",10,""
"org.axonframework.messaging.annotation.HandlerEnhancerDefinition","HandlerEnhancerDefinition","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity10,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity43",10,""
"org.axonframework.common.IdentifierFactory","IdentifierFactory","Type,File,Java,Class,ByteCode,TypeLeidenCommunity4,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity70",10,""
"org.axonframework.messaging.MessageHandler","MessageHandler","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity37,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",10,""
"org.axonframework.messaging.annotation.MessageHandlingMember","MessageHandlingMember","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityPageRank,TopCentralityArticleRank,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",10,""
"org.axonframework.eventhandling.TrackedEventMessage","TrackedEventMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityArticleRank,TypeLeidenCommunity20,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity34",10,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity52",9,""
"org.axonframework.deadline.DeadlineMessage","DeadlineMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity5,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",9,""
"org.axonframework.messaging.unitofwork.ExecutionResult","ExecutionResult","Type,File,Java,Class,ByteCode,TypeLeidenCommunity40,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity78",9,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity37,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",9,""
"org.axonframework.commandhandling.CommandBus","CommandBus","Type,File,Java,ByteCode,Interface,TopCentralityBetweenness,TypeLeidenCommunity8,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",8,""
"org.axonframework.messaging.GenericMessage","GenericMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TopCentralityBetweenness,TypeLeidenCommunity40,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",8,""
"org.axonframework.common.io.IOUtils","IOUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity27,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",8,""
"org.axonframework.eventhandling.Segment","Segment","Type,File,Java,Class,ByteCode,TypeLeidenCommunity50,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity34",8,""
"org.axonframework.tracing.SpanScope","SpanScope","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",8,""
"org.axonframework.modelling.saga.AssociationValue","AssociationValue","Type,File,Java,Class,ByteCode,TopCentralityArticleRank,TypeLeidenCommunity9,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity112",7,""
"org.axonframework.common.AxonThreadFactory","AxonThreadFactory","Type,File,Java,Class,ByteCode,TypeLeidenCommunity35,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity16",7,""
"org.axonframework.eventhandling.DomainEventData","DomainEventData","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity21,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",7,""
"org.axonframework.serialization.upcasting.event.EventUpcaster","EventUpcaster","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity19,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",7,""
"org.axonframework.messaging.annotation.MessageHandlerInterceptorMemberChain","MessageHandlerInterceptorMemberChain","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",7,""
"org.axonframework.messaging.MessageHandlerInterceptorSupport","MessageHandlerInterceptorSupport","Type,File,Java,ByteCode,GenericDeclaration,Interface,TopCentralityBetweenness,TypeLeidenCommunity35,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity16",7,""
"org.axonframework.messaging.annotation.ParameterResolver","ParameterResolver","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity3,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",7,""
"org.axonframework.messaging.ScopeAware","ScopeAware","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",7,""
"org.axonframework.eventhandling.tokenstore.TokenStore","TokenStore","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity50,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity34",7,""
"org.axonframework.messaging.annotation.WrappedMessageHandlingMember","WrappedMessageHandlingMember","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",7,""
"org.axonframework.serialization.xml.XStreamSerializer","XStreamSerializer","Type,File,Java,Class,ByteCode,TopCentralityBetweenness,TypeLeidenCommunity31,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity87",7,""
"org.axonframework.modelling.command.inspection.AggregateModel","AggregateModel","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",6,""
"org.axonframework.common.stream.BlockingStream","BlockingStream","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity20,TypeLouvainCommunity10,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity34",6,""
"org.axonframework.commandhandling.CommandCallback","CommandCallback","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity0,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",6,""
"org.axonframework.common.jpa.EntityManagerProvider","EntityManagerProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity47,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity21",6,""
"org.axonframework.eventhandling.scheduling.EventScheduler","EventScheduler","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity11,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",6,""
"org.axonframework.messaging.ExecutionException","ExecutionException","Type,File,Java,Class,ByteCode,TypeLeidenCommunity38,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity28",6,""
"org.axonframework.commandhandling.GenericCommandResultMessage","GenericCommandResultMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity40,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",6,""
"org.axonframework.messaging.MessageDispatchInterceptorSupport","MessageDispatchInterceptorSupport","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity39,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity3",6,""
"org.axonframework.monitoring.NoOpMessageMonitor","NoOpMessageMonitor","Type,File,Java,ByteCode,Enum,TypeLeidenCommunity37,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",6,""
"org.axonframework.common.Priority","Priority","Type,File,Java,ByteCode,Annotation,TypeLeidenCommunity3,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",6,""
"org.axonframework.eventhandling.tokenstore.UnableToClaimTokenException","UnableToClaimTokenException","Type,File,Java,Class,ByteCode,TypeLeidenCommunity47,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity80",6,""
"org.axonframework.messaging.unitofwork.UnitOfWork$Phase","UnitOfWork$Phase","Type,File,Java,ByteCode,Enum,TypeLeidenCommunity29,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity77",6,""
"org.axonframework.modelling.command.Aggregate","Aggregate","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity6,TypeLouvainCommunity3,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",5,""
"org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory","AnnotatedAggregateMetaModelFactory","Type,File,Java,Class,ByteCode,TopCentralityBetweenness,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity52",5,""
"org.axonframework.messaging.annotation.AnnotatedHandlerInspector","AnnotatedHandlerInspector","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity28,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",5,""
"org.axonframework.modelling.saga.AssociationValues","AssociationValues","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity9,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity112",5,""
"org.axonframework.commandhandling.CommandResultMessage","CommandResultMessage","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity0,TypeLouvainCommunity0,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity2",5,""
"org.axonframework.messaging.deadletter.DeadLetter","DeadLetter","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity30,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity55",5,""
"org.axonframework.eventsourcing.eventstore.DomainEventStream","DomainEventStream","Type,File,Java,ByteCode,Interface,TopCentralityBetweenness,TypeLeidenCommunity14,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity23",5,""
"org.axonframework.messaging.deadletter.EnqueueDecision","EnqueueDecision","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity30,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity55",5,""
"org.axonframework.common.legacyjpa.EntityManagerProvider","EntityManagerProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity47,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity80",5,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore","Type,File,Java,ByteCode,Interface,TopCentralityBetweenness,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",5,""
"org.axonframework.common.ExceptionUtils","ExceptionUtils","Type,File,Java,Class,ByteCode,TypeLeidenCommunity27,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
"org.axonframework.deadline.GenericDeadlineMessage","GenericDeadlineMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",5,""
"org.axonframework.messaging.annotation.HasHandlerAttributes","HasHandlerAttributes","Type,File,Java,ByteCode,Annotation,TypeLeidenCommunity11,TypeLouvainCommunity4,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity44",5,""
"org.axonframework.common.lock.LockFactory","LockFactory","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity82",5,""
"org.axonframework.messaging.annotation.MessageHandler","MessageHandler","Type,File,Java,ByteCode,Annotation,TypeLeidenCommunity3,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity4",5,""
"org.axonframework.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity37,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity53",5,""
"org.axonframework.common.jdbc.PersistenceExceptionResolver","PersistenceExceptionResolver","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity21,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
"org.axonframework.modelling.command.RepositoryProvider","RepositoryProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity1,TypeLouvainCommunity1,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity1",5,""
"org.axonframework.messaging.unitofwork.RollbackConfiguration","RollbackConfiguration","Type,File,Java,ByteCode,Interface,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity0,TypeLouvainCommunity6,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity16",5,""
"org.axonframework.messaging.unitofwork.RollbackConfigurationType","RollbackConfigurationType","Type,File,Java,ByteCode,Enum,TopCentralityBetweenness,TypeLeidenCommunity42,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity57",5,""
"org.axonframework.modelling.saga.repository.SagaStore","SagaStore","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity9,TypeLouvainCommunity5,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity112",5,""
"org.axonframework.eventhandling.scheduling.ScheduleToken","ScheduleToken","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity11,TypeLouvainCommunity8,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
"org.axonframework.messaging.ScopeAwareProvider","ScopeAwareProvider","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity38,TypeLouvainCommunity2,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
"org.axonframework.messaging.deadletter.SequencedDeadLetterQueue","SequencedDeadLetterQueue","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity30,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity55",5,""
"org.axonframework.serialization.SerializedMessage","SerializedMessage","Type,File,Java,Class,ByteCode,GenericDeclaration,TypeLeidenCommunity19,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity90",5,""
"org.axonframework.serialization.SimpleSerializedType","SimpleSerializedType","Type,File,Java,Class,ByteCode,TopCentralityPageRank,TopCentralityHarmonic,TopCentralityCloseness,TypeLeidenCommunity31,TypeLouvainCommunity9,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity63",5,""
"org.axonframework.eventsourcing.snapshotting.SnapshotFilter","SnapshotFilter","Type,File,Java,ByteCode,Interface,TypeLeidenCommunity21,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
"org.axonframework.messaging.deadletter.ThrowableCause","ThrowableCause","Type,File,Java,Class,ByteCode,TypeLeidenCommunity30,TypeLouvainCommunity11,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity55",5,""
"org.axonframework.eventhandling.TrackedEventData","TrackedEventData","Type,File,Java,ByteCode,GenericDeclaration,Interface,TypeLeidenCommunity21,TypeLouvainCommunity7,TypeWeaklyConnectedComponent0,TypeLabelPropagationCommunity18",5,""
