"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.Message","Message",0.354656324009625,0.026817837673698518,205,3,""
"org.axonframework.eventhandling.EventMessage","EventMessage",0.3355136250185584,0.01682931557806135,160,1,""
"org.axonframework.serialization.Serializer","Serializer",0.2938023945130749,0.010383643852964204,123,3,""
"org.axonframework.common.transaction.TransactionManager","TransactionManager",0.23150119332559074,0.00023589274164147772,86,1,""
"org.axonframework.common.BuilderUtils","BuilderUtils",0.21534444457243834,0.015089062995277019,107,3,""
"org.axonframework.common.AxonConfigurationException","AxonConfigurationException",0.19943065854588182,0.0002601380814836245,85,1,""
"org.axonframework.messaging.MetaData","MetaData",0.16041174138938336,1.7256584021853057e-05,87,2,""
"org.axonframework.commandhandling.CommandMessage","CommandMessage",0.14850978351946964,0.01682931557806135,112,1,""
"org.axonframework.tracing.SpanFactory","SpanFactory",0.13752699209296615,0.021868455533660673,61,3,""
"org.axonframework.messaging.unitofwork.UnitOfWork","UnitOfWork",0.12206648070439247,0.049882834730592025,56,11,""
"org.axonframework.monitoring.MessageMonitor","MessageMonitor",0.12063216354553809,0.018148837427050625,36,2,""
"org.axonframework.eventhandling.TrackingToken","TrackingToken",0.12007109191339653,0,80,,""
"org.axonframework.eventhandling.EventBus","EventBus",0.11413420621769531,0.017580149110624645,37,3,""
"org.axonframework.serialization.SerializedObject","SerializedObject",0.11093752954253554,0.004202080053183257,62,1,""
"org.axonframework.messaging.annotation.HandlerDefinition","HandlerDefinition",0.10666469245423806,0.0082806218951074,35,2,""
"org.axonframework.messaging.annotation.ParameterResolverFactory","ParameterResolverFactory",0.10488671434808007,0.0016553676253684448,49,1,""
"org.axonframework.eventhandling.DomainEventMessage","DomainEventMessage",0.1014588143216942,0.03275026296831124,59,2,""
"org.axonframework.eventhandling.TrackedEventMessage","TrackedEventMessage",0.10073403971307825,0.021618616262377828,55,2,""
"org.axonframework.commandhandling.CommandBus","CommandBus",0.09857495811462236,0.01741020191131915,31,6,""
"org.axonframework.common.Assert","Assert",0.09741423129392265,0,59,,""
"org.axonframework.config.Configuration","Configuration",0.09705315375978724,0.11295733169542937,47,33,""
"org.axonframework.eventhandling.GenericEventMessage","GenericEventMessage",0.09634420221009285,0.04276182775788912,34,6,""
"org.axonframework.serialization.SerializedType","SerializedType",0.08855346837745956,0.0006041349476054161,50,1,""
"org.axonframework.messaging.MessageHandlerInterceptor","MessageHandlerInterceptor",0.08803845333085697,0.02461338820377312,31,3,""
"org.axonframework.tracing.Span","Span",0.08694481918306413,0.001676704652605964,53,1,""
"org.axonframework.common.Registration","Registration",0.08583613895826762,0,47,,""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore",0.08351762724260225,0.019043683643445213,25,6,""
"org.axonframework.messaging.MessageDispatchInterceptor","MessageDispatchInterceptor",0.08245913604080783,0.01682931557806135,36,1,""
"org.axonframework.eventhandling.tokenstore.TokenStore","TokenStore",0.0760425015140706,0.009384442679329202,29,5,""
"org.axonframework.messaging.annotation.MessageHandlingMember","MessageHandlingMember",0.06961681244184934,0.01682931557806135,61,1,""
"org.axonframework.common.transaction.NoTransactionManager","NoTransactionManager",0.06631788686045648,0.01124651837604506,19,3,""
"org.axonframework.messaging.unitofwork.CurrentUnitOfWork","CurrentUnitOfWork",0.063795519277422,0.013404286972243131,33,2,""
"org.axonframework.deadline.DeadlineMessage","DeadlineMessage",0.06317580590793888,0.03275026296831124,31,2,""
"org.axonframework.messaging.ScopeDescriptor","ScopeDescriptor",0.06288018240873575,0,38,,""
"org.axonframework.eventsourcing.eventstore.EventStorageEngine","EventStorageEngine",0.06133696194174036,0.032880987704793335,21,5,""
"org.axonframework.tracing.NoOpSpanFactory","NoOpSpanFactory",0.06040491793277105,0.02861547814625915,19,5,""
