"artifactName","communityId","packageCount","sumTypeCount","minTypeCount","maxTypeCount","avgTypeCount","stdTypeCount","per5TypeCount","packageNames","Source Cypher File: Community_Detection/Type_communities_that_span_the_most_packages_with_type_statistics.cypher"
"axon-messaging-4.8.3",5,25,185,1,40,7.4,9.069178573608527,5,"org.axonframework.messaging.correlation,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.serialization,org.axonframework.util,org.axonframework.deadline.jobrunr,org.axonframework.lifecycle,org.axonframework.messaging.deadletter,org.axonframework.queryhandling.annotation,org.axonframework.commandhandling,org.axonframework.deadline.quartz,org.axonframework.deadline.dbscheduler,org.axonframework.messaging.unitofwork,org.axonframework.messaging.interceptors,org.axonframework.monitoring,org.axonframework.queryhandling.registration,org.axonframework.tracing.attributes,org.axonframework.common,org.axonframework.deadline,org.axonframework.eventhandling.replay,org.axonframework.messaging.responsetypes,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.tracing,org.axonframework.messaging.annotation,org.axonframework.queryhandling",""
"axon-messaging-4.8.3",6,19,97,1,28,5.105263157894737,6.026743517597259,3,"org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.commandhandling.distributed,org.axonframework.common.transaction,org.axonframework.deadline.dbscheduler,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.messaging,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.serialization.converters,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.serialization.json,org.axonframework.serialization.upcasting,org.axonframework.serialization.xml,org.axonframework.serialization.upcasting.event,org.axonframework.serialization",""
"axon-messaging-4.8.3",0,17,39,1,11,2.2941176470588234,2.5190451038625965,1,"org.axonframework.common.digest,org.axonframework.common.legacyjpa,org.axonframework.deadline,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.pooled,org.axonframework.messaging.deadletter,org.axonframework.messaging.unitofwork,org.axonframework.monitoring,org.axonframework.serialization.upcasting.event,org.axonframework.util,org.axonframework.common.jpa,org.axonframework.eventhandling.async,org.axonframework.eventhandling.deadletter,org.axonframework.common,org.axonframework.messaging,org.axonframework.lifecycle,org.axonframework.eventhandling",""
"axon-messaging-4.8.3",9,15,62,1,16,4.133333333333333,4.8235533237092625,2,"org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common.jdbc,org.axonframework.messaging.annotation,org.axonframework.messaging.correlation,org.axonframework.serialization,org.axonframework.serialization.json,org.axonframework.common.jpa,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.common,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.messaging.deadletter",""
"axon-messaging-4.8.3",10,14,56,1,13,4.0,3.6584990617212663,2,"org.axonframework.common.transaction,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.messaging.annotation,org.axonframework.eventhandling.deadletter,org.axonframework.messaging.correlation,org.axonframework.messaging.interceptors,org.axonframework.eventhandling.gateway,org.axonframework.eventhandling.scheduling.java,org.axonframework.messaging,org.axonframework.messaging.unitofwork,org.axonframework.common.jdbc,org.axonframework.eventhandling,org.axonframework.eventhandling.async",""
"axon-messaging-4.8.3",12,10,69,1,38,6.9,12.251530516633423,1,"org.axonframework.common.io,org.axonframework.common.transaction,org.axonframework.eventhandling.tokenstore,org.axonframework.serialization,org.axonframework.util,org.axonframework.common.legacyjpa,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.common.stream,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling",""
"axon-messaging-4.8.3",3,10,59,2,23,5.9,6.367451958550174,4,"org.axonframework.common.annotation,org.axonframework.eventhandling.replay,org.axonframework.queryhandling.annotation,org.axonframework.tracing,org.axonframework.common,org.axonframework.deadline.annotation,org.axonframework.commandhandling,org.axonframework.eventhandling,org.axonframework.common.property,org.axonframework.messaging.annotation",""
"axon-messaging-4.8.3",2,9,17,1,4,1.8888888888888888,1.0540925533894598,2,"org.axonframework.common.caching,org.axonframework.messaging.interceptors,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.queryhandling,org.axonframework.common,org.axonframework.eventhandling,org.axonframework.messaging,org.axonframework.lifecycle,org.axonframework.common.lock",""
"axon-messaging-4.8.3",4,8,84,1,25,10.5,10.337172865786025,4,"org.axonframework.common,org.axonframework.messaging.annotation,org.axonframework.messaging,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.commandhandling,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway",""
"axon-eventsourcing-4.8.3",1,8,69,2,19,8.625,6.41287766919033,5,"org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.eventsourcing,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore",""
