"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.config.AggregateConfiguration","AggregateConfiguration",0,"117,170,78",0,"117,101,7,1",,0,0,8,42,5,4,""
"org.axonframework.config.ModuleConfiguration","ModuleConfiguration",0,"117,170,78",0,"117,101,7,1",,0,0,7,93,6,1,""
"org.axonframework.config.AggregateConfigurer","AggregateConfigurer",0,"117,170,78",0,"117,101,7,1",,0,0,10,84,1,41,""
"org.axonframework.config.Component","Component",0,"117,170,78",0,"117,101,7,1",,0,0,7,90,5,3,""
"org.axonframework.config.Configuration","Configuration",0,"117,170,78",0,"117,101,7,1",,0,0,10,95,23,33,""
"org.axonframework.config.LifecycleHandlerInspector","LifecycleHandlerInspector",0,"43,170,78",0,"117,101,7,1",,0,0,7,84,2,13,""
"org.axonframework.config.LifecycleOperations","LifecycleOperations",0,"117,170,78",0,"117,101,7,1",,0,0,4,85,3,1,""
"org.axonframework.config.Configuration$1","Configuration$1",0,"77,170,78",0,"77,101,7,1",,0,0,4,59,1,3,""
"org.axonframework.config.EventProcessingConfiguration","EventProcessingConfiguration",0,"170,170,78",0,"170,101,7,1",,0,0,9,21,5,16,""
"org.axonframework.config.TagsConfiguration","TagsConfiguration",0,"117,170,78",0,"117,101,7,1",,0,0,3,43,3,,""
"org.axonframework.config.ConfigurationParameterResolverFactory","ConfigurationParameterResolverFactory",0,"117,170,78",0,"117,101,7,1",,0,0,5,59,1,5,""
"org.axonframework.config.ConfigurationResourceInjector","ConfigurationResourceInjector",0,"117,170,78",0,"117,101,7,1",,0,0,3,0,1,2,""
"org.axonframework.config.ConfigurationScopeAwareProvider","ConfigurationScopeAwareProvider",0,"117,170,78",0,"117,101,7,1",,0,0,9,79,1,10,""
"org.axonframework.config.SagaConfiguration","SagaConfiguration",0,"170,170,78",0,"170,101,7,1",,0,0,8,38,5,5,""
"org.axonframework.config.MessageMonitorFactory","MessageMonitorFactory",0,"171,170,78",0,"171,101,7,1",,0,0,7,81,5,3,""
"org.axonframework.config.Configurer","Configurer",0,"117,170,78",0,"117,101,7,1",,0,0,10,31,2,27,""
"org.axonframework.config.EventProcessingConfigurer","EventProcessingConfigurer",0,"170,170,78",0,"170,101,7,1",,0,0,10,5,3,25,""
"org.axonframework.config.DefaultConfigurer","DefaultConfigurer",0,"117,170,78",0,"117,101,7,1",,0,0,10,12,2,101,""
"org.axonframework.config.DefaultConfigurer$LifecycleState","DefaultConfigurer$LifecycleState",0,"117,170,78",0,"117,101,7,1",,0,0,2,88,2,,""
"org.axonframework.config.ConfigurerModule","ConfigurerModule",0,"117,170,78",0,"117,101,7,1",,0,0,2,48,1,1,""
"org.axonframework.config.DefaultConfigurer$1","DefaultConfigurer$1",0,"117,170,78",0,"117,101,7,1",,0,0,3,24,2,1,""
"org.axonframework.config.DefaultConfigurer$ConfigurationImpl","DefaultConfigurer$ConfigurationImpl",0,"117,170,78",0,"117,101,7,1",,0,0,7,15,1,13,""
"org.axonframework.config.LifecycleHandler","LifecycleHandler",0,"117,170,78",0,"117,101,7,1",,0,0,4,0,5,,""
"org.axonframework.config.MessageMonitorFactoryBuilder","MessageMonitorFactoryBuilder",0,"171,170,78",0,"171,101,7,1",,0,0,7,61,1,6,""
"org.axonframework.config.MessageHandlerRegistrar","MessageHandlerRegistrar",0,"117,170,78",0,"117,101,7,1",,0,0,6,66,1,5,""
"org.axonframework.config.EventProcessingModule","EventProcessingModule",0,"170,170,78",0,"170,101,7,1",,0,0,10,64,2,67,""
"org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration","EventProcessingConfigurer$DeadLetteringInvokerConfiguration",10,"78,78,78",0,"170,101,7,1",,0,0,4,79,2,2,""
"org.axonframework.config.EventProcessingConfigurer$EventProcessorBuilder","EventProcessingConfigurer$EventProcessorBuilder",0,"170,170,78",0,"170,101,7,1",,0,0,5,21,2,3,""
"org.axonframework.config.EventProcessingConfigurer$PooledStreamingProcessorConfiguration","EventProcessingConfigurer$PooledStreamingProcessorConfiguration",0,"170,170,78",0,"170,101,7,1",,0,0,4,25,2,2,""
"org.axonframework.config.SagaConfigurer","SagaConfigurer",0,"117,170,78",0,"117,101,7,1",,0,0,8,73,3,9,""
"org.axonframework.config.EventProcessingModule$1","EventProcessingModule$1",0,"170,170,78",0,"170,101,7,1",,0,0,4,94,5,1,""
"org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector","EventProcessingModule$InstanceProcessingGroupSelector",0,"170,170,78",0,"170,101,7,1",,0,0,4,60,2,2,""
