"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.8.3","org.axonframework.eventhandling.gateway",0,5,86,1,""
"axon-messaging-4.8.3","org.axonframework.common.legacyjpa",0,4,86,1,""
"axon-messaging-4.8.3","org.axonframework.util",0,3,86,1,""
"axon-messaging-4.8.3","org.axonframework.messaging.annotation",9,54,64,1,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.gateway",9,34,64,1,""
"axon-messaging-4.8.3","org.axonframework.serialization",9,33,64,1,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga",14,30,64,1,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.distributed",9,26,64,1,""
"axon-messaging-4.8.3","org.axonframework.common.jdbc",9,18,64,1,""
"axon-messaging-4.8.3","org.axonframework.serialization.json",9,7,64,1,""
"axon-messaging-4.8.3","org.axonframework.deadline.annotation",14,5,64,1,""
"axon-messaging-4.8.3","org.axonframework.messaging.correlation",9,4,64,1,""
"axon-test-4.8.3","org.axonframework.test.utils",14,4,64,1,""
"axon-messaging-4.8.3","org.axonframework.common",11,27,62,1,""
"axon-disruptor-4.8.3","org.axonframework.disruptor.commandhandling",11,22,62,1,""
"axon-test-4.8.3","org.axonframework.test.saga",11,21,62,1,""
"axon-messaging-4.8.3","org.axonframework.common.legacyjpa",11,4,62,1,""
"axon-messaging-4.8.3","org.axonframework.messaging.annotation",10,54,56,1,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.scheduling.quartz",10,6,56,1,""
"axon-messaging-4.8.3","org.axonframework.common.transaction",10,4,56,1,""
"axon-messaging-4.8.3","org.axonframework.common.jdbc",15,18,7,1,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga",5,30,201,2,""
"axon-messaging-4.8.3","org.axonframework.messaging.deadletter",5,19,201,2,""
"axon-messaging-4.8.3","org.axonframework.lifecycle",5,9,201,2,""
"axon-messaging-4.8.3","org.axonframework.deadline.jobrunr",5,4,201,2,""
"axon-messaging-4.8.3","org.axonframework.queryhandling.annotation",5,4,201,2,""
"axon-test-4.8.3","org.axonframework.test",5,4,201,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.replay",3,10,120,2,""
"axon-messaging-4.8.3","org.axonframework.queryhandling.annotation",3,4,120,2,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.distributed",6,26,100,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.deadletter.jpa",6,9,100,2,""
"axon-messaging-4.8.3","org.axonframework.deadline.dbscheduler",6,6,100,2,""
"axon-messaging-4.8.3","org.axonframework.common.transaction",6,4,100,2,""
"axon-messaging-4.8.3","org.axonframework.deadline.jobrunr",6,4,100,2,""
"axon-messaging-4.8.3","org.axonframework.serialization",1,33,95,2,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing.eventstore.legacyjpa",1,10,95,2,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing",12,38,89,2,""
"axon-messaging-4.8.3","org.axonframework.common.legacyjpa",12,4,89,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",2,92,88,2,""
"axon-messaging-4.8.3","org.axonframework.messaging",2,34,88,2,""
"axon-messaging-4.8.3","org.axonframework.common",2,27,88,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.async",0,15,86,2,""
"axon-messaging-4.8.3","org.axonframework.common.jpa",0,4,86,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.deadletter",0,4,86,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",9,92,64,2,""
"axon-modelling-4.8.3","org.axonframework.modelling.command",9,51,64,2,""
"axon-messaging-4.8.3","org.axonframework.deadline",14,10,64,2,""
"axon-messaging-4.8.3","org.axonframework.common.jpa",9,4,64,2,""
"axon-test-4.8.3","org.axonframework.test",14,4,64,2,""
"axon-messaging-4.8.3","org.axonframework.messaging.interceptors",10,8,56,2,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.deadletter",10,4,56,2,""
"axon-messaging-4.8.3","org.axonframework.messaging.correlation",10,4,56,2,""
"axon-messaging-4.8.3","org.axonframework.commandhandling",5,28,201,3,""
"axon-messaging-4.8.3","org.axonframework.deadline.quartz",5,4,201,3,""
"axon-messaging-4.8.3","org.axonframework.tracing",3,18,120,3,""
"axon-messaging-4.8.3","org.axonframework.messaging",4,34,116,3,""
"axon-test-4.8.3","org.axonframework.test.utils",4,4,116,3,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",6,92,100,3,""
"axon-messaging-4.8.3","org.axonframework.messaging",6,34,100,3,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing",1,38,95,3,""
"axon-messaging-4.8.3","org.axonframework.common",1,27,95,3,""
"axon-modelling-4.8.3","org.axonframework.modelling.command.inspection",2,26,88,3,""
"axon-messaging-4.8.3","org.axonframework.lifecycle",2,9,88,3,""
"axon-modelling-4.8.3","org.axonframework.modelling.command",5,51,201,4,""
"axon-messaging-4.8.3","org.axonframework.messaging.unitofwork",5,14,201,4,""
"axon-messaging-4.8.3","org.axonframework.deadline.dbscheduler",5,6,201,4,""
"axon-messaging-4.8.3","org.axonframework.common",3,27,120,4,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga.repository",3,15,120,4,""
"axon-messaging-4.8.3","org.axonframework.deadline.annotation",3,5,120,4,""
"axon-test-4.8.3","org.axonframework.test.saga",4,21,116,4,""
"axon-messaging-4.8.3","org.axonframework.common.lock",2,11,88,4,""
"axon-messaging-4.8.3","org.axonframework.messaging",0,34,86,4,""
"axon-messaging-4.8.3","org.axonframework.common",0,27,86,4,""
"axon-messaging-4.8.3","org.axonframework.lifecycle",0,9,86,4,""
"axon-messaging-4.8.3","org.axonframework.messaging",9,34,64,4,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga.repository.jdbc",11,10,62,4,""
"axon-messaging-4.8.3","org.axonframework.messaging",10,34,56,4,""
"axon-messaging-4.8.3","org.axonframework.messaging.unitofwork",10,14,56,4,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.gateway",10,5,56,4,""
"axon-messaging-4.8.3","org.axonframework.messaging.interceptors",5,8,201,5,""
"axon-messaging-4.8.3","org.axonframework.monitoring",5,6,201,5,""
"axon-messaging-4.8.3","org.axonframework.tracing.attributes",5,6,201,5,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",3,92,120,5,""
"axon-messaging-4.8.3","org.axonframework.commandhandling",3,28,120,5,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.scheduling.quartz",6,6,100,5,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing.eventstore.jpa",1,6,95,5,""
"axon-messaging-4.8.3","org.axonframework.common",9,27,64,5,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.deadletter.legacyjpa",9,6,64,5,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga",11,30,62,5,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing",5,38,201,6,""
"axon-messaging-4.8.3","org.axonframework.serialization.json",6,7,100,6,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.tokenstore",11,7,62,6,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga.repository.jpa",11,7,62,6,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga.repository.jdbc",15,10,7,6,""
"axon-messaging-4.8.3","org.axonframework.common",5,27,201,7,""
"axon-messaging-4.8.3","org.axonframework.deadline",5,10,201,7,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing.eventstore.legacyjpa",12,10,89,7,""
"axon-test-4.8.3","org.axonframework.test.aggregate",2,19,88,7,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.deadletter.jpa",9,9,64,7,""
"axon-messaging-4.8.3","org.axonframework.common.jdbc",10,18,56,7,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.replay",5,10,201,8,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",1,92,95,8,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.gateway",1,34,95,8,""
"axon-messaging-4.8.3","org.axonframework.common.jdbc",11,18,62,8,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing.eventstore",12,30,89,9,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga.repository",11,15,62,9,""
"axon-modelling-4.8.3","org.axonframework.modelling.command",3,51,120,10,""
"axon-disruptor-4.8.3","org.axonframework.disruptor.commandhandling",4,22,116,10,""
"axon-messaging-4.8.3","org.axonframework.serialization.upcasting.event",6,12,100,10,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",10,92,56,10,""
"axon-disruptor-4.8.3","org.axonframework.disruptor.commandhandling",2,22,88,11,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",0,92,86,11,""
"axon-test-4.8.3","org.axonframework.test.aggregate",14,19,64,11,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",5,92,201,13,""
"axon-messaging-4.8.3","org.axonframework.messaging",5,34,201,13,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.async",10,15,56,13,""
"axon-messaging-4.8.3","org.axonframework.tracing",5,18,201,15,""
"axon-modelling-4.8.3","org.axonframework.modelling.command",4,51,116,15,""
"axon-test-4.8.3","org.axonframework.test.saga",14,21,64,16,""
"axon-messaging-4.8.3","org.axonframework.messaging.deadletter",9,19,64,16,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing.eventstore",1,30,95,19,""
"axon-messaging-4.8.3","org.axonframework.eventhandling.pooled",12,20,89,19,""
"axon-modelling-4.8.3","org.axonframework.modelling.saga",3,30,120,20,""
"axon-messaging-4.8.3","org.axonframework.commandhandling",4,28,116,20,""
"axon-modelling-4.8.3","org.axonframework.modelling.command",2,51,88,20,""
"axon-modelling-4.8.3","org.axonframework.modelling.command.inspection",3,26,120,21,""
"axon-test-4.8.3","org.axonframework.test.matchers",14,24,64,21,""
"axon-messaging-4.8.3","org.axonframework.messaging.annotation",3,54,120,23,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.distributed",4,26,116,23,""
"axon-eventsourcing-4.8.3","org.axonframework.eventsourcing",2,38,88,24,""
"axon-messaging-4.8.3","org.axonframework.commandhandling.gateway",4,34,116,25,""
"axon-messaging-4.8.3","org.axonframework.messaging.annotation",5,54,201,28,""
"axon-messaging-4.8.3","org.axonframework.serialization",6,33,100,28,""
"axon-messaging-4.8.3","org.axonframework.eventhandling",12,92,89,38,""
"axon-messaging-4.8.3","org.axonframework.queryhandling",5,41,201,40,""
