"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.config","config",0,"0,0",0,"0,8",,0,0,0,12,115,432,""
"org.axonframework.test","test",1,"2,2",1,"2,7",,1,1,3,0,16,8,""
"org.axonframework.test.aggregate","aggregate",1,"2,2",1,"2,7",,1,1,3,5,31,181,""
"org.axonframework.test.matchers","matchers",1,"2,2",1,"2,7",,1,1,3,3,61,42,""
"org.axonframework.test.saga","saga",1,"2,2",1,"2,7",,1,1,3,16,43,149,""
"org.axonframework.test.server","server",2,"5,5",2,"5,6",,2,2,0,19,1,2,""
"org.axonframework.test.utils","utils",1,"2,2",1,"2,7",,1,1,1,18,8,14,""
"org.axonframework.test.deadline","deadline",1,"2,2",1,"2,7",,1,1,3,2,10,26,""
"org.axonframework.test.eventscheduler","eventscheduler",1,"2,2",1,"2,7",,1,1,2,4,9,16,""
"org.axonframework.commandhandling","commandhandling",3,"13,61",3,"13,10",,3,3,8,0,1539,145,""
"org.axonframework.commandhandling.callbacks","callbacks",3,"13,61",3,"13,10",,3,3,4,18,8,13,""
"org.axonframework.commandhandling.distributed","distributed",3,"13,61",3,"13,10",,3,3,7,19,50,133,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",3,"13,61",3,"13,10",,3,3,3,2,12,20,""
"org.axonframework.commandhandling.gateway","gateway",3,"13,61",3,"13,10",,3,3,6,4,97,166,""
"org.axonframework.common","common",4,"39,39",4,"48,18",,3,4,8,6,917,23,""
"org.axonframework.common.annotation","annotation",3,"53,61",3,"61,10",,3,5,5,10,22,3,""
"org.axonframework.common.caching","caching",4,"39,39",4,"48,18",,3,4,1,12,37,35,""
"org.axonframework.common.digest","digest",4,"39,39",4,"48,18",,3,4,3,2,2,1,""
"org.axonframework.common.io","io",4,"39,39",5,"39,2",,3,4,5,16,10,0,""
"org.axonframework.common.jdbc","jdbc",5,"48,50",4,"48,18",,3,4,5,11,65,36,""
"org.axonframework.common.jpa","jpa",6,"36,36",6,"36,4",,3,6,4,0,16,6,""
"org.axonframework.common.legacyjpa","legacyjpa",6,"36,36",6,"36,4",,3,6,4,13,14,6,""
"org.axonframework.common.property","property",4,"39,39",4,"48,18",,3,4,2,9,23,15,""
"org.axonframework.common.lock","lock",4,"39,39",4,"48,18",,3,4,2,0,46,24,""
"org.axonframework.common.stream","stream",4,"39,39",5,"39,2",,3,4,3,5,29,5,""
"org.axonframework.common.transaction","transaction",4,"39,39",5,"39,2",,3,4,8,2,310,6,""
"org.axonframework.deadline","deadline",7,"64,64",7,"66,0",,3,7,8,13,188,68,""
"org.axonframework.deadline.annotation","annotation",3,"53,61",3,"61,10",,3,5,3,10,6,15,""
"org.axonframework.deadline.dbscheduler","dbscheduler",7,"64,64",7,"66,0",,3,7,8,1,6,55,""
"org.axonframework.deadline.quartz","quartz",7,"64,64",7,"66,0",,3,7,8,3,5,56,""
"org.axonframework.eventhandling","eventhandling",4,"39,39",5,"39,2",,3,4,8,9,4937,442,""
"org.axonframework.deadline.jobrunr","jobrunr",7,"64,64",7,"66,0",,3,7,8,1,5,47,""
"org.axonframework.eventhandling.async","async",4,"39,39",5,"39,2",,3,4,4,14,41,44,""
"org.axonframework.eventhandling.deadletter","deadletter",4,"39,39",5,"39,2",,3,4,6,17,9,48,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",5,"48,50",4,"48,18",,3,4,6,19,34,105,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",6,"36,36",6,"36,4",,3,6,6,19,25,66,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",6,"36,36",6,"36,4",,3,6,6,10,9,56,""
"org.axonframework.eventhandling.gateway","gateway",4,"39,39",5,"39,2",,3,4,3,7,11,21,""
"org.axonframework.eventhandling.interceptors","interceptors",4,"39,39",5,"39,2",,3,4,3,10,0,7,""
"org.axonframework.eventhandling.pooled","pooled",4,"39,39",5,"39,2",,3,4,7,1,52,154,""
"org.axonframework.eventhandling.replay","replay",3,"53,61",3,"61,10",,3,5,5,6,12,36,""
"org.axonframework.eventhandling.scheduling","scheduling",4,"39,39",5,"39,2",,3,4,5,4,20,2,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",4,"39,39",7,"66,0",,3,4,7,1,6,31,""
"org.axonframework.eventhandling.scheduling.java","java",4,"39,39",5,"39,2",,3,4,6,11,5,24,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",4,"39,39",5,"39,2",,3,4,7,13,10,44,""
"org.axonframework.eventhandling.tokenstore","tokenstore",5,"48,50",4,"48,18",,3,4,5,11,69,19,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",4,"39,39",5,"39,2",,3,4,8,7,3,27,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",5,"48,50",4,"48,18",,3,4,4,12,2,9,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",5,"48,50",4,"48,18",,3,4,5,19,16,39,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",5,"50,50",4,"50,18",,3,4,5,13,9,29,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",5,"50,50",4,"50,18",,3,4,5,16,2,22,""
"org.axonframework.messaging","messaging",3,"61,61",3,"61,10",,3,5,8,15,8829,77,""
"org.axonframework.lifecycle","lifecycle",4,"39,39",5,"39,2",,3,4,8,0,71,10,""
"org.axonframework.messaging.annotation","annotation",3,"53,61",3,"61,10",,3,5,8,7,1057,184,""
"org.axonframework.messaging.correlation","correlation",3,"61,61",3,"61,10",,3,5,3,16,25,9,""
"org.axonframework.messaging.deadletter","deadletter",6,"36,36",6,"36,4",,3,4,6,13,198,61,""
"org.axonframework.messaging.interceptors","interceptors",3,"61,61",3,"61,10",,3,5,7,0,10,29,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",4,"39,39",3,"61,10",,3,4,3,3,1,7,""
"org.axonframework.messaging.responsetypes","responsetypes",3,"61,61",3,"61,10",,3,5,6,7,78,30,""
"org.axonframework.messaging.unitofwork","unitofwork",4,"39,39",5,"39,2",,3,4,8,19,258,59,""
"org.axonframework.monitoring","monitoring",3,"61,61",3,"61,10",,3,5,7,14,188,14,""
"org.axonframework.queryhandling","queryhandling",3,"61,61",3,"61,10",,3,5,8,8,182,232,""
"org.axonframework.queryhandling.annotation","annotation",3,"53,61",3,"61,10",,3,5,5,10,4,28,""
"org.axonframework.queryhandling.registration","registration",3,"61,61",3,"61,10",,3,5,4,19,9,13,""
"org.axonframework.serialization","serialization",7,"64,64",7,"66,0",,3,7,8,12,1240,111,""
"org.axonframework.serialization.converters","converters",7,"64,64",7,"66,0",,3,7,1,19,0,7,""
"org.axonframework.serialization.json","json",7,"64,64",7,"66,0",,3,7,3,14,7,33,""
"org.axonframework.serialization.upcasting","upcasting",7,"64,64",7,"66,0",,3,7,1,16,11,5,""
"org.axonframework.serialization.upcasting.event","event",7,"64,64",7,"66,0",,3,7,5,17,38,53,""
"org.axonframework.serialization.xml","xml",7,"64,64",7,"66,0",,3,7,5,1,17,24,""
"org.axonframework.tracing","tracing",3,"61,61",3,"61,10",,3,5,8,16,187,66,""
"org.axonframework.tracing.attributes","attributes",3,"61,61",3,"61,10",,3,5,5,11,0,16,""
"org.axonframework.util","util",7,"64,64",7,"66,0",,3,4,6,15,3,6,""
"org.axonframework.modelling.command","command",8,"74,74",8,"74,9",,4,8,2,17,254,219,""
"org.axonframework.modelling.command.inspection","inspection",8,"74,74",8,"74,9",,4,8,2,10,84,157,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",8,"74,74",8,"74,9",,4,8,2,13,2,23,""
"org.axonframework.modelling.saga","saga",9,"78,78",9,"78,20",,5,9,3,1,242,125,""
"org.axonframework.modelling.saga.metamodel","metamodel",9,"78,78",9,"78,20",,5,9,3,6,15,23,""
"org.axonframework.modelling.saga.repository","repository",9,"78,78",9,"78,20",,5,9,3,12,72,69,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",9,"78,78",9,"78,20",,5,9,2,0,5,7,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",9,"78,78",9,"78,20",,5,9,3,2,16,42,""
"org.axonframework.modelling.saga.repository.jpa","jpa",9,"78,78",9,"78,20",,5,9,3,10,12,29,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",9,"78,78",9,"78,20",,5,9,3,13,3,21,""
"org.axonframework.disruptor.commandhandling","commandhandling",10,"83,83",10,"83,21",,6,10,0,8,55,185,""
"org.axonframework.eventsourcing","eventsourcing",11,"86,89",11,"88,22",,7,11,2,9,134,211,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",11,"86,89",11,"88,22",,7,11,2,1,15,32,""
"org.axonframework.eventsourcing.eventstore","eventstore",11,"86,89",11,"88,22",,7,11,3,3,169,161,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",11,"86,89",11,"88,22",,7,11,1,12,1,13,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",11,"89,89",11,"89,22",,7,12,2,1,218,83,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",11,"89,89",11,"89,22",,7,12,2,0,30,28,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",11,"86,89",11,"88,22",,7,11,3,12,9,45,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",11,"86,89",11,"88,22",,7,11,3,8,23,84,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",11,"86,89",11,"88,22",,7,11,3,10,23,8,""
