"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: Similarity/Similarity_1d_Stream_Mutated.cypher"
1,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,""
1,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,""
1,"axon-messaging-4.10.0","org.axonframework.common.jpa",16,6,"axon-messaging-4.10.0","org.axonframework.common.legacyjpa",14,6,""
1,"axon-messaging-4.10.0","org.axonframework.common.legacyjpa",14,6,"axon-messaging-4.10.0","org.axonframework.common.jpa",16,6,""
1,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,""
1,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,""
1,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,""
1,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.conflictresolution",15,99,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.inmemory",1,75,""
1,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.inmemory",1,75,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.conflictresolution",15,99,""
0.8571428571428571,"axon-messaging-4.10.0","org.axonframework.common.caching",37,49,"axon-messaging-4.10.0","org.axonframework.common.lock",46,25,""
0.8571428571428571,"axon-messaging-4.10.0","org.axonframework.common.lock",46,25,"axon-messaging-4.10.0","org.axonframework.common.caching",37,49,""
0.8045977011494253,"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr",5,419,"axon-messaging-4.10.0","org.axonframework.deadline.quartz",5,453,""
0.8045977011494253,"axon-messaging-4.10.0","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr",5,419,""
0.797979797979798,"axon-messaging-4.10.0","org.axonframework.deadline.dbscheduler",7,488,"axon-messaging-4.10.0","org.axonframework.deadline.quartz",5,453,""
0.797979797979798,"axon-messaging-4.10.0","org.axonframework.deadline.quartz",5,453,"axon-messaging-4.10.0","org.axonframework.deadline.dbscheduler",7,488,""
0.7526881720430108,"axon-messaging-4.10.0","org.axonframework.deadline.dbscheduler",7,488,"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr",5,419,""
0.7526881720430108,"axon-messaging-4.10.0","org.axonframework.deadline.jobrunr",5,419,"axon-messaging-4.10.0","org.axonframework.deadline.dbscheduler",7,488,""
0.75,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,"axon-messaging-4.10.0","org.axonframework.common.annotation",22,3,""
0.75,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,""
0.75,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,""
0.75,"axon-messaging-4.10.0","org.axonframework.common.property",23,15,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling",20,2,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.75,"axon-messaging-4.10.0","org.axonframework.messaging.interceptors.legacyvalidation",1,27,"axon-messaging-4.10.0","org.axonframework.monitoring",188,21,""
0.75,"axon-modelling-4.10.0","org.axonframework.modelling.saga.metamodel",15,67,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.inmemory",5,15,""
0.75,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.inmemory",5,15,"axon-modelling-4.10.0","org.axonframework.modelling.saga.metamodel",15,67,""
0.75,"axon-messaging-4.10.0","org.axonframework.monitoring",188,21,"axon-messaging-4.10.0","org.axonframework.messaging.interceptors.legacyvalidation",1,27,""
0.7083333333333334,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",16,118,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.legacyjpa",3,81,""
0.7083333333333334,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.legacyjpa",3,81,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",16,118,""
0.6981132075471698,"axon-messaging-4.10.0","org.axonframework.serialization.json",7,87,"axon-messaging-4.10.0","org.axonframework.serialization.xml",17,28,""
0.6981132075471698,"axon-messaging-4.10.0","org.axonframework.serialization.xml",17,28,"axon-messaging-4.10.0","org.axonframework.serialization.json",7,87,""
0.6923076923076923,"axon-messaging-4.10.0","org.axonframework.eventhandling.async",41,76,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java",5,76,""
0.6923076923076923,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java",5,76,"axon-messaging-4.10.0","org.axonframework.eventhandling.async",41,76,""
0.6808510638297872,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,""
0.6808510638297872,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,""
0.6666666666666666,"axon-messaging-4.10.0","org.axonframework.common.caching",37,49,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.6666666666666666,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jpa",9,236,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",23,389,""
0.6666666666666666,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",23,389,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jpa",9,236,""
0.6415094339622641,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork",256,123,""
0.6415094339622641,"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork",256,123,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,""
0.6379310344827587,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,""
0.6379310344827587,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,""
0.625,"axon-messaging-4.10.0","org.axonframework.common.caching",37,49,"axon-messaging-4.10.0","org.axonframework.lifecycle",71,10,""
0.625,"axon-messaging-4.10.0","org.axonframework.lifecycle",71,10,"axon-messaging-4.10.0","org.axonframework.common.caching",37,49,""
0.625,"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection",83,781,"axon-modelling-4.10.0","org.axonframework.modelling.command.legacyjpa",2,164,""
0.625,"axon-modelling-4.10.0","org.axonframework.modelling.command.legacyjpa",2,164,"axon-modelling-4.10.0","org.axonframework.modelling.command.inspection",83,781,""
0.6078431372549019,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,""
0.6078431372549019,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,""
0.5987654320987654,"axon-test-4.10.0","org.axonframework.test.aggregate",31,2210,"axon-test-4.10.0","org.axonframework.test.saga",43,1419,""
0.5987654320987654,"axon-test-4.10.0","org.axonframework.test.saga",43,1419,"axon-test-4.10.0","org.axonframework.test.aggregate",31,2210,""
0.5833333333333334,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,""
0.5833333333333334,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,""
0.58,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,""
0.58,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.quartz",10,202,""
0.575,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,""
0.575,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,""
0.5714285714285714,"axon-messaging-4.10.0","org.axonframework.common.lock",46,25,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.5714285714285714,"axon-messaging-4.10.0","org.axonframework.lifecycle",71,10,"axon-messaging-4.10.0","org.axonframework.common.digest",2,1,""
0.5681818181818182,"axon-messaging-4.10.0","org.axonframework.messaging",8931,133,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,""
0.5609756097560976,"axon-messaging-4.10.0","org.axonframework.commandhandling",1641,691,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,""
0.5609756097560976,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,"axon-messaging-4.10.0","org.axonframework.commandhandling",1641,691,""
0.5555555555555556,"axon-messaging-4.10.0","org.axonframework.common.lock",46,25,"axon-messaging-4.10.0","org.axonframework.lifecycle",71,10,""
0.5555555555555556,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java",5,76,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,""
0.5555555555555556,"axon-messaging-4.10.0","org.axonframework.lifecycle",71,10,"axon-messaging-4.10.0","org.axonframework.common.lock",46,25,""
0.5454545454545454,"axon-messaging-4.10.0","org.axonframework.messaging",8931,133,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,""
0.5416666666666666,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",16,118,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa",12,86,""
0.5416666666666666,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa",12,86,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jdbc",16,118,""
0.5306122448979592,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,"axon-messaging-4.10.0","org.axonframework.tracing",516,122,""
0.5306122448979592,"axon-messaging-4.10.0","org.axonframework.tracing",516,122,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,""
0.5217391304347826,"axon-messaging-4.10.0","org.axonframework.deadline",238,338,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,""
0.5217391304347826,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,"axon-messaging-4.10.0","org.axonframework.deadline",238,338,""
0.5211267605633803,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,""
0.5211267605633803,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,""
0.5135135135135135,"axon-messaging-4.10.0","org.axonframework.deadline",238,338,"axon-messaging-4.10.0","org.axonframework.messaging.deadletter",197,102,""
0.5113636363636364,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jdbc",218,1340,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",23,389,""
0.5113636363636364,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.legacyjpa",23,389,"axon-eventsourcing-4.10.0","org.axonframework.eventsourcing.eventstore.jdbc",218,1340,""
0.5113636363636364,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork",256,123,""
0.5113636363636364,"axon-messaging-4.10.0","org.axonframework.messaging.unitofwork",256,123,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,""
0.5,"axon-messaging-4.10.0","org.axonframework.eventhandling.async",41,76,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore",73,42,""
0.5,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa",12,86,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.legacyjpa",3,81,""
0.5,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.legacyjpa",3,81,"axon-modelling-4.10.0","org.axonframework.modelling.saga.repository.jpa",12,86,""
0.49514563106796117,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,""
0.49514563106796117,"axon-messaging-4.10.0","org.axonframework.serialization",1233,176,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,""
0.46938775510204084,"axon-messaging-4.10.0","org.axonframework.messaging",8931,133,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.jobrunr",3,209,""
0.46835443037974683,"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed",50,738,"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway",97,443,""
0.46835443037974683,"axon-messaging-4.10.0","org.axonframework.commandhandling.gateway",97,443,"axon-messaging-4.10.0","org.axonframework.commandhandling.distributed",50,738,""
0.46808510638297873,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.java",5,76,"axon-messaging-4.10.0","org.axonframework.eventhandling.scheduling.dbscheduler",7,214,""
0.46,"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jpa",25,317,"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.legacyjpa",9,330,""
0.46,"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.legacyjpa",9,330,"axon-messaging-4.10.0","org.axonframework.eventhandling.deadletter.jpa",25,317,""
0.44954128440366975,"axon-messaging-4.10.0","org.axonframework.deadline",238,338,"axon-messaging-4.10.0","org.axonframework.messaging.annotation",1057,301,""
0.4491525423728814,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa",9,119,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.legacyjpa",2,106,""
0.4491525423728814,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.legacyjpa",2,106,"axon-messaging-4.10.0","org.axonframework.eventhandling.tokenstore.jpa",9,119,""
0.44715447154471544,"axon-messaging-4.10.0","org.axonframework.commandhandling",1641,691,"axon-messaging-4.10.0","org.axonframework.deadline",238,338,""
