"artifactName","fullPackageName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInPackage","externalTypeNames","packageName","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_and_package.cypher"
"axon-messaging-4.10.3","org.axonframework.eventhandling","org.slf4j",16,56,100,"Logger,LoggerFactory","eventhandling",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.pooled","org.slf4j",15,71,22,"Logger,LoggerFactory","pooled",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.databind",15,65,7,"ObjectMapper,JsonNode,DeserializationContext,JsonDeserializer,ObjectWriter,ObjectReader,DeserializationFeature,ObjectMapper$DefaultTyping","json",""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling","org.slf4j",12,22,22,"Logger,LoggerFactory","commandhandling",""
"axon-configuration-4.10.3","org.axonframework.config","org.slf4j",11,32,41,"Logger,LoggerFactory","config",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","org.slf4j",10,26,31,"Logger,LoggerFactory","axon",""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling","com.lmax.disruptor",9,25,22,"RingBuffer,EventHandler,ExceptionHandler,WaitStrategy,BlockingWaitStrategy,LifecycleAware","commandhandling",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","org.slf4j",9,18,48,"Logger,LoggerFactory","queryhandling",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","io.axoniq.axonserver.grpc.command",9,52,11,"CommandResponse,Command,CommandResponse$Builder,Command$Builder","command",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","io.axoniq.axonserver.grpc",9,46,21,"SerializedObject,ErrorMessage,MetaDataValue,ProcessingKey,MetaDataValue$Builder,ProcessingInstruction$Builder,ProcessingInstruction","query",""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","io.opentelemetry.api.trace",9,47,5,"SpanBuilder,Span,SpanKind,Tracer,StatusCode,SpanContext","opentelemetry",""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","io.opentelemetry.context.propagation",9,18,5,"TextMapSetter,TextMapGetter,TextMapPropagator,ContextPropagators","opentelemetry",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.legacyjpa","org.slf4j",8,15,10,"LoggerFactory,Logger","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.common.caching","org.ehcache.event",8,30,15,"CacheEvent,EventType,CacheEventListener,EventOrdering,EventFiring","caching",""
"axon-messaging-4.10.3","org.axonframework.common.caching","javax.cache.event",8,26,15,"CacheEntryRemovedListener,CacheEntryExpiredListener,CacheEntryEvent,CacheEntryListener,CacheEntryEventFilter,CacheEntryCreatedListener,CacheEntryUpdatedListener,CacheEntryListenerException","caching",""
"axon-messaging-4.10.3","org.axonframework.messaging.annotation","org.slf4j",8,15,54,"LoggerFactory,Logger","annotation",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.axoniq.axonserver.grpc",8,68,27,"ErrorMessage,InstructionAck$Builder,InstructionAck,ErrorMessage$Builder","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","io.axoniq.axonserver.grpc",8,25,11,"ErrorMessage,ProcessingInstruction,ProcessingInstruction$Builder,MetaDataValue$Builder,ProcessingKey,MetaDataValue","command",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.axoniq.axonserver.grpc.event",8,43,31,"Event,EventWithToken,Event$Builder,Confirmation","axon",""
"axon-test-4.10.3","org.axonframework.test.saga","org.hamcrest",8,66,21,"Matcher,CoreMatchers,StringDescription,Description","saga",""
"axon-messaging-4.10.3","org.axonframework.messaging.responsetypes","reactor.core.publisher",7,34,8,"Flux,Mono","responsetypes",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","org.reactivestreams",7,23,48,"Publisher","queryhandling",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.axoniq.axonserver.grpc",7,18,31,"SerializedObject,ErrorMessage,SerializedObject$Builder,InstructionAck","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","reactor.core.publisher",7,27,21,"Flux,BaseSubscriber,Mono,SignalType","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","reactor.core.publisher",7,29,6,"Mono,Flux,FluxSink","subscription",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore","org.slf4j",6,9,31,"LoggerFactory,Logger","eventstore",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter","org.slf4j",6,25,5,"Logger,LoggerFactory","deadletter",""
"axon-messaging-4.10.3","org.axonframework.messaging.responsetypes","org.reactivestreams",6,14,8,"Publisher","responsetypes",""
"axon-messaging-4.10.3","org.axonframework.serialization","com.thoughtworks.xstream.converters",6,6,34,"UnmarshallingContext,MarshallingContext","serialization",""
"axon-messaging-4.10.3","org.axonframework.serialization","com.thoughtworks.xstream.io",6,32,34,"HierarchicalStreamReader,HierarchicalStreamWriter","serialization",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jpa","jakarta.persistence",6,57,7,"Index,Query,EntityManagerFactory,TypedQuery,EntityManager,EntityNotFoundException","jpa",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.util","io.grpc",6,14,3,"StatusRuntimeException,Metadata$AsciiMarshaller,Status$Code,Metadata,Status,Metadata$Key","util",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","io.axoniq.axonserver.grpc.control",6,41,3,"EventProcessorInfo$Builder,EventProcessorInfo$SegmentStatus,EventProcessorInfo,EventProcessorInfo$SegmentStatus$Builder","processor",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","org.slf4j",6,14,21,"LoggerFactory,Logger","query",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.hamcrest",6,97,19,"Matcher,CoreMatchers,StringDescription,Description","aggregate",""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling","com.lmax.disruptor.dsl",5,21,22,"Disruptor,EventHandlerGroup,ProducerType","commandhandling",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jpa","jakarta.persistence",5,40,7,"EntityExistsException,EntityManager,Query,TypedQuery,Index","jpa",""
"axon-messaging-4.10.3","org.axonframework.common","org.slf4j",5,15,28,"LoggerFactory,Logger","common",""
"axon-messaging-4.10.3","org.axonframework.common.caching","net.sf.ehcache",5,47,15,"Element,Ehcache,CacheException","caching",""
"axon-messaging-4.10.3","org.axonframework.deadline.dbscheduler","com.github.kagkarlsson.scheduler.task",5,21,7,"TaskInstanceId,TaskInstance,ExecutionContext,Task,TaskWithDataDescriptor","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.async","org.slf4j",5,16,15,"Logger,LoggerFactory","async",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jpa","jakarta.persistence",5,51,9,"NoResultException,TypedQuery,EntityManager,Query,Index","jpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.dbscheduler","com.github.kagkarlsson.scheduler.task",5,19,7,"ExecutionContext,Task,TaskWithDataDescriptor,TaskInstance,TaskInstanceId","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.jpa","jakarta.persistence",5,49,4,"LockModeType,EntityManager,TypedQuery,Query","jpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.legacyjpa","javax.persistence",5,49,2,"LockModeType,Query,EntityManager,TypedQuery","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors","jakarta.validation",5,15,8,"ConstraintViolation,Validator,ValidatorFactory,Validation","interceptors",""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors.legacyvalidation","javax.validation",5,15,2,"ConstraintViolation,Validator,ValidatorFactory,Validation","legacyvalidation",""
"axon-messaging-4.10.3","org.axonframework.serialization","com.thoughtworks.xstream.mapper",5,6,34,"Mapper,CannotResolveClassException","serialization",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","nu.xom",5,15,7,"Document,Builder,ParsingException","xml",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.legacyjpa","javax.persistence",5,55,3,"EntityNotFoundException,EntityManagerFactory,TypedQuery,EntityManager,Query","legacyjpa",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.axoniq.axonserver.connector",5,19,31,"ResultStream,AxonServerConnection","axon",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.actuator.axonserver","org.springframework.boot.actuate.health",5,20,2,"AbstractHealthIndicator,Health$Builder,Status,SimpleStatusAggregator","axonserver",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.context",5,23,29,"ApplicationContextAware,ApplicationContext","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.spring.config",5,17,29,"SpringConfigurer,SpringSagaLookup,SpringAggregateLookup,MessageHandlerLookup,SpringAxonConfiguration","autoconfig",""
"axon-test-4.10.3","org.axonframework.test.server","org.testcontainers.utility",5,22,4,"DockerImageName,MountableFile","server",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jpa","org.slf4j",4,9,7,"Logger,LoggerFactory","jpa",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.legacyjpa","javax.persistence",4,39,10,"EntityExistsException,TypedQuery,EntityManager,Query","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.commandhandling","org.slf4j",4,8,32,"LoggerFactory,Logger","commandhandling",""
"axon-messaging-4.10.3","org.axonframework.commandhandling.callbacks","org.slf4j",4,9,4,"LoggerFactory,Logger","callbacks",""
"axon-messaging-4.10.3","org.axonframework.commandhandling.gateway","org.slf4j",4,11,34,"LoggerFactory,Logger","gateway",""
"axon-messaging-4.10.3","org.axonframework.common.jpa","jakarta.persistence",4,10,4,"EntityManager,TypedQuery","jpa",""
"axon-messaging-4.10.3","org.axonframework.common.legacyjpa","javax.persistence",4,10,4,"TypedQuery,EntityManager","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.deadline.dbscheduler","com.github.kagkarlsson.scheduler",4,35,7,"Scheduler,SchedulerState,ScheduledExecution","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.deadline.quartz","org.slf4j",4,12,4,"LoggerFactory,Logger","quartz",""
"axon-messaging-4.10.3","org.axonframework.eventhandling","com.fasterxml.jackson.annotation",4,13,100,"JsonTypeInfo$Id,JsonTypeInfo$As","eventhandling",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.legacyjpa","javax.persistence",4,48,6,"Query,TypedQuery,EntityManager,NoResultException","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.quartz","org.slf4j",4,9,6,"LoggerFactory,Logger","quartz",""
"axon-messaging-4.10.3","org.axonframework.messaging.unitofwork","org.slf4j",4,16,14,"Logger,LoggerFactory","unitofwork",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.core",4,7,7,"JsonParser,JacksonException,JsonProcessingException","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","com.thoughtworks.xstream.io.xml",4,13,7,"XomReader,Dom4JReader,XppDriver,CompactWriter","xml",""
"axon-messaging-4.10.3","org.axonframework.tracing","org.slf4j",4,9,19,"Logger,LoggerFactory","tracing",""
"axon-modelling-4.10.3","org.axonframework.modelling.command","org.slf4j",4,12,56,"LoggerFactory,Logger","command",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga","org.slf4j",4,8,33,"Logger,LoggerFactory","saga",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.axoniq.axonserver.connector",4,36,27,"AxonServerConnection,AxonServerConnectionFactory,AxonServerConnectionFactory$Builder","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.axoniq.axonserver.grpc.control",4,25,27,"NodeInfo,NodeInfo$Builder","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","org.slf4j",4,8,11,"LoggerFactory,Logger","command",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.util","io.axoniq.axonserver.grpc.event",4,26,3,"EventWithToken$Builder,Event$Builder,EventWithToken,Event","util",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","io.axoniq.axonserver.connector.query",4,16,21,"QueryHandler,QueryHandler$UpdateHandler,QueryChannel,QueryDefinition","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","org.reactivestreams",4,15,21,"Subscription,Publisher","query",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","org.slf4j",4,10,6,"Logger,LoggerFactory","subscription",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","io.grpc.stub",4,20,26,"ClientResponseObserver,ClientCallStreamObserver,StreamObserver","util",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","org.slf4j",4,9,26,"Logger,LoggerFactory","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.beans.factory",4,14,29,"NoSuchBeanDefinitionException,BeanClassLoaderAware,BeanFactoryUtils,InitializingBean","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","org.springframework.boot.testcontainers.service.connection",4,9,5,"ContainerConnectionDetailsFactory,ContainerConnectionSource,ContainerConnectionDetailsFactory$ContainerConnectionDetails","connection",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.slf4j",4,7,9,"Logger,LoggerFactory","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.context.annotation",4,7,9,"ConfigurationCondition$ConfigurationPhase,ConfigurationCondition,ConditionContext,ImportBeanDefinitionRegistrar","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","org.springframework.boot.autoconfigure.condition",4,12,9,"SpringBootCondition,ConditionOutcome","util",""
"axon-test-4.10.3","org.axonframework.test.deadline","org.hamcrest",4,39,4,"StringDescription,Description,Matcher,Matchers","deadline",""
"axon-test-4.10.3","org.axonframework.test.server","com.google.gson",4,7,4,"JsonArray,JsonObject,JsonParser,JsonElement","server",""
"axon-test-4.10.3","org.axonframework.test.server","org.testcontainers.containers",4,15,4,"GenericContainer,ContainerLaunchException","server",""
"axon-test-4.10.3","org.axonframework.test.server","org.testcontainers.containers.wait.strategy",4,5,4,"Wait,HttpWaitStrategy","server",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing","org.slf4j",3,7,42,"Logger,LoggerFactory","eventsourcing",""
"axon-messaging-4.10.3","org.axonframework.common.caching","net.sf.ehcache.event",3,7,15,"CacheEventListener,RegisteredEventListeners","caching",""
"axon-messaging-4.10.3","org.axonframework.common.caching","javax.cache.configuration",3,9,15,"CacheEntryListenerConfiguration,Factory","caching",""
"axon-messaging-4.10.3","org.axonframework.deadline","org.slf4j",3,7,13,"Logger,LoggerFactory","deadline",""
"axon-messaging-4.10.3","org.axonframework.deadline.jobrunr","org.jobrunr.scheduling",3,13,4,"JobScheduler,JobBuilder","jobrunr",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.dbscheduler","com.github.kagkarlsson.scheduler",3,11,7,"SchedulerState,Scheduler","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.java","org.slf4j",3,5,4,"Logger,LoggerFactory","java",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.jobrunr","org.jobrunr.scheduling",3,18,3,"JobScheduler,JobBuilder","jobrunr",""
"axon-messaging-4.10.3","org.axonframework.serialization","com.thoughtworks.xstream.converters.collections",3,7,34,"CollectionConverter,MapConverter","serialization",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.databind.type",3,3,7,"TypeFactory","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.json","com.fasterxml.jackson.databind.node",3,12,7,"JsonNodeType,ObjectNode","json",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","org.slf4j",3,5,7,"Logger,LoggerFactory","xml",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","org.dom4j",3,11,7,"Document","xml",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","com.thoughtworks.xstream.io",3,7,7,"HierarchicalStreamDriver,HierarchicalStreamReader,HierarchicalStreamWriter","xml",""
"axon-modelling-4.10.3","org.axonframework.modelling.command.inspection","org.slf4j",3,5,26,"Logger,LoggerFactory","inspection",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.grpc",3,7,27,"Channel,ManagedChannelBuilder","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","com.google.protobuf",3,3,31,"ByteString","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.axoniq.axonserver.grpc.streams",3,16,31,"PersistentStreamEvent","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","org.slf4j",3,16,3,"Logger,LoggerFactory","processor",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","com.google.protobuf",3,3,26,"ByteString","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.boot.context.properties.bind",3,4,29,"Binder,BindResult,Bindable","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.beans.factory.support",3,20,29,"BeanDefinitionRegistry,BeanDefinitionBuilder,BeanDefinitionRegistryPostProcessor","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.beans.factory.config",3,4,29,"RuntimeBeanReference,ConfigurableListableBeanFactory","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","org.springframework.boot.autoconfigure.service.connection",3,3,5,"ConnectionDetails","connection",""
"axon-test-4.10.3","org.axonframework.test.aggregate","org.junit.jupiter.api.extension",3,4,19,"BeforeEachCallback,ExtensionContext,AfterEachCallback","aggregate",""
"axon-test-4.10.3","org.axonframework.test.eventscheduler","org.hamcrest",3,21,5,"Matcher,StringDescription,Description","eventscheduler",""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jdbc","org.slf4j",2,3,14,"LoggerFactory,Logger","jdbc",""
"axon-messaging-4.10.3","org.axonframework.commandhandling.distributed","org.slf4j",2,4,26,"Logger,LoggerFactory","distributed",""
"axon-messaging-4.10.3","org.axonframework.common.property","org.slf4j",2,5,9,"Logger,LoggerFactory","property",""
"axon-messaging-4.10.3","org.axonframework.deadline.dbscheduler","org.slf4j",2,7,7,"Logger,LoggerFactory","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.deadline.jobrunr","org.slf4j",2,4,4,"Logger,LoggerFactory","jobrunr",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jdbc","org.slf4j",2,20,14,"Logger,LoggerFactory","jdbc",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jpa","org.slf4j",2,12,9,"LoggerFactory,Logger","jpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.legacyjpa","org.slf4j",2,12,6,"LoggerFactory,Logger","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.interceptors","org.slf4j",2,3,1,"Logger,LoggerFactory","interceptors",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling","com.fasterxml.jackson.annotation",2,4,3,"JsonTypeInfo$Id,JsonTypeInfo$As","scheduling",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.dbscheduler","org.slf4j",2,5,7,"LoggerFactory,Logger","dbscheduler",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.jobrunr","org.slf4j",2,7,3,"Logger,LoggerFactory","jobrunr",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.inmemory","org.slf4j",2,3,2,"LoggerFactory,Logger","inmemory",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.jdbc","org.slf4j",2,3,9,"LoggerFactory,Logger","jdbc",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.jpa","org.slf4j",2,3,4,"LoggerFactory,Logger","jpa",""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.legacyjpa","org.slf4j",2,3,2,"Logger,LoggerFactory","legacyjpa",""
"axon-messaging-4.10.3","org.axonframework.lifecycle","org.slf4j",2,3,10,"LoggerFactory,Logger","lifecycle",""
"axon-messaging-4.10.3","org.axonframework.messaging","org.slf4j",2,3,35,"Logger,LoggerFactory","messaging",""
"axon-messaging-4.10.3","org.axonframework.messaging.deadletter","org.slf4j",2,19,19,"LoggerFactory,Logger","deadletter",""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors","org.slf4j",2,7,8,"Logger,LoggerFactory","interceptors",""
"axon-messaging-4.10.3","org.axonframework.messaging.responsetypes","org.slf4j",2,3,8,"Logger,LoggerFactory","responsetypes",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","reactor.util.concurrent",2,3,48,"Queues","queryhandling",""
"axon-messaging-4.10.3","org.axonframework.queryhandling","reactor.util.context",2,6,48,"ContextView,Context","queryhandling",""
"axon-messaging-4.10.3","org.axonframework.queryhandling.registration","org.slf4j",2,3,5,"LoggerFactory,Logger","registration",""
"axon-messaging-4.10.3","org.axonframework.serialization","org.slf4j",2,5,34,"Logger,LoggerFactory","serialization",""
"axon-messaging-4.10.3","org.axonframework.serialization","com.thoughtworks.xstream",2,29,34,"XStream","serialization",""
"axon-messaging-4.10.3","org.axonframework.serialization.xml","com.thoughtworks.xstream",2,13,7,"XStream","xml",""
"axon-modelling-4.10.3","org.axonframework.modelling.command","jakarta.persistence",2,6,56,"EntityManager,LockModeType","command",""
"axon-modelling-4.10.3","org.axonframework.modelling.command.legacyjpa","javax.persistence",2,6,2,"LockModeType,EntityManager","legacyjpa",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jdbc","org.slf4j",2,9,10,"Logger,LoggerFactory","jdbc",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jpa","org.slf4j",2,12,7,"LoggerFactory,Logger","jpa",""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.legacyjpa","org.slf4j",2,12,3,"LoggerFactory,Logger","legacyjpa",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.axoniq.axonserver.connector.impl",2,7,27,"ContextConnection,ServerAddress","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","io.grpc.stub",2,6,27,"StreamObserver","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","org.slf4j",2,3,27,"Logger,LoggerFactory","connector",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","io.axoniq.axonserver.connector",2,4,11,"AxonServerConnection,Registration","command",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","io.grpc",2,4,31,"Status$Code,Status","axon",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.util","io.axoniq.axonserver.grpc",2,9,3,"SerializedObject$Builder,SerializedObject","util",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.heartbeat","org.slf4j",2,3,5,"Logger,LoggerFactory","heartbeat",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.heartbeat.source","org.slf4j",2,2,1,"LoggerFactory,Logger","source",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","io.axoniq.axonserver.connector.control",2,3,3,"ProcessorInstructionHandler,ControlChannel","processor",""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.util","reactor.core.scheduler",2,2,26,"Schedulers,Scheduler","util",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.axonframework.micrometer",2,10,29,"MetricsConfigurerModule,GlobalMetricRegistry","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","io.axoniq.axonserver.connector.event",2,2,29,"PersistentStreamProperties","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.beans",2,3,29,"BeansException","autoconfig",""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig","org.springframework.core.env",2,2,29,"Environment","autoconfig",""
