"dependency","usedByPackages","usedByTypes","providesPackages","providesTypes","interfaceRate","someProvidedPackages","someProvidedTypes","Source Cypher File: Artifact_Dependencies/Most_used_internal_dependencies_acreoss_artifacts.cypher"
"axon-messaging-4.6.8",24,256,38,232,38.63,"org.axonframework.messaging.annotation,org.axonframework.common,org.axonframework.messaging,org.axonframework.eventhandling,org.axonframework.common.stream","ParameterResolver,Priority,ParameterResolverFactory,Message,AxonNonTransientException",""
"axon-modelling-4.6.8",9,52,6,43,25.58,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga.repository,org.axonframework.modelling.saga.repository.inmemory,org.axonframework.modelling.saga","ApplyMore,AggregateLifecycle,Aggregate,AggregateNotFoundException,RepositoryProvider",""
"axon-eventsourcing-4.6.8",3,14,4,23,34.78,"org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing,org.axonframework.eventsourcing.snapshotting,org.axonframework.eventsourcing.eventstore.jpa","EventStore,EventStoreException,DomainEventStream,EventSourcedAggregate,AggregateFactory",""
"axon-disruptor-4.6.8",1,1,1,1,0.0,"org.axonframework.disruptor.commandhandling","DisruptorCommandBus",""
