"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Java_including_subpackages.cypher"
"axon-messaging-4.10.3","org.axonframework.queryhandling.annotation","annotation",0.21153846153846168,0.25,0.9615384615384616,4,""
"axon-test-4.10.3","org.axonframework.test","test",0.2111180773249739,0.21839080459770116,0.9927272727272727,87,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service","service",0.19999999999999996,0.2,0.6,5,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.service.connection","connection",0.19999999999999996,0.2,0.6,5,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.jpa","jpa",0.19999999999999996,0,0.8,4,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.inmemory","inmemory",0.19999999999999996,0,0.8,2,""
"axon-messaging-4.10.3","org.axonframework.commandhandling.distributed","distributed",0.19351935193519365,0.2727272727272727,0.9207920792079208,33,""
"axon-messaging-4.10.3","org.axonframework.deadline","deadline",0.19039451114922812,0.21212121212121213,0.5974842767295597,33,""
"axon-messaging-4.10.3","org.axonframework.deadline.jobrunr","jobrunr",0.1875,0.25,0.9375,4,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.metamodel","metamodel",0.18181818181818166,0.5,0.6818181818181818,4,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jdbc","jdbc",0.17318982387475534,0.21428571428571427,0.958904109589041,14,""
"axon-test-4.10.3","org.axonframework.test.eventscheduler","eventscheduler",0.1692307692307693,0.4,0.7692307692307693,5,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository","repository",0.16020625889046936,0.16216216216216217,0.6776315789473685,37,""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry","opentelemetry",0.1428571428571429,0,0.8571428571428571,5,""
"axon-configuration-4.10.3","org.axonframework.config","config",0.13052613646043332,0.43902439024390244,0.6915017462165308,41,""
"axon-messaging-4.10.3","org.axonframework.serialization.upcasting","upcasting",0.13034188034188032,0.6111111111111112,0.5192307692307693,18,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",0.12585034013605445,0.16666666666666666,0.9591836734693877,6,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.util","util",0.1223776223776224,0.45454545454545453,0.4230769230769231,11,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jpa","jpa",0.11520737327188946,0.14285714285714285,0.7419354838709677,7,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector","connector",0.1100217864923747,0.20588235294117646,0.9041394335511983,136,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",0.1071428571428571,0,0.8928571428571429,7,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga","saga",0.10113685113685111,0.28378378378378377,0.6150793650793651,74,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.replay","replay",0.10000000000000009,0.2,0.9,10,""
"axon-messaging-4.10.3","org.axonframework.queryhandling.registration","registration",0.10000000000000009,0.4,0.7,5,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",0.09999999999999998,0,0.9,3,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter","deadletter",0.09660010793308138,0.14705882352941177,0.9495412844036697,34,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",0.09090909090909094,0,0.9090909090909091,2,""
"axon-modelling-4.10.3","org.axonframework.modelling.command.inspection","inspection",0.08990384615384617,0.34615384615384615,0.74375,26,""
"axon-test-4.10.3","org.axonframework.test.utils","utils",0.08749999999999991,0.4,0.6875,5,""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors","interceptors",0.08048780487804885,0.3,0.7804878048780488,10,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",0.07692307692307687,0,0.9230769230769231,3,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query.subscription","subscription",0.07547169811320753,0,0.9245283018867925,6,""
"axon-messaging-4.10.3","org.axonframework.commandhandling.gateway","gateway",0.07202881152460994,0.23529411764705882,0.8367346938775511,34,""
"axon-messaging-4.10.3","org.axonframework.serialization.json","json",0.0714285714285714,0,0.9285714285714286,7,""
"axon-messaging-4.10.3","org.axonframework.serialization.upcasting.event","event",0.06896551724137945,0.5,0.5689655172413793,12,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.jpa","jpa",0.06349206349206349,0.1111111111111111,0.8253968253968254,9,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.axon","axon",0.058587619877942476,0.16129032258064516,0.8972972972972973,31,""
"axon-messaging-4.10.3","org.axonframework.deadline.dbscheduler","dbscheduler",0.05555555555555558,0,0.9444444444444444,7,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling.java","java",0.050000000000000044,0,0.95,4,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.processor","processor",0.04761904761904767,0,0.9523809523809523,3,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",0.0461538461538461,0,0.9538461538461539,10,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing","eventsourcing",0.040544398972113704,0.3533834586466165,0.6871609403254972,133,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jdbc","jdbc",0.037931034482758696,0.1,0.8620689655172413,10,""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling","commandhandling",0.03782095766828597,0.045454545454545456,0.9923664122137404,22,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.command","command",0.03748828491096523,0.18181818181818182,0.8556701030927835,11,""
"axon-test-4.10.3","org.axonframework.test.deadline","deadline",0.03571428571428559,0.25,0.7857142857142857,4,""
"axon-modelling-4.10.3","org.axonframework.modelling.command","command",0.031261359505634356,0.38095238095238093,0.5877862595419847,84,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event","event",0.030037546933667114,0.14705882352941177,0.8829787234042553,34,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.query","query",0.021442495126705596,0.07407407407407407,0.9473684210526315,27,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.scheduling","scheduling",0.015196285352469419,0.13043478260869565,0.8543689320388349,23,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore","eventstore",0.009566886856919865,0.379746835443038,0.6298200514138818,79,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jpa","jpa",0.006079027355623046,0.14285714285714285,0.851063829787234,7,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.tokenstore.jdbc","jdbc",0.004273504273504258,0.1111111111111111,0.8846153846153846,9,""
