"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.commandhandling.callbacks","callbacks",0,"88,48",0,"3,17,3",,0,0,4,12,8,13,""
"org.axonframework.commandhandling.distributed","distributed",0,"88,48",0,"3,17,3",,0,0,6,1,50,128,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",0,"88,48",0,"3,17,3",,0,0,3,6,12,20,""
"org.axonframework.commandhandling.gateway","gateway",0,"88,48",0,"3,17,3",,0,0,6,9,101,170,""
"org.axonframework.common","common",1,"20,20",0,"27,6,9",,0,1,7,13,877,23,""
"org.axonframework.common.annotation","annotation",0,"40,48",0,"48,2,3",,0,2,5,3,22,3,""
"org.axonframework.common.caching","caching",1,"20,20",0,"27,6,9",,0,1,1,7,30,27,""
"org.axonframework.common.digest","digest",1,"20,20",0,"27,6,9",,0,1,2,4,1,1,""
"org.axonframework.common.io","io",1,"20,20",1,"27,6,9",,0,1,5,9,10,0,""
"org.axonframework.common.jdbc","jdbc",2,"35,37",2,"35,15,8",,0,3,4,2,49,26,""
"org.axonframework.common.jpa","jpa",3,"24,51",3,"24,12,7",,0,4,4,2,16,6,""
"org.axonframework.common.legacyjpa","legacyjpa",3,"24,51",3,"24,12,7",,0,4,4,0,14,6,""
"org.axonframework.common.lock","lock",1,"20,20",0,"27,6,9",,0,1,2,0,46,24,""
"org.axonframework.common.property","property",1,"20,20",0,"27,6,9",,0,1,2,14,23,15,""
"org.axonframework.common.stream","stream",1,"20,20",1,"27,6,9",,0,1,3,9,29,5,""
"org.axonframework.common.transaction","transaction",1,"20,20",1,"27,6,9",,0,1,7,6,276,6,""
"org.axonframework.deadline","deadline",0,"48,48",0,"18,2,3",,0,2,7,0,165,68,""
"org.axonframework.deadline.annotation","annotation",0,"40,48",0,"48,2,3",,0,2,3,11,6,15,""
"org.axonframework.deadline.quartz","quartz",0,"48,48",0,"18,2,3",,0,2,7,5,5,56,""
"org.axonframework.deadline.jobrunr","jobrunr",0,"48,48",4,"53,16,7",,0,2,7,1,3,40,""
"org.axonframework.eventhandling","eventhandling",1,"20,20",1,"27,6,9",,0,1,7,3,4409,442,""
"org.axonframework.eventhandling.async","async",1,"20,20",1,"27,6,9",,0,1,4,6,41,44,""
"org.axonframework.eventhandling.deadletter","deadletter",1,"20,20",1,"27,6,9",,0,1,6,5,9,43,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",3,"24,51",3,"24,12,7",,0,4,6,16,25,66,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",3,"24,51",3,"24,12,7",,0,4,6,9,9,56,""
"org.axonframework.eventhandling.gateway","gateway",1,"20,20",1,"27,6,9",,0,1,3,9,11,21,""
"org.axonframework.eventhandling.interceptors","interceptors",1,"20,20",1,"27,2,3",,0,1,3,4,0,7,""
"org.axonframework.eventhandling.pooled","pooled",1,"20,20",1,"27,6,9",,0,1,7,7,52,154,""
"org.axonframework.eventhandling.replay","replay",0,"40,48",0,"48,2,3",,0,2,5,0,12,36,""
"org.axonframework.eventhandling.scheduling","scheduling",1,"20,20",4,"27,6,9",,0,1,4,7,16,2,""
"org.axonframework.eventhandling.scheduling.java","java",1,"20,20",1,"27,6,9",,0,1,6,1,5,24,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",1,"20,20",4,"27,6,9",,0,1,7,0,3,26,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",1,"20,20",4,"27,6,9",,0,1,7,10,10,44,""
"org.axonframework.eventhandling.tokenstore","tokenstore",2,"35,37",2,"35,15,8",,0,3,5,8,69,19,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",2,"35,37",2,"35,15,8",,0,1,4,4,2,9,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",2,"35,37",2,"35,15,8",,0,3,4,15,16,39,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",2,"37,37",2,"37,15,8",,0,5,5,4,9,29,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",2,"37,37",2,"37,15,8",,0,5,5,17,2,22,""
