"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.messaging.unitofwork.DefaultUnitOfWork","DefaultUnitOfWork",0,"7,297,297",0,"660,21,12",,0,0,10,13,14,10,""
"org.axonframework.messaging.DefaultInterceptorChain","DefaultInterceptorChain",2,"605,611,611",0,"605,65,11",,0,3,10,2,11,5,""
"org.axonframework.messaging.InterceptorChain","InterceptorChain",0,"14,9,215",0,"511,21,12",,0,7,10,0,21,,""
"org.axonframework.commandhandling.callbacks.FailureLoggingCallback","FailureLoggingCallback",3,"17,16,110",3,"1011,5,2",,0,3,4,25,1,3,""
"org.axonframework.commandhandling.callbacks.FutureCallback","FutureCallback",3,"129,110,110",3,"1011,5,2",,0,3,6,47,2,4,""
"org.axonframework.commandhandling.distributed.AbstractRoutingStrategy","AbstractRoutingStrategy",3,"22,16,110",3,"22,183,2",,0,8,5,47,2,4,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$Builder","AnnotationRoutingStrategy$Builder",3,"26,16,110",3,"32,183,2",,0,10,5,16,1,5,""
"org.axonframework.commandhandling.distributed.RoutingStrategy","RoutingStrategy",3,"22,16,110",3,"22,183,2",,0,8,5,91,4,1,""
"org.axonframework.commandhandling.distributed.UnresolvedRoutingKeyPolicy","UnresolvedRoutingKeyPolicy",3,"16,16,110",3,"1011,5,2",,0,3,5,0,5,3,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy","AnnotationRoutingStrategy",3,"26,16,110",3,"32,183,2",,0,10,5,71,2,9,""
"org.axonframework.commandhandling.distributed.AnnotationRoutingStrategy$RoutingKeyResolver","AnnotationRoutingStrategy$RoutingKeyResolver",3,"26,16,110",3,"32,183,2",,0,10,3,80,1,2,""
"org.axonframework.common.ReflectionUtils","ReflectionUtils",5,"698,236,236",5,"700,7,27",,0,11,7,27,27,4,""
"org.axonframework.common.annotation.AnnotationUtils","AnnotationUtils",5,"707,236,236",5,"707,7,27",,0,12,7,17,19,1,""
"org.axonframework.commandhandling.distributed.CommandBusConnector","CommandBusConnector",3,"74,16,110",3,"1011,5,2",,0,3,8,55,2,7,""
"org.axonframework.commandhandling.distributed.Member","Member",3,"47,16,110",3,"48,168,2",,0,15,4,57,6,,""
"org.axonframework.commandhandling.distributed.CommandBusConnectorCommunicationException","CommandBusConnectorCommunicationException",3,"43,16,110",3,"44,5,2",,0,16,2,4,1,1,""
"org.axonframework.commandhandling.distributed.CommandCallbackRepository","CommandCallbackRepository",3,"43,16,110",3,"44,5,2",,0,16,3,35,,4,""
"org.axonframework.commandhandling.distributed.CommandCallbackWrapper","CommandCallbackWrapper",3,"43,16,110",3,"44,5,2",,0,16,3,0,1,3,""
"org.axonframework.commandhandling.distributed.CommandDispatchException","CommandDispatchException",3,"74,16,110",3,"1011,5,2",,0,3,3,80,2,1,""
"org.axonframework.commandhandling.distributed.ConsistentHash$1","ConsistentHash$1",3,"47,16,110",3,"48,168,2",,0,15,3,98,2,1,""
"org.axonframework.commandhandling.distributed.ConsistentHash$ConsistentHashMember","ConsistentHash$ConsistentHashMember",3,"47,16,110",3,"48,168,2",,0,15,4,17,1,4,""
"org.axonframework.common.AxonException","AxonException",7,"45,412,412",7,"93,214,44",,0,17,5,97,22,,""
"org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter","AndCommandMessageFilter",3,"50,16,110",3,"50,5,2",,0,18,4,93,2,2,""
"org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter","NegateCommandMessageFilter",3,"50,16,110",3,"50,5,2",,0,18,3,66,1,2,""
"org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter","OrCommandMessageFilter",3,"50,16,110",3,"50,5,2",,0,18,5,29,3,2,""
"org.axonframework.commandhandling.distributed.ConsistentHash","ConsistentHash",3,"47,16,110",3,"48,168,2",,0,15,4,3,3,7,""
"org.axonframework.commandhandling.distributed.CommandMessageFilter","CommandMessageFilter",3,"50,16,110",3,"50,5,2",,0,18,5,70,11,4,""
"org.axonframework.commandhandling.distributed.CommandRouter","CommandRouter",3,"74,16,110",3,"1011,5,2",,0,3,4,75,2,3,""
"org.axonframework.common.digest.Digester","Digester",5,"698,236,236",5,"700,7,27",,0,11,2,12,1,1,""
"org.axonframework.common.Assert","Assert",1,"1015,1007,1007",2,"1015,23,43",,0,4,10,2,55,,""
"org.axonframework.serialization.Serializer","Serializer",8,"241,241,241",8,"241,44,3",,0,19,10,88,78,3,""
"org.axonframework.serialization.SerializedObject","SerializedObject",8,"241,241,241",8,"241,44,3",,0,19,9,3,47,1,""
"org.axonframework.serialization.SerializedType","SerializedType",8,"241,241,241",8,"241,44,3",,0,19,9,1,37,1,""
"org.axonframework.serialization.SimpleSerializedObject","SimpleSerializedObject",8,"241,241,241",8,"241,44,3",,0,19,9,0,23,4,""
"org.axonframework.serialization.SerializedMetaData","SerializedMetaData",8,"241,241,241",8,"241,44,3",,0,19,7,44,3,4,""
"org.axonframework.messaging.Distributed","Distributed",1,"1007,1007,1007",2,"1007,23,43",,0,4,2,14,2,,""
"org.axonframework.lifecycle.Lifecycle","Lifecycle",9,"355,355,355",2,"1007,23,43",,0,4,9,90,12,2,""
"org.axonframework.lifecycle.Lifecycle$LifecycleRegistry","Lifecycle$LifecycleRegistry",9,"355,355,355",2,"1007,23,43",,0,4,9,84,16,1,""
"org.axonframework.lifecycle.Lifecycle$LifecycleHandler","Lifecycle$LifecycleHandler",1,"66,1007,1007",2,"1007,23,43",,0,4,5,48,7,,""
"org.axonframework.commandhandling.distributed.commandfilter.DenyAll","DenyAll",3,"50,16,110",3,"50,5,2",,0,18,4,36,2,3,""
"org.axonframework.commandhandling.distributed.ConsistentHashChangeListener","ConsistentHashChangeListener",3,"47,16,110",3,"48,168,2",,0,15,1,13,,1,""
"org.axonframework.commandhandling.distributed.DispatchMessage","DispatchMessage",8,"241,241,241",8,"241,44,3",,0,19,8,7,,9,""
