"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",0,"8,210,673",0,"1004,1,14,7",,0,0,4,59,,4,""
"org.axonframework.test.aggregate.StubAggregateLifecycle","StubAggregateLifecycle",2,"14,210,673",2,"14,128,50,13",,0,2,6,75,3,9,""
"org.axonframework.test.aggregate.StubAggregateLifecycleExtension","StubAggregateLifecycleExtension",2,"14,210,673",2,"14,128,50,13",,0,2,1,31,,1,""
"org.axonframework.test.aggregate.ResultValidatorImpl","ResultValidatorImpl",6,"30,139,215",4,"30,256,28,9",,0,6,9,43,1,18,""
"org.axonframework.test.aggregate.Reporter","Reporter",6,"26,139,215",4,"32,256,28,9",,0,11,3,92,1,2,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",2,"66,1043,71",4,"177,256,28,9",,0,6,7,19,18,,""
"org.axonframework.test.deadline.DeadlineManagerValidator","DeadlineManagerValidator",6,"31,139,215",4,"33,256,28,9",,0,10,7,62,2,8,""
"org.axonframework.test.deadline.StubDeadlineManager","StubDeadlineManager",6,"31,139,215",4,"33,256,28,9",,0,10,10,0,5,14,""
"org.axonframework.test.matchers.Matchers","Matchers",6,"139,139,215",4,"139,256,28,9",,0,12,7,95,5,17,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",6,"30,139,215",4,"30,256,28,9",,0,6,3,21,2,1,""
"org.axonframework.test.matchers.MapEntryMatcher","MapEntryMatcher",6,"30,139,215",4,"30,256,28,9",,0,6,1,80,1,2,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",2,"66,1043,71",4,"101,256,28,9",,0,6,5,38,7,1,""
"org.axonframework.test.aggregate.ResultValidator","ResultValidator",6,"30,139,215",4,"30,256,28,9",,0,6,5,84,3,3,""
"org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository","AggregateTestFixture$CreationalRepository",2,"66,1043,71",4,"101,256,28,9",,0,6,10,71,2,10,""
"org.axonframework.test.aggregate.AggregateTestFixture$1","AggregateTestFixture$1",2,"66,1043,71",4,"101,256,28,9",,0,6,5,31,5,1,""
"org.axonframework.test.aggregate.AggregateTestFixture","AggregateTestFixture",2,"66,1043,71",4,"101,256,28,9",,0,6,10,73,4,64,""
"org.axonframework.test.aggregate.AggregateTestFixture$ComparationEntry","AggregateTestFixture$ComparationEntry",2,"66,1043,71",4,"101,256,28,9",,0,6,1,64,1,,""
