"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.config","config",0,"0,0",0,"0,7,1",,0,0,0,15,115,432,""
"org.axonframework.test","test",1,"2,2",1,"2,5,2",,1,1,3,0,16,8,""
"org.axonframework.test.aggregate","aggregate",1,"2,2",1,"2,5,2",,1,1,3,2,31,181,""
"org.axonframework.test.matchers","matchers",1,"2,2",1,"2,5,2",,1,1,3,8,61,42,""
"org.axonframework.test.saga","saga",1,"2,2",1,"2,5,2",,1,1,3,11,43,149,""
"org.axonframework.test.server","server",2,"5,5",2,"5,4,10",,2,2,0,6,1,2,""
"org.axonframework.test.utils","utils",1,"2,2",1,"2,5,2",,1,1,1,4,8,14,""
"org.axonframework.test.deadline","deadline",1,"2,2",1,"2,5,2",,1,1,3,14,10,26,""
"org.axonframework.test.eventscheduler","eventscheduler",1,"2,2",1,"2,5,2",,1,1,2,4,9,16,""
"org.axonframework.disruptor.commandhandling","commandhandling",3,"9,9",3,"9,6,0",,3,3,0,19,55,185,""
"org.axonframework.eventsourcing","eventsourcing",4,"12,15",4,"14,1,12",,4,4,2,12,134,211,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",4,"12,15",4,"14,1,12",,4,4,2,3,15,32,""
"org.axonframework.eventsourcing.eventstore","eventstore",4,"12,15",4,"14,1,12",,4,4,3,0,169,161,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",4,"12,15",4,"14,1,12",,4,4,1,15,1,13,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",4,"15,15",4,"15,1,12",,4,5,2,12,218,83,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",4,"15,15",4,"15,1,12",,4,5,2,5,30,28,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",4,"12,15",4,"14,1,12",,4,4,3,1,9,45,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa",4,"12,15",4,"14,1,12",,4,4,3,10,23,84,""
"org.axonframework.eventsourcing.snapshotting","snapshotting",4,"12,15",4,"14,1,12",,4,4,3,3,23,8,""
"org.axonframework.modelling.command","command",5,"20,20",5,"20,2,9",,5,6,2,7,254,219,""
"org.axonframework.modelling.command.inspection","inspection",5,"20,20",5,"20,2,9",,5,6,2,11,84,157,""
"org.axonframework.modelling.command.legacyjpa","legacyjpa",5,"20,20",5,"20,2,9",,5,6,2,12,2,23,""
"org.axonframework.modelling.saga","saga",6,"24,24",6,"24,3,11",,6,7,3,14,242,125,""
"org.axonframework.modelling.saga.metamodel","metamodel",6,"24,24",6,"24,3,11",,6,7,3,10,15,23,""
"org.axonframework.modelling.saga.repository","repository",6,"24,24",6,"24,3,11",,6,7,3,0,72,69,""
"org.axonframework.modelling.saga.repository.inmemory","inmemory",6,"24,24",6,"24,3,11",,6,7,2,15,5,7,""
"org.axonframework.modelling.saga.repository.jdbc","jdbc",6,"24,24",6,"24,3,11",,6,7,3,11,16,42,""
"org.axonframework.modelling.saga.repository.jpa","jpa",6,"24,24",6,"24,3,11",,6,7,3,7,12,29,""
"org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa",6,"24,24",6,"24,3,11",,6,7,3,10,3,21,""
"org.axonframework.commandhandling","commandhandling",7,"33,81",7,"33,22,7",,7,8,8,19,1539,145,""
"org.axonframework.commandhandling.callbacks","callbacks",7,"33,81",7,"33,22,7",,7,8,4,5,8,13,""
"org.axonframework.commandhandling.distributed","distributed",7,"33,81",7,"33,22,7",,7,8,7,8,50,133,""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter",7,"33,81",7,"33,22,7",,7,8,3,18,12,20,""
"org.axonframework.commandhandling.gateway","gateway",7,"33,81",7,"33,22,7",,7,8,6,9,97,166,""
"org.axonframework.common","common",8,"68,70",8,"68,11,5",,7,9,8,2,917,23,""
"org.axonframework.common.annotation","annotation",7,"73,81",7,"81,9,7",,7,10,5,14,22,3,""
"org.axonframework.common.caching","caching",8,"68,70",8,"68,11,5",,7,9,1,4,37,35,""
"org.axonframework.common.digest","digest",8,"68,70",8,"68,11,5",,7,9,3,4,2,1,""
"org.axonframework.common.io","io",9,"59,59",9,"59,16,4",,7,9,5,0,10,0,""
"org.axonframework.common.jdbc","jdbc",8,"68,70",8,"68,11,5",,7,9,5,16,65,36,""
"org.axonframework.common.jpa","jpa",10,"56,56",10,"56,10,6",,7,11,4,7,16,6,""
"org.axonframework.common.legacyjpa","legacyjpa",10,"56,56",10,"56,10,6",,7,11,4,0,14,6,""
"org.axonframework.common.lock","lock",8,"68,70",8,"68,11,5",,7,9,2,1,46,24,""
"org.axonframework.common.property","property",8,"68,70",8,"68,11,5",,7,9,2,8,23,15,""
"org.axonframework.common.stream","stream",9,"59,59",9,"59,16,4",,7,9,3,16,29,5,""
"org.axonframework.common.transaction","transaction",9,"59,59",9,"59,16,4",,7,9,8,1,310,6,""
"org.axonframework.deadline","deadline",11,"84,84",11,"84,9,3",,7,12,8,0,188,68,""
"org.axonframework.deadline.annotation","annotation",7,"73,81",7,"81,9,7",,7,10,3,5,6,15,""
"org.axonframework.deadline.dbscheduler","dbscheduler",11,"84,84",11,"84,9,3",,7,12,8,15,6,55,""
"org.axonframework.deadline.jobrunr","jobrunr",11,"84,84",11,"84,9,3",,7,12,8,3,5,47,""
"org.axonframework.deadline.quartz","quartz",11,"84,84",11,"84,9,3",,7,12,8,3,5,56,""
"org.axonframework.eventhandling","eventhandling",9,"59,59",9,"59,16,4",,7,9,8,4,4937,442,""
"org.axonframework.eventhandling.async","async",9,"59,59",9,"59,16,4",,7,9,4,0,41,44,""
"org.axonframework.eventhandling.deadletter","deadletter",9,"59,59",9,"59,16,4",,7,9,6,15,9,48,""
"org.axonframework.eventhandling.deadletter.jdbc","jdbc",8,"68,70",8,"68,11,5",,7,9,6,12,34,105,""
"org.axonframework.eventhandling.deadletter.jpa","jpa",10,"56,56",10,"56,10,6",,7,11,6,8,25,66,""
"org.axonframework.eventhandling.deadletter.legacyjpa","legacyjpa",10,"56,56",10,"56,10,6",,7,11,6,17,9,56,""
"org.axonframework.eventhandling.gateway","gateway",9,"59,59",9,"59,16,4",,7,9,3,9,11,21,""
"org.axonframework.eventhandling.interceptors","interceptors",9,"59,59",9,"59,16,4",,7,9,3,8,0,7,""
"org.axonframework.eventhandling.pooled","pooled",9,"59,59",9,"59,16,4",,7,9,7,11,52,154,""
"org.axonframework.eventhandling.replay","replay",7,"73,81",7,"81,9,7",,7,10,5,13,12,36,""
"org.axonframework.eventhandling.scheduling.java","java",9,"59,59",9,"59,16,4",,7,9,6,14,5,24,""
"org.axonframework.eventhandling.scheduling.jobrunr","jobrunr",11,"84,84",11,"84,9,3",,7,9,8,12,3,27,""
"org.axonframework.eventhandling.scheduling","scheduling",9,"59,59",11,"59,16,4",,7,9,5,4,20,2,""
"org.axonframework.eventhandling.scheduling.dbscheduler","dbscheduler",11,"84,84",11,"84,9,3",,7,9,7,5,6,31,""
"org.axonframework.eventhandling.scheduling.quartz","quartz",9,"59,59",11,"59,16,4",,7,9,7,3,10,44,""
"org.axonframework.eventhandling.tokenstore","tokenstore",8,"68,70",8,"68,11,5",,7,9,5,5,69,19,""
"org.axonframework.eventhandling.tokenstore.inmemory","inmemory",8,"68,70",8,"68,11,5",,7,9,4,11,2,9,""
"org.axonframework.eventhandling.tokenstore.jdbc","jdbc",8,"68,70",8,"68,11,5",,7,9,5,15,16,39,""
"org.axonframework.eventhandling.tokenstore.legacyjpa","legacyjpa",8,"70,70",8,"70,11,5",,7,9,5,1,2,22,""
"org.axonframework.eventhandling.tokenstore.jpa","jpa",8,"70,70",8,"70,11,5",,7,9,5,18,9,29,""
"org.axonframework.lifecycle","lifecycle",11,"84,84",11,"84,9,3",,7,9,8,16,71,10,""
"org.axonframework.messaging","messaging",7,"81,81",7,"81,9,7",,7,10,8,10,8829,77,""
"org.axonframework.messaging.annotation","annotation",7,"73,81",7,"81,9,7",,7,10,8,1,1057,184,""
"org.axonframework.messaging.correlation","correlation",7,"81,81",7,"81,9,7",,7,10,3,2,25,9,""
"org.axonframework.messaging.deadletter","deadletter",10,"56,56",10,"56,10,6",,7,9,6,18,198,61,""
"org.axonframework.messaging.interceptors","interceptors",7,"81,81",7,"81,9,7",,7,10,7,13,10,29,""
"org.axonframework.messaging.interceptors.legacyvalidation","legacyvalidation",7,"81,81",8,"68,11,5",,7,9,3,6,1,7,""
"org.axonframework.messaging.responsetypes","responsetypes",7,"81,81",7,"81,9,7",,7,10,6,18,78,30,""
"org.axonframework.messaging.unitofwork","unitofwork",9,"59,59",9,"59,16,4",,7,9,8,7,258,59,""
"org.axonframework.monitoring","monitoring",7,"81,81",7,"81,9,7",,7,10,7,7,188,14,""
"org.axonframework.queryhandling","queryhandling",7,"81,81",7,"81,9,7",,7,10,8,0,182,232,""
