"firstCommunityId","finalCommunityId","memberCount","memberNames","intermediateCommunityIds","Source Cypher File: Community_Detection/Community_Detection_1c_Louvain_Stream.cypher"
702,466,22,"org.axonframework.messaging.MessageHandlerInterceptor,org.axonframework.messaging.DefaultInterceptorChain,org.axonframework.eventhandling.EventMessage,org.axonframework.eventhandling.PropagatingErrorHandler,org.axonframework.eventhandling.ErrorContext,org.axonframework.eventhandling.AbstractEventProcessor,org.axonframework.eventhandling.DirectEventProcessingStrategy,org.axonframework.eventhandling.async.SequentialPerAggregatePolicy,org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$1,org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy,org.axonframework.eventhandling.async.AsynchronousEventProcessingStrategy$SchedulerCleanUp,org.axonframework.eventhandling.async.FullConcurrencyPolicy,org.axonframework.eventhandling.async.PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy,org.axonframework.eventhandling.deadletter.DeadLetteredEventProcessingTask,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker,org.axonframework.eventhandling.gateway.AbstractEventGateway$Builder,org.axonframework.eventhandling.gateway.AbstractEventGateway,org.axonframework.eventhandling.gateway.DefaultEventGateway$Builder,org.axonframework.eventhandling.gateway.DefaultEventGateway,org.axonframework.eventhandling.interceptors.EventLoggingInterceptor,org.axonframework.eventhandling.scheduling.java.SimpleEventScheduler$PublishEventTask,org.axonframework.eventhandling.scheduling.quartz.FireEventJob","702,702,466",""
553,552,19,"org.axonframework.eventsourcing.eventstore.EqualRevisionPredicate,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry,org.axonframework.serialization.SerializedObject,org.axonframework.serialization.SerializedType,org.axonframework.eventhandling.AbstractEventEntry,org.axonframework.serialization.SimpleSerializedType,org.axonframework.serialization.SerializedObjectHolder,org.axonframework.serialization.AbstractXStreamSerializer,org.axonframework.serialization.RevisionResolver,org.axonframework.serialization.Converter,org.axonframework.serialization.UnknownSerializedType,org.axonframework.serialization.FixedValueRevisionResolver,org.axonframework.serialization.JavaSerializer$Builder,org.axonframework.serialization.JavaSerializer,org.axonframework.serialization.SerialVersionUIDRevisionResolver,org.axonframework.serialization.json.ObjectNodeToJsonNodeConverter,org.axonframework.serialization.json.JacksonSerializer$Builder,org.axonframework.serialization.json.JacksonSerializer,org.axonframework.serialization.upcasting.event.UpcastedEventRepresentation","553,552,552",""
873,873,18,"org.axonframework.common.jdbc.JdbcException,org.axonframework.messaging.deadletter.DeadLetter,org.axonframework.messaging.deadletter.EnqueueDecision,org.axonframework.messaging.deadletter.Decisions,org.axonframework.messaging.deadletter.SequencedDeadLetterQueue,org.axonframework.messaging.deadletter.SequencedDeadLetterProcessor,org.axonframework.eventhandling.deadletter.jdbc.JdbcDeadLetter,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterStatementFactory,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterTableFactory,org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$1,org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue,org.axonframework.messaging.deadletter.DeadLetterQueueOverflowException,org.axonframework.messaging.deadletter.NoSuchDeadLetterException,org.axonframework.messaging.deadletter.Ignore,org.axonframework.messaging.deadletter.DoNotEnqueue,org.axonframework.messaging.deadletter.ShouldEnqueue,org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue$Builder,org.axonframework.messaging.deadletter.InMemorySequencedDeadLetterQueue","873,873,873",""
734,734,17,"org.axonframework.eventsourcing.AbstractAggregateFactory,org.axonframework.eventsourcing.AbstractSnapshotTrigger,org.axonframework.eventsourcing.conflictresolution.DefaultConflictResolver,org.axonframework.eventsourcing.conflictresolution.NoConflictResolver,org.axonframework.eventsourcing.conflictresolution.ContextAwareConflictExceptionSupplier,org.axonframework.eventsourcing.conflictresolution.Conflicts,org.axonframework.eventsourcing.conflictresolution.DefaultConflictDescription,org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry$PK,org.axonframework.eventsourcing.eventstore.AbstractSnapshotEventEntry,org.axonframework.eventsourcing.eventstore.IteratorBackedDomainEventStream,org.axonframework.eventhandling.AbstractDomainEventEntry,org.axonframework.eventhandling.DomainEventMessage,org.axonframework.eventhandling.AbstractSequencedDomainEventEntry,org.axonframework.messaging.Headers,org.axonframework.tracing.attributes.AggregateIdentifierSpanAttributesProvider","734,734,734",""
955,873,17,"org.axonframework.common.AxonTransientException,org.axonframework.common.jdbc.JdbcUtils$SqlFunction,org.axonframework.common.jdbc.JdbcUtils$SqlResultConverter,org.axonframework.common.jdbc.JdbcUtils,org.axonframework.eventhandling.tokenstore.AbstractTokenEntry,org.axonframework.eventhandling.tokenstore.GenericTokenEntry,org.axonframework.eventhandling.tokenstore.UnableToInitializeTokenException,org.axonframework.eventhandling.tokenstore.UnableToRetrieveIdentifierException,org.axonframework.eventhandling.tokenstore.jdbc.GenericTokenTableFactory,org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore$Builder,org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore,org.axonframework.eventhandling.tokenstore.jdbc.TokenTableFactory,org.axonframework.eventhandling.tokenstore.jdbc.TokenSchema,org.axonframework.eventhandling.tokenstore.jdbc.Oracle11TokenTableFactory,org.axonframework.eventhandling.tokenstore.jdbc.PostgresTokenTableFactory,org.axonframework.eventhandling.tokenstore.jdbc.TokenSchema$1,org.axonframework.eventhandling.tokenstore.jdbc.TokenSchema$Builder","955,873,873",""
123,734,16,"org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$1,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$EventStreamSpliterator,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jdbc.EventTableFactory,org.axonframework.eventsourcing.eventstore.jpa.DomainEventEntry,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SnapshotEventEntry,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine,org.axonframework.common.CollectionUtils,org.axonframework.eventhandling.TrackedEventData,org.axonframework.eventhandling.GapAwareTrackingToken,org.axonframework.eventhandling.GenericDomainEventEntry,org.axonframework.serialization.GapAwareTrackingTokenConverter,org.axonframework.serialization.GapAwareTrackingTokenConverter$ReflectivelyConstructedGapSetConverter","123,123,734",""
124,734,16,"org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendEventsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.LastSequenceNumberForStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTailTokenStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateHeadTokenStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.FetchTrackedEventsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.CleanGapsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataForAggregateStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadSnapshotDataStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithoutGapsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.statements.ReadEventDataWithGapsStatementBuilder,org.axonframework.eventsourcing.eventstore.jdbc.JdbcSQLErrorCodesResolver,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$1,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine$Builder","124,123,734",""
241,241,15,"org.axonframework.test.matchers.Matchers,org.axonframework.test.matchers.ExactClassMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.matchers.PredicateMatcher,org.axonframework.test.matchers.EmptyCollectionMatcher,org.axonframework.test.matchers.EqualFieldsMatcher,org.axonframework.test.saga.WhenState,org.axonframework.test.saga.FixtureExecutionResultImpl,org.axonframework.test.saga.FixtureExecutionResult,org.axonframework.test.saga.EventValidator,org.axonframework.test.saga.DescriptionUtils,org.axonframework.test.saga.WhenAggregateEventPublisher,org.axonframework.deadline.AbstractDeadlineManager,org.axonframework.deadline.DeadlineMessage,org.axonframework.deadline.annotation.DeadlineHandler","241,241,241",""
870,873,15,"org.axonframework.common.BuilderUtils,org.axonframework.common.ObjectUtils,org.axonframework.commandhandling.gateway.AbstractRetryScheduler$Builder,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.common.StringUtils,org.axonframework.common.DateTimeUtils,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterJdbcConverter,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterSchema$Builder,org.axonframework.eventhandling.deadletter.jdbc.DeadLetterSchema,org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter$Builder,org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterJdbcConverter,org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory$Builder,org.axonframework.eventhandling.deadletter.jdbc.DefaultDeadLetterStatementFactory,org.axonframework.eventhandling.deadletter.jdbc.GenericDeadLetterTableFactory,org.axonframework.eventhandling.deadletter.jdbc.JdbcSequencedDeadLetterQueue$Builder","870,873,873",""
645,171,13,"org.axonframework.common.caching.AbstractCacheAdapter,org.axonframework.common.caching.Cache$EntryListener,org.axonframework.common.caching.Cache$EntryListenerAdapter,org.axonframework.common.caching.EhCache3Adapter$1,org.axonframework.common.caching.EhCache3Adapter,org.axonframework.common.caching.EhCache3Adapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter$CacheEventListenerAdapter,org.axonframework.common.caching.EhCacheAdapter,org.axonframework.common.caching.JCacheAdapter$JCacheListenerAdapter,org.axonframework.common.caching.JCacheAdapter,org.axonframework.common.caching.NoCache,org.axonframework.common.caching.WeakReferenceCache$Entry,org.axonframework.common.caching.WeakReferenceCache","645,171,171",""
342,463,13,"org.axonframework.modelling.command.inspection.ChildEntityDefinition,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.command.AggregateIdentifier,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.AggregateVersion,org.axonframework.modelling.command.inspection.ChildEntity,org.axonframework.modelling.command.inspection.AggregateModellingException,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.commandhandling.CommandMessageHandlingMember,org.axonframework.common.annotation.AnnotationUtils,org.axonframework.common.IdentifierValidator,org.axonframework.common.ListUtils","342,463,463",""
599,599,13,"org.axonframework.messaging.responsetypes.ResponseType,org.axonframework.messaging.responsetypes.OptionalResponseType,org.axonframework.messaging.responsetypes.ResponseTypes,org.axonframework.messaging.responsetypes.PublisherResponseType,org.axonframework.queryhandling.DefaultQueryGateway$Builder,org.axonframework.queryhandling.DefaultQueryGateway,org.axonframework.queryhandling.QueryGateway,org.axonframework.queryhandling.GenericQueryMessage,org.axonframework.queryhandling.SubscriptionQueryBackpressure,org.axonframework.queryhandling.SubscriptionQueryResult,org.axonframework.queryhandling.GenericSubscriptionQueryMessage,org.axonframework.queryhandling.DefaultSubscriptionQueryResult,org.axonframework.queryhandling.GenericStreamingQueryMessage","599,599,599",""
778,552,12,"org.axonframework.eventsourcing.EventStreamUtils,org.axonframework.eventhandling.EventData,org.axonframework.eventhandling.EventUtils,org.axonframework.serialization.upcasting.event.EventUpcaster,org.axonframework.serialization.upcasting.event.IntermediateEventRepresentation,org.axonframework.serialization.upcasting.event.InitialEventRepresentation,org.axonframework.serialization.upcasting.SingleEntryUpcaster,org.axonframework.serialization.upcasting.event.EventTypeUpcaster$Builder,org.axonframework.serialization.upcasting.event.EventTypeUpcaster,org.axonframework.serialization.upcasting.event.EventUpcasterChain,org.axonframework.serialization.upcasting.event.SingleEventUpcaster,org.axonframework.serialization.upcasting.event.NoOpEventUpcaster","778,552,552",""
718,718,12,"org.axonframework.messaging.ExecutionException,org.axonframework.messaging.ScopeDescriptor,org.axonframework.messaging.ScopeAwareProvider,org.axonframework.messaging.ScopeAware,org.axonframework.deadline.dbscheduler.DbSchedulerBinaryDeadlineDetails,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager$Builder,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineManager,org.axonframework.deadline.dbscheduler.DbSchedulerHumanReadableDeadlineDetails,org.axonframework.deadline.dbscheduler.DbSchedulerDeadlineToken,org.axonframework.deadline.quartz.DeadlineJob,org.axonframework.deadline.dbscheduler.DeadlineManagerNotSetException,org.axonframework.messaging.NoScopeDescriptor","718,718,718",""
356,417,11,"org.axonframework.modelling.saga.AbstractSagaManager$Builder,org.axonframework.modelling.saga.SagaRepository,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.Saga,org.axonframework.modelling.saga.SagaInitializationPolicy,org.axonframework.modelling.saga.SagaCreationPolicy,org.axonframework.modelling.saga.SagaScopeDescriptor,org.axonframework.modelling.saga.SagaMethodMessageHandlingMember,org.axonframework.modelling.saga.AnnotatedSagaManager$Builder,org.axonframework.modelling.saga.AnnotatedSagaManager,org.axonframework.eventhandling.ResetNotSupportedException","356,417,417",""
491,466,10,"org.axonframework.modelling.saga.repository.LockingSagaRepository,org.axonframework.messaging.unitofwork.UnitOfWork,org.axonframework.messaging.unitofwork.CurrentUnitOfWork,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$1,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper,org.axonframework.common.jdbc.UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl,org.axonframework.common.transaction.Transaction,org.axonframework.eventhandling.AbstractEventBus,org.axonframework.messaging.interceptors.TransactionManagingInterceptor","491,491,466",""
552,552,10,"org.axonframework.modelling.saga.repository.jpa.SerializedSaga,org.axonframework.serialization.Serializer,org.axonframework.serialization.SimpleSerializedObject,org.axonframework.serialization.SerializedMetaData,org.axonframework.commandhandling.distributed.DispatchMessage,org.axonframework.commandhandling.distributed.ReplyMessage,org.axonframework.deadline.jobrunr.DeadlineDetails,org.axonframework.deadline.jobrunr.LabelUtils,org.axonframework.deadline.quartz.DeadlineJob$DeadlineJobDataBinder,org.axonframework.eventhandling.scheduling.quartz.QuartzEventScheduler$DirectEventJobDataBinder","552,552,552",""
118,734,10,"org.axonframework.eventsourcing.eventstore.jdbc.statements.JdbcEventStorageEngineStatements,org.axonframework.eventsourcing.eventstore.jdbc.AbstractEventTableFactory,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema$1,org.axonframework.eventsourcing.eventstore.jdbc.EventSchema$Builder,org.axonframework.eventsourcing.eventstore.jdbc.HsqlEventTableFactory,org.axonframework.eventsourcing.eventstore.jdbc.statements.TimestampWriter,org.axonframework.eventsourcing.eventstore.jdbc.MySqlEventTableFactory,org.axonframework.eventsourcing.eventstore.jdbc.Oracle11EventTableFactory,org.axonframework.eventsourcing.eventstore.jdbc.PostgresEventTableFactory","118,123,734",""
543,873,10,"org.axonframework.modelling.command.AggregateRolledBackException,org.axonframework.modelling.command.AggregateStreamCreationException,org.axonframework.common.AxonException,org.axonframework.commandhandling.distributed.ServiceRegistryException,org.axonframework.common.ProcessRetriesExhaustedException,org.axonframework.common.ProcessUtils,org.axonframework.eventhandling.EventProcessingException,org.axonframework.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.EventPublicationFailedException,org.axonframework.messaging.annotation.MessageHandlerInvocationException","543,873,873",""
959,873,10,"org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.common.legacyjpa.EntityManagerProvider,org.axonframework.eventhandling.tokenstore.UnableToClaimTokenException,org.axonframework.eventhandling.tokenstore.ConfigToken,org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore$Builder,org.axonframework.eventhandling.tokenstore.legacyjpa.JpaTokenStore,org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore$Builder,org.axonframework.eventhandling.tokenstore.jpa.JpaTokenStore,org.axonframework.eventhandling.tokenstore.jpa.TokenEntry$PK,org.axonframework.eventhandling.tokenstore.jpa.TokenEntry","959,873,873",""
494,330,9,"org.axonframework.test.matchers.MatcherExecutionException,org.axonframework.modelling.command.AggregateEntityNotFoundException,org.axonframework.modelling.saga.SagaInstantiationException,org.axonframework.modelling.saga.repository.SagaCreationException,org.axonframework.common.AxonNonTransientException,org.axonframework.messaging.IllegalPayloadAccessException,org.axonframework.messaging.interceptors.JSR303ViolationException,org.axonframework.messaging.interceptors.legacyvalidation.JSR303ViolationException,org.axonframework.queryhandling.CompletedEmitterException","494,330,330",""
1107,552,9,"org.axonframework.serialization.ContentTypeConverter,org.axonframework.serialization.converters.ByteArrayToInputStreamConverter,org.axonframework.serialization.converters.ByteArrayToStringConverter,org.axonframework.serialization.converters.StringToByteArrayConverter,org.axonframework.serialization.ChainingConverter,org.axonframework.serialization.ChainedConverter$1,org.axonframework.serialization.ChainedConverter$Route,org.axonframework.serialization.ChainedConverter$RouteCalculator,org.axonframework.serialization.ChainedConverter","1107,552,552",""
1089,599,9,"org.axonframework.queryhandling.SubscriptionQueryMessage,org.axonframework.queryhandling.SubscriptionQueryUpdateMessage,org.axonframework.queryhandling.FluxSinkWrapper,org.axonframework.queryhandling.SinkWrapper,org.axonframework.queryhandling.QueryUpdateEmitter,org.axonframework.queryhandling.UpdateHandlerRegistration,org.axonframework.queryhandling.SimpleQueryUpdateEmitter$Builder,org.axonframework.queryhandling.SimpleQueryUpdateEmitter,org.axonframework.queryhandling.SinksManyWrapper","1089,599,599",""
144,734,9,"org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine$Builder,org.axonframework.eventsourcing.snapshotting.SnapshotFilter,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine$Builder,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine$Builder,org.axonframework.eventsourcing.eventstore.jpa.SQLStateResolver,org.axonframework.eventsourcing.eventstore.legacyjpa.JpaEventStorageEngine$Builder,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.eventhandling.DomainEventData,org.axonframework.eventhandling.TrackedDomainEventData","144,123,734",""
891,873,9,"org.axonframework.messaging.deadletter.ThrowableCause,org.axonframework.messaging.deadletter.GenericDeadLetter,org.axonframework.messaging.deadletter.Cause,org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry,org.axonframework.eventhandling.deadletter.legacyjpa.DeadLetterJpaConverter,org.axonframework.eventhandling.deadletter.legacyjpa.JpaDeadLetter,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$1,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.legacyjpa.JpaSequencedDeadLetterQueue$Builder","891,873,873",""
330,330,8,"org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.modelling.command.AggregateNotFoundException,org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregate,org.axonframework.modelling.command.inspection.ForwardingCommandMessageHandlingMember,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.eventhandling.EventBus,org.axonframework.eventhandling.DomainEventSequenceAware","330,330,330",""
548,569,8,"org.axonframework.commandhandling.distributed.commandfilter.AndCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.NegateCommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.OrCommandMessageFilter,org.axonframework.commandhandling.distributed.CommandMessageFilter,org.axonframework.commandhandling.distributed.commandfilter.DenyAll,org.axonframework.commandhandling.distributed.commandfilter.CommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.DenyCommandNameFilter,org.axonframework.commandhandling.distributed.commandfilter.AcceptAll","548,462,569",""
142,825,8,"org.axonframework.eventsourcing.eventstore.AbstractEventStore$Builder,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$1,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Builder,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$Node,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventConsumer,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer","142,825,825",""
96,825,8,"org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$1,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Builder,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Node,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventConsumer,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventhandling.TrackingEventStream","96,825,825",""
770,825,8,"org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapEntrySpliterator,org.axonframework.eventhandling.TrackingToken,org.axonframework.eventhandling.GenericTrackedEventMessage,org.axonframework.eventhandling.MergedTrackingToken,org.axonframework.eventhandling.WrappedToken,org.axonframework.eventhandling.ReplayToken,org.axonframework.eventhandling.MultiSourceTrackingToken,org.axonframework.eventhandling.pooled.Coordinator$NoToken","770,825,825",""
895,825,8,"org.axonframework.common.io.IOUtils,org.axonframework.eventhandling.pooled.Coordinator$CoordinationTask,org.axonframework.eventhandling.pooled.Coordinator$1,org.axonframework.eventhandling.pooled.Coordinator$Builder,org.axonframework.eventhandling.pooled.Coordinator$RunState,org.axonframework.eventhandling.pooled.CoordinatorTask,org.axonframework.eventhandling.pooled.Coordinator,org.axonframework.eventhandling.pooled.Coordinator$EventFilter","895,825,825",""
681,171,7,"org.axonframework.common.lock.DeadlockException,org.axonframework.common.lock.LockAcquisitionFailedException,org.axonframework.common.lock.PessimisticLockFactory$1,org.axonframework.common.lock.PessimisticLockFactory,org.axonframework.common.lock.PessimisticLockFactory$Builder,org.axonframework.common.lock.PessimisticLockFactory$DisposableLock,org.axonframework.common.lock.PessimisticLockFactory$PubliclyOwnedReentrantLock","681,171,171",""
404,417,7,"org.axonframework.modelling.saga.repository.jdbc.GenericSagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.HsqlSagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.SagaSchema,org.axonframework.modelling.saga.repository.jdbc.Oracle11SagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.PostgresSagaSqlSchema,org.axonframework.modelling.saga.repository.jdbc.SagaSchema$Builder,org.axonframework.common.jdbc.Oracle11Utils","404,417,417",""
507,552,7,"org.axonframework.serialization.converters.BlobToInputStreamConverter,org.axonframework.serialization.converters.InputStreamToByteArrayConverter,org.axonframework.serialization.CannotConvertBetweenTypesException,org.axonframework.serialization.json.JsonNodeToByteArrayConverter,org.axonframework.serialization.json.ByteArrayToJsonNodeConverter,org.axonframework.serialization.xml.InputStreamToDom4jConverter,org.axonframework.serialization.xml.InputStreamToXomConverter","507,552,552",""
16,569,7,"org.axonframework.disruptor.commandhandling.AggregateBlacklistedException,org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException,org.axonframework.disruptor.commandhandling.CommandHandlingEntry,org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler,org.axonframework.disruptor.commandhandling.EventPublisher","16,462,569",""
594,569,7,"org.axonframework.commandhandling.gateway.CommandGatewayFactory$1,org.axonframework.commandhandling.gateway.CommandGatewayFactory$InvocationHandler,org.axonframework.commandhandling.gateway.CommandGatewayFactory$FireAndForget,org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResult,org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResultWithFixedTimeout,org.axonframework.commandhandling.gateway.CommandGatewayFactory$WaitForResultWithTimeoutInArguments,org.axonframework.commandhandling.gateway.CommandGatewayFactory$WrapNonDeclaredCheckedExceptions","594,462,569",""
171,702,7,"org.axonframework.config.MessageMonitorFactory,org.axonframework.config.MessageMonitorFactoryBuilder,org.axonframework.test.server.AxonServerContainerUtils,org.axonframework.test.server.AxonServerContainer,org.axonframework.common.Assert,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.common.legacyjpa.SimpleEntityManagerProvider","171,173,702",""
772,825,7,"org.axonframework.eventsourcing.eventstore.SequenceEventStorageEngine$ConcatenatingSpliterator,org.axonframework.common.stream.BlockingStream,org.axonframework.eventhandling.TrackedEventMessage,org.axonframework.eventhandling.MultiStreamableMessageSource$MultiSourceBlockingStream,org.axonframework.eventhandling.MultiStreamableMessageSource$SourceIdAwareBlockingStream,org.axonframework.eventhandling.TrackingEventProcessor$WrappedMessageStream,org.axonframework.eventhandling.pooled.WorkPackage$DefaultProcessingEntry","772,825,825",""
884,873,7,"org.axonframework.messaging.deadletter.WrongDeadLetterTypeException,org.axonframework.eventhandling.deadletter.jpa.DeadLetterJpaConverter,org.axonframework.eventhandling.deadletter.jpa.JpaDeadLetter,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$1,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue,org.axonframework.eventhandling.deadletter.jpa.JpaSequencedDeadLetterQueue$Builder,org.axonframework.eventhandling.deadletter.jpa.NoJpaConverterFoundException","884,873,873",""
191,241,6,"org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.matchers.PayloadMatcher,org.axonframework.test.matchers.MapEntryMatcher,org.axonframework.test.matchers.MapEntryMatcher$Matching,org.axonframework.test.matchers.EqualsMatcher","191,241,241",""
253,241,6,"org.axonframework.test.saga.GivenAggregateEventPublisher,org.axonframework.test.saga.ContinuedGivenState,org.axonframework.test.saga.RecordingListenerInvocationErrorHandler,org.axonframework.test.saga.SagaTestFixture$AggregateEventPublisherImpl,org.axonframework.test.saga.SagaTestFixture,org.axonframework.test.saga.FixtureConfiguration","253,241,241",""
46,330,6,"org.axonframework.eventsourcing.AbstractSnapshotter$Builder,org.axonframework.eventsourcing.AggregateSnapshotter$1,org.axonframework.eventsourcing.AggregateSnapshotter$Builder,org.axonframework.eventsourcing.AggregateSnapshotter,org.axonframework.eventsourcing.AggregateSnapshotter$SnapshotAggregate,org.axonframework.common.DirectExecutor","46,330,330",""
326,330,6,"org.axonframework.modelling.command.AbstractRepository$Builder,org.axonframework.modelling.command.GenericJpaRepository$Builder,org.axonframework.modelling.command.LockingRepository$Builder,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder,org.axonframework.common.lock.LockFactory,org.axonframework.common.lock.NullLockFactory","326,330,330",""
