"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-messaging-4.6.8","org.axonframework.common","ReflectionUtils",127,10,"<clinit>",8,"explicitlyUnequal",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","PooledStreamingEventProcessor",126,33,"<init>",2,"mergeSegment",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","AbstractEventBus",123,24,"publish",6,"publish",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jpa","JpaSagaStore",122,20,"updateSaga",6,"updateSaga",""
"axon-test-4.6.8","org.axonframework.test.saga","FixtureExecutionResultImpl",112,11,"<init>",4,"lambda$expectNoScheduledDeadlineMatching$6",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc.statements","JdbcEventStorageEngineStatements",109,18,"appendEvents",2,"asDomainEventMessage",""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork","AbstractUnitOfWork",108,14,"getCorrelationData",5,"rollback",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","AnnotatedHandlerInspector",104,14,"initialize",4,"initialize",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","AggregateAnnotationCommandHandler",102,17,"lambda$initializeHandler$7",6,"lambda$initializeHandler$7",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","Coordinator",102,23,"<init>",6,"start",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","PooledStreamingEventProcessor$Builder",94,10,"<init>",1,"coordinatorExecutor",""
"axon-messaging-4.6.8","org.axonframework.common.caching","WeakReferenceCache",92,13,"computeIfAbsent",6,"put",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","QuartzDeadlineManager",92,13,"<init>",5,"lambda$cancelAllWithinScope$7",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","AbstractRepository",91,11,"newInstance",5,"validateOnLoad",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","MultiStreamableMessageSource$MultiSourceBlockingStream",91,18,"nextAvailable",7,"hasNextAvailable",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","DisruptorCommandBus$Builder",88,17,"<init>",3,"lambda$bufferSize$0",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","TrackingEventProcessor$WorkerLauncher",86,57,"run",16,"run",""
"axon-messaging-4.6.8","org.axonframework.common","TypeReflectionUtils",85,24,"getExactDirectSuperTypesOfParameterizedTypeOrClass",9,"getExactDirectSuperTypesOfParameterizedTypeOrClass",""
"axon-test-4.6.8","org.axonframework.test.deadline","DeadlineManagerValidator",84,11,"assertTriggeredDeadlinesMatching",5,"assertScheduledDeadlineMatching",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","CommandGatewayFactory",83,50,"createGateway",12,"createGateway",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","MergedTrackingToken",83,11,"unwrap",7,"unwrap",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","DistributedCommandBus",81,21,"dispatch",5,"dispatch",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","ReplayToken",81,12,"advancedTo",7,"equals",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AbstractSagaManager",80,23,"handle",6,"handle",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$EventConsumer",80,21,"peekPrivateStream",7,"peekPrivateStream",""
"axon-messaging-4.6.8","org.axonframework.common.jdbc","JdbcUtils",76,15,"executeQuery",6,"executeQuery",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","MultiSourceTrackingToken",76,13,"covers",6,"covers",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","DeadLetterEventEntry",76,28,"equals",15,"equals",""
"axon-test-4.6.8","org.axonframework.test.deadline","StubDeadlineManager",75,9,"advanceTimeTo",4,"advanceTimeTo",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","GapAwareTrackingToken",75,11,"advanceTo",7,"covers",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","JpaEventStorageEngine$Builder",74,6,"<init>",2,"lambda$lowestGlobalSequence$0",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","LockingRepository",73,13,"doLoadOrCreate",4,"doSave",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository","AnnotatedSagaRepository",72,12,"doCreateInstance",3,"doCreateInstance",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","TrackerStatus",72,19,"split",8,"equals",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","EventPublisher",71,14,"processPublication",7,"performCommit",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","AnnotatedMessageHandlingMember",71,23,"<init>",14,"handle",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa","SQLErrorCodesResolver",71,16,"loadKeyViolationCodes",8,"loadKeyViolationCodes",""
"axon-messaging-4.6.8","org.axonframework.commandhandling","SimpleCommandBus",70,12,"<init>",3,"lambda$subscribe$5",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine",70,9,"createTokenAt",3,"lambda$readEvents$5",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","EventSchema$Builder",69,15,"<init>",1,"access$600",""
"axon-messaging-4.6.8","org.axonframework.common.annotation","AnnotationUtils",68,12,"findAnnotationAttributes",8,"collectAttributes",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jdbc","GenericSagaSqlSchema",67,7,"sql_storeSaga",2,"readAssociationValues",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","DeadlineJob",67,42,"execute",11,"execute",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","Segment",67,10,"splitBalanced",6,"equals",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$EventProducer",67,9,"run",4,"fetchData",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","JpaDeadLetter",66,20,"equals",11,"equals",""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork","BatchingUnitOfWork",66,32,"executeWithResult",11,"executeWithResult",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","CommandHandlerInvoker$DisruptorRepository",65,19,"load",6,"load",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","DefaultQueryGateway",64,8,"getSubscriptionQueryResult",3,"lambda$query$2",""
"axon-messaging-4.6.8","org.axonframework.deadline","SimpleDeadlineManager",63,8,"<init>",3,"lambda$null$9",""
"axon-messaging-4.6.8","org.axonframework.messaging","MetaData",63,7,"mergedWith",4,"from",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","ConsistentHash",62,7,"with",4,"equals",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","JpaSequencedDeadLetterQueue$Builder",62,9,"<init>",1,"access$500",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler",61,12,"<init>",6,"cancelSchedule",""
"axon-test-4.6.8","org.axonframework.test.matchers","DeepEqualsMatcher",60,21,"matchingFields",8,"matchingFields",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","EventSourcingRepository$Builder",60,7,"validate",2,"build",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","Coordinator$Builder",59,8,"<init>",1,"eventFilter",""
"axon-configuration-4.6.8","org.axonframework.config","MessageMonitorFactoryBuilder",59,13,"getFactoryForType",7,"getFactoryForType",""
"axon-messaging-4.6.8","org.axonframework.messaging.deadletter","GenericDeadLetter",58,11,"equals",10,"equals",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AnnotatedSaga",57,8,"<init>",6,"handle",""
"axon-test-4.6.8","org.axonframework.test.aggregate","AggregateTestFixture$RecordingEventStore",56,14,"lambda$doAppendEvents$2",8,"lambda$doAppendEvents$2",""
"axon-test-4.6.8","org.axonframework.test.server","AxonServerEEContainer",56,13,"equals",11,"equals",""
"axon-configuration-4.6.8","org.axonframework.config","SagaConfigurer$SagaConfigurationImpl",56,13,"initialize",3,"initialize",""
"axon-configuration-4.6.8","org.axonframework.config","Configuration",56,9,"eventProcessingConfiguration",5,"eventProcessingConfiguration",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","JacksonSerializer",55,12,"deserialize",9,"deserialize",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","EventSourcedAggregate",55,7,"lambda$initializeState$0",3,"publish",""
"axon-test-4.6.8","org.axonframework.test.saga","CommandValidator",53,29,"assertDispatchedEqualTo",9,"assertDispatchedEqualTo",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","TrackingEventProcessorConfiguration",53,12,"<init>",2,"lambda$andEventAvailabilityTimeout$3",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore",53,12,"<init>",3,"openStream",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","ReplyMessage",52,13,"equals",12,"equals",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","AbstractEventProcessor",52,11,"<init>",4,"lambda$null$1",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","TrackingEventProcessor$Builder",52,7,"validate",3,"transactionManager",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.async","AsynchronousEventProcessingStrategy",52,11,"assignEventsToScheduler",4,"assignEventsToScheduler",""
"axon-messaging-4.6.8","org.axonframework.serialization","ChainingConverter",52,11,"registerConverter",5,"canConvert",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","GenericJpaRepository$Builder",51,4,"<init>",1,"build",""
"axon-messaging-4.6.8","org.axonframework.messaging","GenericResultMessage",51,13,"describeTo",3,"asResultMessage",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","DisruptorCommandBus$DisruptorRepository",50,22,"send",7,"send",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","SimpleEventHandlerInvoker",50,9,"<init>",3,"hasHandler",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","EventMessageDeadLetterJpaConverter",50,21,"convert",5,"canConvert",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","AbstractSnapshotter",50,20,"doScheduleSnapshot",8,"doScheduleSnapshot",""
"axon-messaging-4.6.8","org.axonframework.messaging.responsetypes","AbstractResponseType",49,11,"isParameterizedTypeOfExpectedType",7,"isParameterizedTypeOfExpectedType",""
"axon-messaging-4.6.8","org.axonframework.serialization","AbstractXStreamSerializer",49,21,"<init>",4,"typeForClass",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","EventSourcingRepository",49,11,"doLoadWithLock",5,"doLoadWithLock",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","AbstractEventStorageEngine",49,13,"buildExceptionMessage",7,"handlePersistenceException",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","CommandHandlingEntry",48,10,"reset",4,"registerAggregateIdentifier",""
"axon-messaging-4.6.8","org.axonframework.messaging.responsetypes","MultipleInstancesResponseType",48,17,"convert",10,"convert",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","GenericQueryResponseMessage",48,12,"asNullableResponseMessage",5,"asNullableResponseMessage",""
"axon-messaging-4.6.8","org.axonframework.deadline","SimpleDeadlineManager$DeadlineTask",47,24,"run",6,"run",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","DeadlineJob$DeadlineJobDataBinder",47,12,"putDeadlineMessage",2,"deadlineMessage",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa","DeadLetterEntry",46,13,"<init>",4,"equals",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","AbstractEventStore",46,13,"readEvents",4,"readEvents",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Builder",46,7,"<init>",3,"fetchEventConsumptionSystemPropertyOrDefault",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository","CachingSagaStore",45,6,"loadSaga",3,"loadSaga",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","AnnotationEventHandlerAdapter",45,11,"prepareReset",4,"prepareReset",""
"axon-messaging-4.6.8","org.axonframework.commandhandling","AnnotationCommandHandlerAdapter",44,8,"supportedCommandNames",1,"lambda$canHandle$4",""
"axon-messaging-4.6.8","org.axonframework.common.lock","PessimisticLockFactory$DisposableLock",44,18,"lock",10,"lock",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","GenericDomainEventMessage",44,8,"describeTo",4,"andMetaData",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","MergeTask",44,12,"task",3,"mergeSegments",""
"axon-messaging-4.6.8","org.axonframework.tracing","Span",44,9,"run",5,"run",""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection","ChildForwardingCommandMessageHandlingMember",43,15,"handle",4,"handle",""
"axon-messaging-4.6.8","org.axonframework.common.jdbc","UnitOfWorkAwareConnectionProviderWrapper",43,13,"getConnection",7,"lambda$getConnection$2",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.async","EventProcessorTask",43,10,"yield",5,"run",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter","DeadLetteringEventHandlerInvoker",43,20,"handle",8,"handle",""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork","DefaultUnitOfWork",43,21,"executeWithResult",9,"executeWithResult",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$Builder",42,6,"validate",3,"inspectAggregateModel",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","DispatchMessage",42,12,"equals",11,"equals",""
"axon-messaging-4.6.8","org.axonframework.common.lock","PessimisticLockFactory",42,9,"obtainLock",3,"obtainLock",""
"axon-messaging-4.6.8","org.axonframework.serialization","JavaSerializer",42,13,"deserialize",6,"deserialize",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","AggregateSnapshotter$Builder",42,5,"buildHandlerDefinition",3,"buildHandlerDefinition",""
"axon-test-4.6.8","org.axonframework.test.eventscheduler","EventSchedulerValidator",41,10,"describe",5,"assertNoScheduledEventMatching",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AbstractResourceInjector",41,8,"injectMethodResource",3,"injectMethodResource",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled","WorkPackage$Builder",41,4,"<init>",1,"batchSize",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","HandlerComparator",41,12,"depthOf",5,"depthOf",""
"axon-configuration-4.6.8","org.axonframework.config","DefaultConfigurer$ConfigurationImpl",41,6,"onShutdown",4,"isEarlierPhaseDuringShutdown",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","AnnotationCommandTargetResolver",40,13,"resolveTarget",9,"resolveTarget",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository","AnnotatedSagaRepository$Builder",40,6,"inspectSagaModel",5,"inspectSagaModel",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore","AbstractTokenEntry",40,7,"<init>",4,"mayClaim",""
"axon-test-4.6.8","org.axonframework.test.eventscheduler","StubEventScheduler",39,6,"advanceToNextTrigger",4,"advanceTimeTo",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","GenericJpaRepository",39,13,"doLoadWithLock",4,"doLoadWithLock",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy",39,10,"createResolver",5,"doResolveRoutingKey",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","DefaultCommandGateway",39,7,"lambda$send$0",4,"asRuntime",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","SubscribingEventProcessor$Builder",39,5,"<init>",1,"<init>",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.inmemory","InMemoryTokenStore",39,6,"fetchToken",4,"initializeTokenSegments",""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork","MessageProcessingContext",39,11,"notifyHandlers",6,"notifyHandlers",""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling","CommandHandlerInvoker",38,11,"onEvent",4,"onEvent",""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection","AbstractChildEntityDefinition",38,10,"extractCommandHandlerRoutingKey",5,"extractCommandHandlerRoutingKey",""
"axon-messaging-4.6.8","org.axonframework.common.jdbc","ConnectionWrapperFactory",38,16,"lambda$wrap$0",12,"lambda$wrap$0",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler$DirectEventJobDataBinder",38,13,"toJobData",2,"retrieveDeadlineTimestamp",""
"axon-messaging-4.6.8","org.axonframework.queryhandling.annotation","AnnotationQueryHandlerAdapter",38,7,"subscribe",1,"<init>",""
"axon-modelling-4.6.8","org.axonframework.modelling.command","AbstractRepository$Builder",37,5,"inspectAggregateModel",5,"inspectAggregateModel",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","MultiStreamableMessageSource",37,5,"openStream",4,"openStream",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jdbc","JdbcTokenStore$Builder",37,5,"<init>",3,"lambda$assertNodeId$0",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","SimpleQueryBus$Builder",37,11,"<init>",1,"access$100",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","CachingEventSourcingRepository",37,10,"doLoadWithLock",5,"doLoadWithLock",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","ConcatenatingDomainEventStream",37,16,"hasNext",13,"hasNext",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","Oracle11EventTableFactory",37,20,"createDomainEventTable",3,"createDomainEventTable",""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz","QuartzDeadlineManager$Builder",36,5,"validate",2,"validate",""
"axon-messaging-4.6.8","org.axonframework.serialization","AbstractXStreamSerializer$Builder",36,8,"validate",4,"validate",""
"axon-messaging-4.6.8","org.axonframework.tracing","MultiSpanFactory",36,5,"propagateContext",2,"propagateContext",""
"axon-configuration-4.6.8","org.axonframework.config","LifecycleHandlerInspector",36,9,"lambda$registerLifecycleHandlers$1",3,"registerLifecycleHandlers",""
"axon-test-4.6.8","org.axonframework.test.aggregate","AggregateTestFixture$IdentifierValidatingRepository",35,4,"validateIdentifier",4,"validateIdentifier",""
"axon-test-4.6.8","org.axonframework.test.matchers","ListMatcher",35,18,"describeTo",7,"describeTo",""
"axon-test-4.6.8","org.axonframework.test.matchers","EqualFieldsMatcher",35,17,"fieldsMatch",7,"fieldsMatch",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AnnotatedSagaManager$Builder",35,6,"inspectSagaModel",5,"inspectSagaModel",""
"axon-messaging-4.6.8","org.axonframework.serialization.json","JacksonSerializer$Builder",35,9,"build",4,"build",""
"axon-messaging-4.6.8","org.axonframework.serialization.upcasting.event","InitialEventRepresentation",35,21,"<init>",3,"<init>",""
"axon-messaging-4.6.8","org.axonframework.tracing","LoggingSpanFactory",35,5,"lambda$getSpanMessage$3",1,"lambda$createHandlerSpan$1",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AssociationValuesImpl",34,6,"<init>",3,"add",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","AbstractEventProcessor$Builder",34,4,"validate",3,"lambda$assertEventProcessorName$0",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","GenericTrackedDomainEventMessage",34,5,"describeTo",1,"<init>",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","GenericEventMessage",34,6,"asEventMessage",4,"andMetaData",""
"axon-messaging-4.6.8","org.axonframework.queryhandling","GenericSubscriptionQueryUpdateMessage",34,12,"asUpdateMessage",5,"asUpdateMessage",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","EventSchema",34,16,"<init>",1,"domainEventFields",""
"axon-test-4.6.8","org.axonframework.test.saga","EventValidator",33,7,"assertPublishedEventsMatching",3,"assertPublishedEvents",""
"axon-messaging-4.6.8","org.axonframework.commandhandling","SimpleCommandBus$Builder",33,8,"<init>",1,"access$200",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","AbstractRetryScheduler$Builder",33,6,"addNonTransientFailurePredicate",1,"maxRetryCount",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","MultiEventHandlerInvoker",33,7,"flatten",4,"canHandle",""
"axon-messaging-4.6.8","org.axonframework.queryhandling.annotation","MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember",33,12,"<init>",5,"canHandle",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing","GenericAggregateFactory",33,10,"newInstance",7,"newInstance",""
"axon-messaging-4.6.8","org.axonframework.commandhandling","GenericCommandResultMessage",32,6,"asCommandResultMessage",3,"asCommandResultMessage",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","CommandGatewayFactory$DispatchOnInvocationHandler",32,20,"invoke",8,"invoke",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","TrackingEventProcessor$TrackingSegmentWorker",32,12,"cleanUp",5,"cleanUp",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","GlobalSequenceTrackingToken",32,6,"equals",5,"covers",""
"axon-messaging-4.6.8","org.axonframework.eventhandling","SimpleEventHandlerInvoker$Builder",32,5,"wrapEventMessageHandler",5,"wrapEventMessageHandler",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz","FireEventJob",32,21,"execute",5,"execute",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz","QuartzEventScheduler$Builder",32,7,"validate",3,"validate",""
"axon-messaging-4.6.8","org.axonframework.lifecycle","ShutdownLatch",32,7,"initiateShutdown",4,"registerActivity",""
"axon-messaging-4.6.8","org.axonframework.messaging","GenericMessage",32,5,"<init>",2,"serializedObjectHolder",""
"axon-messaging-4.6.8","org.axonframework.serialization","SerializedMessage",32,4,"<init>",3,"getMetaData",""
"axon-messaging-4.6.8","org.axonframework.serialization","ChainedConverter$RouteCalculator",32,16,"calculateRoute",7,"calculateRoute",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jdbc","AbstractEventTableFactory",32,16,"createDomainEventTable",1,"<init>",""
"axon-configuration-4.6.8","org.axonframework.config","SagaConfigurer",32,6,"<init>",3,"verifyNotInitialized",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway","AbstractRetryScheduler",31,18,"scheduleRetry",7,"scheduleRetry",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jdbc","TokenSchema$Builder",31,8,"<init>",1,"access$600",""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore.jpa","JpaTokenStore$Builder",31,4,"<init>",3,"lambda$assertNodeId$0",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","ClasspathHandlerDefinition",31,14,"findDelegates",5,"findDelegates",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","ClasspathParameterResolverFactory",31,14,"findDelegates",5,"findDelegates",""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation","ClasspathHandlerEnhancerDefinition",31,14,"findDelegates",5,"findDelegates",""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine$Builder",31,3,"finalAggregateBatchPredicate",2,"lambda$batchSize$0",""
"axon-modelling-4.6.8","org.axonframework.modelling.saga","AbstractSagaManager$Builder",30,4,"<init>",3,"newInstance",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed","ConsistentHash$ConsistentHashMember",30,8,"equals",7,"equals",""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed.commandfilter","CommandNameFilter",30,7,"or",13,"$deserializeLambda$",""
"axon-messaging-4.6.8","org.axonframework.common","CollectionUtils",30,13,"asCollection",7,"asCollection",""
"axon-messaging-4.6.8","org.axonframework.common","ProcessUtils",30,16,"executeWithRetry",8,"executeWithRetry",""
"axon-messaging-4.6.8","org.axonframework.deadline","GenericDeadlineMessage",30,3,"<init>",2,"asDeadlineMessage",""
