"artifactName","annotationName","languageElement","numberOfAnnotatedElements","examples","Source Cypher File: Java/Annotated_code_elements_per_artifact.cypher"
"axon-messaging-4.9.3","javax.persistence.Embedded","Field",1,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry.message",""
"axon-messaging-4.9.3","jakarta.persistence.Embedded","Field",1,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEntry.message",""
"axon-messaging-4.9.3","jakarta.persistence.Embeddable","Class",1,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.9.3","javax.persistence.Embeddable","Class",1,"org.axonframework.eventhandling.deadletter.jpa.DeadLetterEventEntry",""
"axon-messaging-4.9.3","javax.persistence.IdClass","Class",1,"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",""
"axon-messaging-4.9.3","jakarta.persistence.IdClass","Class",1,"org.axonframework.eventhandling.tokenstore.jpa.TokenEntry",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors.ResultHandler","Annotation",1,"org.axonframework.messaging.interceptors.ExceptionHandler",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors.MessageHandlerInterceptor","Annotation",1,"org.axonframework.messaging.interceptors.ExceptionHandler",""
"axon-modelling-4.9.3","javax.annotation.Nonnull","Parameter",119,"org.axonframework.modelling.command.AbstractRepository$Builder.parameterResolverFactory(0),org.axonframework.modelling.command.AbstractRepository$Builder.handlerDefinition(0),org.axonframework.modelling.command.AbstractRepository$Builder.aggregateModel(0),org.axonframework.modelling.command.AbstractRepository$Builder.subtypes(0),org.axonframework.modelling.command.AbstractRepository$Builder.subtype(0),org.axonframework.modelling.command.AbstractRepository.newInstance(0),org.axonframework.modelling.command.AbstractRepository.newInstance(1),org.axonframework.modelling.command.AbstractRepository.load(0),org.axonframework.modelling.command.AbstractRepository.loadOrCreate(0)",""
"axon-modelling-4.9.3","java.lang.Deprecated","Method",16,"org.axonframework.modelling.command.AbstractRepository$Builder.spanFactory,org.axonframework.modelling.command.AggregateIdentifier.routingKey,org.axonframework.modelling.command.GenericJpaRepository$Builder.spanFactory,org.axonframework.modelling.command.LockingRepository$Builder.spanFactory,org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition.isFieldTypeSupported,org.axonframework.modelling.command.inspection.EntityModel.commandHandlers,org.axonframework.modelling.command.inspection.EntityModel.commandHandlerInterceptors,org.axonframework.modelling.command.legacyjpa.GenericJpaRepository$Builder.spanFactory,org.axonframework.modelling.saga.AbstractSagaManager$Builder.spanFactory",""
"axon-modelling-4.9.3","java.lang.annotation.Retention","Annotation",12,"org.axonframework.modelling.command.AggregateIdentifier,org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.AggregateVersion,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion",""
"axon-modelling-4.9.3","java.lang.annotation.Target","Annotation",12,"org.axonframework.modelling.command.AggregateIdentifier,org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.AggregateVersion,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.command.TargetAggregateIdentifier,org.axonframework.modelling.command.TargetAggregateVersion",""
"axon-modelling-4.9.3","java.lang.annotation.Documented","Annotation",8,"org.axonframework.modelling.command.AggregateMember,org.axonframework.modelling.command.AggregateRoot,org.axonframework.modelling.command.CommandHandlerInterceptor,org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.command.EntityId,org.axonframework.modelling.saga.EndSaga,org.axonframework.modelling.saga.SagaEventHandler,org.axonframework.modelling.saga.StartSaga",""
"axon-modelling-4.9.3","javax.annotation.Nonnull","Method",8,"org.axonframework.modelling.command.CreationPolicyAggregateFactory.create,org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory.create,org.axonframework.modelling.command.VersionedAggregateIdentifier.getIdentifier,org.axonframework.modelling.command.VersionedAggregateIdentifier.getIdentifierValue,org.axonframework.modelling.command.inspection.MethodCommandHandlerInterceptorDefinition.wrapHandler,org.axonframework.modelling.command.inspection.MethodCreationPolicyDefinition.wrapHandler,org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition.wrapHandler,org.axonframework.modelling.saga.SagaMethodMessageHandlerDefinition.wrapHandler",""
"axon-modelling-4.9.3","javax.persistence.Basic","Field",8,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.revision,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationKey,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationValue,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.revision",""
"axon-modelling-4.9.3","jakarta.persistence.Basic","Field",6,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationKey,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.associationValue,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaType,org.axonframework.modelling.saga.repository.jpa.SagaEntry.revision",""
"axon-modelling-4.9.3","javax.annotation.Nullable","Parameter",5,"org.axonframework.modelling.command.CreationPolicyAggregateFactory.create(0),org.axonframework.modelling.command.NoArgumentConstructorCreationPolicyAggregateFactory.create(0),org.axonframework.modelling.command.Repository.load(1),org.axonframework.modelling.command.inspection.ChildForwardingCommandMessageHandlingMember.handle(1),org.axonframework.modelling.saga.EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember.handle(1)",""
"axon-modelling-4.9.3","com.fasterxml.jackson.annotation.JsonProperty","Parameter",4,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>(0),org.axonframework.modelling.command.AggregateScopeDescriptor.<init>(1),org.axonframework.modelling.saga.SagaScopeDescriptor.<init>(1),org.axonframework.modelling.saga.SagaScopeDescriptor.<init>(0)",""
"axon-modelling-4.9.3","java.lang.Deprecated","Constructor",3,"org.axonframework.modelling.command.AnnotationCommandTargetResolver.<init>,org.axonframework.modelling.command.VersionedAggregateIdentifier.<init>,org.axonframework.modelling.saga.repository.jdbc.SagaSchema.<init>",""
"axon-modelling-4.9.3","org.axonframework.messaging.annotation.HasHandlerAttributes","Annotation",3,"org.axonframework.modelling.command.CreationPolicy,org.axonframework.modelling.saga.EndSaga,org.axonframework.modelling.saga.StartSaga",""
"axon-modelling-4.9.3","java.lang.FunctionalInterface","Interface",3,"org.axonframework.modelling.command.CreationPolicyAggregateFactory,org.axonframework.modelling.command.LockAwareAggregate$LockSupplier,org.axonframework.modelling.command.RepositoryProvider",""
"axon-modelling-4.9.3","java.lang.Deprecated","Class",3,"org.axonframework.modelling.command.legacyjpa.GenericJpaRepository,org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-modelling-4.9.3","javax.persistence.Id","Field",3,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.sagaId,org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaId",""
"axon-modelling-4.9.3","com.fasterxml.jackson.annotation.JsonCreator","Constructor",2,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>,org.axonframework.modelling.saga.SagaScopeDescriptor.<init>",""
"axon-modelling-4.9.3","java.beans.ConstructorProperties","Constructor",2,"org.axonframework.modelling.command.AggregateScopeDescriptor.<init>,org.axonframework.modelling.saga.SagaScopeDescriptor.<init>",""
"axon-modelling-4.9.3","javax.persistence.Column","Field",2,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.serializedSaga,org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.9.3","javax.persistence.Lob","Field",2,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry.serializedSaga,org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.9.3","jakarta.persistence.Entity","Class",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-modelling-4.9.3","javax.persistence.Entity","Class",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry,org.axonframework.modelling.saga.repository.jpa.SagaEntry",""
"axon-modelling-4.9.3","jakarta.persistence.Id","Field",2,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id,org.axonframework.modelling.saga.repository.jpa.SagaEntry.sagaId",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.EntityId","Annotation",1,"org.axonframework.modelling.command.AggregateIdentifier",""
"axon-modelling-4.9.3","org.axonframework.messaging.interceptors.MessageHandlerInterceptor","Annotation",1,"org.axonframework.modelling.command.CommandHandlerInterceptor",""
"axon-modelling-4.9.3","org.axonframework.commandhandling.RoutingKey","Annotation",1,"org.axonframework.modelling.command.TargetAggregateIdentifier",""
"axon-modelling-4.9.3","java.lang.Deprecated","Interface",1,"org.axonframework.modelling.command.inspection.CommandHandlerInterceptorHandlingMember",""
"axon-modelling-4.9.3","org.axonframework.eventhandling.EventHandler","Annotation",1,"org.axonframework.modelling.saga.SagaEventHandler",""
"axon-modelling-4.9.3","javax.persistence.MappedSuperclass","Class",1,"org.axonframework.modelling.saga.repository.jpa.AbstractSagaEntry",""
"axon-modelling-4.9.3","jakarta.persistence.Table","Class",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",""
"axon-modelling-4.9.3","javax.persistence.Table","Class",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry",""
"axon-modelling-4.9.3","javax.persistence.GeneratedValue","Field",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id",""
"axon-modelling-4.9.3","jakarta.persistence.GeneratedValue","Field",1,"org.axonframework.modelling.saga.repository.jpa.AssociationValueEntry.id",""
"axon-modelling-4.9.3","jakarta.persistence.Column","Field",1,"org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-modelling-4.9.3","jakarta.persistence.Lob","Field",1,"org.axonframework.modelling.saga.repository.jpa.SagaEntry.serializedSaga",""
"axon-test-4.9.3","javax.annotation.Nonnull","Parameter",46,"org.axonframework.test.aggregate.ResultValidatorImpl.onResult(0),org.axonframework.test.aggregate.ResultValidatorImpl.onResult(1),org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository.load(0),org.axonframework.test.aggregate.AggregateTestFixture$CreationalRepository.newInstance(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.newInstance(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.load(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.loadOrCreate(0),org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository.loadOrCreate(1),org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.readEvents(0)",""
"axon-test-4.9.3","java.lang.Deprecated","Method",16,"org.axonframework.test.aggregate.ResultValidator.expectDeadlinesMetMatching,org.axonframework.test.aggregate.ResultValidator.expectDeadlinesMet,org.axonframework.test.aggregate.Reporter.reportWrongEvent,org.axonframework.test.aggregate.AggregateTestFixture.whenThenTimeElapses,org.axonframework.test.aggregate.AggregateTestFixture.whenThenTimeAdvancesTo,org.axonframework.test.aggregate.TestExecutor.andThenTimeElapses,org.axonframework.test.aggregate.TestExecutor.whenThenTimeElapses,org.axonframework.test.aggregate.TestExecutor.andThenTimeAdvancesTo,org.axonframework.test.aggregate.TestExecutor.whenThenTimeAdvancesTo",""
"axon-test-4.9.3","javax.annotation.Nonnull","Method",6,"org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.subscribe,org.axonframework.test.aggregate.AggregateTestFixture$RecordingEventStore.registerDispatchInterceptor,org.axonframework.test.deadline.StubDeadlineManager.schedule,org.axonframework.test.deadline.StubDeadlineManager.registerDispatchInterceptor,org.axonframework.test.deadline.StubDeadlineManager.registerHandlerInterceptor",""
"axon-test-4.9.3","java.lang.SafeVarargs","Method",5,"org.axonframework.test.aggregate.AggregateTestFixture.withSubtypes,org.axonframework.test.matchers.Matchers.listWithAllOf,org.axonframework.test.matchers.Matchers.listWithAnyOf,org.axonframework.test.matchers.Matchers.sequenceOf,org.axonframework.test.matchers.Matchers.exactSequenceOf",""
"axon-test-4.9.3","java.lang.SafeVarargs","Constructor",5,"org.axonframework.test.matchers.ListMatcher.<init>,org.axonframework.test.matchers.SequenceMatcher.<init>,org.axonframework.test.matchers.ListWithAllOfMatcher.<init>,org.axonframework.test.matchers.ExactSequenceMatcher.<init>,org.axonframework.test.matchers.ListWithAnyOfMatcher.<init>",""
"axon-test-4.9.3","java.lang.Deprecated","Class",4,"org.axonframework.test.aggregate.StubAggregateLifecycleRule,org.axonframework.test.server.AxonServerSEContainer,org.axonframework.test.server.AxonServerEEContainer,org.axonframework.test.utils.AutowiredResourceInjector",""
"axon-test-4.9.3","java.lang.FunctionalInterface","Interface",3,"org.axonframework.test.matchers.FieldFilter,org.axonframework.test.deadline.DeadlineConsumer,org.axonframework.test.eventscheduler.EventConsumer",""
"axon-test-4.9.3","org.axonframework.common.Priority","Class",1,"org.axonframework.test.FixtureResourceParameterResolverFactory",""
