"artifactName","packageName","typeName","sumEffectiveLinesOfMethodCode","maxEffectiveLinesOfMethodCode","methodWithMaxEffectiveLinesOfMethodCode","maxCyclomaticComplexity","methodWithMaxCyclomaticComplexity","Source Cypher File: Overview/Effective_lines_of_method_code_per_type.cypher"
"axon-messaging-4.9.3","org.axonframework.eventhandling","MultiStreamableMessageSource$SourceIdAwareBlockingStream",17,4,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","EventTrackerStatus",17,7,"isDifferent",8,"isDifferent",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$WrappedMessageStream",17,4,"nextAvailable",2,"nextAvailable",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","DefaultParameterResolverFactory",17,15,"createInstance",6,"createInstance",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","AbstractAnnotatedParameterResolverFactory",17,9,"createInstance",5,"createInstance",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","WrappedMessageHandlingMember",17,5,"unwrap",3,"unwrap",""
"axon-messaging-4.9.3","org.axonframework.serialization","SerializedMetaData",17,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.tracing","SpanUtils",17,15,"determineMessageName",7,"determineMessageName",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution","ConflictResolution",17,3,"initialize",2,"createInstance",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","SequenceEventStorageEngine$ConcatenatingSpliterator",17,6,"<init>",4,"tryAdvance",""
"axon-test-4.9.3","org.axonframework.test.saga","SagaTestFixture$TransienceValidatingResourceInjector",17,8,"injectResources",2,"injectResources",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","SagaScopeDescriptor",16,7,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","AndCommandMessageFilter",16,7,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","OrCommandMessageFilter",16,7,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$WrapNonDeclaredCheckedExceptions",16,6,"asRuntimeIfNotDeclared",6,"invoke",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractEventBus$Builder",16,4,"<init>",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.gateway","AbstractEventGateway",16,5,"<init>",2,"processInterceptors",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore","ConfigToken",16,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.lifecycle","Lifecycle$LifecycleRegistry",16,6,"lambda$onShutdown$1",2,"lambda$onShutdown$1",""
"axon-messaging-4.9.3","org.axonframework.messaging.responsetypes","OptionalResponseType",16,8,"convert",6,"convert",""
"axon-messaging-4.9.3","org.axonframework.tracing","MultiSpanFactory$MultiSpan",16,3,"<init>",1,"<init>",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","DefaultSnapshotterSpanFactory$Builder",16,3,"spanFactory",1,"aggregateTypeInSpanName",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractAggregateFactory",16,4,"<init>",2,"fromSnapshot",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine$EventStreamSpliterator",16,11,"tryAdvance",5,"tryAdvance",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.snapshotting","RevisionSnapshotFilter",16,5,"<init>",2,"test",""
"axon-test-4.9.3","org.axonframework.test.matchers","PayloadsMatcher",16,9,"matches",4,"matches",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","ConflictingAggregateVersionException",15,6,"<init>",1,"getExpectedVersion",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","DefaultRepositorySpanFactory",15,5,"<init>",1,"lambda$createLoadSpan$0",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","AssociationValue",15,6,"equals",6,"equals",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","JpaSagaStore$Builder",15,4,"validate",2,"validate",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.legacyjpa","JpaSagaStore$Builder",15,4,"validate",2,"validate",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","AbstractCommandGateway$Builder",15,3,"commandBus",3,"dispatchInterceptors",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$Builder",15,3,"commandBus",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.common","AxonThreadFactory",15,6,"<init>",3,"<init>",""
"axon-messaging-4.9.3","org.axonframework.common.jdbc","PagingJdbcIterable",15,8,"<init>",1,"access$200",""
"axon-messaging-4.9.3","org.axonframework.common.transaction","TransactionManager",15,8,"executeInTransaction",1,"executeInTransaction",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AbstractDomainEventEntry",15,5,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","CoordinatorTask",15,5,"complete",2,"complete",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.quartz","QuartzScheduleToken",15,7,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.messaging","HandlerExecutionException",15,5,"resolveDetails",4,"resolveDetails",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","QuerySubscription",15,7,"equals",6,"equals",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$SilentTask",15,10,"run",4,"run",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractSnapshotEventEntry",15,5,"<init>",1,"getSequenceNumber",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","BatchingEventStorageEngine",15,4,"<init>",3,"defaultFinalAggregateBatchPredicate",""
"axon-test-4.9.3","org.axonframework.test.matchers","ListWithAllOfMatcher",15,11,"matchesList",5,"matchesList",""
"axon-test-4.9.3","org.axonframework.test.saga","DescriptionUtils",15,13,"describe",5,"describe",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AggregateMemberAnnotatedChildEntityDefinition",14,4,"extractChildEntityModel",4,"isMemberTypeSupported",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","AsynchronousCommandBus",14,7,"shutdown",3,"shutdown",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","UnresolvedRoutingKeyPolicy",14,4,"<clinit>",2,"lambda$static$0",""
"axon-messaging-4.9.3","org.axonframework.common.caching","EhCache3Adapter$CacheEventListenerAdapter",14,11,"onEvent",8,"onEvent",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","AddedTrackerStatus",14,11,"toString",1,"trackerAdded",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","RemovedTrackerStatus",14,11,"toString",1,"toString",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.replay","ReplayAwareMessageHandlerWrapper",14,6,"wrapHandler",2,"wrapHandler",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore","GenericTokenEntry",14,5,"<init>",1,"updateToken",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember",14,7,"<init>",4,"<init>",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","BeanValidationInterceptor",14,5,"lambda$handle$0",4,"lambda$handle$0",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors.legacyvalidation","BeanValidationInterceptor",14,5,"lambda$handle$0",4,"lambda$handle$0",""
"axon-messaging-4.9.3","org.axonframework.messaging.responsetypes","InstanceResponseType",14,6,"convert",5,"convert",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SubscriptionQueryResult",14,6,"lambda$handle$1",2,"lambda$handle$1",""
"axon-messaging-4.9.3","org.axonframework.serialization","AbstractXStreamSerializer$MetaDataConverter",14,7,"unmarshal",3,"unmarshal",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.snapshotting","RevisionSnapshotFilter$Builder",14,3,"revision",1,"build",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","DefaultRepositorySpanFactory$Builder",13,3,"spanFactory",1,"spanFactory",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","DefaultSagaManagerSpanFactory$Builder",13,3,"spanFactory",1,"<init>",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","SagaMethodMessageHandlingMember",13,7,"<init>",3,"getAssociationValue",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","LockingSagaRepository",13,4,"lockSagaAccess",1,"lockSagaAccess",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","AbstractSagaEntry",13,7,"<init>",1,"getSagaId",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","SagaEntry",13,7,"<init>",1,"getSagaType",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy$RoutingKeyResolver",13,5,"identify",3,"identify",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","MetaDataRoutingStrategy$Builder",13,3,"metaDataKey",1,"build",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","AnnotationRoutingStrategy$Builder",13,3,"<init>",1,"build",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","NegateCommandMessageFilter",13,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.common.caching","NoCache",13,2,"<init>",1,"computeIfPresent",""
"axon-messaging-4.9.3","org.axonframework.common.property","AbstractMethodPropertyAccessStrategy",13,11,"propertyFor",4,"propertyFor",""
"axon-messaging-4.9.3","org.axonframework.deadline.dbscheduler","DbSchedulerDeadlineToken",13,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","SimpleEventBus$Builder",13,2,"spanFactory",1,"spanFactory",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","PropagatingErrorHandler",13,6,"handleError",6,"handleError",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.dbscheduler","DbSchedulerScheduleToken",13,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.inmemory","InMemoryTokenStore$ProcessAndSegment",13,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jdbc","GenericTokenTableFactory",13,9,"createTable",1,"<clinit>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jpa","TokenEntry$PK",13,6,"equals",6,"equals",""
"axon-messaging-4.9.3","org.axonframework.messaging","MetaData$MetaDataCollector",13,3,"lambda$combiner$1",1,"finisher",""
"axon-messaging-4.9.3","org.axonframework.messaging.annotation","AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember",13,6,"<init>",2,"doHandle",""
"axon-messaging-4.9.3","org.axonframework.messaging.deadletter","InMemorySequencedDeadLetterQueue$Builder",13,3,"maxSequences",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","DefaultQueryGateway$Builder",13,3,"queryBus",3,"dispatchInterceptors",""
"axon-messaging-4.9.3","org.axonframework.util","MavenArtifactVersionResolver",13,8,"get",2,"get",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingModule$ProcessingGroupSelector",13,4,"<init>",2,"lambda$new$0",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$AggregateTypeId",13,7,"equals",6,"equals",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AggregateCacheEntry",13,8,"<init>",2,"recreateAggregate",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution","Conflicts",13,2,"<init>",1,"lambda$payloadMatching$1",""
"axon-test-4.9.3","org.axonframework.test.matchers","ExactSequenceMatcher",13,9,"matchesList",4,"matchesList",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AnnotationCommandTargetResolver$Builder",12,3,"targetAggregateVersionAnnotation",1,"access$000",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","DefaultSagaManagerSpanFactory",12,5,"<init>",1,"builder",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository.jpa","AssociationValueEntry",12,6,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","DefaultCommandBusSpanFactory$Builder",12,3,"spanFactory",1,"spanFactory",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","MetaDataRoutingStrategy",12,4,"<init>",2,"doResolveRoutingKey",""
"axon-messaging-4.9.3","org.axonframework.common","ExceptionUtils",12,6,"findException",4,"isExplicitlyNonTransient",""
"axon-messaging-4.9.3","org.axonframework.common.caching","AbstractCacheAdapter",12,6,"lambda$registerCacheEntryListener$0",3,"lambda$registerCacheEntryListener$0",""
"axon-messaging-4.9.3","org.axonframework.common.jdbc","Oracle11Utils",12,9,"simulateAutoIncrement",5,"simulateAutoIncrement",""
"axon-messaging-4.9.3","org.axonframework.deadline.annotation","DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember",12,3,"canHandle",4,"canHandle",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackedDomainEventData",12,4,"<init>",1,"getSequenceNumber",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$SplitSegmentInstruction",12,8,"runSafe",1,"runSafe",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$State",12,6,"<clinit>",1,"valueOf",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$Instruction",12,6,"run",2,"run",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.async","PropertySequencingPolicy",12,6,"<init>",2,"getSequenceIdentifierFor",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.gateway","AbstractEventGateway$Builder",12,3,"eventBus",3,"dispatchInterceptors",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.java","SimpleScheduleToken",12,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.scheduling.jobrunr","JobRunrScheduleToken",12,6,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.tokenstore.jdbc","Oracle11TokenTableFactory",12,9,"createTable",1,"createTable",""
"axon-messaging-4.9.3","org.axonframework.messaging.correlation","MessageOriginProvider",12,4,"correlationDataFor",1,"getDefaultCorrelationKey",""
"axon-messaging-4.9.3","org.axonframework.messaging.unitofwork","ExecutionResult",12,4,"equals",4,"equals",""
"axon-messaging-4.9.3","org.axonframework.monitoring","MultiMessageMonitor",12,4,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","DefaultQueryBusSpanFactory$Builder",12,3,"spanFactory",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SimpleQueryBus$ErrorIfComplete",12,6,"accept",5,"accept",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","QueryGateway",12,3,"subscriptionQuery",1,"subscriptionQuery",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SinksManyWrapper",12,3,"error",2,"error",""
"axon-messaging-4.9.3","org.axonframework.serialization.converters","InputStreamToByteArrayConverter",12,5,"bytesFrom",3,"convert",""
"axon-configuration-4.9.3","org.axonframework.config","EventProcessingConfiguration",12,3,"sagaConfiguration",1,"deadLetterPolicy",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EqualRevisionPredicate",12,7,"test",2,"test",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","DomainEventStream$2",12,4,"next",3,"peek",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.jpa","SQLStateResolver",12,4,"<init>",2,"lambda$isDuplicateKeyViolation$0",""
"axon-test-4.9.3","org.axonframework.test.aggregate","AggregateTestFixture$ComparationEntry",12,7,"equals",6,"equals",""
"axon-test-4.9.3","org.axonframework.test.matchers","MapEntryMatcher$Matching",12,8,"matches",5,"matches",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","MetaDataCommandTargetResolver",11,5,"resolveTarget",4,"resolveTarget",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","AssociationValueMap$SagaAssociationValue",11,5,"<init>",1,"getValue",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","CommandCallbackWrapper",11,5,"<init>",1,"getChannelIdentifier",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","NonTransientExceptionClassesPredicate",11,4,"isNonTransientFailure",1,"isNonTransientFailure",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$WaitForResultWithTimeoutInArguments",11,5,"<init>",3,"toLong",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$MetaDataExtractor",11,6,"addMetaData",3,"addMetaData",""
"axon-messaging-4.9.3","org.axonframework.common","IdentifierValidator",11,5,"isValidIdentifier",3,"isValidIdentifier",""
"axon-messaging-4.9.3","org.axonframework.common.io","IOUtils",11,5,"closeQuietly",3,"closeQuietly",""
"axon-messaging-4.9.3","org.axonframework.common.jpa","PagingJpaQueryIterable",11,6,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.common.legacyjpa","PagingJpaQueryIterable",11,6,"<init>",1,"access$100",""
"axon-messaging-4.9.3","org.axonframework.common.property","MethodAccessedProperty",11,7,"getValue",5,"getValue",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","TrackingEventProcessor$ClaimSegmentInstruction",11,7,"runSafe",2,"runSafe",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.gateway","DefaultEventGateway$Builder",11,2,"dispatchInterceptors",1,"build",""
"axon-messaging-4.9.3","org.axonframework.messaging.correlation","SimpleCorrelationDataProvider",11,8,"correlationDataFor",4,"correlationDataFor",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","FluxSinkWrapper",11,3,"<init>",1,"onDispose",""
"axon-messaging-4.9.3","org.axonframework.serialization.upcasting","GenericUpcasterChain",11,5,"upcast",2,"upcast",""
"axon-configuration-4.9.3","org.axonframework.config","DefaultConfigurer$LifecycleState",11,5,"<clinit>",1,"<clinit>",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AbstractSnapshotter$CreateSnapshotTask",11,6,"run",3,"run",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractSnapshotEventEntry$PK",11,7,"equals",7,"equals",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Node",11,5,"<init>",1,"access$1100",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","EmbeddedEventStore$Cleaner",11,5,"run",3,"run",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.inmemory","InMemoryEventStorageEngine$MapEntrySpliterator",11,7,"tryAdvance",4,"tryAdvance",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Node",11,5,"<init>",1,"access$1200",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore.legacyjpa","EmbeddedEventStore$Cleaner",11,5,"run",3,"run",""
"axon-test-4.9.3","org.axonframework.test.aggregate","AggregateTestFixture$CreationalRepository",11,4,"<init>",2,"load",""
"axon-test-4.9.3","org.axonframework.test.aggregate","AggregateTestFixture$ExecutionExceptionAwareCallback",11,6,"onResult",3,"onResult",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga.repository","CachingSagaStore$CacheEntry",10,4,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","MonitorAwareCallback",10,6,"onResult",3,"onResult",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.callbacks","LoggingCallback",10,6,"onResult",2,"onResult",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed","AbstractRoutingStrategy",10,4,"getRoutingKey",2,"getRoutingKey",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","DenyAll",10,2,"<clinit>",1,"matches",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.distributed.commandfilter","AcceptAll",10,2,"<clinit>",1,"or",""
"axon-messaging-4.9.3","org.axonframework.common.caching","Cache",10,8,"computeIfAbsent",4,"computeIfAbsent",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","LoggingErrorHandler",10,5,"onError",1,"onError",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","DefaultEventBusSpanFactory",10,4,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","MultiStreamableMessageSource$IdentifiedStreamableMessageSource",10,4,"<init>",1,"sourceId",""
"axon-messaging-4.9.3","org.axonframework.lifecycle","ShutdownLatch$ActivityHandle",10,6,"end",4,"end",""
"axon-messaging-4.9.3","org.axonframework.messaging","AbstractMessage",10,3,"<init>",2,"andMetaData",""
"axon-messaging-4.9.3","org.axonframework.messaging.correlation","MultiCorrelationDataProvider",10,7,"correlationDataFor",3,"correlationDataFor",""
"axon-messaging-4.9.3","org.axonframework.messaging.deadletter","Decisions",10,2,"<init>",1,"evict",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","UpdateHandlerRegistration",10,5,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","DefaultQueryUpdateEmitterSpanFactory",10,4,"<init>",1,"lambda$createUpdateScheduleEmitSpan$0",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SimpleQueryBus$SuccessReporter",10,7,"accept",3,"accept",""
"axon-messaging-4.9.3","org.axonframework.tracing","TracingHandlerEnhancerDefinition$Builder",10,3,"spanFactory",1,"access$000",""
"axon-messaging-4.9.3","org.axonframework.tracing.attributes","MessageNameSpanAttributesProvider",10,5,"determineName",3,"determineName",""
"axon-messaging-4.9.3","org.axonframework.util","ClasspathResolver",10,7,"<clinit>",2,"<clinit>",""
"axon-messaging-4.9.3","org.axonframework.util","HandlerTypeResolver",10,5,"isHandlerOfType",3,"isHandlerOfType",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","DisruptorCommandBus$ExceptionHandler",10,3,"handleEventException",1,"handleOnShutdownException",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","AggregateLoadTimeSnapshotTriggerDefinition",10,4,"reconfigure",2,"reconfigure",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.conflictresolution","DefaultConflictDescription",10,6,"<init>",1,"aggregateIdentifier",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing.eventstore","AbstractEventStore$Builder",10,3,"validate",1,"validate",""
"axon-test-4.9.3","org.axonframework.test.matchers","IgnoreField",10,6,"<init>",3,"<init>",""
"axon-test-4.9.3","org.axonframework.test.saga","SagaTestFixture$ReturnResultFromStub",10,6,"invoke",3,"invoke",""
"axon-test-4.9.3","org.axonframework.test.saga","SagaTestFixture$MutableFieldFilter",10,5,"accept",3,"accept",""
"axon-test-4.9.3","org.axonframework.test.saga","SagaTestFixture$StubAwareCommandGatewayFactory$Builder",10,2,"stubImplementation",1,"<init>",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler",9,4,"<init>",1,"canHandle",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler",9,3,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","LoggingDuplicateCommandHandlerResolver",9,4,"resolve",1,"resolve",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","RetryingCallback$RetryDispatch",9,5,"run",2,"run",""
"axon-messaging-4.9.3","org.axonframework.common.annotation","PriorityAnnotationComparator",9,3,"getPriority",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.common.jdbc","UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl",9,3,"<init>",3,"forceCommit",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","ReplayStatus",9,3,"<clinit>",1,"values",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","ConcludesBatchParameterResolverFactory",9,2,"lambda$resolveParameterValue$0",3,"lambda$resolveParameterValue$0",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.pooled","WorkPackage$BatchProcessingEntry",9,3,"<init>",1,"add",""
"axon-messaging-4.9.3","org.axonframework.eventhandling.replay","ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember",9,3,"attribute",2,"attribute",""
"axon-messaging-4.9.3","org.axonframework.messaging","ResultMessage",9,3,"serializePayload",2,"serializePayload",""
"axon-messaging-4.9.3","org.axonframework.messaging.interceptors","TransactionManagingInterceptor",9,4,"handle",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.messaging.unitofwork","RollbackConfigurationType",9,5,"<clinit>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.queryhandling","SimpleQueryBus$CatchLastError",9,4,"apply",2,"apply",""
"axon-messaging-4.9.3","org.axonframework.queryhandling.registration","LoggingDuplicateQueryHandlerResolver",9,4,"resolve",1,"instance",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","JsonNodeToByteArrayConverter",9,3,"<init>",3,"convert",""
"axon-messaging-4.9.3","org.axonframework.serialization.json","ByteArrayToJsonNodeConverter",9,3,"<init>",3,"convert",""
"axon-messaging-4.9.3","org.axonframework.tracing","NoOpSpanFactory",9,1,"propagateContext",1,"propagateContext",""
"axon-disruptor-4.9.3","org.axonframework.disruptor.commandhandling","DisruptorCommandBus$FailureLoggingCommandCallback",9,5,"onResult",2,"onResult",""
"axon-eventsourcing-4.9.3","org.axonframework.eventsourcing","EventCountSnapshotTriggerDefinition",9,4,"<init>",2,"reconfigure",""
"axon-test-4.9.3","org.axonframework.test","AxonAssertionError",9,5,"cleanStackTrace",3,"cleanStackTrace",""
"axon-test-4.9.3","org.axonframework.test.matchers","PayloadMatcher",9,4,"describeTo",3,"matches",""
"axon-test-4.9.3","org.axonframework.test.matchers","ExactClassMatcher",9,4,"<init>",1,"matchesSafely",""
"axon-test-4.9.3","org.axonframework.test.matchers","MatchAllFieldFilter",9,5,"accept",3,"accept",""
"axon-modelling-4.9.3","org.axonframework.modelling.command","AggregateAnnotationCommandHandler$AggregateCommandHandler",8,3,"<init>",1,"canHandle",""
"axon-modelling-4.9.3","org.axonframework.modelling.command.inspection","AnnotatedCommandHandlerInterceptor",8,4,"<init>",2,"lambda$handle$0",""
"axon-modelling-4.9.3","org.axonframework.modelling.saga","SimpleResourceInjector",8,3,"<init>",1,"<init>",""
"axon-messaging-4.9.3","org.axonframework.commandhandling","CurrentUnitOfWorkParameterResolverFactory",8,3,"resolveParameterValue",2,"resolveParameterValue",""
"axon-messaging-4.9.3","org.axonframework.commandhandling.gateway","CommandGatewayFactory$GatewayInvocationHandler",8,4,"invoke",2,"invoke",""
"axon-messaging-4.9.3","org.axonframework.common","TypeReflectionUtils$VarMap$ParameterizedTypeImpl",8,5,"<init>",1,"getRawType",""
"axon-messaging-4.9.3","org.axonframework.common.property","DirectlyAccessedProperty",8,4,"getValue",3,"getValue",""
"axon-messaging-4.9.3","org.axonframework.common.transaction","NoTransactionManager",8,3,"<clinit>",1,"valueOf",""
"axon-messaging-4.9.3","org.axonframework.deadline","DeadlineManager",8,2,"cancelAllWithinScope",1,"schedule",""
"axon-messaging-4.9.3","org.axonframework.deadline.jobrunr","LabelUtils",8,3,"getLabel",2,"getLabel",""
"axon-messaging-4.9.3","org.axonframework.eventhandling","EventHandlerInvoker",8,4,"performReset",3,"performReset",""
