"communityId","artifactCount","packageCount","typeCount","artifactNames","packageNames","typeNames","Source Cypher File: Community_Detection/Which_type_community_spans_several_artifacts_and_how_are_the_types_distributed.cypher"
0,5,20,78,"axon-modelling-4.6.8,axon-messaging-4.6.8,axon-eventsourcing-4.6.8,axon-configuration-4.6.8,axon-test-4.6.8","inspection,saga,repository,common,jpa,transaction,deadline,eventhandling,async,gateway,pooled,lifecycle,messaging,deadletter,unitofwork,event,util,eventsourcing,config","AggregateMetaModelFactory,ResourceInjector,NoResourceInjector,AxonThreadFactory,Assert,SimpleEntityManagerProvider,EntityManagerProvider,NoTransactionManager$1,NoTransactionManager,DeadlineManager,EventHandlerInvoker,MultiEventHandlerInvoker,SubscribingEventProcessor,AbstractEventProcessor$Builder,ListenerInvocationErrorHandler,EventProcessor,ErrorHandler,TrackingEventProcessor$Builder,SubscribingEventProcessor$Builder,TrackingEventProcessorConfiguration,EventProcessingStrategy,SequentialPolicy,SequencingPolicy,EventGateway,PooledStreamingEventProcessor$Builder,LifecycleHandlerInvocationException,Lifecycle$LifecycleRegistry,Lifecycle$LifecycleHandler,Lifecycle,Distributed,MessageHandlerInterceptorSupport,StreamableMessageSource,SubscribableMessageSource,MessageHandlerInterceptor,EnqueuePolicy,RollbackConfiguration,EventUpcasterChain,HandlerTypeResolver,Snapshotter,AggregateConfiguration,EventProcessingModule$1,ModuleConfiguration,Configuration$1,EventProcessingModule$TypeProcessingGroupSelector,ConfigurationResourceInjector,AggregateConfigurer,EventProcessingConfiguration,EventProcessingConfigurer,EventProcessingConfigurer$PooledStreamingProcessorConfiguration,LifecycleOperations,ProcessingGroup,ConfigurationParameterResolverFactory,SagaConfiguration,EventProcessingModule$InstanceProcessingGroupSelector,TagsConfiguration,LifecycleHandlerInspector$1,EventProcessingModule,SagaConfigurer,Component,DefaultConfigurer$ConfigurationImpl,LifecycleHandlerInspector$LifecycleRegistration,LifecycleHandlerInspector,MessageMonitorFactory,SagaConfigurer$SagaConfigurationImpl,EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,LifecycleHandler,Configuration,ConfigurerModule,EventProcessingModule$ProcessingGroupSelector,MessageHandlerRegistrar,Configurer,DefaultConfigurer$LifecycleState,DefaultConfigurer$1,EventProcessingConfigurer$EventProcessorBuilder,MessageMonitorFactoryBuilder,DefaultConfigurer,ConfigurationScopeAwareProvider,RecordingListenerInvocationErrorHandler",""
5,5,18,90,"axon-disruptor-4.6.8,axon-modelling-4.6.8,axon-messaging-4.6.8,axon-eventsourcing-4.6.8,axon-test-4.6.8","commandhandling,command,inspection,saga,repository,common,caching,lock,eventhandling,lifecycle,messaging,interceptors,queryhandling,eventsourcing,eventstore,test,aggregate,matchers","FirstLevelCache$1,CommandHandlerInvoker$DisruptorRepository,DisruptorCommandBus$1,DisruptorCommandBus$ExceptionHandler,CommandHandlerInvoker,FirstLevelCache,DisruptorCommandBus$DisruptorRepository,DisruptorCommandBus,DisruptorCommandBus$Builder,FirstLevelCache$WeakValue,CommandHandlerInvoker$1,AggregateEntityNotFoundException,ConflictingAggregateVersionException,AbstractRepository$Builder,GenericJpaRepository$Builder,ConflictingModificationException,LockAwareAggregate,LockingRepository,ApplyMore,AbstractRepository,LockAwareAggregate$LockSupplier,AggregateAnnotationCommandHandler$Builder,Aggregate,AggregateNotFoundException,Repository,ConcurrencyException,GenericJpaRepository,CommandTargetResolver,RepositoryProvider,AggregateScopeDescriptor,LockingRepository$Builder,AggregateModel,ForwardingCommandMessageHandlingMember,AnnotatedAggregate,SagaInstantiationException,SagaCreationException,DirectExecutor,AxonNonTransientException,Cache,Lock,NullLockFactory,NoOpLock,EventBus,DomainEventSequenceAware,ShutdownInProgressException,ShutdownLatch,ShutdownLatch$ActivityHandle,IllegalPayloadAccessException,JSR303ViolationException,CompletedEmitterException,EventSourcingRepository,EventCountSnapshotTriggerDefinition,NoSnapshotTriggerDefinition$1,AggregateLoadTimeSnapshotTriggerDefinition$AggregateLoadTimeSnapshotTrigger,AggregateSnapshotter$1,GenericAggregateFactory,EventCountSnapshotTriggerDefinition$EventCountSnapshotTrigger,AggregateCacheEntry,AggregateSnapshotter$SnapshotAggregate,NoSnapshotTriggerDefinition$NoSnapshotTrigger,SnapshotTriggerDefinition,EventSourcingRepository$Builder,AggregateSnapshotter,AggregateLoadTimeSnapshotTriggerDefinition,EventSourcedAggregate$IgnoreApplyMore,IncompatibleAggregateException,SnapshotTrigger,AggregateDeletedException,AggregateFactory,CachingEventSourcingRepository,AggregateSnapshotter$Builder,AbstractSnapshotter$Builder,NoSnapshotTriggerDefinition,EventSourcedAggregate,EventStore,FixtureExecutionException,AggregateTestFixture$1,TestExecutor,AggregateTestFixture$RecordingEventStore,AggregateTestFixture$DefaultRepositoryProvider,AggregateTestFixture$IdentifierValidatingRepository,AggregateTestFixture$CreationalRepository,AggregateTestFixture$InMemoryRepository,AggregateTestFixture$ExecutionExceptionAwareCallback,AggregateTestFixture$ComparationEntry,FixtureConfiguration,AggregateTestFixture,MatcherExecutionException,MatchAllFieldFilter,IgnoreField",""
1,4,12,60,"axon-disruptor-4.6.8,axon-modelling-4.6.8,axon-messaging-4.6.8,axon-test-4.6.8","commandhandling,saga,repository,inmemory,jdbc,jpa,common,tokenstore","AggregateStateCorruptedException,AssociationValuesImpl,SagaLifecycle,AssociationValue,SagaStorageException,AssociationValues,CachingSagaStore$Builder,CachingSagaStore$CacheEntry,AssociationValueMap,AssociationValueMap$AssociationValueComparator,SagaStore,AssociationValueMap$SagaAssociationValue,AssociationValueMap$1,SagaStore$Entry,CachingSagaStore,InMemorySagaStore$ManagedSaga,InMemorySagaStore,Oracle11SagaSqlSchema,JdbcSagaStore$Builder,PostgresSagaSqlSchema,SagaSchema,JdbcSagaStore,HsqlSagaSqlSchema,SagaSqlSchema,JdbcSagaStore$EntryImpl,GenericSagaSqlSchema,AssociationValueEntry,JpaSagaStore,JpaSagaStore$Builder,JpaSagaStore$EntryImpl,SagaEntry,AbstractSagaEntry,DateTimeUtils,AxonTransientException,JdbcUtils,ConnectionProvider,JdbcUtils$SqlFunction,Oracle11Utils,DataSourceConnectionProvider,JdbcUtils$SqlResultConverter,JdbcException,AbstractTokenEntry,UnableToInitializeTokenException,UnableToClaimTokenException,UnableToRetrieveIdentifierException,GenericTokenEntry,TokenSchema$Builder,GenericTokenTableFactory,JdbcTokenStore,TokenTableFactory,PostgresTokenTableFactory,JdbcTokenStore$Builder,TokenSchema$1,Oracle11TokenTableFactory,TokenSchema,TokenEntry$PK,TokenEntry,JpaTokenStore$Builder,JpaTokenStore,RepositoryContentValidator",""
3,4,18,109,"axon-modelling-4.6.8,axon-messaging-4.6.8,axon-eventsourcing-4.6.8,axon-test-4.6.8","command,inspection,saga,metamodel,commandhandling,common,annotation,digest,property,eventhandling,replay,tracing,eventsourcing,jpa,matchers","ForwardMatchingInstances,AggregateMember,ForwardToAll,CommandHandlerInterceptor,AggregateVersion,AggregateIdentifier,EntityId,ForwardingMode,ForwardNone,AggregateRoot,MethodCommandHandlerInterceptorDefinition,ChildEntity,AggregateMemberAnnotatedChildEntityDefinition,MethodCreationPolicyDefinition$MethodCreationPolicyHandlingMember,AnnotatedAggregateMetaModelFactory,AnnotatedCommandHandlerInterceptor,MethodCommandHandlerInterceptorDefinition$1,AbstractChildEntityDefinition,ChildEntityDefinition,AnnotatedChildEntity,AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,MethodCreationPolicyDefinition$1,AggregateMemberAnnotatedChildEntityMapDefinition,EntityModel,AggregateModellingException,AggregateMemberAnnotatedChildEntityCollectionDefinition,ChildForwardingCommandMessageHandlingMember,MethodCreationPolicyDefinition,CreationPolicyMember,MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember,CommandHandlerInterceptorHandlingMember,MetaDataAssociationResolver,SagaCreationPolicy,AnnotatedSagaManager,EndSagaMessageHandlerDefinition,SagaEventHandler,SagaMethodMessageHandlerDefinition,AbstractResourceInjector,PayloadAssociationResolver,EndSagaMessageHandlerDefinition$EndSageMessageHandlingMember,StartSaga,AssociationResolver,SagaMethodMessageHandlingMember,AnnotationSagaMetaModelFactory$InspectedSagaModel,MethodCommandHandlerDefinition$1,CommandMessageHandlingMember,CommandHandler,MethodCommandHandlerDefinition,MethodCommandHandlerDefinition$MethodCommandMessageHandlingMember,MemberAccessibilityCallback,IdentifierValidator,ListUtils,AxonConfigurationException,ReflectionUtils,AnnotationUtils,PriorityAnnotationComparator,Digester,MethodAccessedProperty,DirectlyAccessedProperty,BeanPropertyAccessStrategy,Property,PropertyAccessStrategy,UniformPropertyAccessStrategy,PropertyAccessException,AbstractMethodPropertyAccessStrategy,DirectPropertyAccessStrategy,DeadlineMethodMessageHandlerDefinition$1,DeadlineMethodMessageHandlerDefinition,DeadlineMethodMessageHandlerDefinition$DeadlineMethodMessageHandlingMember,DeadlineHandlingMember,DisallowReplay,AnnotationEventHandlerAdapter,AllowReplay,EventHandler,ReplayAwareMessageHandlerWrapper$ReplayBlockingMessageHandlingMember,ReplayAwareMessageHandlerWrapper,UnsupportedHandlerException,MessageHandlerInterceptorMemberChain,MultiHandlerEnhancerDefinition,MessageHandlerInterceptorDefinition,MessageHandlerInterceptorDefinition$ResultHandlingInterceptorMember,MessageHandlerInterceptorDefinition$InterceptedMessageHandlingMember,HandlerDefinition,AnnotatedHandlerInspector$1,MessageHandlingMember,ParameterResolverFactory,ClasspathHandlerDefinition,AnnotatedHandlerInspector$ChainedMessageHandlerInterceptorMember,AnnotatedHandlerInspector,MessageInterceptingMember,MultiHandlerDefinition,WrappedMessageHandlingMember,MultiParameterResolverFactory,ClasspathParameterResolverFactory,AnnotatedMessageHandlingMemberDefinition,ClasspathHandlerEnhancerDefinition,HandlerComparator,HandlerEnhancerDefinition,AnnotatedHandlerInspector$NoMoreInterceptors,AnnotationQueryHandlerAdapter,QueryHandlingMember,MethodQueryMessageHandlerDefinition$MethodQueryMessageHandlingMember,MethodQueryMessageHandlerDefinition,TracingHandlerEnhancerDefinition$Builder,TracingHandlerEnhancerDefinition,TracingHandlerEnhancerDefinition$1,EventSourcingHandler,SQLErrorCodesResolver,NonTransientFieldsFilter",""
6,4,14,67,"axon-modelling-4.6.8,axon-messaging-4.6.8,axon-eventsourcing-4.6.8,axon-test-4.6.8","saga,common,deadline,annotation,quartz,messaging,jpa,test,aggregate,matchers,utils,eventscheduler","SimpleResourceInjector,ExceptionUtils,DeadlineException,AbstractDeadlineManager,SimpleDeadlineManager$Builder,SimpleDeadlineManager$DeadlineTask,SimpleDeadlineManager,SimpleDeadlineManager$DeadlineId,DeadlineMessage,SimpleDeadlineManager$1,DeadlineHandler,DeadlineJob,QuartzDeadlineManager,QuartzDeadlineManager$Builder,ScopeDescriptor,NoScopeDescriptor,ScopeAware,ScopeAwareProvider,SQLStateResolver,AxonAssertionError,ResultValidatorImpl,ResultValidator,Reporter,AllFieldsFilter,MapEntryMatcher,ListWithAnyOfMatcher,PayloadMatcher,PredicateMatcher,ListMatcher,ExactClassMatcher,ListWithAllOfMatcher,DeepEqualsMatcher,EqualsMatcher,Matchers,FieldFilter,SequenceMatcher,EmptyCollectionMatcher,MapEntryMatcher$Matching,NonStaticFieldsFilter,NullOrVoidMatcher,ExactSequenceMatcher,EqualFieldsMatcher,GivenAggregateEventPublisher,WhenState,SagaTestFixture$1,FixtureExecutionResult,SagaTestFixture$AggregateEventPublisherImpl,SagaTestFixture,EventValidator,WhenAggregateEventPublisher,DescriptionUtils,SagaTestFixture$WrappingResourceInjector,FixtureExecutionResultImpl,SagaTestFixture$TransienceValidatingResourceInjector,FixtureConfiguration,ContinuedGivenState,SagaTestFixture$MutableFieldFilter,AutowiredResourceInjector,DeadlineConsumer,ScheduledDeadlineInfo,DeadlineManagerValidator,StubDeadlineManager,StubEventScheduler,ScheduledItem,EventSchedulerValidator,StubScheduleToken,EventConsumer",""
7,4,13,114,"axon-disruptor-4.6.8,axon-modelling-4.6.8,axon-messaging-4.6.8,axon-test-4.6.8","commandhandling,command,callbacks,distributed,commandfilter,gateway,common,messaging,annotation,queryhandling,saga,utils","DisruptorCommandBus$FailureLoggingCommandCallback,EventPublisher$1,CommandHandlingEntry,CommandHandlingEntry$1,EventPublisher$ReportResultTask,BlacklistDetectingCallback,CommandHandlingEntry$RepeatingCommandHandler,AggregateBlacklistedException,DisruptorUnitOfWork,EventPublisher,AggregateAnnotationCommandHandler$AlwaysCreateAggregateCommandHandler,AggregateAnnotationCommandHandler$AggregateConstructorCommandHandler,AggregateAnnotationCommandHandler$1,VersionedAggregateIdentifier,AggregateAnnotationCommandHandler$AggregateCommandHandler,CreationPolicyAggregateFactory,AggregateAnnotationCommandHandler,AggregateAnnotationCommandHandler$AggregateCreateOrUpdateCommandHandler,IdentifierMissingException,MetaDataCommandTargetResolver,AggregateCreationPolicy,CreationPolicy,NoArgumentConstructorCreationPolicyAggregateFactory,MonitorAwareCallback,AsynchronousCommandBus,CommandBus,SimpleCommandBus,AsynchronousCommandBus$Builder,CommandExecutionException,CommandCallback,AnnotationCommandHandlerAdapter,CommandMessageHandler,RoutingKey,CommandMessage,GenericCommandResultMessage,SimpleCommandBus$Builder,NoHandlerForCommandException,DuplicateCommandHandlerResolver,CommandResultMessage,WrappedCommandCallback,NoOpCallback,LoggingCallback,FailureLoggingCallback,FutureCallback,CommandCallbackRepository,CommandDispatchException,CommandBusConnector,RoutingStrategy,Member,CommandCallbackWrapper,AnnotationRoutingStrategy,MetaDataRoutingStrategy$Builder,MetaDataRoutingStrategy,CommandBusConnectorCommunicationException,ConsistentHashChangeListener,SimpleMember,AbstractRoutingStrategy,AnnotationRoutingStrategy$RoutingKeyResolver,CommandMessageFilter,DistributedCommandBus,ConsistentHash$ConsistentHashMember,UnresolvedRoutingKeyPolicy,CommandRouter,AnnotationRoutingStrategy$Builder,ConsistentHash$1,DistributedCommandBus$Builder,ConsistentHash,AcceptAll,AndCommandMessageFilter,DenyAll,OrCommandMessageFilter,DenyCommandNameFilter,CommandNameFilter,NegateCommandMessageFilter,CommandGatewayFactory$TypeSafeCallbackWrapper,CommandGatewayFactory,CommandGatewayFactory$GatewayInvocationHandler$Builder,DefaultCommandGateway,CommandGatewayFactory$NullOnTimeout,CommandGatewayFactory$InvocationHandler,Timeout,CommandGatewayFactory$CompositeCallback,CommandGatewayFactory$WaitForResult,CommandGatewayFactory$FireAndForget,DefaultCommandGateway$Builder,CommandGatewayFactory$WaitForResultWithFixedTimeout,AbstractCommandGateway$Builder,RetryScheduler,RetryingCallback$RetryDispatch,CommandGatewayFactory$1,CommandGatewayFactory$DispatchOnInvocationHandler,CommandGatewayFactory$WaitForResultWithTimeoutInArguments,RetryingCallback,CommandGatewayFactory$WrapNonDeclaredCheckedExceptions,CommandGatewayFactory$NullOnInterrupted,CommandGatewayFactory$GatewayInvocationHandler,CommandGatewayFactory$Builder,AbstractCommandGateway,CommandGatewayFactory$DispatchOnInvocationHandler$Builder,RetryingCallback$1,CommandGatewayFactory$MetaDataExtractor,Registration,MessageDispatchInterceptor,MessageDispatchInterceptorSupport,HandlerExecutionException,MetaDataValue,QueryExecutionException,SagaTestFixture$StubAwareCommandGatewayFactory,CommandValidator,SagaTestFixture$ReturnResultFromStub,SagaTestFixture$StubAwareCommandGatewayFactory$Builder,DefaultCallbackBehavior,CallbackBehavior,RecordingCommandBus",""
2,3,20,81,"axon-messaging-4.6.8,axon-configuration-4.6.8,axon-modelling-4.6.8","jdbc,lock,transaction,eventhandling,async,deadletter,gateway,interceptors,scheduling,java,quartz,messaging,annotation,correlation,unitofwork,config,saga,metamodel,repository","ConnectionWrapperFactory,UnitOfWorkAwareConnectionProviderWrapper$1,UnitOfWorkAwareConnectionProviderWrapper,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnectionImpl,ConnectionWrapperFactory$NoOpCloseHandler,ConnectionWrapperFactory$ConnectionCloseHandler,UnitOfWorkAwareConnectionProviderWrapper$UoWAttachedConnection,LockFactory,Transaction,ErrorContext,ResetNotSupportedException,SimpleEventHandlerInvoker$Builder,EventMessageHandler,AbstractEventBus,AbstractEventProcessor,PropagatingErrorHandler,EventMessage,DirectEventProcessingStrategy,LoggingErrorHandler,SimpleEventHandlerInvoker,PropertySequencingPolicy$Builder,EventProcessorTask$ShutdownCallback,AsynchronousEventProcessingStrategy$SchedulerCleanUp,AsynchronousEventProcessingStrategy,FullConcurrencyPolicy,EventProcessorTask,SequentialPerAggregatePolicy,PropertySequencingPolicy$Builder$ExceptionRaisingSequencingPolicy,AsynchronousEventProcessingStrategy$1,EventProcessorTask$ProcessingTask,PropertySequencingPolicy$1,PropertySequencingPolicy,AsynchronousEventProcessingStrategy$NoActionCallback,DeadLetteringEventHandlerInvoker$1,DeadLetteringEventHandlerInvoker$Builder,DeadLetteringEventHandlerInvoker,DefaultEventGateway$Builder,AbstractEventGateway,DefaultEventGateway,AbstractEventGateway$Builder,EventLoggingInterceptor,EventScheduler,ScheduleToken,SchedulingException,SimpleEventScheduler$Builder,SimpleScheduleToken,SimpleEventScheduler,SimpleEventScheduler$PublishEventTask,EventJobDataBinder,FireEventJob,QuartzScheduleToken,QuartzEventScheduler,QuartzEventScheduler$Builder,ExecutionException,InterceptorChain,InterceptorChainParameterResolverFactory,MultiCorrelationDataProvider,CorrelationDataProvider,CorrelationDataInterceptor,TransactionManagingInterceptor,UnitOfWork$Phase,CurrentUnitOfWork,AbstractUnitOfWork,UnitOfWork,EventProcessingConfigurer$DeadLetteringInvokerConfiguration,Saga,AbstractSagaManager,SagaScopeDescriptor,SagaExecutionException,AnnotatedSaga,SagaRepository,SagaInitializationPolicy,AbstractSagaManager$Builder,AnnotatedSagaManager$Builder,SagaMetaModelFactory,SagaModel,AnnotationSagaMetaModelFactory,LockingSagaRepository$Builder,AnnotatedSagaRepository,LockingSagaRepository,AnnotatedSagaRepository$Builder",""
4,3,23,112,"axon-modelling-4.6.8,axon-messaging-4.6.8,axon-test-4.6.8","command,inspection,saga,commandhandling,gateway,common,deadline,eventhandling,replay,lifecycle,messaging,annotation,correlation,interceptors,unitofwork,queryhandling,serialization,json,tracing,attributes,test,aggregate,matchers","TargetAggregateVersion,TargetAggregateIdentifier,AnnotationCommandTargetResolver$Builder,AnnotationCommandTargetResolver,AggregateLifecycle,AnnotatedAggregate$LazyIdentifierDomainEventMessage,EndSaga,GenericCommandMessage,CurrentUnitOfWorkParameterResolverFactory,CommandGateway,IdentifierFactory,DefaultIdentifierFactory,Priority,GenericDeadlineMessage,ConcludesBatchParameterResolverFactory,Timestamp,TrackingTokenParameterResolverFactory$TrackingTokenParameterResolver,ResetHandler,TimestampParameterResolverFactory,TrackingTokenParameterResolverFactory,GenericTrackedDomainEventMessage,GenericDomainEventMessage,TimestampParameterResolverFactory$TimestampParameterResolver,GenericEventMessage,ConcludesBatch,SequenceNumber,SequenceNumberParameterResolverFactory,ReplayStatus,SequenceNumberParameterResolverFactory$SequenceNumberParameterResolver,TrackingTokenParameterResolverFactory$1,ResetContext,ReplayParameterResolverFactory$1,ReplayParameterResolverFactory$ReplayParameterResolver,ReplayContext,ReplayContextParameterResolverFactory$ReplayContextParameterResolver,ReplayContextParameterResolverFactory,GenericResetContext,ReplayParameterResolverFactory,ShutdownHandler,StartHandler,GenericMessage,MetaData$MetaDataCollector,MetaData,AbstractMessage,MessageDecorator,ResultMessage,MetaData$1,GenericResultMessage,HandlerAttributes,Message,Scope,SimpleHandlerAttributes,ResultParameterResolverFactory$ExceptionResultParameterResolver,SourceIdParameterResolverFactory,MessageHandler,SourceIdParameterResolverFactory$SourceIdParameterResolver,ScopeDescriptorParameterResolverFactory,AbstractAnnotatedParameterResolverFactory,DefaultParameterResolverFactory$MessageParameterResolver,SourceId,ScopeDescriptorParameterResolverFactory$1,MessageIdentifierParameterResolverFactory$MessageIdentifierParameterResolver,HasHandlerAttributes,MessageIdentifierParameterResolverFactory,AnnotatedHandlerAttributes,ParameterResolver,AnnotatedMessageHandlingMember,PayloadParameterResolver,DefaultParameterResolverFactory$AnnotatedMetaDataParameterResolver,MessageIdentifier,FixedValueParameterResolver,DefaultParameterResolverFactory$MetaDataParameterResolver,ScopeDescriptorParameterResolverFactory$ScopeDescriptorParameterResolver,ResultParameterResolverFactory$1,ResultParameterResolverFactory,DefaultParameterResolverFactory,SimpleResourceParameterResolverFactory,MessageOriginProvider,SimpleCorrelationDataProvider,ExceptionHandler,ResultHandler,MessageHandlerInterceptor,BeanValidationInterceptor,LoggingInterceptor,ExecutionResult,BatchingUnitOfWork,DefaultUnitOfWork,MessageProcessingContext,GenericQueryResponseMessage,GenericSubscriptionQueryUpdateMessage,CachingSupplier,AbstractXStreamSerializer$MetaDataConverter,MetaDataDeserializer,LoggingSpanFactory$Slf4jSpan,SpanAttributesProvider,LoggingSpanFactory$Slf4jSpan$Slf4jSpanScope,LoggingSpanFactory$1,SpanUtils,LoggingSpanFactory,MessageNameSpanAttributesProvider,MessageIdSpanAttributesProvider,MetadataSpanAttributesProvider,MessageTypeSpanAttributesProvider,PayloadTypeSpanAttributesProvider,FixtureResourceParameterResolverFactory,FixtureResourceParameterResolverFactory$FailingParameterResolver,StubAggregateLifecycle$1,StubAggregateLifecycle,StubAggregateLifecycleRule$1,StubAggregateLifecycleExtension,StubAggregateLifecycleRule,PayloadsMatcher",""
15,3,16,80,"axon-messaging-4.6.8,axon-eventsourcing-4.6.8,axon-modelling-4.6.8","distributed,quartz,eventhandling,jpa,messaging,serialization,converters,json,upcasting,event,xml,eventsourcing,eventstore","ReplyMessage,DispatchMessage,DeadlineJob$DeadlineJobDataBinder,AbstractEventEntry,EventData,EventUtils,DeadLetterEventEntry,EventMessageDeadLetterJpaConverter,QuartzEventScheduler$DirectEventJobDataBinder,RemoteNonTransientHandlingException,RemoteHandlingException,RemoteExceptionDescription,ContentTypeConverter,SerializedType,Converter,LazyDeserializingObject,AbstractXStreamSerializer,ChainedConverter$1,SerialVersionUIDRevisionResolver,UnknownSerializedType,SerializedMessage,Serializer,CannotConvertBetweenTypesException,ChainedConverter$RouteCalculator,Revision,RevisionResolver,SerializedObjectHolder,SimpleSerializedType,ChainingConverter,SerializedObject,JavaSerializer$Builder,ChainedConverter$Route,ChainedConverter,SimpleSerializedObject,SerializedMetaData,JavaSerializer,FixedValueRevisionResolver,SerializationException,AnnotationRevisionResolver,AbstractXStreamSerializer$Builder,ByteArrayToInputStreamConverter,InputStreamToByteArrayConverter,StringToByteArrayConverter,BlobToInputStreamConverter,ByteArrayToStringConverter,ObjectNodeToJsonNodeConverter,JacksonSerializer,ByteArrayToJsonNodeConverter,JacksonSerializer$Builder,JsonNodeToObjectNodeConverter,JsonNodeToByteArrayConverter,ContextAwareSingleEntryMultiUpcaster,ContextAwareSingleEntryUpcaster,GenericUpcasterChain,SingleEntryUpcaster,Upcaster,SingleEntryMultiUpcaster,UpcastedEventRepresentation,EventTypeUpcaster$Builder,IntermediateEventRepresentation,SingleEventUpcaster,EventMultiUpcaster,ContextAwareEventMultiUpcaster,EventTypeUpcaster,NoOpEventUpcaster,ContextAwareSingleEventUpcaster,InitialEventRepresentation,XomToStringConverter,CompactDriver,InputStreamToXomConverter,XStreamSerializer$Builder,XStreamSerializer,Dom4JToByteArrayConverter,InputStreamToDom4jConverter,EventStreamUtils,AbstractSnapshotEventEntry,AbstractSnapshotEventEntry$PK,EqualRevisionPredicate,SnapshotEventEntry,SerializedSaga",""
8,2,11,81,"axon-eventsourcing-4.6.8,axon-messaging-4.6.8","eventsourcing,commandhandling,common,eventhandling,messaging,responsetypes,monitoring,queryhandling,registration,tracing,util","AbstractSnapshotter$CreateSnapshotTask,AbstractSnapshotter,AbstractSnapshotter$AggregateTypeId,AbstractSnapshotter$SilentTask,AbstractSnapshotter$RunnableAndFinally,AbstractSnapshotter$1,FailingDuplicateCommandHandlerResolver,DuplicateCommandHandlerResolution,LoggingDuplicateCommandHandlerResolver,DuplicateCommandHandlerSubscriptionException,TypeReflectionUtils,TypeReflectionUtils$VarMap$UnresolvedTypeVariableException,TypeReflectionUtils$VarMap$ParameterizedTypeImpl,TypeReflectionUtils$VarMap,AbstractEventBus$Builder,SimpleEventBus,SimpleEventBus$Builder,MessageHandler,DefaultInterceptorChain,OptionalResponseType,InstanceResponseType,MultipleInstancesResponseType,ResponseType,ConvertingResponseMessage,PublisherResponseType,AbstractResponseType,ResponseTypes,NoOpMessageMonitorCallback,MultiMessageMonitor,MessageMonitor,MultiMessageMonitor$1,MessageMonitor$MonitorCallback,NoOpMessageMonitor,SubscriptionQueryResult,LoggingQueryInvocationErrorHandler$Builder,FluxSinkWrapper,QueryHandler,QueryInvocationErrorHandler,SimpleQueryBus$MonitorCallbackContextWriter,DefaultSubscriptionQueryResult,SimpleQueryBus$SuccessReporter,SimpleQueryBus$Builder,GenericStreamingQueryMessage,SubscriptionQueryMessage,SimpleQueryUpdateEmitter,GenericSubscriptionQueryMessage,QueryBus$1,StreamingQueryMessage,SinkWrapper,UpdateHandlerRegistration,SimpleQueryUpdateEmitter$Builder,SimpleQueryBus,QueryBus,QueryUpdateEmitter,SimpleQueryBus$1,QuerySubscription,SinksManyWrapper,SubscriptionQueryBackpressure,QueryGateway,DefaultQueryGateway$Builder,QueryMessage,SubscriptionQueryUpdateMessage,DefaultQueryGateway,QueryResponseMessage,LoggingQueryInvocationErrorHandler,GenericQueryMessage,QueryHandlerAdapter,NoHandlerForQueryException,DuplicateQueryHandlerResolution,LoggingDuplicateQueryHandlerResolver,DuplicateQueryHandlerSubscriptionException,DuplicateQueryHandlerResolver,FailingDuplicateQueryHandlerResolver,SpanFactory,NoOpSpanFactory,SpanScope,Span,MultiSpanFactory$MultiSpan,NoOpSpanFactory$NoOpSpan,MultiSpanFactory,ClasspathResolver",""
