"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.6.8","org.axonframework.tracing.attributes",9,6,86,1,""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation",2,51,81,1,""
"axon-configuration-4.6.8","org.axonframework.config",2,39,81,1,""
"axon-messaging-4.6.8","org.axonframework.common.lock",2,11,81,1,""
"axon-messaging-4.6.8","org.axonframework.common.transaction",2,4,81,1,""
"axon-messaging-4.6.8","org.axonframework.util",8,3,81,1,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",15,38,80,1,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jpa",15,7,80,1,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz",15,6,80,1,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa",15,6,80,1,""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz",15,4,80,1,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",0,38,78,1,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga",0,30,78,1,""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection",0,26,78,1,""
"axon-test-4.6.8","org.axonframework.test.saga",0,21,78,1,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled",0,20,78,1,""
"axon-messaging-4.6.8","org.axonframework.messaging.deadletter",0,17,78,1,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository",0,15,78,1,""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork",0,14,78,1,""
"axon-messaging-4.6.8","org.axonframework.serialization.upcasting.event",0,12,78,1,""
"axon-messaging-4.6.8","org.axonframework.deadline",0,10,78,1,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.gateway",0,5,78,1,""
"axon-messaging-4.6.8","org.axonframework.util",0,3,78,1,""
"axon-messaging-4.6.8","org.axonframework.serialization",10,31,76,1,""
"axon-messaging-4.6.8","org.axonframework.common",10,27,76,1,""
"axon-messaging-4.6.8","org.axonframework.common.transaction",10,4,76,1,""
"axon-messaging-4.6.8","org.axonframework.util",10,3,76,1,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga",6,30,67,1,""
"axon-messaging-4.6.8","org.axonframework.common",6,27,67,1,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa",6,6,67,1,""
"axon-messaging-4.6.8","org.axonframework.deadline.annotation",6,5,67,1,""
"axon-test-4.6.8","org.axonframework.test",6,4,67,1,""
"axon-test-4.6.8","org.axonframework.test.utils",6,4,67,1,""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling",1,22,60,1,""
"axon-test-4.6.8","org.axonframework.test.saga",1,21,60,1,""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation",13,51,37,1,""
"axon-messaging-4.6.8","org.axonframework.messaging",13,34,37,1,""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed",13,26,37,1,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter",13,4,37,1,""
"axon-messaging-4.6.8","org.axonframework.queryhandling",4,39,112,2,""
"axon-messaging-4.6.8","org.axonframework.serialization",4,31,112,2,""
"axon-messaging-4.6.8","org.axonframework.commandhandling",4,28,112,2,""
"axon-messaging-4.6.8","org.axonframework.lifecycle",4,9,112,2,""
"axon-messaging-4.6.8","org.axonframework.messaging.correlation",4,4,112,2,""
"axon-test-4.6.8","org.axonframework.test",4,4,112,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.replay",3,10,109,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",5,92,90,2,""
"axon-messaging-4.6.8","org.axonframework.common",5,27,90,2,""
"axon-messaging-4.6.8","org.axonframework.messaging",2,34,81,2,""
"axon-messaging-4.6.8","org.axonframework.messaging",8,34,81,2,""
"axon-messaging-4.6.8","org.axonframework.messaging.interceptors",2,8,81,2,""
"axon-messaging-4.6.8","org.axonframework.messaging.correlation",2,4,81,2,""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed",15,26,80,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa",15,9,80,2,""
"axon-messaging-4.6.8","org.axonframework.common",0,27,78,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.async",0,15,78,2,""
"axon-messaging-4.6.8","org.axonframework.common.jpa",0,4,78,2,""
"axon-messaging-4.6.8","org.axonframework.common.transaction",0,4,78,2,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",10,38,76,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore",10,7,76,2,""
"axon-messaging-4.6.8","org.axonframework.common",1,27,60,2,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",13,92,37,2,""
"axon-messaging-4.6.8","org.axonframework.common.jpa",13,4,37,2,""
"axon-messaging-4.6.8","org.axonframework.messaging",7,34,114,3,""
"axon-test-4.6.8","org.axonframework.test.utils",7,4,114,3,""
"axon-messaging-4.6.8","org.axonframework.common",4,27,112,3,""
"axon-messaging-4.6.8","org.axonframework.tracing",3,16,109,3,""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection",5,26,90,3,""
"axon-test-4.6.8","org.axonframework.test.matchers",5,24,90,3,""
"axon-messaging-4.6.8","org.axonframework.common.lock",5,11,90,3,""
"axon-messaging-4.6.8","org.axonframework.lifecycle",5,9,90,3,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",9,38,86,3,""
"axon-messaging-4.6.8","org.axonframework.common",9,27,86,3,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore.jpa",9,6,86,3,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",8,92,81,3,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter",2,4,81,3,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.metamodel",2,4,81,3,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",15,92,80,3,""
"axon-messaging-4.6.8","org.axonframework.messaging",15,34,80,3,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore",15,30,80,3,""
"axon-test-4.6.8","org.axonframework.test.aggregate",6,19,67,3,""
"axon-messaging-4.6.8","org.axonframework.deadline.quartz",6,4,67,3,""
"axon-modelling-4.6.8","org.axonframework.modelling.command",13,51,37,3,""
"axon-messaging-4.6.8","org.axonframework.common",13,27,37,3,""
"axon-test-4.6.8","org.axonframework.test.saga",7,21,114,4,""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork",4,14,112,4,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",3,92,109,4,""
"axon-messaging-4.6.8","org.axonframework.deadline.annotation",3,5,109,4,""
"axon-messaging-4.6.8","org.axonframework.commandhandling",8,28,81,4,""
"axon-messaging-4.6.8","org.axonframework.common",8,27,81,4,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository",2,15,81,4,""
"axon-messaging-4.6.8","org.axonframework.messaging.unitofwork",2,14,81,4,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.gateway",2,5,81,4,""
"axon-messaging-4.6.8","org.axonframework.lifecycle",0,9,78,4,""
"axon-messaging-4.6.8","org.axonframework.messaging",6,34,67,4,""
"axon-modelling-4.6.8","org.axonframework.modelling.command",4,51,112,5,""
"axon-test-4.6.8","org.axonframework.test.aggregate",4,19,112,5,""
"axon-messaging-4.6.8","org.axonframework.messaging.interceptors",4,8,112,5,""
"axon-messaging-4.6.8","org.axonframework.tracing.attributes",4,6,112,5,""
"axon-messaging-4.6.8","org.axonframework.commandhandling",3,28,109,5,""
"axon-messaging-4.6.8","org.axonframework.common",3,27,109,5,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.scheduling.quartz",2,6,81,5,""
"axon-messaging-4.6.8","org.axonframework.messaging",0,34,78,5,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga",1,30,60,5,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.tokenstore",1,7,60,5,""
"axon-messaging-4.6.8","org.axonframework.tracing",4,16,112,6,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",8,38,81,6,""
"axon-messaging-4.6.8","org.axonframework.serialization.json",15,7,80,6,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository.jpa",1,7,60,6,""
"axon-messaging-4.6.8","org.axonframework.tracing",8,16,81,7,""
"axon-messaging-4.6.8","org.axonframework.common.jdbc",2,15,81,7,""
"axon-messaging-4.6.8","org.axonframework.common.jdbc",1,15,60,7,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.deadletter.jpa",13,9,37,7,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.replay",4,10,112,8,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",9,92,86,8,""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway",9,36,86,8,""
"axon-messaging-4.6.8","org.axonframework.deadline",6,10,67,8,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga",2,30,81,9,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore",10,30,76,9,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga.repository",1,15,60,9,""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling",7,22,114,10,""
"axon-modelling-4.6.8","org.axonframework.modelling.command",3,51,109,10,""
"axon-messaging-4.6.8","org.axonframework.serialization.upcasting.event",15,12,80,10,""
"axon-disruptor-4.6.8","org.axonframework.disruptor.commandhandling",5,22,90,11,""
"axon-test-4.6.8","org.axonframework.test.aggregate",5,19,90,11,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",2,92,81,11,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",0,92,78,11,""
"axon-messaging-4.6.8","org.axonframework.messaging",4,34,112,12,""
"axon-modelling-4.6.8","org.axonframework.modelling.saga",3,30,109,12,""
"axon-modelling-4.6.8","org.axonframework.modelling.command",7,51,114,13,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.async",2,15,81,13,""
"axon-test-4.6.8","org.axonframework.test.saga",6,21,67,15,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",4,92,112,16,""
"axon-messaging-4.6.8","org.axonframework.messaging.deadletter",13,17,37,16,""
"axon-messaging-4.6.8","org.axonframework.commandhandling",7,28,114,17,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing.eventstore",9,30,86,17,""
"axon-messaging-4.6.8","org.axonframework.eventhandling.pooled",10,20,76,19,""
"axon-test-4.6.8","org.axonframework.test.matchers",6,24,67,19,""
"axon-modelling-4.6.8","org.axonframework.modelling.command",5,51,90,20,""
"axon-modelling-4.6.8","org.axonframework.modelling.command.inspection",3,26,109,21,""
"axon-messaging-4.6.8","org.axonframework.commandhandling.distributed",7,26,114,23,""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation",3,51,109,23,""
"axon-eventsourcing-4.6.8","org.axonframework.eventsourcing",5,38,90,24,""
"axon-messaging-4.6.8","org.axonframework.messaging.annotation",4,51,112,25,""
"axon-messaging-4.6.8","org.axonframework.commandhandling.gateway",7,36,114,27,""
"axon-messaging-4.6.8","org.axonframework.serialization",15,31,80,28,""
"axon-messaging-4.6.8","org.axonframework.eventhandling",10,92,76,32,""
"axon-messaging-4.6.8","org.axonframework.queryhandling",8,39,81,35,""
"axon-configuration-4.6.8","org.axonframework.config",0,39,78,38,""
